,DWPC,HGHT,PRES,TMPC,UWND,VWND
2014-11-22 12:00:00,"[7.7996899224806215, 5.314597156398104, -5.044600000000003, -34.467045454545456, -62.537368421052626, nan]","[810.9529457364338, 1508.4568720379148, 3072.549533333334, 5654.702045454545, 10426.011052631578, 16185.7]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[9.487286821705426, 5.673649289099527, -4.438666666666668, -18.71909090909091, -57.17052631578947, -63.6]","[37.79344245261321, 43.042158334471225, 38.60415108970097, 54.83171603570714, 82.32526668349627, 39.36985557608688]","[30.724257233340087, 18.714882080514073, 18.62430797948344, 4.610699837862565, 8.662291679424076, -0.41092081726380897]"
2014-11-22 15:00:00,"[7.252093023255814, 6.4727619047619065, -9.985384615384627, -32.90435897435897, -62.175056603773584, nan]","[802.2227906976746, 1502.0048571428567, 3067.6307692307696, 5660.435384615385, 10443.982, 16198.42]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[9.854728682170542, 6.59809523809524, -2.39076923076923, -18.634358974358975, -57.21433962264151, -63.98]","[31.098225499509223, 30.661763518627385, 37.88549988652772, 47.17755028652889, 86.15648682712037, 38.24344588054292]","[27.513235765460067, 16.55636580384472, 21.27105329801701, 5.268081275282704, 8.790155892895495, 5.727804743702845]"
2014-11-22 18:00:00,"[6.093125, 6.482499999999998, -15.562147651006706, -33.50196581196581, -60.172452830188675, nan]","[788.6962500000001, 1489.11359375, 3057.3889261744966, 5655.850484330484, 10450.783698113208, 16194.645348837208]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[8.836875000000001, 7.286874999999999, -1.7546308724832207, -18.595612535612535, -55.99018867924528, -63.89565891472868]","[29.740730415265645, 34.21893702987657, 42.49504001255837, 45.289689183952234, 94.57019699612627, 40.345178838325396]","[30.96226215736907, 18.132812511725277, 14.196560365511404, 15.170071752002615, 16.027643200741075, 4.018439302119556]"
2014-11-22 21:00:00,"[6.501562500000002, 6.488848167539267, -10.471818181818186, -25.279999999999998, -60.15761363636364, nan]","[774.8371874999997, 1475.478272251309, 3047.9711111111114, 5644.367142857143, 10451.438977272728, 16188.007054263568]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[8.941562500000002, 7.683979057591623, -1.420606060606063, -19.15714285714286, -56.010378787878786, -64.09410852713178]","[25.935147797114652, 33.06614711205333, 44.151460589473146, 48.88377745869153, 88.13222845112007, 39.50595330209872]","[32.59692014412472, 18.419343961892405, 14.444879775620382, 14.465452216163197, 23.450422380035796, 1.3379982661886223]"
2014-11-23 00:00:00,"[7.400000000000002, 6.969214659685863, -6.480101010101015, -24.010945558739255, -59.878446969696974, -77.47945736434109]","[774.9524999999996, 1473.6674345549736, 3050.9325252525255, 5647.414785100286, 10465.558030303031, 16190.34046511628]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[9.327500000000002, 7.580837696335079, -1.104444444444447, -18.90670487106017, -55.71037878787879, -63.99565891472868]","[26.078707296642197, 31.506983086971125, 40.383477103016176, 41.923679245977375, 91.43697089573853, 39.15678030009288]","[32.62532803922015, 20.66812349606372, 12.66612692801022, 12.565207035527981, 13.278530364226464, 1.0353231166613883]"
2014-11-23 03:00:00,"[6.937890625, 7.134031413612566, -3.1492592592592623, -23.632206303724928, -59.60454545454546, -77.47945736434109]","[767.8480468750001, 1467.0290575916229, 3047.7093265993267, 5649.2634670487105, 10476.50106060606, 16196.24984496124]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[9.19703125, 7.856230366492147, -0.5317171717171744, -17.864297994269343, -54.68878787878788, -63.5568992248062]","[24.56391224897657, 30.498414769179835, 33.5686985192919, 37.67197853538057, 84.40136341882707, 38.838070927565134]","[32.77139965818984, 19.326122382465265, 15.245089649691943, 19.61440657245326, 6.104257976181415, 4.328455777169963]"
2014-11-23 06:00:00,"[5.168421052631579, 6.741047120418848, -2.3455405405405387, -24.060344827586206, -58.065171102661594, -77.47945736434109]","[749.3507017543864, 1452.2761780104715, 3035.1034459459456, 5646.3925287356315, 10484.619543726236, 16194.332170542635]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[10.054035087719297, 8.296544502617799, -0.036351351351350314, -16.65597701149425, -53.438326996197716, -63.69875968992248]","[19.96927344474237, 25.16912619476861, 25.02328805732384, 37.21971566856772, 83.57161138314648, 42.37104976904102]","[34.56090784474702, 23.36623268215798, 25.0567740852368, 20.06204280825574, 8.81524441512278, 3.9453880254113263]"
2014-11-23 09:00:00,"[4.011052631578946, 2.9383769633507852, -1.5612203389830492, -18.899281609195402, -58.04712121212121, -77.47945736434109]","[747.2447368421055, 1447.5678010471206, 3027.725389830508, 5639.440804597701, 10494.213409090908, 16190.370465116279]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[9.616315789473685, 8.366178010471204, -1.1125423728813544, -16.527528735632185, -53.08954545454545, -63.80186046511628]","[20.06264919154677, 28.536438882120787, 26.228853634462954, 35.79276096125396, 80.57161299692325, 44.806412823973176]","[38.71130126965943, 30.43589395805678, 21.76659778956624, 26.1225340595621, 22.140978047000246, 2.1325200210672413]"
2014-11-23 12:00:00,"[7.436052631578948, 3.7957368421052613, -3.3689491525423723, -18.10005763688761, -56.54904942965779, nan]","[727.7401754385962, 1428.8300000000002, 3011.725016949152, 5626.22939481268, 10501.378821292776, 16196.341317829458]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[8.221578947368423, 8.312631578947368, -0.7637288135593197, -16.21763688760807, -51.5132319391635, -63.68248062015504]","[11.15834955031678, 20.388364014125546, 25.015984606879634, 28.760716353017227, 84.18940837398588, 40.54149091030811]","[34.39687025225902, 23.544399579433794, 32.28964467479455, 22.811554299146607, 39.97668643813239, 3.427565234382965]"
2014-11-23 15:00:00,"[7.929649122807017, 3.5719999999999983, -5.787687074829931, -16.48409221902017, -55.42182509505703, -77.47945736434109]","[715.3556140350876, 1415.9829473684213, 3000.804489795918, 5616.2270317002885, 10508.47813688213, 16222.952558139534]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[8.52859649122807, 8.316842105263158, 0.29102040816326663, -14.866051873198847, -51.26684410646388, -64.71503875968992]","[2.088460590963562, 10.348123265486876, 15.051551819654689, 22.77221422819207, 73.66832891102523, 35.34871879193409]","[36.67084078676397, 29.928223587600986, 34.25777553516691, 37.591622552405816, 61.32688677444441, 2.7356678092562046]"
