,DWPC,HGHT,PRES,TMPC,UWND,VWND
2015-07-09 12:00:00,"[14.618125000000001, 13.796979166666668, 8.455454545454545, -7.293266475644698, -45.52667924528302, nan]","[788.5143750000003, 1505.7124999999996, 3134.8066666666664, 5844.311977077364, 10909.084943396227, 16643.707209302327]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[14.60875, 13.343125000000002, 8.667272727272726, -7.394957020057306, -41.59471698113208, -64.80496124031008]","[12.046917473946898, 18.09163751492067, 26.16305190946186, 29.81384671122235, 59.548366384626426, 18.39965830381094]","[-9.348336254567005, -5.578210409171801, -3.6604691548844226, 8.040666454978886, 40.181117860002736, 6.746956122625391]"
2015-07-09 15:00:00,"[13.7934375, 12.76984375, 4.496174496644296, -15.77742857142857, -48.152499999999996, nan]","[796.3078125000001, 1512.6440625, 3140.02932885906, 5847.175857142857, 10902.535, 16648.0503875969]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[14.0571875, 13.6790625, 8.64738255033557, -7.72, -41.385, -64.9631007751938]","[10.54214248322452, 14.957146717278782, 22.7619486646818, 33.489532598853714, 60.803227396779484, 17.545961806465815]","[-9.533131476854512, -7.411730650661337, 5.318742743578035, 8.55514063650122, 33.90521854206998, 1.8302592422766322]"
2015-07-09 18:00:00,"[14.438749999999999, 12.252083333333333, -2.1439261744966505, -16.635657142857138, -55.11905660377358, nan]","[810.0500000000001, 1525.1186458333334, 3151.090838926175, 5855.736199999999, 10914.888113207548, 16649.84100775194]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[14.62125, 13.7478125, 9.66214765100671, -7.810285714285713, -41.56377358490566, -65.32434108527131]","[7.967295545627469, 10.445101450979081, 26.27393141509517, 31.372161330001738, 52.384007543528405, 15.169064858070737]","[-3.2293128455214277, -4.999866817186774, 0.7050383530602017, 1.5609675111527017, 12.049111478786488, 4.0318250880519715]"
2015-07-09 21:00:00,"[14.565968992248061, 10.706250000000002, -5.533456375838923, -14.251599999999996, -52.77617424242425, nan]","[812.4023255813954, 1527.0390624999998, 3153.1954026845647, 5857.949371428571, 10919.59818181818, 16651.396589147287]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.829922480620155, 13.708749999999998, 9.950738255033556, -7.837428571428569, -41.833484848484844, -64.40496124031007]","[9.075277283025239, 8.52948586009133, 24.163591980817625, 25.801276323689518, 46.02298443898985, 16.076323767818707]","[-4.513764142701258, -3.911858257273908, -1.6116960634484203, -1.014881769753422, 12.654748748940191, 2.501933087647232]"
2015-07-10 00:00:00,"[13.733333333333334, 10.316249999999997, -2.044563758389263, -14.445657142857144, -49.84573584905661, nan]","[812.9244961240307, 1528.977916666667, 3155.020469798658, 5859.400457142858, 10923.693132075472, 16655.788062015505]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[17.115968992248067, 13.323333333333334, 9.339664429530202, -7.458857142857143, -42.39094339622641, -64.72434108527132]","[5.002694687525034, 6.776055715168813, 24.811052503917008, 20.12084861541875, 43.82753139844506, 15.749768903133168]","[-5.665969149814121, -3.260245765563155, -1.5042509900308665, -2.3606659505519203, 11.310737279094717, -0.5951007095850961]"
2015-07-10 03:00:00,"[12.875271317829458, 8.833809523809524, -2.3457046979865837, -17.11128205128205, -47.80917293233083, nan]","[822.4420930232557, 1537.5412380952384, 3164.3470469798654, 5868.012307692307, 10930.883909774437, 16662.74]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[17.12217054263566, 12.144761904761907, 9.412147651006714, -7.204444444444443, -42.89609022556391, -64.44]","[1.4715547844102568, 2.771538461275215, 24.315784260033393, 18.412358131055548, 36.354822650086476, 14.242566724309016]","[-4.89409568228563, -4.271882302156422, -1.2661108855167904, 2.4197858155374496, 10.921011455109978, -2.403836330452958]"
2015-07-10 06:00:00,"[12.337109375, 7.6426666666666705, 0.18036912751677803, -14.59079772079772, -46.65366037735849, nan]","[822.1371875, 1537.5890476190473, 3168.2236912751678, 5868.25396011396, 10921.577358490566, 16654.98]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[16.8415625, 13.459047619047617, 9.232953020134227, -7.785071225071226, -42.65924528301887, -64.52]","[1.1688581657704769, 6.519201580404572, 22.53689645636798, 21.56220657199801, 36.635577244272866, 12.3513878246477]","[-0.8458596210175344, -0.18441859695553364, -1.5233501111068783, 4.838854129415256, 14.395528169925782, -3.66615258890633]"
2015-07-10 09:00:00,"[11.947209302325582, 5.12133333333332, 3.109598662207359, -9.59960113960114, -47.48705660377358, nan]","[824.220930232558, 1540.8860000000004, 3169.60602006689, 5862.938062678062, 10912.627132075473, 16643.68]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[16.805116279069768, 14.156666666666668, 8.31658862876254, -8.393048433048431, -42.907547169811316, -65.22]","[-0.6721785242209319, 10.276699595543743, 19.88677673461457, 20.46788396772609, 34.22854648940305, 13.91828680469276]","[1.2065598559474604, 1.5414867933467495, 2.6773090041820864, 7.858799653666979, 9.800582698124346, -5.533694644838604]"
2015-07-10 12:00:00,"[12.449843750000001, 8.884190476190478, 4.9903010033444835, -9.284957264957267, -47.630300751879695, nan]","[828.4503124999998, 1545.868142857143, 3169.4416053511704, 5863.094643874644, 10912.034887218044, 16644.597999999998]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[16.7228125, 14.219047619047618, 6.68046822742475, -7.859145299145301, -43.516390977443606, -64.9]","[-3.4291460736529737, 10.708144126601345, 11.393121450327655, 23.58279637072133, 35.47289734216677, 11.284341417050014]","[3.7914928775756196, 0.8259700412593175, 9.141060408575791, 11.990758282782286, 7.337928420104978, -5.067596943665677]"
2015-07-10 15:00:00,"[14.058062015503877, 10.893428571428572, 6.465752508361207, -8.440284090909092, -48.17169811320755, nan]","[832.6996899224805, 1549.047904761905, 3172.400133779264, 5871.932840909091, 10917.28116981132, 16654.34]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.842325581395349, 13.701904761904762, 6.648026755852845, -7.525909090909092, -44.281132075471696, -64.74]","[-7.580255135374213, -1.902870371122715, 8.464891556616237, 24.631054471978537, 30.04559212589985, 10.283238965788328]","[6.601723091193368, -0.025972890984797582, 6.505614144979488, 8.793905087115732, 12.654274106589106, -3.791648239551318]"
2015-07-10 18:00:00,"[13.956976744186049, 12.162857142857142, 6.115518394648832, -7.90846590909091, -48.43305660377358, nan]","[831.5139534883717, 1547.905714285714, 3168.1843478260867, 5867.859147727273, 10923.449849056604, 16661.732]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.846976744186048, 13.29, 6.630969899665554, -7.325909090909092, -44.44339622641509, -64.68]","[-10.1066583159308, -1.1821705205671966, 17.155782948605463, 12.820164447855902, 20.065015913448697, 11.853485438192974]","[0.8744635563701191, 4.0867370601835145, 2.1023078372667126, 13.203840259274251, 13.70156660148841, -5.145188720207175]"
2015-07-10 21:00:00,"[15.2278125, 12.793, 4.790402684563756, -8.716079545454544, -61.86845283018868, nan]","[826.451875, 1545.5060000000005, 3169.8364429530207, 5866.690397727272, 10917.759849056605, 16670.186]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[16.1290625, 14.923333333333332, 6.178926174496642, -7.607159090909089, -43.52830188679245, -64.9]","[-9.071665625001394, 5.917081929569494, 14.503136745606785, 18.4896642471458, 25.297606910728668, 10.859397673034982]","[0.15376841887930376, -3.2140952407388372, -12.841546875835606, -14.088885008330056, 3.1446049159815463, -6.405868105017652]"
2015-07-11 00:00:00,"[14.70596899224806, 11.199333333333335, 1.6506711409395998, -16.934871794871796, -56.593886792452835, nan]","[827.4627131782948, 1548.067428571428, 3181.4433557046973, 5884.347435897435, 10921.703584905661, 16680.03]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[16.522945736434107, 16.224761904761905, 8.67288590604027, -7.836923076923077, -43.50754716981132, -65.14]","[-5.6948416908602795, 4.788290809747918, 13.68929154872907, 13.407281426310204, 38.18867940700108, 9.871247479628204]","[-1.426456971716562, -6.4321702096993905, -11.386972692460475, -14.445704134372765, -12.153871414596017, -6.980442192005734]"
2015-07-11 03:00:00,"[12.297890624999997, 11.270571428571428, -2.681337792642139, -18.117499999999996, -54.80554716981132, nan]","[836.2100781250002, 1559.1515238095244, 3193.185618729097, 5897.291136363636, 10936.94079245283, 16683.874]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[17.48765625, 16.767142857142854, 8.947023411371239, -6.898920454545453, -43.862264150943396, -65.44]","[-6.3402014115307805, 8.040708058812207, 16.896368851548417, 11.700844233983533, 45.39931966986242, 8.352316990629124]","[-2.067886997036387, -2.7682864939342937, -8.664474658048782, -10.639252152934805, -30.04670324298654, -8.669039444370297]"
2015-07-11 06:00:00,"[10.731705426356589, 9.583714285714283, -0.8483946488294314, -16.227293447293448, -49.274037735849056, nan]","[835.0532558139536, 1559.6212380952386, 3192.557023411371, 5895.639088319088, 10936.964981132074, 16674.706000000002]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[18.089612403100777, 17.167142857142853, 8.457725752508363, -7.462849002849001, -43.857358490566035, -64.9]","[-7.08981811276437, 15.617896712899272, 17.349004367335155, 11.395577004912452, 36.17645393704383, 10.643058785005776]","[-0.22328659990254915, -4.404534269525381, -8.72102197785806, -6.848117507910512, -27.508725966531326, -5.2149020795132275]"
2015-07-11 09:00:00,"[10.233178294573644, 12.626000000000001, 1.8710033444816023, -19.50178977272727, -46.87007547169811, nan]","[831.8013953488372, 1557.0559999999996, 3189.4330434782614, 5892.165227272727, 10937.731471698113, 16662.196]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[18.336124031007753, 17.16, 8.148361204013375, -7.356874999999999, -43.0, -65.88000000000001]","[-6.183688137222865, 17.865797828279202, 18.290725864711323, 15.40028401180327, 34.29298010461367, 13.647243532208732]","[1.613079969361972, -9.231758660139143, -7.992433002125025, -2.3934891796356763, -15.067925990869568, -10.957771122476819]"
2015-07-11 12:00:00,"[10.502635658914729, 14.580473933649289, 2.9343333333333335, -16.181420454545453, -51.43724528301887, nan]","[842.467441860465, 1567.87663507109, 3201.0996666666665, 5898.031477272727, 10940.419924528302, 16659.658]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[18.254728682170544, 16.821516587677728, 8.103333333333332, -8.525340909090907, -43.40301886792453, -65.08]","[-3.9920669453622257, 14.168870993126946, 20.023362625341385, 17.886617406791565, 30.98142871795244, 9.426631811746502]","[3.6413476371883884, -9.548312941433018, -6.614728612613379, -4.956807084249185, -11.415536758801526, -15.30839954684254]"
2015-07-11 15:00:00,"[12.08480620155039, 14.978571428571428, 4.311000000000001, -9.16877840909091, -47.66654135338346, nan]","[850.392558139535, 1577.6328571428571, 3210.8421999999996, 5904.710482954545, 10950.044661654136, 16674.038]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[18.926046511627906, 17.16857142857143, 7.8820000000000014, -8.571647727272728, -43.508120300751884, -64.94]","[-0.5550962233993416, 14.926087942728557, 20.970320889191164, 16.53863612457241, 26.59417610553607, 7.345547968857655]","[5.212386144417621, -5.62266829236201, -4.101215864149643, 0.5849477859025137, -10.220561971752176, -13.26154308657975]"
2015-07-11 18:00:00,"[16.01418604651163, 6.719099526066353, 0.08840000000000009, -7.601359773371106, -49.627443609022556, nan]","[852.9616279069767, 1582.114549763033, 3212.248933333334, 5909.475212464589, 10957.587218045113, 16684.010000000002]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[19.27875968992248, 18.36748815165877, 7.39333333333333, -7.156033994334279, -43.261503759398494, -65.28]","[1.610526518502601, 18.414037473129035, 20.808483977044382, 17.902899602998325, 21.934893557694586, 6.2933207389279255]","[4.29800896944422, -2.9522317752219136, -0.9725677442148359, -11.927796045710114, -8.35528330267261, -11.63731129071401]"
2015-07-11 21:00:00,"[17.512015503875965, 12.031619047619053, 3.391404682274248, -10.356980056980055, -46.92406015037594, nan]","[843.2406976744189, 1574.6814285714281, 3209.105518394649, 5910.570113960113, 10962.006315789473, 16686.782]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.850852713178295, 18.259523809523813, 7.786153846153844, -7.767977207977207, -42.68857142857143, -65.44]","[3.098617380724001, 14.779280492601327, 24.57174747508978, 30.671353711171495, 27.318530251062917, 7.251131371554216]","[7.7000742850522546, 4.76031481322547, -3.313701517237759, -9.497144331987812, -5.560668518720824, -10.2677160962145]"
2015-07-12 00:00:00,"[19.6096875, 10.76857142857143, 5.5512040133779275, -12.329999999999998, -47.05105263157895, nan]","[834.132890625, 1566.7439999999997, 3203.812742474916, 5904.113760683761, 10955.773834586467, 16689.818]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.010312499999998, 18.918571428571433, 7.947692307692311, -7.708717948717948, -42.991578947368424, -65.67999999999999]","[8.45232725861059, 16.535491004043198, 26.82176357592491, 28.251959199564435, 33.78178987564768, 8.44179006950624]","[13.3186563066243, 2.115647194388709, -8.40537961773669, -15.051362328578701, -10.283161773655817, -11.641330698094006]"
2015-07-12 03:00:00,"[16.293125, 13.7, 6.855183946488293, -14.914558404558408, -50.897358490566035, nan]","[832.8399999999999, 1567.93, 3206.2245150501676, 5908.041225071225, 10954.138301886793, 16699.363999999998]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[24.3165625, 19.14, 7.753377926421403, -7.255156695156697, -43.033584905660376, -66.16]","[8.16770786834195, 21.942276378747398, 25.20267198201556, 23.9515547138012, 37.59166570067784, 9.85024579497184]","[5.033347139958782, -0.5822433500384008, -13.670565480190843, -9.741842628461239, -11.389722553778084, -10.501193350216896]"
2015-07-12 06:00:00,"[17.372265625, 15.03328125, 7.503557046979867, -14.149230769230766, -59.19320754716981, nan]","[827.779296875, 1564.0597916666666, 3202.776711409396, 5902.589145299145, 10938.330566037735, 16686.293333333335]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[24.783749999999998, 19.081666666666667, 7.786979865771815, -7.995042735042734, -43.08452830188679, -65.69875968992248]","[13.726707308444158, 20.564411938766145, 21.98042643288285, 21.865965045473512, 38.796877743715996, 8.806993048463887]","[17.47091868749197, 3.785039928738719, -12.068490132048542, -8.820387654539353, -24.821360330138017, -8.780651379979501]"
2015-07-12 09:00:00,"[17.22484375, 15.172408376963352, 5.336375838926175, -14.763999999999998, -51.125, nan]","[814.2699218749998, 1551.7798429319373, 3192.657617449664, 5895.5271999999995, 10929.664999999999, 16673.02434108527]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[25.6134375, 19.36565445026178, 8.828926174496644, -8.115999999999998, -42.635, -66.63906976744187]","[21.707622713653983, 22.530296580276723, 20.477143087920624, 15.933182729961578, 30.147039888544118, 11.63073033169207]","[6.490278988792911, 0.9732775203425726, -7.226983695879023, -7.9364934482209515, -22.159382007595102, -11.27557026369847]"
2015-07-12 12:00:00,"[17.831875, 14.410781250000003, 3.9380808080808087, -19.093199999999996, -55.112500000000004, nan]","[812.5509374999997, 1548.9636458333327, 3192.3947474747474, 5894.61, 10919.8125, 16666.1092248062]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[24.543125, 19.463958333333338, 9.429898989898991, -8.063999999999998, -43.61, -66.78248062015504]","[11.950207770887275, 23.339121130533563, 18.25795191580037, 17.041664824146515, 33.65181642923222, 11.411132708913815]","[-1.3613561189583376, 0.5641122301350466, -4.218491719923025, -7.01863976718048, -21.077020834625948, -13.116573133019799]"
2015-07-12 15:00:00,"[18.413828125, 12.810628272251305, 2.987407407407406, -26.41257142857143, -58.11418867924529, nan]","[812.9478906250001, 1549.4828272251311, 3197.0450505050508, 5898.728314285715, 10916.620150943398, 16679.021860465116]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[24.56421875, 19.749424083769632, 10.287474747474745, -8.204, -44.59698113207547, -65.37937984496124]","[18.128166760488973, 22.74124797529937, 16.62345403281121, 20.82475911515703, 32.76292574873104, 5.076604597400795]","[7.131282409671521, 7.6102705039904865, -3.562860595873601, -9.432897201001603, -28.112417494560585, -16.983464383799582]"
2015-07-12 18:00:00,"[19.723125000000003, 10.093124999999997, 3.11949494949495, -23.852320916905448, -57.496566037735846, nan]","[806.7841406249996, 1543.975625, 3195.7168686868686, 5899.366876790831, 10929.939773584905, 16671.727751937986]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[24.828281250000003, 20.8025, 10.86929292929293, -8.062578796561606, -43.82566037735849, -66.40496124031009]","[14.851113872355151, 20.93109240189342, 19.281124786948986, 20.29931326376913, 31.50418844877377, 10.301134793076205]","[10.302914235804371, 6.298174289349604, -3.8919310053110463, -17.412989840770713, -45.38858520872067, -9.305055783726738]"
2015-07-12 21:00:00,"[19.32561403508772, 11.003926701570682, 3.46631756756757, -21.338735632183905, -56.07772727272727, nan]","[786.5328070175437, 1527.168795811518, 3187.244662162162, 5892.561120689655, 10928.868560606059, 16671.25891472868]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[26.227719298245614, 22.053612565445025, 11.973783783783787, -8.449942528735633, -44.02818181818182, -64.64372093023256]","[15.896295880988632, 22.84343390625585, 22.98769203005732, 21.732588762897052, 37.14097985532453, 11.232849180304285]","[15.913828242809027, 7.786300310339409, -10.69095077366917, -13.828994770834868, -57.01780855236265, -12.158358367808333]"
2015-07-13 00:00:00,"[19.233245614035084, 11.30494736842106, 7.2963050847457644, -31.085648414985588, -52.74178707224335, nan]","[773.8010526315793, 1516.1229473684207, 3178.932, 5888.684985590778, 10935.764714828898, 16673.827596899224]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[26.62157894736842, 22.903157894736843, 11.535593220338985, -7.012449567723341, -43.62121673003802, -65.44217054263565]","[22.80779756524387, 27.783012289408344, 23.532037530751033, 25.636825270624264, 42.71809192038018, 8.437966339519845]","[16.211338449686185, 7.369919454732489, -8.204808391150655, -14.351705745688928, -62.87571270848251, -15.470846226041774]"
2015-07-13 03:00:00,"[18.713947368421053, 15.433089005235605, 1.6299999999999994, -30.24763688760807, -52.257348484848485, nan]","[774.5594736842103, 1518.82445026178, 3179.9743243243247, 5891.59795389049, 10939.799053030303, 16675.725891472866]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[28.050526315789476, 21.719057591623038, 11.425472972972972, -7.103515850144094, -43.500151515151515, -65.58403100775195]","[27.737613030400045, 33.13241417776374, 13.648600169071006, 19.781966100470637, 45.169456946682466, 6.039909883555305]","[10.57912061440455, 2.13695271051992, -9.53603499518538, -21.915085361146854, -59.504150680471845, -12.752868418185074]"
2015-07-13 06:00:00,"[19.997256637168142, 14.67073684210526, -3.034576271186439, -24.43014409221902, -48.2712927756654, nan]","[762.3266371681415, 1504.487368421053, 3166.0345762711863, 5879.399711815562, 10928.516882129277, 16663.68511627907]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[26.37274336283186, 21.89421052631579, 11.791186440677969, -6.999769452449568, -43.967224334600765, -64.1631007751938]","[28.124227904926986, 30.936558597001326, 14.31122576681941, 18.95385166762482, 45.3900349539128, 5.694459718375806]","[-3.086610136198514, -2.777600254590872, -10.219740613494738, -26.05261551474699, -44.17499965516998, -12.714521807510625]"
2015-07-13 09:00:00,"[20.5959649122807, 9.630526315789474, -5.322891156462586, -21.961387283237002, -48.156030534351146, nan]","[749.2223684210529, 1494.4284210526316, 3161.6428571428573, 5876.11161849711, 10902.690534351144, 16642.958062015503]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[26.190877192982455, 25.018947368421053, 12.966530612244897, -6.977341040462429, -44.130992366412215, -64.86]","[26.5747448839607, 20.908119916131085, 14.462456103191561, 21.257983913704486, 52.899188557708456, 8.153346910747246]","[-6.117310012585395, -7.2549301963837065, -17.56819057813357, -25.773477580472633, -36.63424419643531, -8.439381064132666]"
