,DWPC,HGHT,PRES,TMPC,UWND,VWND
2010-07-04 12:00:00,"[15.547656250000001, 14.539895833333333, 0.6685858585858548, nan, -60.88305660377358, nan]","[816.4611718750001, 1550.4647916666668, 3188.219494949495, 5906.768714285714, 11005.408, 16789.286279069765]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[24.4978125, 18.149375, 8.436969696969696, -5.637142857142857, -39.43962264150943, -70.21503875968992]","[18.507099469400163, 16.13837604529123, 12.6583707074522, 14.201322415227265, 10.133922762859964, 7.935059373343794]","[14.951646656528872, 13.319967036123868, 9.587701021817052, 13.113784414072224, -17.989358578735878, -0.16724689903174736]"
2010-07-04 15:00:00,"[17.069453125, 14.759267015706806, 1.683791946308728, -38.548400000000015, -54.585, nan]","[816.1110937499999, 1549.24445026178, 3185.9258389261745, 5902.6712, 11001.1875, 16784.401627906977]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.994687499999998, 18.04994764397906, 8.160134228187921, -5.687999999999997, -39.760000000000005, -69.73751937984497]","[13.553467492192793, 16.338640931047586, 11.064694311976133, 15.381750943924319, 6.871915606465674, 6.357219562092092]","[9.916063229836329, 9.37674763356372, 13.778006389406242, 12.315879219084744, -9.974438938988675, -3.119074527438376]"
2010-07-04 18:00:00,"[18.86296875, 15.900312500000002, -0.47848484848485007, -22.326790830945562, -49.72901886792453, nan]","[813.5667187500003, 1547.6929166666662, 3186.279090909091, 5908.761747851003, 11023.044641509434, 16804.164806201552]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[24.233749999999997, 17.988958333333336, 9.206666666666665, -5.361719197707735, -39.54415094339623, -69.85689922480621]","[8.963795807393835, 11.151117663539091, 10.182957844667309, 13.812852823761327, 13.785442534285822, 10.4714404670335]","[11.293037378799989, 12.21658095559193, 15.954233025869272, 9.498010307563483, -12.380594585673766, -2.3547948374778493]"
2010-07-04 21:00:00,"[19.269375, 14.908167539267014, -0.05636363636363717, -11.42323782234957, -42.57121212121212, nan]","[800.149375, 1533.216596858639, 3172.0327272727277, 5900.090916905444, 11031.454848484847, 16811.010697674417]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[23.3540625, 18.012774869109947, 9.858181818181817, -4.800401146131805, -38.38878787878788, -71.11503875968992]","[11.302005345165224, 15.233313138498216, 9.812283812494798, 8.136817326611501, 18.63587739140989, 12.505753751024]","[13.275483108526439, 19.401499078227737, 16.80823724474445, 8.263759673525954, -24.94820855770873, -2.2659345008751215]"
2010-07-05 00:00:00,"[18.702499999999997, 15.061465968586388, -0.6312457912457874, -14.265558739255015, -40.99575757575758, nan]","[801.8534375000004, 1536.161465968586, 3174.326195286195, 5900.070916905444, 11042.228939393939, 16808.258139534886]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[23.755625, 18.367225130890056, 9.715084175084176, -5.720458452722065, -37.10848484848485, -70.97782945736435]","[10.95495745324893, 16.06882203616032, 11.041856434421407, 5.616405405278969, 21.11346611637039, 8.718908231947633]","[7.356743416853144, 19.362476640901594, 16.966971741930337, 15.220369987167755, -23.668488049245322, -7.132286601867974]"
2010-07-05 03:00:00,"[18.2025, 15.108010471204187, -5.018888888888879, -18.193295128939827, -42.07143939393939, nan]","[807.3753125000001, 1541.2880628272255, 3178.6167003367, 5905.380257879657, 11042.840227272727, 16811.31480620155]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[23.230625, 18.503350785340313, 9.950774410774411, -5.268309455587395, -37.91189393939394, -69.81813953488371]","[11.550246703465739, 14.83961178862709, 10.790547624732445, 6.000046343856089, -0.39424373374872995, 4.012693118415677]","[0.7660908756171566, 16.420819949205857, 14.253032086876969, 23.23602374688284, -11.024885102322484, -5.2607503504633915]"
2010-07-05 06:00:00,"[18.0684375, 15.502094240837694, -12.13393939393939, -23.779371428571427, -43.86233962264151, nan]","[801.3478124999998, 1534.6887958115185, 3175.0919191919193, 5901.646285714286, 11042.67879245283, 16811.037596899223]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[23.1525, 18.137382198952878, 11.397575757575758, -5.022285714285714, -38.21509433962264, -69.57162790697674]","[4.95990326323953, 10.252092714888375, 14.632063309343257, 10.849047592829287, 3.8369852121574985, 7.132071125887251]","[7.758894005063211, 18.851677582802203, 11.5861044388186, 21.942949446763507, 1.782814208984383, -3.8439844797204827]"
2010-07-05 09:00:00,"[17.700781250000002, 14.519424083769632, 2.114242424242425, -20.70982857142857, -43.140264150943395, nan]","[800.0367187499999, 1532.781308900524, 3166.410101010101, 5893.509828571428, 11030.548226415094, 16793.53604651163]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[23.2415625, 17.837382198952877, 8.663232323232323, -4.333714285714286, -38.39471698113207, -70.31658914728682]","[8.656227368368874, 12.405132804185452, 14.040135235747176, 14.399699135397528, 6.064215663718863, 6.134645040264602]","[14.66360963399115, 20.57888908723161, 8.487250860653544, 14.804640199014514, 4.340217049955472, -4.1414216699719795]"
2010-07-05 12:00:00,"[15.14625, 11.90392670157068, 4.655286195286195, -16.422865329512884, -42.86515151515152, nan]","[803.3587500000001, 1535.2071204188485, 3165.2668686868683, 5890.761977077364, 11035.43018939394, 16797.3]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[23.315, 17.53267015706806, 8.51037037037037, -3.8683094555873945, -38.48803030303031, -68.4553488372093]","[14.38735121073342, 15.411465345340654, 8.785920050360415, 10.07889426058352, 8.151987720318074, 2.395490774192775]","[21.398281843682305, 22.524386823480604, 7.536805277748844, 12.449210883119237, 6.213626094626677, -6.342051326899208]"
2010-07-05 15:00:00,"[14.197265624999996, 9.857916666666668, 3.0705369127516757, -13.090000000000003, -43.1, nan]","[811.7734375000002, 1542.9046874999997, 3173.4136241610736, 5894.0304, 11040.205, 16803.407596899226]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.4978125, 17.772812500000004, 8.423221476510069, -3.659999999999998, -38.21, -69.53286821705426]","[13.84189956671198, 12.954683465473089, 5.694066902592575, 5.230786548737257, 9.14644297510252, -4.51639348702358]","[18.45841901140734, 21.40719034302315, 10.838318325087002, 14.021699449123474, 7.344077947788798, 2.9930629612223285]"
2010-07-05 18:00:00,"[13.8109375, 10.366282722513093, -2.265757575757576, -9.767363896848137, -44.60674242424242, nan]","[811.3976562500003, 1542.4630366492142, 3176.9854545454546, 5900.361031518624, 11051.877386363636, 16819.21519379845]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[23.833749999999995, 17.124293193717282, 9.897575757575758, -4.260859598853868, -37.886515151515155, -70.51348837209302]","[3.529927607853248, 4.808180845602282, 4.932593303649866, 9.960493526898771, 9.214368607782879, 6.234020886113549]","[20.11575615901477, 23.576057823010277, 12.556185692724986, 14.71467820793644, 6.2684744324284125, 8.135427570365815]"
2010-07-05 21:00:00,"[12.5625, 9.600314136125652, -5.448181818181818, -8.829570200573064, -46.63136363636364, nan]","[801.08265625, 1534.115706806283, 3169.096363636364, 5898.975558739256, 11055.28196969697, 16812.967674418604]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[24.74625, 17.850994764397903, 10.294545454545453, -4.236504297994268, -37.68878787878788, -71.52124031007752]","[3.124446593990946, 4.594214411914376, 6.429431618626806, 13.503249939015927, 8.027021322519465, 9.948580110972502]","[17.917273044452454, 21.039101252666082, 12.283648876557768, 8.356886448548927, 6.721953286322507, 1.9335147366318706]"
2010-07-06 00:00:00,"[11.547109375000002, 8.32068062827225, -7.362297297297298, -8.621203438395419, -48.22848484848485, nan]","[800.2437499999997, 1534.4504188481678, 3171.1135135135137, 5904.108510028654, 11058.082121212121, 16816.76620155039]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[25.262656250000003, 18.450994764397905, 10.713648648648647, -4.491518624641835, -37.588787878787876, -71.12434108527131]","[0.6217910346505652, 3.7485924212684627, 8.839429481406812, 9.89267577806819, 4.102136889460906, 4.036319387980912]","[18.51057523932528, 22.23528846517493, 8.403791621697943, 5.85341059188308, 8.409836790933173, -2.02207839909841]"
2010-07-06 03:00:00,"[10.20125, 8.057015706806284, -6.968114478114479, -7.546542857142854, -55.724924242424244, nan]","[805.6200000000001, 1539.9324607329838, 3181.1508417508417, 5914.400114285714, 11060.672916666666, 16823.622635658914]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[25.589999999999996, 18.580314136125658, 11.503973063973064, -5.927999999999997, -36.86416666666666, -70.44527131782945]","[0.5843679196719014, 2.054577371515121, 5.293711216441657, 7.39375108094761, -0.3358915016644467, -2.6333825076898054]","[24.08291124707431, 23.588439857339463, 4.688140614369095, 4.273873765806296, 11.79214896538965, 4.812691855493979]"
2010-07-06 06:00:00,"[9.830625, 8.4728125, -13.45070707070707, -12.147507163323782, -55.23003787878788, nan]","[805.3764062499996, 1539.1409374999998, 3174.8125252525256, 5912.279713467049, 11049.51928030303, 16813.801240310077]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[25.285312500000003, 18.28375, 10.698585858585856, -4.720744985673352, -37.389545454545456, -68.52744186046512]","[4.746291445109943, 5.9705684967401185, -1.9235650723084368, 5.429954008542745, -10.120797984033677, -4.290835846216033]","[24.231572890942367, 23.19761756160537, 12.531101626462931, 6.729381340418133, 19.862015817958827, 6.002138846864651]"
2010-07-06 09:00:00,"[11.255312500000002, 8.882094240837695, -19.25505050505051, -19.08404011461318, -49.20337121212121, nan]","[803.0640624999996, 1535.5925130890053, 3169.521818181818, 5898.863323782235, 11033.812954545456, 16803.53302325581]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[24.5853125, 17.77560209424084, 10.047070707070706, -4.3582808022922634, -37.717954545454546, -67.51503875968992]","[6.632576347574914, 7.578048607467175, 6.1858692584002535, 4.606654546496043, -10.92760495007369, 2.0692222719881737]","[20.86705938893742, 21.251271745482825, 18.091588070203212, 12.555928765527481, 26.648469158289107, 5.94277362292981]"
