,DWPC,HGHT,PRES,TMPC,UWND,VWND
2013-08-15 12:00:00,"[7.0989922480620145, 0.47625592417061646, -35.35668896321069, -16.09827195467422, -53.00631578947369, nan]","[843.2662015503877, 1546.3208056872038, 3136.5457190635448, 5802.441218130311, 10743.14887218045, 16555.818]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[12.781085271317828, 7.32436018957346, 5.048026755852844, -12.393994334277622, -49.35285714285714, -59.519999999999996]","[-1.6294721049507246, -6.227823193776038, 13.763444950903537, 14.376837473858972, 21.2241601732937, 24.205067989845038]","[2.914837629803899, -1.4882449058238034, 2.144195655390159, -2.5698017067098764, 4.316668468816603, -1.4422855497366482]"
2013-08-15 15:00:00,"[8.293593750000001, 0.18274881516587715, -37.29986622073579, -15.301363636363638, -52.98358490566038, nan]","[835.0903906249998, 1537.9935071090047, 3129.95618729097, 5795.895795454545, 10733.456150943397, 16543.228]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[12.469687500000001, 7.409668246445498, 5.3767892976588625, -12.18215909090909, -49.24981132075472, -59.48]","[-2.3575435136309877, -7.194939012681753, 10.786181969624902, 16.436823017999505, 19.62710539673808, 30.65389387800064]","[-1.2764851978157452, -3.9115743044302613, 0.06101018342683572, 4.296966390635959, 5.1998407726342695, 0.8615950999599007]"
2013-08-15 18:00:00,"[8.412558139534884, 6.203333333333335, -37.98217391304348, -13.016590909090908, -53.662781954887215, -77.47800000000001]","[843.8958139534881, 1550.3639999999996, 3138.4744481605344, 5802.109431818181, 10742.033533834587, 16559.58]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[14.374883720930235, 7.713333333333337, 4.170434782608697, -11.642954545454545, -49.27804511278196, -59.42]","[-4.203729441692026, -5.102334964299661, 6.177508887631096, 15.414000487428595, 15.889587490509093, 34.236183216759756]","[-0.9730777493090528, -1.3607418405155354, 2.7672548971242263, 0.48379245643810587, 1.9019093112264642, -2.1875545132538803]"
2013-08-15 21:00:00,"[9.169922480620155, 6.213333333333331, nan, -13.007500000000002, -53.75646616541353, nan]","[829.0593798449611, 1538.4255714285716, 3132.4432107023413, 5795.540000000001, 10736.388270676693, 16556.734]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.536899224806202, 8.966666666666665, 4.15371237458194, -11.560000000000002, -49.41263157894736, -59.339999999999996]","[-4.472132187442474, -4.62561468641133, 7.128144521277124, 14.949975939826956, 14.102822979710776, 31.911324075157964]","[-0.5832098233406127, -1.1653118253955994, 4.502749915217032, 1.6993700188879173, -3.1889447680330187, -6.781797090022946]"
2013-08-16 00:00:00,"[9.735, 5.648000000000003, nan, -15.15897435897436, -53.7517358490566, nan]","[826.98375, 1537.1844285714283, 3131.464381270903, 5795.114871794872, 10738.822188679245, 16560.614]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.815000000000001, 9.392857142857144, 4.25036789297659, -12.047179487179488, -49.555849056603776, -59.04]","[-6.108344780814335, -6.760747947077875, 7.041954297052016, 19.33318292113773, 18.06278716526228, 24.265115625054698]","[-3.1097557266324447, -4.85507470382854, 3.655711200173351, 2.681113493405556, -2.57304571934556, -8.789597698571106]"
2013-08-16 03:00:00,"[9.82953488372093, 5.563317535545019, -33.73695652173913, -14.432727272727274, -54.38131578947368, nan]","[836.6202325581395, 1546.2565402843604, 3140.3247826086963, 5801.085454545455, 10743.322631578947, 16567.466]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.551627906976744, 9.250426540284359, 4.196521739130432, -12.139545454545456, -49.79157894736842, -58.26]","[-9.031094944116811, -8.893753153405866, 6.2710842364702595, 17.47575931975291, 18.156824040092452, 20.710501182686315]","[-2.0324720300041252, -2.370029355477958, 0.7266501617053357, 2.3372676089304067, -2.3897973613029015, -3.7316319167287735]"
2013-08-16 06:00:00,"[9.980077519379845, 5.102999999999995, -23.486889632107026, -13.479943181818182, -54.38131578947368, nan]","[834.9641085271319, 1543.8800000000003, 3135.768060200668, 5790.739602272728, 10727.149210526315, 16555.586]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.043100775193798, 9.16, 3.7841471571906373, -12.316534090909093, -49.53368421052631, -58.5]","[-9.32113496981924, -8.910020031480187, 4.281824152556761, 16.39583631804255, 22.240904400805327, 23.298239795301903]","[-0.5658519404851821, -1.3978211754805403, -1.442659927396143, 3.7323357954419403, 2.7001519849292603, -1.2169315677599857]"
2013-08-16 09:00:00,"[9.706046511627907, 3.242571428571421, -15.93674496644295, -15.626324786324783, -58.89308270676692, nan]","[824.1834883720932, 1532.904285714286, 3125.053389261745, 5779.58188034188, 10710.997368421053, 16536.19]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[14.72139534883721, 9.588571428571427, 3.5228859060402677, -12.255726495726494, -48.75699248120301, -58.26]","[-10.209077169473412, -9.694808620610981, 2.3859798066289932, 13.891034972530337, 25.609508737553355, 23.404751655771275]","[-2.0472584987530826, -1.9435996515860332, -1.7865891825988343, -0.9461422233102048, 1.0340372523274135, -0.7257106390784906]"
2013-08-16 12:00:00,"[9.40046511627907, 2.8976190476190475, -13.051304347826083, -18.39568181818182, -60.22657894736842, nan]","[830.7188372093023, 1539.2685714285712, 3130.3126086956527, 5781.133409090909, 10703.418684210526, 16535.898]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[14.45860465116279, 9.644761904761905, 3.2008695652173893, -12.296363636363637, -49.09947368421052, -59.04]","[-10.685204409875183, -9.04433807754132, 1.5762020529284726, 8.993142466583041, 24.044787145586994, 24.079509627972435]","[-2.8103507711458326, -2.5296006308073764, -2.3682008316613095, -3.346062837070607, 4.223463099820748, -0.34632365842181284]"
2013-08-16 15:00:00,"[9.803178294573646, 3.0477142857142883, -10.484214046822743, -20.526079545454543, -58.661433962264155, nan]","[837.839379844961, 1546.236571428571, 3136.9604347826084, 5788.495227272727, 10703.564113207547, 16534.958]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[14.100465116279072, 9.614285714285716, 3.0868227424749164, -12.10375, -49.43056603773585, -58.92]","[-9.882640661216897, -9.037493137593234, -0.6247032234162908, 4.018248254796991, 16.08690262420411, 22.564557984243184]","[-3.2936959621887865, -2.9612923116947036, -3.302777261472174, -2.4843086664330434, -0.96799791289808, -2.8353636408276377]"
