,DWPC,HGHT,PRES,TMPC,UWND,VWND
2012-10-13 12:00:00,"[8.923953488372092, 12.166571428571434, -5.788929765886284, -12.648668555240794, -52.72315789473684, -77.47800000000001]","[827.203023255814, 1542.7951904761899, 3152.84795986622, 5808.265524079321, 10761.448157894736, 16428.894]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[14.12139534883721, 13.49761904761905, 5.106220735785954, -11.63960339943343, -48.53894736842105, -68.04]","[9.598225046145172, 18.414946918686827, 25.902764322609205, 32.324949197046216, 66.65123772203876, 45.4402593673032]","[35.1440421443787, 25.206959733017126, 16.52176266354963, 11.180220147361494, -17.464358781273763, -19.803268736049965]"
2012-10-13 15:00:00,"[14.097674418604651, 13.080285714285717, 2.396187290969904, -12.16721590909091, -53.486075471698115, -77.47800000000001]","[813.7697674418605, 1531.2125714285712, 3142.1425752508358, 5807.492954545455, 10763.35883018868, 16437.244]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[14.514418604651164, 13.592857142857145, 3.4092307692307724, -10.838125, -49.19018867924528, -68.9]","[23.691873455120888, 29.30169000035354, 24.224963405509385, 35.884209426500824, 54.15856653459585, 37.36426023912149]","[25.876853769593605, 16.329691351442793, 16.221254430250195, 7.976415389897914, -5.700409171575259, -14.206784744733945]"
2012-10-13 18:00:00,"[13.881627906976744, 12.911666666666667, 3.4536454849498326, -13.446400000000002, -52.56528301886792, -77.47945736434109]","[807.182558139535, 1526.6538020833332, 3140.465016722408, 5812.693, 10777.879056603773, 16448.40418604651]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.733023255813954, 13.945729166666668, 4.520602006688963, -10.698000000000002, -48.163773584905655, -69.30186046511628]","[21.83289874278097, 26.603136512576338, 34.09744145316767, 42.53716807388456, 43.57463717328028, 34.11782207428537]","[25.02116558843021, 15.147794666539216, 17.192441288256305, 0.19169249879963643, -0.15296577318562804, -4.410996117995152]"
2012-10-13 21:00:00,"[14.502265625, 8.89413612565445, 3.246666666666665, -13.780744985673351, -51.04651515151515, -77.47945736434109]","[787.5792187500003, 1505.9819371727747, 3125.1490909090912, 5799.360716332379, 10778.46428030303, 16447.272325581398]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[14.947031249999997, 15.589738219895288, 5.363232323232321, -10.07862464183381, -46.6880303030303, -68.38403100775194]","[14.528592909617181, 24.562506555720002, 34.272643130768444, 44.63909848690833, 39.006902577887274, 36.328171824484464]","[31.71480263007281, 22.530524252717946, 16.685005801855525, 19.193175084339362, 8.10736739675014, -0.35665016276891515]"
2012-10-14 00:00:00,"[14.312031249999999, 8.068795811518324, 1.250439189189187, -13.367068965517241, -51.10931818181818, -77.47945736434109]","[779.2870312500004, 1498.9595811518325, 3119.989594594595, 5801.932068965517, 10781.952954545453, 16458.368294573644]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[18.424374999999998, 14.14, 5.558581081081079, -10.015172413793103, -47.04409090909091, -68.38403100775194]","[11.685792664718749, 22.146869842991986, 29.770106825440898, 42.628856406865594, 49.71205396183239, 39.63417004527322]","[35.76032300412996, 31.283813082869713, 12.798378430171, 13.04501337240991, 20.90711753996109, -3.983746921608461]"
2012-10-14 03:00:00,"[13.823684210526318, 8.34534031413613, -0.6433333333333336, -13.073017241379311, -49.82243346007605, -77.47945736434109]","[769.9836842105261, 1489.79057591623, 3110.9240740740743, 5794.256551724138, 10779.682205323194, 16455.635426356588]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[18.461052631578948, 13.486073298429321, 5.865252525252524, -10.206551724137933, -45.764562737642585, -66.20496124031008]","[19.81051755044407, 29.153647856810792, 23.53160748709814, 31.83059405473822, 59.32399267956539, 37.098515547318215]","[40.69060274466657, 38.782567719185415, 25.966125344035074, 21.371688074526674, 12.817235503297828, 0.43002371417315965]"
2012-10-14 06:00:00,"[13.460263157894737, 10.157894736842104, 2.539054054054054, -14.166628242074928, -51.075530303030305, -77.47945736434109]","[754.2981578947366, 1473.8842105263159, 3093.6983783783785, 5767.65795389049, 10764.70768939394, 16458.633565891472]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[17.876842105263158, 13.113684210526316, 5.797432432432432, -10.733198847262248, -46.70772727272727, -65.32589147286822]","[22.028380962346024, 32.7727156109728, 26.283114382641223, 27.931331008907858, 45.27751311246197, 36.90339326737022]","[37.90499080625962, 38.56304087047066, 30.06617934415719, 43.24896844328137, 27.409909697933546, -0.8565880757939317]"
2012-10-14 09:00:00,"[14.238070175438596, 11.276315789473683, -2.7676271186440675, -10.151676300578037, -50.81900763358779, -77.47945736434109]","[733.1640350877196, 1453.0136842105262, 3062.544745762712, 5735.2408670520235, 10737.30213740458, 16446.37821705426]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[17.277719298245614, 13.445263157894736, 4.9976271186440675, -9.380231213872834, -46.31114503816794, -65.91968992248061]","[17.65260319229027, 33.83437172180865, 24.66587875138649, 40.47343484978011, 42.84890511820494, 35.132338745358794]","[41.26457743994621, 42.7270409476319, 49.18863946245199, 42.60798398759244, 43.524300475262656, -1.2781539525263614]"
2012-10-14 12:00:00,"[14.92637168141593, 12.983968253968253, -1.4843003412969282, -10.903236994219656, -50.98828244274809, -77.47945736434109]","[708.7559292035398, 1425.6968253968255, 3040.3069624573377, 5708.821271676301, 10703.573091603053, 16444.488527131783]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.21787610619469, 13.271746031746032, 5.363549488054607, -10.099306358381504, -46.78557251908397, -64.27782945736435]","[15.41398419037509, 39.70378310313573, 24.217511500015974, 21.05117956016927, 43.32205981137984, 32.78168412187747]","[53.47925718857136, 51.98051445043815, 16.683217723611303, 32.50312782240217, 54.97998161635653, 2.47472476961316]"
2012-10-14 15:00:00,"[14.634473684210526, 2.3867195767195795, -5.444232081911265, -21.604244186046515, -51.52218390804598, nan]","[700.6037719298247, 1414.7567195767194, 3016.2052901023894, 5656.534186046512, 10634.64183908046, 16443.939844961238]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[14.945263157894736, 13.022010582010582, 2.3270307167235473, -13.688488372093026, -46.307126436781616, -63.421240310077515]","[19.193176748894274, 36.334181263069325, 23.291614766510747, 32.30561740697489, 32.074482739699306, 31.085401422358665]","[42.07477744494107, 35.13033254297212, 42.61469041382237, 54.437043042511725, 85.9252781034033, 10.99627578042993]"
2012-10-14 18:00:00,"[11.2541592920354, 8.157553191489363, -8.668356164383562, -26.930872093023254, -65.59072796934866, nan]","[684.872477876106, 1401.7921276595741, 2995.245068493151, 5597.222558139534, 10551.876398467433, 16431.538372093026]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[18.216106194690266, 11.677234042553195, 0.011232876712327089, -17.158837209302323, -40.75846743295019, -63.10186046511628]","[24.78344606176293, 30.26932564542729, 36.43448117166342, 46.08777684979005, 49.53658078744031, 30.228236921208744]","[31.756128471657274, 34.828450330215745, 31.834020004106428, 34.37147035549012, 43.24362320739076, 15.360917688884054]"
2012-10-14 21:00:00,"[11.596548672566371, 8.804893617021275, -1.0135958904109568, -17.957667638483965, -68.33899999999998, nan]","[667.8216814159293, 1378.071914893617, 2966.3094178082188, 5593.416180758017, 10515.895999999999, 16409.147364341086]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.231150442477874, 9.570851063829787, 0.584520547945207, -14.824431486880465, -40.49, -62.103410852713175]","[30.13901850512689, 37.57754630853096, 35.849505730986166, 44.01553009289282, 46.60533733952119, 34.16375100029611]","[20.21712459419482, 21.21920104026978, 13.173265731359683, 11.016277872981098, 22.48074881914372, 9.790995737148815]"
2012-10-15 00:00:00,"[8.189824561403507, 5.417830687830688, -2.9833447098976102, -22.722869565217387, -64.07213740458016, nan]","[694.0157017543862, 1391.9527513227513, 2980.1969965870308, 5616.329913043478, 10518.236870229008, 16411.718294573646]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[8.816315789473682, 8.223068783068783, 0.8533105802047793, -13.413913043478258, -44.34587786259542, -60.86155038759689]","[36.77610244973049, 38.284441976960004, 38.767005455076095, 48.47715667821887, 47.97796067851669, 36.89010207166042]","[-16.168769144720027, -20.82485777901425, -19.73131392125324, -0.8696489581165806, 19.011976610539715, 9.098926612896516]"
2012-10-15 03:00:00,"[5.043157894736844, 1.269263157894735, -12.25593220338983, -35.013786127167634, -65.65790874524716, -77.47945736434109]","[722.9478947368418, 1417.167263157895, 2999.2233898305085, 5615.827745664739, 10489.80577946768, 16389.290232558138]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[6.6926315789473705, 6.778947368421052, 0.33152542372881355, -15.740635838150286, -43.29460076045628, -59.98713178294574]","[31.252753333480566, 29.87012379897488, 32.523823564726555, 42.93478352059708, 53.82026840583363, 28.699420149079916]","[-20.57198850416939, -22.40036117934746, -5.707649914843866, 8.59975859940827, 30.62866211738113, 4.465372025653185]"
2012-10-15 06:00:00,"[3.8636842105263125, -4.654105263157893, -15.77369491525424, -34.39455331412103, -65.66224334600761, -77.47945736434109]","[728.6896491228074, 1419.7873684210524, 2992.92593220339, 5587.565561959654, 10423.991406844107, 16354.61984496124]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[6.036491228070172, 5.970526315789473, -0.5244067796610186, -18.850778097982708, -44.45505703422053, -59.58248062015504]","[20.84945875985586, 22.405823786014498, 26.808810053537858, 36.58902400908707, 47.75088938200109, 27.438674811109696]","[-19.23377206443742, -19.780109401573363, -9.127436853428657, 13.010623443447148, 38.36886320843231, 6.1733918743114575]"
2012-10-15 09:00:00,"[2.557826086956526, -4.3049473684210495, -13.088108108108106, -28.370689655172416, -65.67657794676806, nan]","[736.4962608695648, 1423.7062105263155, 2987.3827027027023, 5563.473275862069, 10357.130684410648, 16323.358372093022]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[4.743478260869567, 4.286315789473683, -2.6221621621621596, -21.415747126436784, -44.58015209125475, -59.36]","[15.62977225203534, 17.29278476979022, 24.989829666289147, 29.36331675432191, 32.817956096135624, 26.928787413676357]","[-18.024921264763506, -18.974387813581, -13.681685321986276, -0.1336008656536623, 20.08182230713178, 6.341964454353334]"
