,DWPC,HGHT,PRES,TMPC,UWND,VWND
2018-07-06 12:00:00,"[15.546923076923077, 13.11254716981132, -15.57860759493671, -35.088985915492955, -50.036142322097376, nan]","[898.8707692307692, 1624.9682075471699, 3252.23664556962, 5950.12352112676, 10983.844119850186, 16707.05]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.763076923076923, 15.572075471698113, 8.158037974683545, -7.8673239436619715, -43.03041198501872, -67.46000000000001]","[-18.299943297505656, -4.411846867544575, 7.510327900066916, 3.2274778840521297, 22.843231435289994, 2.9266166541264242]","[-10.15522902939361, -10.657691646657172, -15.90229074917381, -14.2927770785755, -9.498279553922565, -13.909446824363286]"
2018-07-06 15:00:00,"[10.144583333333337, 10.370845070422538, -27.44728706624606, -32.40619718309859, -49.14573033707865, nan]","[899.9714583333329, 1622.007042253521, 3247.4160252365928, 5946.421971830986, 10973.272696629214, 16706.182]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[18.050416666666663, 14.647042253521128, 8.41287066246057, -7.603661971830986, -43.44988764044944, -67.76]","[-23.250920077346706, -5.695275216933125, -3.264288794180687, 3.5911834089422325, 28.80355293551278, -7.729901387781416]","[-13.738804897125542, -11.606720532886163, -19.29394917619602, -13.032578531183436, -2.5888688216133127, 10.374992459523765]"
2018-07-06 18:00:00,"[9.201586206896563, -0.04732394366196413, -38.418958990536275, -32.195774647887326, -50.18146067415731, nan]","[899.9473103448271, 1619.8235211267602, 3245.7918296529965, 5946.570422535211, 10966.461123595505, 16703.898]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[17.037931034482757, 15.020281690140846, 8.403406940063093, -7.399436619718309, -43.65662921348314, -68.17999999999999]","[-15.754099684854417, -8.244707878254056, -7.588324180004955, 4.774443737134256, 32.69010492520478, 1.1049347732099257]","[-14.952749528541846, -16.636572383849764, -17.16105233868042, -12.456335215501367, 1.4088475492586203, -14.014509736232359]"
2018-07-06 21:00:00,"[9.043798449612401, -22.34358490566038, -42.98373417721519, -28.656384180790965, -61.581985018726584, nan]","[894.7443410852715, 1614.684245283019, 3242.5242721518985, 5942.047146892655, 10953.08265917603, 16703.45]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[17.174108527131782, 16.77254716981132, 8.358037974683544, -7.867909604519776, -42.9910861423221, -67.64]","[-10.856834715308283, -12.56963349197385, -6.138003790682583, 3.606998371604061, 25.92001412584848, 2.7981246350664977]","[-16.6896199367129, -11.59886647134069, -12.69427926439453, -13.874510276803504, -4.628578615715885, -17.831797400336118]"
2018-07-07 00:00:00,"[8.634923076923073, -30.679764150943406, -40.124050632911384, -25.2216384180791, -62.62033707865168, nan]","[887.4966923076926, 1607.2950471698118, 3238.197088607595, 5935.856949152542, 10942.684307116104, 16700.298000000003]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[16.295384615384613, 17.57679245283019, 8.665949367088604, -8.150677966101696, -42.404194756554304, -67.56]","[-16.293511984666715, -10.894203917669335, -5.9843950417834035, -0.634771850519162, 19.879853640690534, -15.694706408842354]","[-15.425877465616669, -9.920818780692498, -8.214199315955309, -16.521030218335397, -11.308012549373665, 19.73377781217379]"
2018-07-07 03:00:00,"[12.315999999999999, -34.39589622641509, -38.45438485804416, -28.580225352112677, -70.31265917602997, nan]","[890.8182307692311, 1609.0112264150941, 3240.8880441640385, 5936.683014084507, 10940.293970037452, 16705.257999999998]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.365384615384611, 17.471132075471697, 8.927066246056778, -8.282816901408452, -42.1476404494382, -67.12]","[-24.275674693608124, -12.15382964790845, -5.214358367168537, -3.730239091603394, 13.122863344245717, -13.151563577074477]","[-7.579376071005817, -8.032937883679729, -6.684445823730484, -16.252890273416842, -12.68935607321608, 22.95091892448248]"
2018-07-07 06:00:00,"[7.208139534883725, -30.092499999999994, -36.70725552050473, -33.517492957746484, -66.4849063670412, nan]","[887.7659689922477, 1605.0569339622639, 3235.3618927444795, 5933.223436619718, 10937.551310861423, 16705.308]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.352403100775197, 16.967830188679248, 9.044100946372238, -8.087605633802818, -42.2476404494382, -67.14]","[-21.77348037977597, -13.769007849201902, -4.488716413569445, -4.91477917876859, 9.883699774320654, -4.43018286220412]","[-3.1156881256701805, -5.662819850595043, -8.425310231197077, -12.206713560499598, -13.077582280356424, -20.570348655466027]"
2018-07-07 09:00:00,"[7.469307692307688, -24.378920187793423, -34.560063291139244, -38.65549295774648, -65.82887640449438, nan]","[884.3170000000003, 1600.9185446009387, 3227.646645569621, 5925.637154929578, 10923.084681647939, 16682.863999999998]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.056153846153842, 16.334366197183098, 8.65898734177215, -7.887605633802818, -43.291086142322094, -67.39999999999999]","[-20.436670308027775, -14.665221342909899, -4.8560238293102085, -4.13205284357404, 7.274510285783047, -2.6835396690469735]","[0.7936984241079268, -3.8053662015858185, -11.77904856279726, -8.082861082590425, -17.143560731642843, -18.269969098075983]"
2018-07-07 12:00:00,"[-1.1735416666666585, -21.908309859154926, -32.63943217665616, -41.64356741573034, -63.45056179775281, nan]","[888.0454166666663, 1603.6718309859152, 3227.9333438485805, 5925.137331460674, 10920.41415730337, 16687.62]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.531666666666666, 15.720281690140846, 8.650725552050474, -7.9167415730337085, -43.398202247191016, -67.1]","[-21.748270132075415, -13.934586241391559, -7.070112787265211, -4.008335353005407, 4.116750044998697, -2.080405198623059]","[-0.5892031269234581, -3.1160078740503465, -14.084467097516598, -5.824917759141068, -20.726462569870346, -15.827861833158076]"
2018-07-07 15:00:00,"[-2.659241379310375, -22.65311320754717, -32.032555205047316, -42.71385915492957, -67.8232584269663, nan]","[894.4542758620694, 1612.3659433962266, 3238.4425552050466, 5932.98814084507, 10930.79179775281, 16702.18]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[16.364137931034485, 15.987169811320754, 8.810977917981074, -7.850140845070421, -42.72629213483146, -67.16]","[-17.510675596246198, -14.068842620816206, -11.275634489796472, -1.5191820327443943, -19.44524486418506, -2.6896641385050386]","[2.073679153866962, -3.6596255492280934, -9.832482523044394, -3.8992700501772717, -1.2110641752184983, -17.306238841008753]"
2018-07-07 18:00:00,"[10.147384615384619, -21.857264150943394, -31.321139240506334, -42.25428169014084, -70.31265917602997, nan]","[889.2359999999998, 1607.2861320754716, 3235.614556962025, 5933.7545352112675, 10941.036142322097, 16709.298]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.581538461538463, 16.140943396226415, 9.172911392405066, -7.592676056338028, -41.97797752808988, -67.46]","[-13.951650360099135, -13.929495214103293, -10.339949718001412, 0.19409481292379893, -6.350539794981582, -7.287392860382451]","[-2.7359600748769775, -1.5216285842516282, -4.510096959406569, -3.9248938592847358, -14.419580601438952, -15.877493671812527]"
2018-07-07 21:00:00,"[12.484418604651161, -23.33767772511848, -28.1615238095238, -41.042994350282484, -66.47921348314607, nan]","[878.1361240310082, 1597.9696682464453, 3230.8563809523816, 5935.61175141243, 10951.880674157304, 16710.222]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[17.236124031007748, 17.063222748815168, 9.9447619047619, -7.191638418079096, -41.97123595505618, -67.86]","[-12.74922671528868, -11.649370505489793, -7.546398608023604, 2.368488073918187, -7.3864230541594615, -4.787767487363225]","[-3.1439870225515496, 0.9490123989828262, -3.9301444162676282, -4.601183461209444, -11.85755685059033, -10.350289777921565]"
2018-07-08 00:00:00,"[13.293076923076924, -24.080900473933646, -25.369746835443042, -38.68853107344633, -70.27556390977443, nan]","[871.4438461538462, 1592.3339810426537, 3226.202151898734, 5934.617740112994, 10954.85939849624, 16720.334]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[17.316923076923075, 17.50350710900474, 10.176708860759497, -7.051525423728813, -41.51263157894737, -67.33999999999999]","[-14.324745897548905, -9.752005064942566, -5.823664217782331, -4.001918133267717, -8.346207981273709, -4.652020838534016]","[-5.04886312707933, 1.3172660907497211, -3.1056295784464876, -5.1617111085134795, -12.244262255482159, -13.699698030170055]"
2018-07-08 03:00:00,"[10.218604651162794, -24.57490566037736, -24.39493670886076, -38.60067796610169, -61.77274436090226, nan]","[877.4304651162788, 1599.3416981132077, 3233.7573417721514, 5940.844406779662, 10967.76304511278, 16731.322]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[17.453953488372093, 17.928679245283018, 10.024810126582281, -6.995593220338985, -41.784060150375936, -67.86]","[-19.098110947104907, -9.606943413993331, -6.958928639617575, -5.971886473376827, -9.190786624044584, -6.1057562167387855]","[3.8134383875133064, 2.1131521570476037, -3.060396327297816, -3.5242330679552, -10.734915114679378, -13.255360312785]"
2018-07-08 06:00:00,"[9.577364341085266, -26.157914691943127, -24.320476190476185, -39.1145197740113, -59.54573033707865, nan]","[873.6257364341088, 1596.2895260663504, 3232.2208571428578, 5941.39242937853, 10965.085505617977, 16725.636000000002]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[17.364806201550383, 18.33526066350711, 10.240952380952377, -6.791638418079096, -42.1161797752809, -67.39999999999999]","[-15.471575118743914, -7.7135602978044755, -5.994898227141543, -8.602259133517498, -12.671048918534948, -5.869329971154233]","[7.785247464259277, 3.645792951731947, 0.4403279739844222, -1.0771450732553958, -5.662011402589768, -9.57412480019509]"
