,DWPC,HGHT,PRES,TMPC,UWND,VWND
2014-06-21 12:00:00,"[11.359379844961243, -1.7233333333333298, 0.6763758389261751, -26.195999999999998, -52.615, nan]","[807.5195348837208, 1533.2483333333332, 3161.1239261744963, 5842.666, 10848.7525, 16548.358062015504]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.96015503875969, 17.490000000000002, 6.011476510067115, -8.099999999999998, -44.335, -64.82124031007751]","[1.519035685660404, 6.857591117341262, 10.16306832952968, 14.85686238395625, 10.605732127852818, 20.0661407188734]","[-5.984644992909154, -14.395015424353046, -19.48505164126732, -2.1188893185312048, -2.6836628015140955, -6.482566015957125]"
2014-06-21 15:00:00,"[12.44476562500001, -2.1947120418848174, 1.2204377104377133, -27.268595988538685, -51.3630303030303, nan]","[795.5771093749996, 1523.3731413612566, 3152.5212794612794, 5832.959140401146, 10839.016515151514, 16534.41527131783]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.98921875, 18.44994764397906, 5.812727272727276, -8.873753581661894, -44.31757575757575, -65.14527131782945]","[-2.5328108490930648, 3.740734481027291, 8.640966985567463, 18.502940279700034, 21.186246737691757, 18.38168255109576]","[-0.966901506879331, -13.057514261427336, -16.414435453050757, -4.738154329567703, 4.787598023101204, -3.2560103255336137]"
2014-06-21 18:00:00,"[14.18859375, 5.270781249999996, -0.5537837837837838, -26.543008595988535, -50.9828679245283, -75.62922480620155]","[801.9474999999999, 1531.2966145833334, 3161.455202702703, 5834.581977077363, 10840.068981132075, 16542.809147286822]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.719687500000003, 17.95510416666667, 6.212972972972973, -9.38808022922636, -44.84603773584905, -64.67782945736434]","[0.38896148594413577, 2.7029674074188343, 11.19044394578049, 16.186025311683235, 22.684533805903655, 24.937501698801274]","[4.451162766971922, -3.5610280507001586, -13.012419117679595, -5.968378987733199, -3.4036075348966612, -6.37625571815808]"
2014-06-21 21:00:00,"[15.549687500000003, 8.578010471204182, -0.6314864864864873, -16.53618911174785, -48.696363636363635, -75.62922480620155]","[793.4921093749996, 1525.251989528796, 3155.879256756757, 5826.180343839542, 10837.153636363637, 16539.02062015504]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[23.711875000000003, 18.142094240837693, 6.349459459459457, -10.44939828080229, -44.47477272727273, -64.86155038759689]","[5.247084114495492, 4.193303210826732, 13.910584969344354, 20.00690162948199, 13.97735540786526, 24.044673121852117]","[6.801191682007576, 2.5217138147120743, -7.649545174025257, -2.3602727664900462, -11.936974273679418, -12.371968408679317]"
2014-06-22 00:00:00,"[16.339210526315785, 5.731684210526313, -0.2172727272727294, -11.417701149425287, -49.11, nan]","[786.8221052631583, 1519.9606315789476, 3150.975757575758, 5822.110459770114, 10833.8625, 16545.062635658916]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[23.668947368421048, 19.17157894736842, 6.249090909090907, -10.251954022988505, -44.97022727272727, -63.0584496124031]","[7.950514251845852, 8.114770106462537, 20.80174181375798, 26.829708469322792, 19.726668021539933, 17.89563553988312]","[5.044935112750295, 1.7685876402218879, -1.6176509322305237, -8.887589768518755, -4.990698555687256, -17.528401093903323]"
2014-06-22 03:00:00,"[16.741406249999997, 9.820994764397906, -0.19498316498316523, -17.490517241379308, -48.696363636363635, -77.47945736434109]","[790.5509375000004, 1522.6606282722514, 3150.9096632996634, 5823.084482758621, 10833.893636363637, 16553.21178294574]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[23.4228125, 17.99130890052356, 5.856498316498316, -9.947931034482759, -44.5225, -63.1584496124031]","[11.097565576169584, 15.380653525795017, 19.859350807707948, 15.05387017603754, 29.3242853093085, 13.640142104136174]","[2.141731198301964, 3.370872283084504, 5.945842682556977, -13.457105152243429, -10.961448357712134, -8.10798713295749]"
2014-06-22 06:00:00,"[17.28842105263158, 9.057958115183252, 0.7337837837837826, -19.77198275862069, -49.103878326996195, -77.47945736434109]","[781.2773684210524, 1512.506963350785, 3140.6432432432434, 5817.338103448275, 10829.570532319392, 16538.372325581397]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.882105263157897, 17.81068062827225, 5.980540540540538, -9.224655172413794, -44.69079847908745, -64.73906976744186]","[12.557091653870948, 18.84735536605371, 19.527309663430874, 11.706503483949415, 34.167343689436734, 15.517150189360262]","[0.1827252896141137, 2.960010686028081, 3.3650791568915683, -9.11866850846438, -3.607868432347854, -9.29555027830517]"
2014-06-22 09:00:00,"[15.017719298245614, 9.66663157894737, 1.0737837837837816, -19.793706896551726, -51.339695817490494, nan]","[779.987894736842, 1510.0664210526313, 3135.3791891891897, 5810.692931034483, 10810.211939163499, 16514.468294573642]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.575087719298246, 17.203157894736844, 5.858918918918917, -9.665172413793105, -45.19079847908745, -64.70031007751938]","[7.494640781390103, 15.112737669818546, 15.54135335598509, 19.268928206094394, 36.47829935958815, 9.228174418185121]","[-0.7573249774583951, -0.7777431810420757, 2.1088882476058846, -8.930740194061512, -8.34939761196101, -8.675235596328196]"
2014-06-22 12:00:00,"[14.799687500000001, 12.04937172774869, 1.473412162162166, -22.557270114942526, -50.409353612167294, nan]","[786.8603124999998, 1515.2855497382202, 3137.712432432432, 5811.277959770115, 10807.316273764258, 16521.721472868216]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.915000000000003, 16.238429319371726, 5.663648648648652, -10.099655172413792, -45.86038022813688, -64.7615503875969]","[5.485500885064762, 11.772509317621774, 16.44864064103017, 17.152075469745423, 39.97970309031681, 16.655023512305924]","[0.569653438463858, -1.9037498362186147, -3.8907414941374237, -9.734566121046681, -8.079408432597104, -6.575039257880638]"
2014-06-22 15:00:00,"[14.97234782608696, 11.621884816753926, -1.9608445945945925, -16.499684813753582, -50.376931818181816, nan]","[783.0406086956517, 1510.7890575916233, 3136.6639864864865, 5817.229111747851, 10813.836022727273, 16524.101472868217]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.55217391304348, 16.210157068062827, 6.69337837837838, -9.71702005730659, -45.727045454545454, -64.83906976744186]","[2.1243307129500444, 6.770885586305487, 10.333473685199685, 15.157429671401074, 24.214883743686713, 18.387051492640694]","[6.029501513728872, 3.2080043117725414, -5.121176567751881, -11.815437140710376, -17.156127435946473, -10.988751667259937]"
2014-06-22 18:00:00,"[16.799210526315786, 12.604842105263154, -2.924662162162158, -19.27574712643678, -53.34977272727272, nan]","[785.2221052631583, 1514.4502105263161, 3141.00804054054, 5821.6849425287355, 10829.042840909091, 16535.0596124031]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.56631578947368, 16.241052631578945, 6.700810810810814, -9.454252873563219, -43.85318181818182, -64.0568992248062]","[4.470233100287285, 6.415380804374914, 7.230938754774972, 11.49890210413698, 9.613268548096356, 12.94912033017991]","[6.802691822293285, 4.6498374384606125, -4.748935721229751, -6.410695366680057, -17.859716787905274, -11.108953539928102]"
2014-06-22 21:00:00,"[17.377631578947366, 14.301675392670155, -3.827423728813562, -18.966551724137933, -50.62590909090909, nan]","[776.5826315789478, 1507.322146596859, 3136.5140677966106, 5817.83724137931, 10840.090681818181, 16544.336434108525]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[23.154035087719294, 16.579267015706805, 7.354576271186438, -9.439310344827588, -43.52212121212121, -63.69410852713178]","[6.1867807322684065, 7.994449764940319, 7.27158008228189, 10.742626974196186, 7.612111521935526, 7.509182916461349]","[3.858702955638945, 4.221018747668939, -0.9721100904532542, -4.8235768015626475, -15.758477790664175, -6.466503126024354]"
2014-06-23 00:00:00,"[18.187565217391302, 13.065000000000007, -4.298576271186437, -18.56344827586207, -49.807072243346006, nan]","[772.7677391304352, 1503.9839999999995, 3136.9758983050842, 5823.111379310345, 10850.895399239544, 16555.892170542636]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.99652173913043, 17.240000000000002, 8.101355932203393, -9.143333333333334, -43.689657794676805, -63.9506976744186]","[1.5233620055737238, 5.852817942267026, 7.352639107577908, 12.890576156773587, 14.466444273913122, 8.957155914657312]","[3.3031222045623863, 2.3230865534192136, -0.48694175134197837, -2.935670568814817, -5.316272297435216, -7.005945987177737]"
2014-06-23 03:00:00,"[18.162105263157894, 12.212774869109946, -3.292432432432429, -15.799971264367816, -48.28568181818182, -77.47945736434109]","[779.2728947368423, 1510.3838743455499, 3143.3505405405404, 5827.82408045977, 10856.373863636363, 16558.84937984496]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.718947368421052, 17.401780104712042, 8.137972972972976, -9.547931034482758, -43.20166666666666, -64.37162790697674]","[2.3169751705229626, 6.504763940645703, 7.777169258358646, 11.884249097416179, 19.54355514728835, 9.223259406337842]","[7.191218773213733, 4.669263697673396, 0.41263328806638516, -3.3038508709949, -4.029061491516293, -3.3845614773446075]"
2014-06-23 06:00:00,"[18.141754385964912, 11.432105263157899, -0.9093898305084729, -14.035706051873198, -49.80087452471483, -77.47945736434109]","[771.2373684210523, 1502.3377894736839, 3135.86813559322, 5822.305994236312, 10855.790912547529, 16553.539379844962]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.566315789473688, 17.634736842105266, 7.9935593220339, -9.028876080691642, -43.022737642585554, -64.1584496124031]","[2.5524866953249807, 5.855283396344997, 10.24648611695409, 13.29571834951906, 20.162343970774828, 8.440133931820197]","[9.715198114149905, 8.13999703897182, 6.214767963623431, 1.8839581993691714, -1.3171829693607686, -1.8902986433761082]"
2014-06-23 09:00:00,"[17.47526315789474, 11.791052631578946, 1.19902027027027, -13.811873198847263, -47.56670454545455, -77.47945736434109]","[764.6555263157892, 1495.3747368421052, 3126.6686824324324, 5816.242593659942, 10849.78696969697, 16531.737751937984]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.332105263157896, 17.350526315789473, 7.672094594594594, -8.846743515850145, -43.653939393939396, -66.50186046511628]","[2.6624068914891854, 6.101589263941324, 9.658009728144627, 18.07398199254655, 24.633911045560943, 7.626311410653137]","[14.580226036500697, 12.29327308021721, 9.42698066915861, 7.210893027516319, 0.24341420652939605, -5.997874286373495]"
2014-06-23 12:00:00,"[16.18315789473684, 11.556894736842104, 0.9644406779661034, -11.37071633237822, -47.94628787878788, -77.47945736434109]","[773.7563157894739, 1504.3552105263161, 3132.877559322034, 5813.802550143266, 10851.962045454546, 16537.09496124031]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.687368421052632, 17.101052631578945, 7.187457627118646, -9.631060171919769, -43.74257575757576, -62.81271317829457]","[14.609231711493315, 16.319978134229576, 16.939149561162054, 10.536095947205917, 22.448761448118596, 7.8664306681920335]","[13.859817978938846, 12.240029154306315, 12.235175851541905, 10.481356051905552, 9.897467207665972, -1.9233128889950744]"
2014-06-23 15:00:00,"[16.15052631578947, 11.699684210526314, -0.2584459459459464, -11.673045977011494, -51.51551330798479, -77.47945736434109]","[771.2450877192985, 1502.6166315789476, 3134.549527027027, 5821.258620689655, 10865.626615969582, 16563.757519379844]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.901403508771928, 17.437894736842104, 7.736621621621621, -9.193620689655171, -42.88965779467681, -62.969302325581396]","[6.924399616153127, 10.851994549385982, 19.88487543493403, 18.477414584967914, 18.035643381057092, 13.608892319845532]","[15.404964701269337, 11.434648460916963, 10.299041455862886, 12.228028278902466, 13.393243825713451, -2.001384234461494]"
2014-06-23 18:00:00,"[18.00157894736842, 14.655811518324606, -0.28949324324324477, -13.231123919308358, -50.48475285171103, -77.47945736434109]","[772.8989473684214, 1505.0143979057593, 3139.4405405405405, 5829.695417867435, 10870.489619771863, 16562.62480620155]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[23.497894736842103, 17.095497382198953, 8.257905405405404, -9.277579250720462, -42.02920152091255, -65.63054263565891]","[8.871739404525917, 12.594838493160747, 19.58582173525271, 19.42939439712294, 13.288823230634728, 12.373627002351217]","[13.727441945819889, 15.100177100010118, 12.559674253431835, 10.862594967927997, 19.32736085510593, -4.823928432926069]"
2014-06-23 21:00:00,"[18.70921052631579, 14.823526315789477, 1.8220338983050848, -12.59835734870317, -49.2487072243346, -77.47945736434109]","[763.1950000000002, 1495.767421052631, 3132.5184745762713, 5823.0319596541785, 10872.589961977186, 16560.90914728682]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[23.49438596491228, 17.59263157894737, 8.336610169491525, -9.430605187319884, -41.40220532319392, -64.19333333333334]","[10.586063671117236, 13.368971352080896, 18.08265624677197, 18.709592486159963, 25.553235402296675, 7.609454046942522]","[15.442544777077678, 16.861652193225346, 10.351844130488487, 13.374636143413936, 16.019969172203968, 0.11414282046235069]"
2014-06-24 00:00:00,"[18.46421052631579, 14.139947368421053, 3.3310169491525423, -10.163333333333332, -46.65284090909091, -77.47945736434109]","[766.1766666666665, 1496.1120526315788, 3127.67593220339, 5818.67551724138, 10868.667348484847, 16578.767751937983]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.61368421052632, 17.125263157894736, 7.623050847457627, -8.748505747126435, -42.35393939393939, -62.52744186046512]","[18.572200436566284, 19.09255337633574, 12.067115672414825, 20.405743349484684, 22.158879602330373, 10.410461555574367]","[11.541958654027361, 10.734936918224195, 11.930742208207628, 19.262738591877785, 16.359965733094366, 5.092035769173571]"
2014-06-24 03:00:00,"[17.375087719298246, 12.873999999999999, 2.829999999999998, -8.91655172413793, -47.57562737642586, -77.47945736434109]","[765.6554385964912, 1495.0098947368424, 3126.5400000000004, 5819.444827586207, 10871.095817490494, 16579.60620155039]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.245263157894737, 17.18157894736842, 7.6149999999999975, -8.378103448275862, -43.03642585551331, -63.84527131782946]","[16.48573576415181, 13.922343068738842, 13.546432333783027, 22.373333168345184, 19.67235603175511, 10.059644475234718]","[4.116575698002568, 5.813386380384626, 17.918093572594096, 14.7856989318244, 21.0091717537721, 7.945446198153613]"
