,DWPC,HGHT,PRES,TMPC,UWND,VWND
2013-03-21 12:00:00,"[-16.188515625, -23.965625000000003, -31.863758389261744, -49.39829059829059, -70.17415094339623, nan]","[753.7450781250001, 1393.6314583333335, 2856.681543624161, 5332.141538461538, 9998.313962264152, 15926.595426356589]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-12.4803125, -15.953750000000001, -15.870738255033556, -30.336923076923075, -51.8788679245283, -54.979379844961244]","[-0.2554040204929703, -2.7141547081381225, 15.86339368903485, 41.176994566099964, 71.39028165403988, 38.07381125151375]","[-11.38885529214493, -16.85241939289142, -37.47722354302068, -49.8122476565426, -58.64142589588589, -21.48770866606261]"
2013-03-21 15:00:00,"[-16.469140625, -26.481285714285715, -28.01530201342282, -52.058971428571425, -70.17415094339623, nan]","[760.9757031250002, 1404.265380952381, 2876.289261744967, 5364.476057142857, 10024.90113207547, 15929.328000000001]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-11.227187500000001, -13.65904761904762, -15.041208053691276, -28.493714285714287, -54.929811320754716, -55.94]","[4.008003349775986, -4.673836119355835, 9.24230798241568, 27.753381392990654, 67.47635289707428, 39.15531191931961]","[-4.150760068732528, -11.872892005845337, -34.239642357541314, -46.93257129093254, -60.583992529928985, -20.55351143967347]"
2013-03-21 18:00:00,"[-16.9909375, -24.18500000000001, -26.340939597315437, -53.33657142857143, -66.48320754716981, nan]","[759.7993750000002, 1410.626666666667, 2891.4992617449666, 5389.042, 10056.559547169813, 15940.808527131783]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-7.849062500000002, -10.714166666666664, -13.86, -27.854857142857142, -55.90943396226415, -56.6584496124031]","[2.7178174960104937, -3.1067667458255506, 13.148561936572024, 35.68587199917565, 63.10098102601823, 43.033252307957746]","[-3.743749072905295, -6.136264177872698, -26.19649470810028, -36.29045291980486, -52.6372247099053, -21.97246675051701]"
2013-03-21 21:00:00,"[-15.93484375, -22.67413612565446, -26.995757575757573, -59.25611428571428, -70.14150943396226, nan]","[755.35234375, 1411.788481675393, 2899.6444444444437, 5406.9018857142855, 10091.783924528303, 15955.52511627907]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-5.2631250000000005, -9.425968586387432, -12.717575757575757, -26.17142857142857, -55.958867924528306, -56.73751937984496]","[3.8785321283798524, 3.3665362902908518, 15.097209063722607, 41.19508746901444, 67.62361620226412, 46.30772498575989]","[-3.296223373669517, -4.18470651036461, -21.12420173988614, -36.76927618510008, -45.285094815113524, -27.839327846383135]"
2013-03-22 00:00:00,"[-15.0628125, -21.88267015706807, -27.273758389261747, nan, -70.14150943396226, nan]","[755.8628125000001, 1413.4623036649218, 2909.6580536912757, 5428.128942857143, 10126.161849056603, 15976.230620155038]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-4.883437500000001, -8.635392670157067, -11.058993288590605, -24.987714285714286, -56.42905660377359, -57.41658914728682]","[3.6933191499389486, 4.60176713308149, 16.477911953868947, 38.428810188339945, 62.657868719062286, 46.99880338238679]","[-4.275733113361292, -3.6900464729641946, -18.752669791473316, -32.283826284037765, -36.763926895486, -30.10440617945437]"
2013-03-22 03:00:00,"[-15.481250000000001, -22.293750000000003, -26.91265100671141, nan, -70.16283018867924, nan]","[763.6225000000001, 1421.92296875, 2920.277684563758, 5446.62943019943, 10149.779396226415, 15993.199069767443]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-5.14125, -7.6975, -10.966040268456377, -24.007008547008546, -56.83773584905661, -58.29720930232558]","[1.091798756248387, 6.1197946402774965, 13.56541183696818, 35.16055832124834, 57.314974956858315, 49.61459031635139]","[-3.0089826112426645, -0.791615308203682, -16.38277622173681, -25.694621353373243, -33.06263667894486, -28.81656200069714]"
2013-03-22 06:00:00,"[-15.637500000000001, -23.884531250000002, -28.04704697986577, -56.61196581196582, -65.72856603773585, nan]","[761.4300000000001, 1420.2793750000003, 2924.1465771812077, 5455.435811965812, 10159.387547169812, 16004.036356589148]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-5.385000000000001, -7.292812499999999, -10.151275167785235, -23.776809116809115, -57.56301886792453, -57.53751937984496]","[0.356340448180801, 6.548292648006022, 12.776078901887086, 37.16427494862641, 55.604791463579986, 53.397790145768674]","[-0.7534185764875697, 0.043555567686948495, -12.554458851483972, -21.469470798742456, -26.46662850172554, -27.701611993052424]"
2013-03-22 09:00:00,"[-15.796821705426355, -24.597916666666674, -28.095268456375837, -41.13342857142857, -62.92781132075472, nan]","[762.3082170542632, 1421.1087500000003, 2924.266073825503, 5460.700342857143, 10167.09441509434, 16014.309069767443]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-5.466201550387595, -7.389166666666665, -10.430805369127517, -22.854857142857142, -58.56264150943396, -58.37472868217054]","[3.6966384878138805, 9.112117240047686, 10.788425898870466, 41.51276286023834, 59.34703380884065, 61.14580597716132]","[2.1232595625649897, 1.969346504205335, -11.465137585124404, -20.787680633555006, -26.436866192434014, -31.536239659954582]"
2013-03-22 12:00:00,"[-16.1484375, -22.996250000000003, -30.498926174496642, -37.864672364672366, -65.18064150943397, nan]","[760.493125, 1420.4721875000002, 2931.7835570469797, 5468.505641025641, 10178.62641509434, 16031.337984496124]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-5.600625, -6.302187499999999, -9.690872483221476, -22.12210826210826, -60.08943396226415, -59.032868217054265]","[2.118161194190237, 8.29414686287516, 15.647590093904494, 35.8585039522828, 60.28419037865091, 62.79726827816793]","[-1.5222809684262764, -2.484000066965212, -5.148464159867621, -23.687918729014637, -16.561939531795968, -32.27190847912679]"
2013-03-22 15:00:00,"[-15.342558139534885, -21.517500000000002, -35.88248322147652, -35.59945714285715, -63.47867924528302, -77.47945736434109]","[764.6434883720931, 1424.8753124999998, 2938.7333557046986, 5482.722714285714, 10191.050188679246, 16065.686046511628]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-5.753023255813954, -5.994375000000002, -8.5603355704698, -22.379142857142853, -59.144905660377354, -59.33441860465116]","[-1.107908643549425, 6.772448131303942, 16.102781378216125, 31.173255267768717, 54.23044804328247, 65.78226573549435]","[0.542952163467872, -0.37482224981179274, -7.07798750665564, -13.128474707832709, -10.30041285700921, -27.37698012690771]"
