,DWPC,HGHT,PRES,TMPC,UWND,VWND
2013-05-16 12:00:00,"[12.413684210526316, 9.843612565445024, -3.2288513513513495, -18.67621776504298, -55.33931818181818, nan]","[775.7342982456138, 1498.5559162303666, 3114.697804054054, 5761.421575931232, 10673.809204545454, 16370.403333333334]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[19.046140350877195, 15.18764397905759, 4.275810810810812, -12.994957020057306, -50.644090909090906, -61.840620155038756]","[-1.5675867474642473, 11.647909092992075, 18.4759118241527, 9.866410785769421, 28.490366836322295, 27.605211043635475]","[-6.022669637872581, -8.68261370544097, 1.1366837165044503, 1.7140032078524363, -5.784721489405471, -8.291039525937029]"
2013-05-16 15:00:00,"[12.045905511811023, 10.325392670157068, 0.03351351351351006, -18.182758620689654, -54.384772727272725, nan]","[779.323070866142, 1499.1589005235603, 3108.978141891892, 5757.543965517241, 10675.197727272727, 16371.81503875969]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[18.433700787401573, 13.412251308900524, 3.8585810810810792, -12.67206896551724, -50.039545454545454, -62.213488372093025]","[-0.9636878422781078, 6.055735068946682, 13.330955705995521, 9.996932635148774, 19.000789757737806, 27.343185384832385]","[2.337571329117748, 0.06400445826592595, -2.8907469390892304, -3.807361258033877, -1.7932898912052793, -1.0315247031460524]"
2013-05-16 18:00:00,"[13.7475, 10.22261780104712, 1.8799326599326571, -20.267126436781606, -53.53813688212928, nan]","[785.0821874999998, 1505.6634554973825, 3115.6195286195293, 5766.489137931035, 10693.083878326996, 16380.378217054264]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[19.205625, 13.538952879581151, 3.5501010101010078, -12.399655172413793, -49.26038022813688, -62.13906976744186]","[-3.097668961393473, 2.7664120966223256, 9.835770428890669, 7.909203567904556, 19.578709202285875, 27.030946125691745]","[0.19419337815560084, 0.04670243863505607, -1.631525973087322, -5.717888264886523, 7.202913303124882, -4.8912771993857564]"
2013-05-16 21:00:00,"[14.443652173913044, 10.564502617801049, 2.9805050505050517, -21.220747126436784, -53.380795454545456, nan]","[780.5331304347824, 1501.162356020942, 3110.4469696969695, 5762.569281609195, 10696.067386363637, 16387.773953488373]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[19.048695652173915, 13.503874345549741, 3.291851851851853, -11.920919540229887, -48.84409090909091, -62.27937984496124]","[1.7455303580236872, 2.366945375705543, 6.240443089463317, 5.446115748607533, 19.183911068957432, 28.081280021474218]","[5.825317908021859, 2.8625725127469166, -2.1967166078166795, -3.8821797663727824, 9.595073278227298, -9.418007316397428]"
2013-05-17 00:00:00,"[15.08, 9.321105263157897, 3.1027027027027025, -24.860143266475646, -53.66829545454546, -77.47945736434109]","[780.33, 1501.396684210526, 3109.1670270270274, 5765.535042979943, 10702.756818181819, 16400.94031007752]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[18.74, 13.998947368421055, 3.225135135135135, -10.864871060171922, -48.90090909090909, -62.87782945736434]","[4.083060399253902, 7.361198065987856, 3.5315952988093544, 0.99938125713499, 17.906191024721508, 29.830374351831544]","[4.665685134687571, 5.164278610065738, -0.013635385326281063, 0.05167475956218374, 2.1856632431894014, -11.807599533448286]"
2013-05-17 03:00:00,"[14.641249999999998, 8.984031413612566, 2.664377104377106, -21.769369627507167, -54.00742424242424, nan]","[790.2731250000004, 1510.165235602094, 3117.0005387205383, 5771.748452722063, 10713.312727272727, 16404.661782945735]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[18.646249999999995, 13.518534031413614, 3.4726599326599352, -11.609283667621778, -48.946363636363635, -63.21658914728682]","[1.0440069317435394, 3.820286442521545, -0.5035374190795816, -0.8425717916050424, 16.169784425927926, 27.76508667628355]","[5.256068025527395, 5.050556683703938, 3.428166429760584, 4.349076343648824, 2.876439296070278, -14.73897064196819]"
2013-05-17 06:00:00,"[14.13234375, 9.1879057591623, 0.22272727272727183, -17.935873925501433, -54.00742424242424, nan]","[786.6510937500001, 1505.1665968586392, 3113.866363636364, 5777.778424068768, 10718.21303030303, 16401.094728682172]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[18.161875, 12.912774869109946, 4.6490909090909085, -11.56429799426934, -49.42060606060606, -63.81658914728683]","[-1.7178109337818595, -2.3979334416666482, -6.147674040103898, 0.306314507624915, 10.47410583411668, 26.7751234974953]","[8.149834655811647, 7.072172354184522, 4.701024568730326, 10.09905192784525, -1.182151894050916, -15.129704326009643]"
2013-05-17 09:00:00,"[13.723749999999997, 9.574502617801048, 0.6134006734006756, -15.431117478510028, -54.00742424242424, nan]","[785.8203125000003, 1503.5823560209421, 3106.2290909090907, 5766.531404011462, 10702.017575757576, 16393.001162790697]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[17.855625, 12.367225130890054, 3.220134680134682, -11.573753581661894, -49.52363636363636, -62.758449612403105]","[-2.9129774650619296, -2.915767852262961, -7.31876219921733, -3.2943701165885058, 8.50247555783708, 23.623656257151357]","[10.13434737714756, 12.149253143385755, 11.705624579878988, 6.287213607409581, 8.135558650373818, -12.355643722880988]"
2013-05-17 12:00:00,"[13.303749999999999, 9.24712041884817, 0.6948148148148143, -13.907879656160457, -53.70030303030303, nan]","[788.4675000000002, 1505.7563874345547, 3108.9949831649833, 5765.781919770773, 10696.579053030304, 16397.977131782947]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[17.439999999999998, 12.423769633507856, 3.326195286195286, -12.430773638968478, -49.18954545454546, -62.41813953488372]","[-6.584639942715504, -6.021418662551228, -4.561895076004628, -5.65062670031695, 14.536628343571154, 20.91240919663455]","[9.78744251003783, 11.792115223264256, 13.852444640192498, 6.869584268557325, 12.50195144564042, -10.39589651581759]"
2013-05-17 15:00:00,"[14.023125000000002, 9.575625, 1.345151515151513, -14.804383954154726, -55.08537878787879, nan]","[794.0006249999996, 1510.5026041666665, 3114.283232323233, 5769.003667621776, 10707.41931818182, 16412.319069767444]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[17.013437500000002, 12.302500000000002, 3.247070707070705, -11.644240687679083, -49.03878787878788, -62.07782945736434]","[-6.050978083048681, -7.52006644824031, -6.667034666456352, -8.064405350374068, 16.349877468759594, 23.445436399123782]","[11.352436231007397, 11.480975058228351, 12.303813050684106, 5.846960272480127, 6.319487910707207, -4.1113025889495916]"
2013-05-17 18:00:00,"[14.214374999999999, 10.95910994764398, 1.164646464646467, -14.22461318051576, -54.720151515151514, nan]","[790.3250000000004, 1507.6531937172772, 3111.318821548821, 5768.243896848138, 10714.646818181818, 16421.207286821704]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[18.027499999999996, 12.018534031413614, 3.3376430976430997, -11.32704871060172, -48.96606060606061, -63.5553488372093]","[-7.792076315509292, -9.071842703831445, -7.063614272344044, -2.6928825401890566, 21.68182558936304, 27.618661208591746]","[12.844735147510258, 13.89754459733065, 10.136163510734608, 9.001024754801136, 14.216129576839819, -4.4252108559552745]"
2013-05-17 21:00:00,"[14.114062499999998, 10.69434554973822, 0.9330405405405393, -13.649655172413791, -53.1825, nan]","[778.8860937500003, 1494.9492146596858, 3101.524189189189, 5762.668965517241, 10719.334318181818, 16424.985581395347]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[16.724374999999995, 12.486596858638743, 3.9987837837837823, -11.191034482758619, -48.14863636363636, -63.6584496124031]","[-10.483929770983512, -9.560676746735082, -4.538250528507644, 5.163256661806525, 27.775937294831472, 28.815672179646672]","[15.73188321193619, 15.701625592317228, 7.047816765874075, 5.268958831335482, 20.02108339544776, -10.215310464148617]"
2013-05-18 00:00:00,"[14.915624999999999, 10.807748691099478, 1.6143243243243255, -14.999140401146132, -53.92848484848485, nan]","[779.7295312500002, 1494.991413612565, 3100.5062162162158, 5765.589226361031, 10720.144848484848, 16434.537984496124]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.6071875, 12.12848167539267, 3.8616216216216226, -10.882636103151862, -47.99484848484848, -62.6584496124031]","[-12.012603395170272, -8.745791468027258, -4.948233063681527, 6.598222128826257, 21.623652711410713, 22.409536576794693]","[10.355288670276543, 12.25913321346991, 0.5371014179574672, -1.4882634732792315, 15.072205949250778, -14.61503135216132]"
