,DWPC,HGHT,PRES,TMPC,UWND,VWND
2017-09-19 12:00:00,"[15.472500000000002, 11.202251308900523, 1.0125925925925918, -36.292836676217775, -51.461969696969696, nan]","[781.8281249999995, 1503.1843455497383, 3119.6911111111112, 5794.919598853869, 10770.229242424242, 16566.59085271318]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[17.72125, 14.523246073298429, 5.373333333333333, -9.92819484240688, -45.846363636363634, -64.4584496124031]","[8.515394218662536, 8.256048372489024, 14.763472523996453, 22.887041422445584, 11.027632087929558, 25.31100620564707]","[-8.97590204663401, -6.59189034459552, -3.9736636105729866, 5.834991706619088, 33.97226665395829, 10.08862117500317]"
2017-09-19 15:00:00,"[15.919999999999998, 10.923403141361257, -2.6947297297297244, -31.693581661891116, -55.70454545454545, nan]","[785.6096875000004, 1506.4186387434552, 3124.916621621621, 5801.070200573066, 10770.925, 16568.17449612403]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[16.649375, 14.58607329842932, 6.156216216216219, -10.967163323782238, -44.92363636363636, -63.87937984496124]","[1.0132703175112479, 6.243067335839306, 11.077563283308027, 21.033130664295875, 15.329182375205345, 19.212818552414298]","[-6.894374841496281, -2.757733230518233, -6.826709004982597, -5.108128136927032, 16.969471931913674, 9.227079641847158]"
2017-09-19 18:00:00,"[17.094488188976378, 10.404869109947645, -10.710303030303027, -32.311260744985674, -63.47909090909091, nan]","[785.4294488188979, 1506.797068062827, 3129.5444107744106, 5806.717249283667, 10778.636515151515, 16574.663023255813]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[17.406929133858267, 15.02848167539267, 7.217104377104378, -11.177765042979942, -44.32363636363637, -63.56]","[0.3966178876889804, 7.543670721562322, 13.966298897052567, 13.141823348579212, 16.13960262903396, 17.95238944432156]","[-2.713052474222363, -2.8811058529878983, -10.779169729457823, -7.976497683731799, -5.095461040176652, 12.878051785204471]"
2017-09-19 21:00:00,"[16.67157894736842, 9.589528795811532, -11.972972972972974, -30.693706896551724, -62.89817490494296, nan]","[777.1184210526314, 1500.3056020942404, 3127.598918918919, 5805.157844827587, 10788.001825095056, 16571.502790697672]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[19.69263157894737, 15.643141361256543, 7.558918918918916, -10.66689655172414, -45.27444866920152, -64.06]","[1.9376228874260981, 9.601140749468854, 16.268470809100183, 10.18866683237553, 15.025868150564744, 19.21262118142174]","[-1.7635241835944726, -4.041730437617364, -13.21198304126278, -12.118995152786972, -17.78602820853084, 13.29199255124284]"
2017-09-20 00:00:00,"[16.269649122807017, 7.632460732984287, -5.444324324324325, -30.431781609195404, -60.82361216730038, nan]","[775.7450877192979, 1500.4331413612567, 3132.0232770270272, 5815.034252873564, 10802.570190114067, 16573.292790697673]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[19.89526315789474, 16.71434554973822, 7.510945945945946, -9.455977011494252, -46.317034220532314, -64.07937984496124]","[0.9246968869686124, 9.285016115879303, 14.521101175809907, 7.792797294795481, 15.340050299710265, 21.172916294164438]","[-0.34390941630193966, -3.798590479866242, -6.321795393271184, -17.81673970802041, -17.179866821709005, 12.338660102429737]"
2017-09-20 03:00:00,"[14.566403508771932, 9.10769633507854, -4.242297297297295, -43.76887931034483, -60.444545454545455, nan]","[781.1677192982454, 1508.4601570680622, 3139.0470608108108, 5830.037988505747, 10813.97, 16577.857906976744]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.944385964912282, 16.615916230366494, 7.434594594594596, -8.024655172413794, -46.7225, -63.839069767441856]","[2.494637279005718, 10.79725841409628, 11.708643244870839, 8.160773555202562, 16.669028610649274, 22.085157163631745]","[2.3423041156984192, 2.0632151751877914, -3.5630747775691396, -20.23379191132603, -13.83180307454738, 9.455348940207946]"
2017-09-20 06:00:00,"[14.992608695652175, 13.102931937172777, -2.52212121212121, -35.31002873563219, -60.444545454545455, nan]","[780.486608695652, 1509.456020942408, 3138.622727272727, 5833.266896551724, 10815.766818181817, 16578.243643410853]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.343478260869567, 17.02586387434555, 7.2918518518518525, -7.447643678160921, -46.9225, -64.01813953488372]","[2.8876740985120826, 17.023591200154183, 12.684793659292783, 4.841173626355285, 16.786614439088456, 20.53647844722542]","[9.714506251723298, 2.378916484366198, -2.749986350184348, -16.647222699060855, -14.719404420426981, 10.004961967221734]"
2017-09-20 09:00:00,"[16.493859649122804, 13.54, -2.4445608108108123, -30.953954154727793, -60.12045454545455, nan]","[777.3933333333335, 1507.9097368421053, 3136.6533108108115, 5835.172636103152, 10815.562840909091, 16565.05976744186]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.961052631578948, 17.37157894736842, 7.208243243243241, -7.088939828080232, -47.10090909090909, -64.69875968992248]","[8.673881815937307, 16.542849126196568, 11.044493502332019, 5.632045023316965, 14.338317489075205, 17.936888624444222]","[15.557871576635273, 4.323210066718042, -2.350254643307104, -13.530386168768867, -13.419213834740873, 11.301088449425185]"
2017-09-20 12:00:00,"[16.284843749999997, 13.121675392670157, -5.128282828282829, -32.57550143266476, -60.12045454545455, nan]","[782.9993750000001, 1515.6275392670154, 3147.6231313131316, 5846.135042979943, 10824.594204545454, 16563.510852713178]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.83609375, 17.961989528795815, 7.623838383838383, -7.511289398280804, -46.779318181818184, -64.43906976744186]","[13.223551227432454, 14.553126900633677, 11.65731965374756, 7.688945368362562, 11.558361393820661, 19.919935999520817]","[14.172771676632966, 7.2528830970545926, -1.7089524087184564, -12.277747219237657, -10.808686958167991, 12.296884217434304]"
2017-09-20 15:00:00,"[17.404999999999998, 13.485916230366492, -3.205723905723905, -34.89008595988539, -60.45969696969697, nan]","[790.9821875000005, 1524.3877486910994, 3159.5546127946127, 5858.983839541547, 10841.241515151514, 16570.41085271318]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[23.11265625, 18.214869109947646, 8.173670033670035, -7.463151862464185, -46.72060606060606, -64.41968992248061]","[15.739666274087798, 13.290255211550964, 10.30915744489789, 9.840594563590095, 7.55629237409819, 20.914498367067353]","[16.875634408518167, 13.426114821236121, -6.676333455409329, -5.707865223663247, -16.539258658177644, 10.787432461395158]"
2017-09-20 18:00:00,"[18.385964912280702, 12.197894736842095, 1.2385135135135168, -27.321146131805158, -51.89113636363636, nan]","[790.6892982456137, 1525.714315789474, 3167.4831756756753, 5870.36776504298, 10856.379318181818, 16578.054031007752]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[24.257543859649125, 19.54, 8.663648648648653, -7.300114613180516, -46.50090909090909, -64.53906976744186]","[6.794968779172542, 14.482406594229108, 16.711867424828394, 12.82475052010286, -11.874862701452333, 22.95516145841048]","[15.932203505932861, 14.529550874932124, -3.3355282706133704, -2.559290023897416, 0.8072991366503122, 9.101671044292448]"
