,DWPC,HGHT,PRES,TMPC,UWND,VWND
2012-02-26 12:00:00,"[-12.493953488372092, -14.862264150943396, -28.260506329113927, -30.826016949152542, -66.47921348314607, nan]","[824.2317829457368, 1504.1885849056603, 3037.257215189874, 5601.287655367232, 10395.948988764045, 16224.746]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-0.39565891472868153, 1.4579245283018873, -7.405569620253166, -19.634011299435027, -48.879101123595504, -64.75999999999999]","[6.095463230198852, 21.475931058944923, 37.19196652198832, 61.980584900045656, 83.73041339318546, 33.037908850554864]","[28.08958061489001, 14.762705963292637, 13.935015028217872, 22.952677950471845, -1.565984533763816, 8.854953121413379]"
2012-02-26 15:00:00,"[-12.973255813953491, -9.530094786729858, -27.37594936708861, -32.552237960339944, -66.48082706766918, nan]","[819.2555813953492, 1501.3543601895735, 3037.578860759494, 5607.473937677054, 10402.895338345865, 16217.642]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[0.40744186046512026, 1.5840758293838868, -6.8960759493670905, -18.31354107648725, -51.16, -64.66]","[6.691393671124041, 26.40495604509084, 39.44893938490895, 66.35137287332202, 86.83131954275395, 36.45840902697301]","[35.93581448787243, 25.876519069137995, 18.648654450093336, 20.533393175900045, -3.3486178881249673, 11.972814507121258]"
2012-02-26 18:00:00,"[-7.986046511627908, -12.611706161137448, -27.7765, -42.425312500000004, -65.26383458646616, nan]","[811.5039534883724, 1492.9854028436023, 3035.3836, 5621.629971590909, 10419.842030075188, 16211.74]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[1.227596899224804, 1.6864454976303294, -4.727, -18.323636363636364, -52.86375939849624, -64.24]","[6.95540062736885, 34.85684403513552, 37.239900150286026, 67.68944459307902, 79.77020925466842, 34.75374365104961]","[34.22789209152337, 31.925511143703634, 30.431694194650543, 14.728628238798652, 2.0932560519841252, 12.00875523262626]"
2012-02-26 21:00:00,"[-4.331860465116278, -8.110476190476192, -14.318929765886287, -38.087720797720806, -60.51518796992481, nan]","[801.9265116279066, 1482.4585714285715, 3033.38762541806, 5629.012934472935, 10429.503609022557, 16195.528]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[4.190387596899227, -0.49809523809523815, -2.2897658862876247, -17.671111111111113, -53.3178947368421, -63.36]","[16.640344635262203, 31.209972900184205, 48.485920201172995, 66.60319084714025, 83.4194883777246, 37.27151577333797]","[29.68115573163257, 30.09754166448656, 25.992274479249648, 8.601787858217568, 10.371882012972415, 17.642046592099774]"
2012-02-27 00:00:00,"[-2.2479069767441864, -5.309047619047619, -12.261174496644294, -43.39840909090909, -65.21577358490566, nan]","[802.6627906976745, 1488.0823809523808, 3040.8391946308725, 5635.246448863637, 10442.576566037736, 16184.55]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[5.742325581395349, 1.001904761904762, -2.068389261744966, -18.299772727272728, -53.449056603773585, -62.04]","[22.929851470156837, 35.26277910611019, 48.94015154056024, 60.94029502917922, 81.93861733159964, 45.765624478657216]","[31.63334695408639, 19.6362248418633, 21.24329116365739, 15.261313313137595, 16.436714085271323, 15.829879724070274]"
2012-02-27 03:00:00,"[-1.6831250000000004, -4.578857142857142, -11.637725752508361, -40.605612535612536, -65.76473684210526, nan]","[811.5286718750001, 1500.2358095238092, 3049.349765886288, 5634.980199430199, 10441.900526315789, 16175.078]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[6.8735937499999995, 1.877142857142859, -2.2131772575250843, -19.31811965811966, -53.77578947368421, -61.0]","[27.469365781612783, 34.04029993337823, 44.66879091046316, 56.04173054647042, 81.17240689330801, 44.39674393735313]","[27.83336254800724, 11.077475501915455, 17.853388664594984, 23.45232512552559, 22.70634895118434, 9.811633490968696]"
2012-02-27 06:00:00,"[-0.8213953488372099, -3.4393333333333342, -9.0804, -36.35161931818182, -65.77894736842106, nan]","[816.9213953488373, 1506.0037142857145, 3046.8659000000002, 5629.238494318181, 10434.802030075189, 16167.502]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[6.991162790697674, 1.7171428571428549, -3.26, -19.734147727272727, -53.82466165413534, -60.56]","[32.68033257783333, 31.70783024744981, 43.682419293073146, 59.39344680559621, 88.15779879228761, 46.041141674840894]","[18.443092689580325, 6.555383596435298, 19.490520779706003, 27.090736494802112, 22.51513022239915, 3.526506667685348]"
2012-02-27 09:00:00,"[0.018923076923078402, -2.9374407582938415, -10.35, -32.65272727272727, -66.478007518797, nan]","[822.2763076923073, 1506.4333175355455, 3045.05, 5620.016363636364, 10422.305902255639, 16148.068000000001]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[3.9692307692307707, 0.5945023696682434, -4.36, -19.614545454545453, -53.99872180451128, -60.64]","[22.012000859607866, 24.013376740591212, 44.47862240773518, 65.98888237759496, 92.47190049624295, 42.16354189658271]","[-4.39886205327279, 3.268077144467247, 15.341272721326531, 23.833182058188246, 27.461199193344527, -0.9391542658772228]"
2012-02-27 12:00:00,"[-9.956434108527134, -4.082075471698112, -23.880569620253166, -32.92915254237288, -65.8147191011236, nan]","[840.4248837209301, 1519.6130188679244, 3053.3398734177217, 5618.342937853108, 10407.872172284644, 16148.831999999999]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[2.40201550387597, -0.6864150943396221, -6.029936708860761, -20.379774011299435, -53.844644194756555, -61.4]","[19.938592503415865, 23.367807547812575, 47.03855362654961, 70.76772198823225, 93.50509335771865, 38.67641483634347]","[-14.690589794218214, -0.8167152334687108, -1.1545886997505883, 16.092415714280673, 27.80388042965134, 4.164725129834008]"
2012-02-27 15:00:00,"[-13.707724137931033, -14.06207547169811, -54.35914826498423, -32.51583098591549, -63.00955056179775, nan]","[852.8709655172412, 1531.8172641509432, 3061.696466876972, 5622.323661971831, 10393.224382022472, 16150.98]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[0.5731034482758601, -0.9279245283018859, -6.42845425867508, -21.221971830985918, -54.74988764044944, -61.62]","[25.515373814545942, 32.80196711428247, 50.14933005439453, 76.7922896701293, 102.62469145781972, 40.240181584905464]","[-10.055137046816487, -4.856466888300869, -5.056716967508243, 8.529005966243357, 23.613298506853564, 9.585079134458658]"
