,DWPC,HGHT,PRES,TMPC,UWND,VWND
2014-07-10 12:00:00,"[10.191860465116278, 3.3874285714285746, -18.491772575250835, -40.30292613636364, -69.49883018867925, nan]","[833.6451162790701, 1545.9682857142855, 3138.58237458194, 5808.037869318182, 10714.420792452831, 16568.422]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[16.128372093023252, 11.011428571428574, 5.304882943143813, -11.517386363636362, -47.722264150943396, -59.98]","[-6.105339192288187, -1.0989378023674163, 7.523048388791012, 9.748538528656033, 36.42020176532596, 14.30161962549852]","[-2.4594271515746637, -7.525326144698238, -10.885827953742657, -20.926474259697965, -27.61790672106548, -14.222959470080609]"
2014-07-10 15:00:00,"[10.933593750000002, 2.9720000000000013, -18.638294314381273, -40.55596590909091, -65.25856603773585, nan]","[843.2772656249998, 1555.436857142857, 3149.5005016722407, 5821.794488636363, 10734.996226415094, 16574.667999999998]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.969687500000001, 10.857142857142858, 6.116588628762542, -10.871363636363634, -47.30490566037736, -59.32]","[-4.080020041082092, -2.2784522011198955, 4.9691609768155205, 4.436443102489732, 27.731863163975426, 11.690378703445573]","[-0.3050271576557419, -4.98576444263224, -8.974830888165318, -19.025501743886696, -33.104814321229476, -16.34823078409484]"
2014-07-10 18:00:00,"[10.282015503875968, 7.680284360189571, -21.03458193979934, -37.23133522727273, -63.4781954887218, nan]","[849.5422480620158, 1564.5887203791472, 3162.6316722408033, 5838.8992613636365, 10769.427368421053, 16602.756]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[17.63302325581395, 11.009668246445495, 6.5373244147157195, -10.529034090909093, -47.48781954887218, -59.24]","[-3.687362078870455, -2.862961427825447, 3.024798844105991, 5.725047236329545, 26.294461567575336, 16.597768401578428]","[-2.716571533994302, -2.768434571465042, -7.404962481490148, -11.816248061276378, -27.121741076901444, -13.571576330241255]"
2014-07-10 21:00:00,"[10.926356589147288, 8.715238095238094, -22.89866220735785, -37.903125, -60.86615094339622, nan]","[839.9960465116278, 1557.015619047619, 3162.5164214046818, 5848.924204545455, 10787.310452830188, 16616.076]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[18.494263565891472, 11.695238095238093, 7.862742474916389, -9.94693181818182, -47.50905660377359, -61.88]","[-5.444811720975808, -4.038868754065024, 4.736060204178964, 11.759008882165098, 22.37727402346668, 20.322400163235777]","[-2.139281496934067, -1.540717259167955, -4.896565990163965, -8.661032227730558, -31.177395874713373, -15.159992335265686]"
2014-07-11 00:00:00,"[11.693984375000001, 7.496571428571424, -24.065183946488293, -37.6082905982906, -62.52954887218045, nan]","[834.8771093749999, 1551.7980000000005, 3164.020735785953, 5855.582393162393, 10803.7784962406, 16622.426]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[18.186875, 12.159999999999997, 8.593511705685618, -9.645470085470084, -46.54195488721805, -63.3]","[-8.257078088792776, -2.0775837573565386, 2.8931935179899946, 13.71785507891755, 18.116267622119615, 19.19807911283451]","[-0.29711391091085737, 0.3797232296927299, -4.666176552609098, -10.583624020438966, -40.03228591488157, -26.458833276948308]"
2014-07-11 03:00:00,"[10.946434108527132, 4.249431279620854, -23.929966555183945, -37.49606232294617, -52.961278195488724, nan]","[850.3545736434107, 1567.0877725118482, 3180.2096989966553, 5869.64433427762, 10840.51857142857, 16641.638]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[17.627596899224805, 12.783601895734597, 8.060066889632107, -9.26226628895184, -45.171278195488725, -63.82]","[-6.931271469394856, 0.40461336033232914, 4.425708970833932, 11.083081314987375, 15.12580861287926, 12.490370260550211]","[1.761606521729938, -0.659743375974722, -1.741044619743549, -9.790125946789555, -62.76508529959731, -30.09497809858587]"
2014-07-11 06:00:00,"[10.200465116279071, 3.6302369668246492, -24.61636666666666, -39.121931818181814, -50.63105263157895, nan]","[846.8476744186044, 1563.0043127962083, 3176.9365999999995, 5869.048181818182, 10858.694210526315, 16642.034]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[17.295813953488373, 12.602559241706162, 8.265666666666668, -8.861136363636362, -45.51488721804511, -63.519999999999996]","[-6.041539220661865, -0.8604684562320621, 4.225635308166601, 10.195814204633393, 21.03901164244677, 6.316465065810331]","[4.843326795244049, 0.9381294350885863, 0.01627943959443032, -8.784359503746575, -54.67999084495425, -30.47427034520101]"
2014-07-11 09:00:00,"[9.913720930232557, 1.0488571428571367, -30.200800000000005, -37.680056818181825, -50.97075187969925, nan]","[842.0811627906978, 1557.895904761905, 3175.8035000000004, 5871.202840909092, 10867.708496240602, 16638.95]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[17.03302325581395, 12.965714285714284, 8.681999999999999, -9.129034090909093, -45.85473684210526, -63.92]","[-4.123990292202779, 0.024946906900329913, 6.180024510717533, 12.19984415849448, 23.715509456234816, -13.649344838375688]","[7.297142517896749, 4.636409075641268, 0.9860853345073801, -6.50498665252177, -43.74833210822609, 20.019697437351724]"
2014-07-11 12:00:00,"[9.568837209302327, -3.351952380952393, -30.85, -36.79906515580737, -54.83714285714286, nan]","[853.7686821705423, 1570.1860476190482, 3186.76, 5878.188243626062, 10876.529436090226, 16654.938]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[17.06248062015504, 13.734285714285713, 8.14, -9.570198300283288, -43.46563909774436, -63.699999999999996]","[0.19249466062592918, 6.5049519804177205, 6.021988527363812, 9.81697503582116, 15.796763176369419, 11.862903836712366]","[4.109369938796266, -0.17066817478269283, 2.1372304920851715, -5.317726650402943, -63.80070113329083, 15.017807981223994]"
2014-07-11 15:00:00,"[8.98333333333333, -3.1227014218009512, -33.01446666666666, -34.48750708215298, -50.23135338345865, nan]","[855.326666666667, 1572.8248815165878, 3191.538666666666, 5886.934447592068, 10898.73417293233, 16676.41]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[17.24, 14.437630331753553, 8.15066666666667, -9.048668555240793, -43.21338345864662, -65.6]","[-3.736419121436919, 4.028419373395696, 10.685132594076398, 11.88683961509325, 14.168396606777325, 4.398862990987673]","[4.749847358256715, -2.4638130208860005, 3.2864819384032185, -1.4829058896721337, -65.77900000667546, -20.239489825252985]"
