,DWPC,HGHT,PRES,TMPC,UWND,VWND
2016-06-30 12:00:00,"[7.591860465116279, 3.197714285714283, -0.3869899665551899, -27.83495726495726, -54.55830188679245, nan]","[817.8606976744182, 1529.9687619047625, 3132.9942140468233, 5792.0896581196575, 10743.845471698112, 16593.448]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[16.430697674418607, 11.336190476190476, 3.5272909698996626, -11.336068376068374, -47.809056603773584, -60.22]","[0.26684477085078995, 6.055218786111985, 18.00072376082248, 23.148309717998803, 60.90330197250234, 22.863938356847076]","[6.80220982856912, -3.1443607689100195, -13.43678685763498, -12.742129026859809, -56.18806789569769, -7.923605670040444]"
2016-06-30 15:00:00,"[9.3828125, 5.610208333333335, -2.005100671140939, -17.089259259259258, -54.66377358490566, nan]","[816.5403124999999, 1530.0269791666663, 3136.605503355705, 5799.733646723647, 10757.838679245284, 16601.103178294576]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[16.561875, 12.04625, 4.3111409395973155, -11.175669515669515, -47.307169811320755, -61.071627906976744]","[3.3109760364898477, 6.5955227970770425, 19.728575153249828, 25.42799153505676, 57.299984087422416, 24.442426935465758]","[8.02607111050894, -2.090019281187854, -10.000917041649663, -11.263113084765221, -43.552268700374235, -8.856339469141972]"
2016-06-30 18:00:00,"[11.754999999999999, 9.333281249999997, 0.9556902356902321, -14.16554285714286, -53.542264150943396, nan]","[809.7425000000003, 1526.8500000000004, 3137.299528619529, 5804.302342857143, 10773.340264150944, 16601.88488372093]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[18.264999999999997, 12.121249999999996, 4.495892255892254, -10.735428571428574, -46.53962264150943, -61.11503875968992]","[2.9604275456353966, 6.303257062804843, 21.821705085967004, 28.26612985909376, 56.37932911205384, 22.91216938417845]","[7.764790322155721, 4.458723781679234, -5.753088288567656, -4.1832258830773466, -30.346700097890153, -7.902436663575793]"
2016-06-30 21:00:00,"[13.669999999999998, 11.675759162303665, 1.0093265993266043, -16.64487106017192, -50.98181818181818, nan]","[794.6453125000004, 1516.1890052356018, 3130.8634006734, 5803.449828080229, 10777.611363636364, 16608.70573643411]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[19.927499999999995, 13.2834554973822, 4.807676767676771, -9.873753581661894, -46.52363636363636, -60.9568992248062]","[1.201305702205404, 5.988162281814947, 20.507243809328305, 30.26569788518876, 56.93594851179249, 25.423170322156956]","[10.696188640177166, 9.95126314409524, -5.192361892141184, -6.174524766628393, -14.130974659955095, -6.288240379573673]"
2016-07-01 00:00:00,"[15.236328125, 12.808848167539269, 1.0112837837837865, -13.818825214899713, -49.501969696969695, nan]","[787.743359375, 1511.0218848167535, 3128.1246283783776, 5798.315931232091, 10783.33090909091, 16620.17891472868]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[19.99703125, 14.533717277486913, 4.863648648648652, -10.26401146131805, -45.52363636363636, -61.0568992248062]","[6.422613774611659, 14.218748474204308, 17.771636826759234, 26.030457668095643, 61.53246578834207, 25.060853559823858]","[15.546256331398675, 13.86028398681554, -2.3519090130127234, -7.391276003607593, -7.425939833053083, -6.4367021004768326]"
2016-07-01 03:00:00,"[16.11, 11.446963350785342, 2.725135135135135, -12.889684813753583, -49.29295454545454, nan]","[781.82, 1507.3139267015704, 3126.3956756756756, 5798.227392550144, 10790.32875, 16622.55612403101]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.34, 15.497591623036651, 4.726486486486486, -10.545673352435532, -45.3225, -61.574728682170544]","[17.481897266077382, 21.085818147546544, 18.300659490062866, 27.29517306304706, 59.68558717210434, 24.042185406172038]","[16.120535598370054, 7.676595887893686, 3.8851435126761813, -4.509024431319479, -1.0600513766482162, -4.426925725488663]"
2016-07-01 06:00:00,"[14.527017543859648, 10.061578947368421, 1.9301351351351335, -19.652435530085963, -71.39443181818181, nan]","[775.7796491228072, 1500.3281578947367, 3118.906452702703, 5790.760286532952, 10777.035, 16615.37465116279]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.06456140350877, 15.324210526315788, 5.086959459459457, -10.287793696275074, -44.727045454545454, -61.391007751937984]","[21.77630578921686, 20.544027575666025, 26.021163284515374, 30.170214528116446, 60.887487773665995, 25.503242457784992]","[-7.182301289930282, -5.085935329169054, -0.6504055384621409, 0.8207154427403363, -9.032052461881142, -2.984574117618799]"
2016-07-01 09:00:00,"[13.666695652173916, 8.948062827225133, -2.429831649831649, -52.43758620689655, -70.10329545454546, nan]","[775.355913043478, 1497.0972251308897, 3113.013434343434, 5781.692988505747, 10758.982840909091, 16607.79953488372]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[18.543478260869566, 14.681884816753929, 5.150774410774412, -10.686149425287358, -44.97931818181818, -61.670077519379845]","[6.784616252997719, 14.99774357820269, 27.053288542314103, 36.64099927949593, 69.65256505494885, 28.516805970879286]","[-17.874846317711096, -11.01594625977331, -11.00989534347739, -17.601835952034133, -29.93475902350049, -4.794092327335826]"
2016-07-01 12:00:00,"[11.092421874999998, 5.152722513089007, -38.99630872483222, -43.59369627507163, -58.58003787878788, nan]","[786.9375000000003, 1505.256178010471, 3115.8525503355704, 5790.797220630373, 10752.388939393939, 16601.499534883722]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[17.00015625, 13.889738219895289, 6.170201342281879, -11.15512893982808, -45.74181818181818, -61.61193798449612]","[2.921381785673031, 9.075877285805543, 25.80193201499635, 36.11311392819089, 70.02307011552148, 27.008290099496207]","[-17.236368766288738, -13.964085261236566, -15.990449596706533, -23.670520494033372, -45.8099792189563, -9.139073154290374]"
2016-07-01 15:00:00,"[12.26859375, -4.0170312500000005, -39.41657718120805, -43.079487179487174, -55.11905660377358, nan]","[805.371796875, 1519.3726041666666, 3130.544228187919, 5807.794957264957, 10768.08, 16607.382093023258]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[13.39234375, 13.258229166666666, 7.279597315436243, -10.778803418803417, -46.66, -61.61348837209302]","[-1.6865201768054017, 8.105987868946633, 16.51242044316515, 30.770895592359864, 70.4887389997594, 27.202872878152718]","[-17.115153110852543, -12.632333990137777, -20.35679404163441, -21.180233390300746, -49.06155473744672, -10.319127403088395]"
