,DWPC,HGHT,PRES,TMPC,UWND,VWND
2015-10-03 12:00:00,"[3.5076744186046507, 4.689714285714287, 3.571571906354515, -24.538746438746433, -65.2212030075188, nan]","[804.923023255814, 1496.4328571428575, 3086.1497324414718, 5749.134188034188, 10709.34045112782, 16538.394]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[4.414418604651162, 6.922857142857143, 3.720267558528428, -10.565982905982905, -42.76601503759399, -62.32]","[-27.355713017978303, -28.496603628561676, -23.393616058633636, -10.752781535121636, -3.0763534618858155, 2.849877150594992]","[-14.03409208378059, -16.45100604838477, -2.37314654274756, 8.674291240854627, 55.19094477935094, 11.710205131701008]"
2015-10-03 15:00:00,"[3.85984496124031, 4.482714285714286, 3.2406711409395985, -24.833732193732196, -66.4788679245283, nan]","[797.817054263566, 1486.6207142857138, 3084.7934899328857, 5756.143931623932, 10730.20996226415, 16537.82]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[5.0524031007751935, 6.649999999999999, 4.605771812080539, -10.018119658119659, -42.77320754716981, -63.64]","[-27.65364803191361, -33.2309841771117, -17.07759553431179, -6.748627010929752, -0.8598755374579521, 2.628683862459953]","[-15.084928010068694, -15.38182496564087, 0.5822030769207318, 13.297599655434814, 64.64175284611665, 14.932389800405112]"
2015-10-03 18:00:00,"[3.9675000000000002, 4.49819047619048, 3.0772240802675546, -26.31948717948718, -64.21943396226415, nan]","[799.5624999999998, 1488.3759047619053, 3091.7454180602012, 5767.385128205127, 10752.509811320755, 16549.512]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[6.565000000000003, 5.259047619047624, 5.174113712374579, -9.840341880341878, -43.00716981132075, -63.92]","[-23.14056686893922, -26.212146004238818, -9.524745576137708, -4.460445680735027, -1.7403350281880263, 3.758183611710696]","[-13.60025244422516, -5.613427438119554, 2.953891564873369, 12.605470785365158, 61.20016590755102, 16.938080054736695]"
2015-10-03 21:00:00,"[5.01953125, 6.251989528795814, 2.7677181208053723, -31.91675213675214, -63.47867924528302, nan]","[793.8492187500001, 1484.789319371728, 3093.90644295302, 5771.633162393162, 10774.052641509434, 16562.430852713176]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[6.7196875, 7.066701570680633, 5.486979865771815, -9.436923076923076, -42.85811320754717, -64.4584496124031]","[-20.976284084525, -15.502864070770958, -6.364710650761602, -2.9747589289371663, -5.2756141921293125, 4.7025772624177415]","[-15.226488630390355, -0.5165095331281537, 2.366437607589218, 5.995577028487354, 59.37930960324267, 17.459892760056352]"
2015-10-04 00:00:00,"[6.152790697674419, 8.584427083333331, 3.2130201342281883, -32.8176, -62.936603773584906, nan]","[796.1504651162792, 1493.6638541666666, 3101.4973825503357, 5783.3402, 10795.619811320754, 16570.54550387597]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[6.565581395348837, 9.6353125, 5.391006711409396, -8.870000000000001, -42.73358490566038, -64.8584496124031]","[-24.290992050031456, -14.018758765770077, -5.991046186927916, -2.7242398620560637, -4.426257298340672, 6.661046898526543]","[-14.631890311746059, 2.5125333617318963, 0.8454219251195401, 3.233603626603724, 59.27458971679118, 15.401345907810354]"
2015-10-04 03:00:00,"[6.799140625, 10.418095238095239, 3.7110738255033557, -32.02048433048433, -51.415584905660374, nan]","[802.8989843749999, 1508.2828571428572, 3115.411241610738, 5796.6482051282055, 10820.692566037736, 16585.15]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[8.018125, 11.523333333333332, 4.25744966442953, -8.271680911680912, -43.5833962264151, -65.06]","[-24.139987097013847, -12.75360637791882, -8.289465683517284, 1.4851923989007296, 3.375146412508684, 5.250893142918987]","[-6.450794807190944, 4.9320485242027265, 0.34747045915561886, 1.1467397575114657, 74.95944952805642, 11.999405201994238]"
2015-10-04 06:00:00,"[10.694883720930235, 11.206380952380954, 3.2865217391304364, -30.574102564102564, -48.40596226415094, nan]","[803.317674418605, 1513.427619047619, 3119.736956521739, 5804.305185185185, 10830.108905660378, 16585.505999999998]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[11.474883720930235, 11.432380952380953, 4.144347826086958, -8.118119658119658, -44.2177358490566, -66.12]","[-18.87290198847585, -15.194295422094667, -11.188733256965499, -0.4274400257641698, 10.102619149262342, 6.1317311707802]","[3.108650226119784, 12.596254934750053, 2.3593434282873527, 1.208395664425029, 53.10056510561549, 10.764033484214105]"
2015-10-04 09:00:00,"[11.745581395348838, 10.996428571428572, 3.5737458193979936, -30.012478632478633, -48.40596226415094, nan]","[805.7427131782947, 1518.3519047619047, 3125.730936454849, 5807.184615384615, 10839.968679245283, 16583.13]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[12.843100775193799, 11.518571428571427, 4.482140468227425, -8.040626780626779, -44.5177358490566, -66.04]","[-14.506589490442751, -7.246368173235051, -10.586017288860209, 1.157674473075903, 19.522371755793742, 7.931768432137293]","[7.786908330329781, 12.357841158302872, 5.347878508633177, 0.01316159839896479, 43.88296255229036, 7.258963668386165]"
2015-10-04 12:00:00,"[12.017441860465116, 10.299333333333333, 3.9083612040133753, -31.08409090909091, -48.99494339622641, nan]","[816.2409302325582, 1529.3139999999996, 3135.519130434783, 5818.1267897727275, 10843.32750943396, 16582.54]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[13.18031007751938, 11.953333333333333, 4.618260869565216, -7.805738636363635, -44.79094339622641, -65.82]","[-14.821869818306162, -6.588854450094655, -9.386309957276543, 1.7708362958243118, 25.214898150391544, 5.304009552159263]","[2.5567740454658203, 2.6037470716729745, 6.2750609170177185, 0.36629770568210873, 39.758015284119864, 6.991827992063543]"
2015-10-04 15:00:00,"[11.995038759689923, 10.258095238095235, 2.755250836120402, -35.77352272727273, -49.06710526315789, nan]","[829.2927906976747, 1542.8331428571435, 3148.635317725752, 5831.094829545455, 10851.577105263157, 16599.61]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[14.774883720930232, 11.835238095238093, 4.700200668896323, -7.1276136363636375, -44.71526315789473, -65.78]","[-14.777315119951647, -10.845269257357392, -10.133938157362207, 0.918390490317735, 25.662130210962914, 2.6994376709097296]","[5.457454984654169, -0.5887509633706377, 3.3756464470020378, -3.9476474758722944, 34.02162355263882, 9.497837241228838]"
