,DWPC,HGHT,PRES,TMPC,UWND,VWND
2010-01-30 12:00:00,"[-21.508139534883718, -28.862322274881517, -30.729400000000005, -28.349745042492916, -62.96308270676692, nan]","[783.5942635658914, 1438.8145497630333, 2940.3064, 5438.896657223796, 10127.126315789474, 16064.55]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-10.786356589147287, -6.360473933649289, -13.719999999999999, -25.69484419263456, -51.65548872180451, -55.98]","[-20.992836094101552, -19.813373128410745, -4.557010882604378, 22.14024085481545, 41.01938814788893, 35.171665124550564]","[-6.231864725766091, -8.434969368462506, -17.05198733215062, -3.9502832834808363, 5.13438218877047, -5.696566717460066]"
2010-01-30 15:00:00,"[-21.990155038759696, -27.88218009478673, -33.05317725752508, -31.39622159090909, -69.53684210526316, nan]","[785.0917829457366, 1441.3582464454978, 2941.938227424749, 5431.752528409092, 10114.935789473684, 16059.572]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-10.653798449612403, -5.801232227488152, -13.926555183946489, -27.431875, -51.00962406015037, -55.86]","[-18.2878665001327, -15.875775806565848, -6.247465020349888, 19.138764398449535, 50.11641637321447, 39.47201762047893]","[-7.277368023874135, -11.175996048782414, -16.1343794566533, -9.694560075348793, 7.299306433875571, -11.890248145795802]"
2010-01-30 18:00:00,"[-16.239999999999995, -25.494691943127965, -28.163600000000002, -32.87125, -70.24075187969925, nan]","[790.4391472868215, 1443.7186255924169, 2941.978, 5427.516931818182, 10112.08037593985, 16066.39]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-11.27472868217054, -6.934881516587678, -14.133333333333335, -28.089545454545455, -49.27954887218045, -55.72]","[-10.528811148907705, -10.786210286103133, 3.9090828064029823, 23.325687243635407, 45.18292486566025, 43.165900834078855]","[-7.016226907330072, -8.806590330725928, -12.346612439199497, -13.171736675553499, -2.7882053500636044, -14.822773194732179]"
2010-01-30 21:00:00,"[-15.719767441860464, -23.689761904761905, -25.952666666666666, -32.84201133144476, -70.23811320754717, nan]","[786.5696124031007, 1442.2930952380952, 2938.224, 5420.062039660056, 10106.952981132075, 16066.662]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-9.704186046511628, -6.836190476190477, -14.886666666666667, -28.24781869688385, -49.01094339622641, -55.38]","[-5.006955716788932, -2.9423456775303216, 10.206310001766676, 27.97822718791474, 40.55286771107516, 43.69730134825145]","[-7.907305699360124, -8.605906513198866, -13.751664551086726, -12.412893012541636, -14.954340533806919, -18.84073382010641]"
2010-01-31 00:00:00,"[-19.648992248062026, -24.141042654028436, -33.75197324414717, -45.34522727272728, -65.26383458646616, nan]","[787.8832558139538, 1446.8604265402846, 2940.7903678929774, 5422.6171875, 10111.416616541354, 16074.29]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-8.224341085271318, -6.511184834123224, -15.401137123745823, -27.22875, -50.17278195488721, -55.699999999999996]","[-2.8541173456618063, 4.70455087993417, 16.61493703995811, 31.72270355988339, 47.38817697096982, 40.794848518924574]","[-5.746360740370162, -7.311065812612547, -12.592906643891975, -18.513690017486265, -25.367858788463234, -20.22234799220896]"
2010-01-31 03:00:00,"[-19.082945736434105, -25.442190476190476, -37.79706666666667, -35.38795454545455, -65.77894736842106, nan]","[792.573953488372, 1449.2922857142862, 2940.8076000000005, 5427.4684090909095, 10128.332105263158, 16082.218]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-8.46, -7.59047619047619, -15.040000000000001, -26.93159090909091, -52.22992481203007, -56.48]","[2.6008378851849168, 7.725359531954254, 24.41881372730503, 42.09315493582819, 51.97752396042232, 42.26758720397722]","[3.3149851518144033, -4.157143556701311, -5.605155760751957, -29.291486537583246, -52.726785072195476, -20.11534667745454]"
2010-01-31 06:00:00,"[-18.22666666666667, -24.844644549763032, -19.049000000000007, -39.467365439093484, -63.48112781954887, nan]","[795.5333333333336, 1449.9063981042655, 2937.618433333333, 5440.758413597733, 10154.941390977443, 16094.173999999999]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-8.860000000000001, -8.894123222748815, -14.953999999999999, -24.744985835694052, -52.281052631578945, -57.44]","[6.021320219814352, 11.917538202299916, 26.787733144387193, 58.374485338466656, 69.21042003234545, 44.29138197114735]","[-3.1091661135368778, -3.052580950133204, -6.599663621949044, -44.55511432442124, -53.517429543508456, -18.391390569663915]"
2010-01-31 09:00:00,"[-16.55038759689922, -23.09663507109004, -21.1, -45.76971671388101, -65.78545112781956, nan]","[796.7956589147284, 1450.182511848341, 2939.16, 5462.6735694050985, 10191.116353383459, 16094.074]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-9.032868217054263, -9.478009478672986, -13.86, -20.924022662889517, -53.46, -59.519999999999996]","[11.092501429328657, 16.26917467500356, 28.357736336707756, 68.32782778697302, 80.00502154805815, 44.78759643795007]","[-2.530683559651299, -4.179279752586623, -14.762103165124016, -50.154600104265334, -47.47418678943323, -21.52593945246809]"
2010-01-31 12:00:00,"[-15.396434108527128, -22.508672985781995, -26.5, -37.92405099150142, -65.78545112781956, nan]","[796.3284496124029, 1452.1070142180092, 2949.27, 5492.526827195468, 10233.725037593986, 16101.48]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-8.596434108527133, -8.06, -11.26, -20.98832861189802, -54.5178947368421, -59.32]","[14.000504178347093, 17.783789659582716, 28.749777526322074, 60.65140975774884, 80.8438874035646, 39.55669680856042]","[-3.8910891536743546, -8.654203383674805, -23.11541460123496, -41.323248456181986, -50.82111237314951, -20.08562255932403]"
2010-01-31 15:00:00,"[-17.603100775193802, -13.721603773584906, -23.123428571428573, -33.904815864022666, -63.47406015037594, nan]","[805.9106201550389, 1462.9731603773585, 2965.2442222222217, 5522.110849858357, 10286.843383458647, 16126.512]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-8.48248062015504, -7.706226415094339, -10.287936507936505, -20.831104815864023, -55.467518796992486, -58.96]","[15.419473878427548, 17.481445332245773, 28.478766810803915, 52.70479178586831, 82.04005838980243, 43.906818104815294]","[-3.7084198761190588, -8.919644607884557, -20.679513520250307, -30.34204772570889, -28.599915460283125, -8.93134703785851]"
2010-01-31 18:00:00,"[-14.53576923076923, -10.574976303317538, -18.491111111111106, -33.1057507082153, -63.47406015037594, nan]","[808.7616153846152, 1467.3937440758298, 2975.1713333333337, 5534.758243626063, 10299.348345864662, 16136.804]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-8.183846153846154, -7.137725118483412, -9.482222222222225, -19.882379603399432, -56.64496240601503, -61.059999999999995]","[15.22884231812426, 20.02660670262496, 32.16831293467395, 50.58218657115662, 78.82549834360887, 46.320044070814326]","[-6.631902280402518, -6.63121712740295, -14.415043408458876, -18.439389353621664, -14.058783248613455, -9.102744271801718]"
2010-01-31 21:00:00,"[-10.641162790697674, -10.237641509433965, -17.523904761904767, -28.24371104815864, -65.78545112781956, nan]","[807.5972093023254, 1464.4389622641513, 2975.0043809523804, 5539.997563739376, 10301.982218045114, 16132.314]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-7.573178294573642, -7.7609433962264145, -8.467619047619047, -19.205042492917848, -57.350977443609025, -60.26]","[12.848099968955097, 20.515188666160338, 35.024046838889326, 57.97668737073961, 81.00796052508842, 43.585249871481246]","[-2.9356930493725493, -9.601903170866937, -15.354696578808912, -21.56756928573671, -8.034406274289084, -8.25442872890329]"
