,DWPC,HGHT,PRES,TMPC,UWND,VWND
2016-01-18 12:00:00,"[-26.163023255813954, -30.535849056603773, -36.29504731861199, -47.80338983050848, nan, nan]","[797.9020930232556, 1422.9689150943395, 2856.998391167192, 5282.959999999999, 9956.854606741574, 15951.576000000001]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-23.022790697674417, -19.864716981132077, -22.82056782334385, -33.26169491525424, -48.855880149812734, -53.2]","[16.058800456826674, 14.896131488843352, 23.32868770888555, 37.63045028757002, 72.13870376749385, 58.932671187858716]","[-10.161077609983005, -12.821935931991394, -23.18792932311435, -29.714039736516018, -28.318512224330355, -13.250791774974315]"
2016-01-18 15:00:00,"[-27.901319444444447, -30.143207547169812, -36.126403785488954, -48.7543661971831, nan, nan]","[803.9218750000002, 1430.1850943396228, 2869.77476340694, 5305.610985915493, 9982.907078651686, 15963.578]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-22.548888888888886, -19.280754716981132, -21.360630914826498, -32.89098591549296, -49.76786516853933, -54.14]","[15.92052913703403, 16.092204975129203, 22.315473359015435, 31.249193013814743, 62.369799203036955, 57.14891577825745]","[-9.528580833014692, -9.905323945031443, -20.711417469286907, -26.401427411254634, -31.767754153887942, -15.255291716962896]"
2016-01-18 18:00:00,"[-26.05749999999999, -29.22, -32.37687697160883, -48.68008450704225, nan, nan]","[808.008958333333, 1435.03179245283, 2880.0219873817036, 5322.74585915493, 9997.937528089888, 15972.364]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-22.030833333333337, -19.176037735849057, -19.964100946372238, -32.318028169014084, -49.93865168539326, -54.4]","[17.285856379936185, 18.487028326599237, 27.233535547064037, 32.469008185530136, 50.755158085419225, 57.64738423794385]","[-5.890267203433506, -10.756080921490168, -16.911778166178387, -23.1484318544438, -35.19138515862915, -14.037995388333178]"
2016-01-18 21:00:00,"[-24.731692307692306, -25.162452830188677, -34.30066246056782, -48.64033802816902, nan, nan]","[805.7347692307696, 1433.219245283019, 2881.0500630914826, 5326.12571830986, 10017.705505617976, 15985.504]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-20.739230769230772, -18.958113207547168, -18.542018927444797, -31.945070422535213, -50.27310861423221, -54.66]","[17.27234987489921, 19.69160959822477, 32.23889966327829, 39.2667510713791, 52.20650680042797, 60.02393231121201]","[-5.61463924033142, -14.12469995472303, -19.38253805873291, -26.22447270404938, -51.18258297398297, -15.742505070637224]"
2016-01-19 00:00:00,"[-23.965208333333337, -23.06566037735849, -36.53457413249212, -57.864225352112676, -70.3338202247191, nan]","[809.664652777778, 1437.3677358490565, 2890.274858044164, 5346.9450704225355, 10064.901011235956, 16002.938]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-20.66347222222222, -18.816603773584905, -17.669779179810725, -28.800845070422536, -51.79595505617978, -55.46]","[18.640681764494506, 20.62075592189054, 30.79394710457708, 53.148455082414365, 62.094376900780986, 58.681377558823385]","[-6.6213342254019665, -14.854100882741609, -24.70160096937888, -50.22733749616689, -72.79389230769127, -20.024783239746174]"
2016-01-19 03:00:00,"[-23.811034482758622, -26.91943661971831, -32.37283911671924, -55.771123595505614, -66.47835820895523, nan]","[816.328275862069, 1446.2850704225352, 2907.1810410094636, 5391.575056179775, 10126.373768656716, 16022.83]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-20.22551724137931, -17.74450704225352, -16.60353312302839, -23.719550561797753, -53.76858208955224, -55.9]","[17.94259570555761, 19.09069589104457, 24.30256985575061, 59.25642500755577, 74.45063133787538, 56.463778691156]","[-11.589978019836556, -15.299386200640344, -26.725610910799265, -61.64618305918905, -74.18820655678537, -19.8640990713437]"
2016-01-19 06:00:00,"[-25.404827586206896, -29.47, -31.76726415094339, -45.096179775280895, -63.01288389513109, nan]","[819.8910344827586, 1455.4373584905659, 2923.382358490566, 5430.61797752809, 10174.243670411986, 16029.162]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-18.566896551724138, -15.25245283018868, -16.11943396226415, -22.384157303370788, -55.80494382022472, -56.58]","[13.315431954417317, 16.75296100550962, 24.226128149168737, 58.181408090010734, 92.0852255962843, 54.70177069616746]","[-14.268202532074437, -15.03824557517746, -22.579673407999262, -51.44182277860189, -78.85853039166561, -19.358020526487607]"
2016-01-19 09:00:00,"[-27.565172413793107, -28.674622641509433, -39.877672955974845, -31.88339887640449, -62.66723880597015, nan]","[828.649931034483, 1466.5614150943395, 2941.7728301886796, 5463.346348314607, 10219.206529850746, 16036.96]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-18.062758620689653, -13.836415094339623, -14.903396226415094, -21.723483146067416, -56.79283582089552, -56.839999999999996]","[7.036395761011885, 13.574636509303252, 27.690266539471352, 57.8192771403832, 95.82295175389943, 52.51599494924473]","[-11.901491657128005, -16.968751980705317, -23.944009729562918, -40.589460940717956, -53.78473898867729, -18.076555935545414]"
2016-01-19 12:00:00,"[-28.413034482758622, -27.92070422535211, -43.54040752351098, -26.39, -62.39074626865671, nan]","[841.0382758620688, 1480.386056338028, 2961.0432601880884, 5487.73, 10245.520447761193, 16050.782]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-16.844827586206897, -13.595211267605634, -13.100438871473356, -21.56, -55.99432835820895, -57.2]","[4.096190207644334, 6.8137854368421875, 26.77023754962093, 54.189841030676995, 87.81383838200138, 49.56312695530404]","[-8.525115770784108, -16.086124015638617, -24.48291432052109, -34.96314100692264, -34.94417813553261, -15.34424655733914]"
2016-01-19 15:00:00,"[-28.060206896551723, -26.6706103286385, -40.05824451410658, -25.81494382022472, -60.646977611940294, nan]","[852.2160689655168, 1496.4859624413145, 2983.6581191222576, 5514.148876404494, 10265.799440298508, 16066.56]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-14.328275862068967, -12.292394366197183, -11.734921630094044, -21.99820224719101, -56.029402985074626, -58.16]","[-0.9810421606026614, 2.0700782884184568, 22.691762673163183, 44.71545550332897, 85.11922594495996, 46.69172984421319]","[-3.364868430737103, -9.111898328809731, -20.36923212923197, -27.365011777229018, -25.138592349230517, -11.85818873837869]"
