,DWPC,HGHT,PRES,TMPC,UWND,VWND
2016-06-21 12:00:00,"[9.512109375000001, 0.19642857142856407, 2.742675585284283, -27.067264957264957, -55.606113207547175, nan]","[824.429765625, 1546.1721428571425, 3179.037859531772, 5875.9913675213675, 10881.309396226414, 16618.212]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[19.23375, 16.424285714285716, 8.94769230769231, -7.9403418803418795, -43.869811320754714, -65.62]","[-4.329285864867461, 18.92057416090068, 36.937059680405376, 37.156432574128154, 79.39015821924342, 27.640026042303383]","[6.535337367773019, -15.564538973007359, -14.693522009037745, -11.620567353104608, -47.81770979415128, -20.763281541721454]"
2016-06-21 15:00:00,"[9.389453125, 1.9702604166666668, 4.634899328859062, -28.526837606837606, -58.3788679245283, nan]","[817.9632031250001, 1538.9844270833335, 3171.286979865771, 5872.201794871795, 10879.457358490567, 16610.067596899225]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[18.783749999999998, 15.958229166666666, 8.30845637583893, -8.178803418803417, -43.28075471698113, -65.73286821705426]","[8.54134677515409, 21.620782641823258, 36.1855607429961, 41.09576230053459, 78.85215756351384, 32.5153690050745]","[-4.830170961422053, -19.361363075937284, -16.778801246781978, -15.122662975652803, -49.50403926275272, -17.33367203929999]"
2016-06-21 18:00:00,"[10.726046511627906, 3.2691099476439733, 2.187046979865773, -31.361485714285713, -56.67369811320755, nan]","[816.3618604651166, 1537.7345026178011, 3168.24899328859, 5868.818228571428, 10875.89324528302, 16608.73015503876]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[19.93302325581395, 15.335287958115183, 7.629932885906041, -8.46942857142857, -43.488679245283016, -65.7537984496124]","[12.539440563433187, 20.375040365144294, 34.345356337240844, 42.96414350994821, 71.68827693875951, 36.2510789665401]","[-5.933283019742292, -17.107066319118065, -16.574317343586358, -20.34046838439507, -57.414304978938745, -22.233989262140618]"
2016-06-21 21:00:00,"[13.046015625, 8.555811518324605, -8.178148148148162, -29.85017142857143, -55.54796226415095, nan]","[808.1085156250001, 1531.6598429319374, 3162.6026599326606, 5862.3902, 10873.365320754718, 16610.797596899225]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.905625, 14.379267015706805, 9.042693602693602, -8.506285714285715, -43.623396226415096, -65.50031007751937]","[14.265221198343282, 16.446042594169565, 35.578054186541785, 43.39319694792249, 69.94441503909094, 35.44438389214109]","[-4.8960321473938455, -8.30462695678537, -16.811914207793468, -33.60500646579551, -57.82465400181821, -26.943530462706498]"
2016-06-22 00:00:00,"[14.839062499999997, -1.7356544502617692, -14.064377104377105, -28.6102005730659, -53.555643939393946, nan]","[801.4672656250003, 1527.0451832460733, 3163.6404713804714, 5861.614212034384, 10875.57446969697, 16616.85100775194]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.093906249999996, 16.853612565445026, 10.586464646464647, -8.744240687679083, -43.89409090909091, -65.44062015503876]","[12.657405350270594, 14.584862281956498, 32.9611795277569, 39.83088472744416, 66.21481825959034, 33.829878347767576]","[-2.723551168447985, -10.61267868200413, -19.105141893278233, -42.3979899270602, -58.52443202121765, -30.15240806649356]"
2016-06-22 03:00:00,"[14.578359375000002, -5.343193717277488, -13.799865319865319, -27.07742857142857, -50.06625, nan]","[802.6904687499998, 1531.6213089005237, 3171.3768686868684, 5867.582857142857, 10885.118446969696, 16630.49457364341]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.5509375, 18.57821989528796, 10.635622895622898, -8.182857142857143, -43.79106060606061, -66.44062015503876]","[12.247163890494289, 10.226078553590835, 30.788063699458068, 37.258139049777014, 61.9761629663194, 33.690725657649885]","[-1.2203381394224313, -6.677913874047989, -15.466742282110806, -40.87935900213005, -50.25545632191387, -32.039378890817254]"
2016-06-22 06:00:00,"[15.362362204724407, 6.23453125, 4.009831649831648, -19.64148571428571, -47.79268939393939, nan]","[799.2854330708664, 1529.4595312499996, 3167.772457912458, 5864.987371428571, 10879.654696969697, 16619.27860465116]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.57700787401575, 18.594687500000003, 9.02047138047138, -8.354571428571425, -43.69106060606061, -66.47937984496124]","[7.726021232507893, 14.347100798955708, 30.15363923802418, 36.410981992555385, 54.141292027657116, 30.07382264628375]","[-0.043150691412501996, 0.3249940768011759, -10.800704371212875, -33.07334115528283, -29.555158247462717, -29.165108932777997]"
2016-06-22 09:00:00,"[16.950937500000002, 14.0175, 3.8382154882154893, -11.031028571428573, -47.71401515151515, nan]","[801.156875, 1529.5152083333337, 3163.618686868687, 5855.739428571429, 10887.267954545456, 16610.462015503876]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.225156249999998, 17.27177083333333, 7.94976430976431, -8.97114285714286, -43.565681818181815, -66.47782945736435]","[4.308749236928222, 27.147229146945886, 29.16003664087818, 22.46838712564145, 53.11709806064904, 25.494586454528033]","[1.9911141553604432, -0.5428545605192958, -2.469812086904047, -36.936243760738826, -27.174435745773277, -22.649035522056746]"
2016-06-22 12:00:00,"[16.182913385826776, 12.137068062827225, 4.494040404040405, -9.68275071633238, -47.777962264150936, nan]","[793.7741732283462, 1528.7364397905762, 3167.6095959595955, 5864.905501432665, 10890.133320754716, 16613.892015503876]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.191181102362204, 19.667748691099476, 8.000606060606062, -8.98492836676218, -43.75132075471698, -66.4584496124031]","[7.308687816188981, 24.969949666889853, 34.433027229461686, 30.422455897322173, 38.89192259980675, 24.618064780840445]","[8.126885082972938, 0.18409221586950242, 1.1856533525828123, -11.920288959474165, -35.847146988951486, -18.41230217281431]"
2016-06-22 15:00:00,"[17.24515625, 13.5730890052356, 3.0618181818181838, -10.65624641833811, -48.543660377358485, nan]","[794.3954687499996, 1527.7035078534034, 3166.3952525252525, 5863.550573065903, 10901.230339622642, 16620.485658914728]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.30953125, 19.107015706806283, 8.34909090909091, -8.827048710601721, -44.59471698113207, -65.78248062015504]","[1.5921372980337558, 13.091577915394732, 34.11201054897333, 48.454413648821266, 34.935309234487, 22.489947963265188]","[15.998393449685452, 7.11426642083058, 11.430439227733682, -19.03339689987758, -39.80133007947771, -14.820963879159763]"
2016-06-22 18:00:00,"[16.83578125, 12.967748691099478, 2.7167567567567588, -15.326217765042978, -47.26681818181818, nan]","[793.9507812500002, 1528.1132460732981, 3167.1964864864863, 5871.455014326648, 10918.86696969697, 16635.11480620155]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[23.8025, 18.603874345549738, 8.61837837837838, -7.257134670487106, -43.29484848484848, -65.86310077519379]","[3.460096036699366, 20.122545925036636, 36.38011330320833, 50.6531405173209, 34.48061573099745, 21.260314893086022]","[5.452436121586519, 7.814944080579169, 13.308171790157548, -34.68426865077278, -24.37997657545133, -6.134293372623118]"
2016-06-22 21:00:00,"[19.425043478260868, 16.56021052631579, -0.9526013513513527, -8.648448275862068, -49.017300380228136, nan]","[783.7035652173918, 1517.021368421053, 3162.533412162162, 5881.330287356322, 10918.510190114068, 16634.09457364341]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[23.3095652173913, 18.29157894736842, 11.059594594594595, -7.455977011494252, -43.71703422053231, -65.82046511627907]","[2.8440606962704837, 16.72943243119644, 40.20880174162667, 43.70710418805077, 49.88368984339658, 26.233936914453434]","[18.04032294704871, 20.188781310595292, 5.863795909076129, -31.780664616947124, -23.81423013899331, -1.8017515313105772]"
2016-06-23 00:00:00,"[19.208141592920352, 15.686315789473685, -2.3365762711864355, -10.465734870317004, -48.08721374045802, nan]","[766.4058407079646, 1508.92, 3163.7950508474573, 5887.838328530259, 10926.065648854961, 16637.45860465116]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[27.386902654867257, 21.029473684210526, 12.612542372881359, -7.617636887608071, -43.36954198473283, -66.30496124031008]","[16.16304492910712, 27.957220430042174, 41.24341011053433, 37.53052204934293, 53.24688365209527, 33.7799572421287]","[24.96075636123064, 21.995589177777344, -3.242980515211727, -20.221571539931947, -14.579853088734435, -3.9749515368740775]"
2016-06-23 03:00:00,"[19.44622807017544, 15.252105263157894, 1.5628474576271163, -15.089827089337174, -47.708212927756655, nan]","[760.6566666666666, 1507.4451578947373, 3166.1090169491526, 5900.0576080691635, 10932.93049429658, 16642.172713178294]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[27.078596491228073, 23.331578947368417, 13.024745762711865, -6.579596541786742, -43.699543726235746, -65.02744186046512]","[30.856548249374104, 38.84837981465286, 37.89057708822661, 34.18574922551805, 54.94202048334006, 33.84068584905971]","[31.795382811871264, 8.782463447925359, -5.897429803884035, -6.7223709444152995, -14.68205148418866, -11.549285621005708]"
2016-06-23 06:00:00,"[19.05070796460177, 14.199894736842108, -1.8934693877550983, -12.256858789625358, -48.07133079847909, nan]","[754.7270796460178, 1499.041736842105, 3158.9036734693873, 5894.7432276657055, 10923.991140684411, 16638.570465116278]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[26.4329203539823, 22.588421052631585, 13.354285714285714, -6.727146974063399, -44.1090494296578, -67.00961240310077]","[36.97827177774924, 49.19242639383887, 43.04696753198945, 37.14798756247413, 54.005025670220995, 30.315403194739346]","[14.685413686287442, 5.751159450659617, -1.0426099203608759, -7.267715355896313, -13.72697502383029, -9.896889872095553]"
2016-06-23 09:00:00,"[18.55622807017544, 17.692631578947367, 5.589081632653063, -12.611642651296831, -48.63692015209126, nan]","[754.6524561403508, 1493.9363157894736, 3151.278639455782, 5879.384870317003, 10897.232395437262, 16615.76449612403]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[24.667192982456143, 21.05578947368421, 11.373673469387755, -7.314755043227667, -44.55429657794677, -67.33054263565892]","[38.83209380690156, 42.22886430672883, 42.36489465680872, 42.11147674124289, 56.92777030140627, 33.442400671372454]","[7.601576829108121, -7.653649825538951, -2.1447514036445186, -5.60699252515881, -8.38760188149642, -10.695519915606658]"
2016-06-23 12:00:00,"[20.586842105263155, 17.22421052631579, 5.318135593220335, -12.417521613832854, -56.36277566539924, nan]","[762.8728070175436, 1498.103947368421, 3152.602779661018, 5878.326195965418, 10887.402205323195, 16614.832015503875]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[23.07684210526316, 18.882105263157893, 11.821694915254234, -7.58363112391931, -44.3641825095057, -66.05147286821706]","[28.391576083881024, 23.730481160252225, 39.322079416567405, 44.374217508642154, 47.59965033692641, 26.76182805900006]","[-5.774249210852795, -7.097749925142972, -4.029498027939253, -8.157228732340563, -20.714610347675762, -17.771540588375302]"
2016-06-23 15:00:00,"[21.16765217391304, 13.648534031413611, -18.52645270270271, -14.934137931034481, -51.59590909090909, nan]","[776.5775652173917, 1509.625445026178, 3157.4805743243246, 5879.557931034483, 10889.242727272727, 16622.247596899226]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.230434782608693, 18.717486910994765, 12.336283783783783, -7.770344827586209, -44.68121212121212, -65.24837209302325]","[13.953059334459539, 24.494612222499683, 36.70040030823482, 47.267015606244954, 62.58904189967392, 18.601738960000784]","[-5.420977880658299, -6.95137040381344, -9.336702748874577, -6.868495241313568, -28.8625735996233, -15.92716731923041]"
2016-06-23 18:00:00,"[14.70278260869565, 9.01659685863874, -25.35331081081081, -18.750229885057472, -51.09840909090909, nan]","[787.5855652173917, 1518.6154450261783, 3158.367432432432, 5882.48908045977, 10890.397727272726, 16637.972480620156]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[23.566086956521733, 17.262513089005235, 12.0122972972973, -7.619770114942528, -44.87477272727273, -65.70186046511628]","[13.012308649368462, 15.267619994354163, 36.532774818056126, 47.36328760323376, 70.52575259717126, 17.603636194301277]","[-10.487387662164476, -11.179051321781117, -9.66408317701109, -10.305568519966213, -26.494201968937947, -7.874058271190394]"
2016-06-23 21:00:00,"[14.931304347826089, 12.460578947368422, -30.049898648648654, -30.78997134670487, -55.33269961977186, nan]","[784.3717391304344, 1515.7379473684205, 3150.5205067567567, 5874.6725787965615, 10891.124258555134, 16642.854961240308]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[23.800869565217393, 16.78526315789474, 11.703513513513514, -6.477765042979942, -44.321977186311784, -66.98093023255814]","[10.856746021270961, 13.010615673390276, 34.64015396293564, 47.86735748333261, 70.06309016652736, 22.610226632839165]","[-10.296656433088982, -10.488124270500357, -14.576908596245055, -19.307318558523153, -20.86747727803808, -6.315394927661361]"
