,DWPC,HGHT,PRES,TMPC,UWND,VWND
2019-01-20 12:00:00,"[-15.473488372093023, -28.876966824644562, -21.746666666666666, -32.3970538243626, -71.38984962406015, nan]","[790.4154263565889, 1432.6373933649293, 2912.6240952380954, 5410.186742209632, 10079.66037593985, 15993.41]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-12.03984496124031, -14.998388625592415, -12.38857142857143, -27.269631728045326, -54.28932330827068, -57.5]","[-4.391080560949779, 6.290618337612877, 29.18430093910311, 53.83648305523441, 46.79848791435677, 41.03514100309828]","[-19.789777906391162, -20.301074891047232, -35.92810978178206, -28.18453063820332, -27.47748199286, -11.639627092645277]"
2019-01-20 15:00:00,"[-15.231395348837209, -24.535047169811325, -16.612405063291135, -34.846497175141245, nan, nan]","[804.056511627907, 1444.198066037736, 2917.8948101265814, 5400.224971751412, 10074.838239700375, 16000.944]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-12.913488372093024, -16.573679245283017, -13.462531645569618, -30.223841807909608, -51.01692883895131, -57.86]","[-5.07763612161931, 5.884480968486362, 32.58855843258419, 41.641348013441295, 51.41729006237373, 37.197006039822114]","[-13.059473385642905, -15.570229584256605, -35.64780231586517, -35.746330348391695, -41.50023339349275, -11.424818846416644]"
2019-01-20 18:00:00,"[-15.435076923076922, -22.847924528301895, -16.320189873417725, -35.41067605633803, nan, nan]","[814.505461538462, 1453.0837735849059, 2921.4111392405066, 5396.440676056338, 10069.225505617977, 15998.25]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-14.062307692307693, -17.16188679245283, -14.291645569620254, -31.27323943661972, -50.38621722846442, -57.7]","[-2.3345388320865514, 7.535730470598539, 34.45264771361788, 45.91883700033378, 57.252906799997305, 38.595633743948795]","[-7.231024491243212, -11.288234676077103, -30.2683346213046, -37.305307662493206, -59.39199601099132, -9.27311662295699]"
2019-01-20 21:00:00,"[-16.53, -25.83844339622641, -17.65905362776025, -37.13084507042253, -71.3863432835821, nan]","[818.61, 1455.5442452830189, 2918.342712933754, 5385.7755774647885, 10074.726940298508, 16001.815999999999]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-14.86, -17.46, -15.878927444794952, -31.402253521126756, -51.07044776119403, -58.22]","[1.358095196188825, 8.538221882270367, 30.137650527570393, 42.46237571417759, 74.01264244852406, 44.845621265680684]","[-8.927288358627653, -11.454745989299154, -28.02313977499347, -34.2804348987072, -80.86044385302472, -14.643948555465764]"
2019-01-21 00:00:00,"[-22.71737931034483, -37.18206572769952, -24.344528301886797, -42.39366197183099, -65.84719101123596, nan]","[827.0302758620687, 1463.3935680751172, 2925.217987421383, 5393.416901408451, 10098.059213483148, 16009.43]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-15.108275862068965, -16.983943661971832, -16.103396226415093, -30.67549295774648, -52.14052434456929, -57.56]","[0.7180550932363071, 7.2401007473771655, 24.755277694152642, 42.252696364142736, 84.34527949820772, 45.01117420583258]","[-11.84515220047424, -12.893314537978497, -27.43744500314014, -37.0276177971983, -94.79499195384305, -18.62399368052384]"
2019-01-21 03:00:00,"[-29.47489655172415, -40.28154929577465, -43.09493710691822, -40.220870786516855, -63.02638059701493, nan]","[835.7104827586211, 1474.1001408450704, 2938.8555660377365, 5409.100393258427, 10128.196865671642, 16017.52]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-15.141379310344828, -15.545915492957747, -16.33735849056604, -29.32207865168539, -52.687985074626866, -56.48]","[-2.1778575633120933, 2.983981599544259, 21.322438321329965, 45.59225127408313, 93.73678925173269, 44.92720271869503]","[-10.361807840242443, -13.328941142663174, -26.484979315872256, -45.3774180533399, -102.2091264276085, -17.617633776227795]"
2019-01-21 06:00:00,"[-30.834896551724146, -44.95215962441314, -46.613018867924524, -44.863445378151255, -63.02638059701493, nan]","[841.7269655172418, 1481.3930516431924, 2950.7259119496857, 5430.413613445377, 10166.223208955224, 16019.204]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-13.948275862068966, -15.164694835680752, -15.74867924528302, -26.74655462184874, -53.42641791044776, -56.78]","[-10.814923182605403, -3.4083014830439753, 19.911974887188073, 49.46192753026915, 102.99762513323522, 45.63980250010962]","[-2.373980572804195, -7.568284911903393, -25.871262184890465, -51.96501088087834, -95.94681454704639, -16.92796832909927]"
2019-01-21 09:00:00,"[-18.849103448275862, -38.680700934579434, -45.344639498432606, -43.68988795518207, -62.39074626865671, nan]","[846.9773793103452, 1486.6018691588783, 2964.1861128526643, 5465.651456582633, 10204.915895522387, 16023.044]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-14.013103448275864, -14.394112149532711, -14.363134796238244, -22.956638655462186, -54.87492537313433, -57.44]","[-11.807301312187526, 3.608806439532226, 17.628981045972115, 54.565994642523364, 111.36665719424988, 51.34867356123287]","[1.5501233671221133, 3.6959459796733305, -22.36525075871828, -56.10238823466929, -77.73229864199541, -19.065801832127196]"
2019-01-21 12:00:00,"[-18.293999999999997, -38.489999999999995, -32.945297805642625, -29.626179775280896, -62.15865671641791, nan]","[856.3456551724134, 1497.6604672897195, 2982.928840125392, 5503.978651685393, 10239.44593283582, 16037.472]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-13.825517241379309, -13.04785046728972, -13.093228840125393, -22.407191011235952, -54.74694029850746, -57.92]","[-7.507029052420209, -4.44185398562301, 18.909573850465623, 53.08240592418952, 110.35973777805707, 56.83801052963453]","[5.8907435536339685, -2.4106324455398527, -17.90839025966108, -43.30110142297897, -62.28274723512428, -21.902335561148593]"
2019-01-21 15:00:00,"[-20.060965517241378, -38.447757009345786, -23.678401253918494, -26.711910112359554, -60.94522388059701, nan]","[867.6182068965516, 1510.5551401869159, 3003.3458934169275, 5536.686516853933, 10274.575820895523, 16054.728000000001]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-13.16344827586207, -12.354392523364487, -11.47630094043887, -23.047640449438205, -54.161492537313435, -58.24]","[-8.015782533766265, -4.883801480021538, 20.929740103667037, 49.37849651622377, 113.32029862348676, 60.52803908508395]","[12.286420567902097, 4.72721362858223, -15.39731854058775, -37.06443103537122, -56.70190985840052, -18.38290098201451]"
2019-01-21 18:00:00,"[-21.153793103448272, -40.1581308411215, -19.63561128526645, -25.95404494382022, -59.013880597014925, nan]","[861.9217241379308, 1509.8104672897198, 3014.0217241379314, 5558.736516853932, 10309.40723880597, 16064.384]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-12.361379310344827, -9.787102803738318, -9.534921630094043, -22.302696629213482, -55.088731343283584, -57.94]","[-10.416977796987437, -0.3094453368101429, 23.08003990718757, 51.89388802570922, 112.71466824478902, 62.867151010280935]","[18.71259387052046, 14.54166115820045, -9.696948316343606, -27.00532413534771, -43.630660442089244, -12.377350275827727]"
2019-01-21 21:00:00,"[-14.716666666666661, -39.26967136150233, -7.818490566037736, -25.79314606741573, -60.366479400749064, nan]","[846.0033333333332, 1496.6083568075119, 3016.5122641509433, 5571.873876404494, 10342.533782771536, 16061.354]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-13.093333333333334, -7.567981220657276, -6.757169811320756, -21.60269662921348, -53.98022471910112, -58.660000000000004]","[-11.777182145118937, 2.0397165858757917, 27.335885986045003, 51.18182543118573, 108.03406703462652, 67.75503445092401]","[21.045464875640135, 19.88580617563834, -8.676457500157484, -15.714717481763056, -32.814388449580974, -3.1881352785131387]"
2019-01-22 00:00:00,"[-15.296689655172422, -10.375352112676055, -8.995660377358492, -23.2209014084507, -62.33134328358209, nan]","[835.4199310344829, 1493.4562910798124, 3025.9169811320758, 5593.946478873239, 10376.49723880597, 16075.014000000001]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-11.484137931034482, -4.681126760563379, -6.086415094339624, -19.854647887323942, -53.39432835820895, -60.22]","[-13.286752783301411, 6.005125101794179, 21.794736494688028, 55.52394085365089, 107.21191786893135, 65.19084823960608]","[29.315992791244714, 23.75952827021009, 9.73711454964762, -8.87017339629145, -24.547752806006642, -1.092385371857513]"
2019-01-22 03:00:00,"[-20.997751937984496, -11.829245283018867, -11.913564668769716, -30.50876056338028, -60.5889138576779, nan]","[822.2648837209301, 1489.5821698113207, 3027.360094637224, 5602.8391549295775, 10396.471722846441, 16079.872]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-7.529767441860465, -1.2958490566037741, -6.370410094637224, -18.86732394366197, -52.62142322097378, -61.16]","[-8.325524290602367, 10.685544575016669, 24.90304559139848, 50.7913177992269, 112.12396136266175, 59.851990460961105]","[37.61952451069046, 26.167130070628613, 13.179059534312023, 1.5312449253299758, -12.031893778361518, 1.8955637317221399]"
2019-01-22 06:00:00,"[-16.290697674418606, -12.422452830188679, -14.044810126582277, -29.528305084745764, -56.6196992481203, nan]","[811.2106976744184, 1483.7735849056605, 3025.901329113924, 5606.7489830508475, 10410.776503759398, 16078.38]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-5.636744186046515, -0.20150943396226384, -5.822025316455695, -18.31593220338983, -51.8724060150376, -61.58]","[-2.2777920409794983, 16.69371940607147, 27.065694954521664, 48.078184919693676, 115.75526233006228, 62.987750160754956]","[43.21116976751624, 36.008552211819804, 20.52961171833885, 11.498486585094156, 8.338742326540496, 7.426109727597254]"
2019-01-22 09:00:00,"[-14.016666666666662, -12.781469194312798, -16.662733333333335, -26.02988668555241, -56.38266917293233, nan]","[796.8600000000004, 1469.8998104265404, 3013.2771999999995, 5601.054249291785, 10413.223383458646, 16065.952]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-2.8599999999999963, -0.6576303317535539, -5.446666666666664, -17.251501416430592, -52.0803007518797, -62.56]","[3.443344790295471, 22.383156281120044, 23.72501394317438, 46.43659193485976, 113.00582620693139, 64.55509350951206]","[45.72386198073084, 42.7027802684163, 27.780909476364513, 18.667416937657638, 20.167961865918464, 12.499136689313982]"
2019-01-22 12:00:00,"[-8.631395348837204, -5.950333333333342, -16.267692307692307, -26.29434659090909, -57.31339622641509, nan]","[782.2683720930236, 1457.6083809523814, 3002.258762541806, 5591.890625, 10407.540226415094, 16066.22]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-2.0390697674418554, -0.8195238095238084, -4.969698996655518, -17.69892045454545, -51.95169811320754, -62.82]","[9.413097576094003, 27.21685482059377, 26.713855112103957, 48.282446911442136, 111.57402195364386, 60.14040540422928]","[45.213788954256, 43.06508882438883, 33.57921112412714, 30.766211022269886, 30.1369905717986, 15.533210673101383]"
2019-01-22 15:00:00,"[-6.721093750000001, -2.6517142857142826, -9.940033444816054, -31.80863636363636, -62.537368421052626, nan]","[785.5199999999999, 1457.509428571428, 2993.26254180602, 5591.728522727272, 10410.066052631579, 16077.148000000001]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-4.874062500000002, -2.379999999999997, -3.4449498327759196, -17.087272727272726, -52.58894736842105, -62.88]","[9.862723301959202, 35.15168883559949, 27.74354742026682, 52.767576839218655, 105.6542226153369, 54.94887303034756]","[38.321647748546994, 40.012327750397006, 38.74298491740225, 35.45188419813634, 38.15191833129358, 17.106251859912003]"
2019-01-22 18:00:00,"[-2.376406250000003, -0.12178010471204133, -7.370033670033666, -23.6868, -62.92781132075472, nan]","[765.3653906249997, 1445.5861256544501, 2988.0263299663293, 5579.3303428571435, 10398.91996226415, 16075.485968992249]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-2.2021875000000026, 0.9860732984293202, -3.7222895622895633, -19.62, -51.764150943396224, -64.14062015503876]","[7.622183008910461, 34.370836826334084, 33.81349430737219, 59.93137741729329, 108.44724694820407, 56.70389748576068]","[41.89929477508688, 32.716535082367535, 33.109194742567, 42.486926479438516, 52.355236463973725, 20.497113572570722]"
2019-01-22 21:00:00,"[0.1, 2.0159685863874355, -5.7743243243243265, -21.43103448275862, -62.43904942965779, nan]","[734.8842105263155, 1422.141256544502, 2974.9370270270274, 5558.224396551725, 10368.247300380228, 16064.27542635659]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[0.24, 3.661465968586389, -5.405945945945948, -19.18586206896552, -52.50562737642585, -62.71503875968992]","[5.653802490794286, 34.962183931371285, 41.71677743112146, 61.61347546806145, 113.72721572806934, 51.6786510788335]","[48.20112729511356, 38.737440980387056, 25.9814257438678, 48.3734410022995, 60.145905131966714, 17.958552415179042]"
2019-01-23 00:00:00,"[1.7325438596491223, 1.8581151832460747, -4.400101351351353, -21.913103448275866, -62.433181818181815, nan]","[732.1559649122811, 1414.9736125654451, 2971.308817567568, 5554.763793103449, 10361.747424242423, 16059.473178294575]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[1.8514035087719296, 2.0347643979057604, -4.1404054054054065, -19.67034482758621, -52.36681818181818, -60.87782945736434]","[13.812396902598605, 39.524014389625094, 46.42775896393409, 57.95912820998209, 111.86399475376075, 57.0595116436176]","[44.17232303263009, 43.81415512311052, 28.90226721395617, 53.353474268064154, 75.28182334213305, 18.711037141937606]"
2019-01-23 03:00:00,"[3.071929824561404, 2.150526315789474, -6.359966101694921, -24.303314121037463, -65.06832699619773, nan]","[723.1482456140349, 1409.1123684210527, 2962.248542372882, 5532.319942363112, 10337.241140684411, 16055.299379844962]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[3.16280701754386, 2.3110526315789475, -4.484067796610172, -20.060864553314122, -51.8451711026616, -60.358449612403106]","[19.910875071975394, 42.88502384723068, 45.13682883318902, 74.62163301988106, 111.14344746829146, 60.2736200933564]","[43.14866738476965, 37.94778515059544, 35.0959651801404, 56.68836101019152, 86.35591105135643, 17.833991849448307]"
2019-01-23 06:00:00,"[0.9821052631578949, 0.6553684210526304, -6.507525423728812, -22.734063400576368, -65.66224334600761, nan]","[717.29, 1397.5907368421056, 2945.4489491525424, 5512.147809798271, 10296.24988593156, 16044.895116279069]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[1.1715789473684213, 1.2757894736842104, -5.383389830508473, -20.277002881844382, -51.35315589353612, -60.479379844961244]","[26.86432720534082, 31.349687121860484, 52.91448197798847, 55.057767945707475, 120.89836720799403, 62.76829675108337]","[11.25934442246864, 25.182192162615994, 28.508879901010996, 58.79089226100951, 88.21407579532875, 17.045652928461053]"
2019-01-23 09:00:00,"[-6.062347826086959, -5.764999999999998, -16.440372881355927, -23.3482183908046, -65.67657794676806, nan]","[715.5101739130439, 1385.7729999999997, 2927.7358644067795, 5489.240057471265, 10257.425931558935, 16034.369147286823]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-5.850434782608699, -0.23000000000000217, -6.998644067796606, -20.888160919540233, -52.49536121673004, -60.87782945736434]","[21.895788884346107, 26.53135341137437, 43.37153319128912, 79.81663732315295, 121.74008840831311, 59.59667884650324]","[-9.36425695358827, 13.441497318407379, 26.875186756506277, 75.35518579537282, 103.36413913649017, 16.212927989804854]"
2019-01-23 12:00:00,"[-8.794736842105266, -6.896701570680625, -18.422499999999996, -23.386436781609195, -66.48397727272727, nan]","[723.4950000000003, 1382.8980104712043, 2910.778378378378, 5461.586091954023, 10237.748863636363, 16024.89023255814]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-8.346842105263159, -5.512356020942403, -7.624864864864863, -20.91287356321839, -50.43159090909091, -60.29720930232558]","[16.694780125428686, 17.139526779196824, 32.76454435501606, 67.85732899440356, 99.11030776103577, 56.52411755513095]","[-17.02920575038071, -7.5411610103629965, 16.835269633394997, 75.24958187938893, 98.37005090046192, 15.75329770825801]"
2019-01-23 15:00:00,"[-10.8965625, -9.25625, -16.498047138047134, -38.61418338108883, -69.36965909090908, nan]","[739.6971875, 1394.3975000000003, 2907.1206397306396, 5442.351977077364, 10219.789848484848, 16027.327906976745]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-10.285, -8.0725, -9.533400673400672, -24.58521489971347, -53.174772727272725, -60.09720930232558]","[13.790433757057166, 13.401238118717437, 24.07604080756667, 47.80920153290315, 117.34242923478502, 52.898120954923314]","[-18.704248561052232, -15.521375774973512, 2.1068368468518717, 11.889550474758074, 83.54443534013755, 13.370433742807785]"
2019-01-23 18:00:00,"[-10.744062500000002, -10.532565445026178, -27.445723905723895, -40.23535816618911, -58.859204545454546, nan]","[740.55375, 1394.7525654450262, 2909.893838383838, 5447.686332378224, 10227.579962121212, 16029.040387596899]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-9.885, -6.935392670157068, -8.454276094276093, -24.7330659025788, -54.946363636363635, -61.337519379844956]","[12.465236636988656, 8.608895295229164, 17.042766703574316, 37.17892581406502, 98.63451601346107, 54.24870299954551]","[-16.633102002467876, -15.16052442893311, -0.11148113820620781, 15.191854172201737, 97.3651594262393, 17.04921086044664]"
2019-01-23 21:00:00,"[-10.179374999999999, -12.849057591623035, -30.874074074074077, -48.593942857142856, -70.14150943396226, nan]","[744.8187499999999, 1396.841832460733, 2900.698518518519, 5427.358, 10199.048981132075, 16012.87449612403]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-9.428749999999999, -8.743769633507853, -10.682222222222222, -24.66342857142857, -51.32679245283019, -60.11813953488372]","[9.517800070395756, 5.742814409044177, 18.941419926303023, 37.62040089176939, 82.63099776180934, 54.965439434771255]","[-8.81184400171721, -12.392852201330617, -1.4083293505209156, 11.601480609717834, 77.50692696980443, 18.472087543811558]"
2019-01-24 00:00:00,"[-11.1175, -14.803333333333333, -37.472617449664426, -51.534800000000004, -71.3925, nan]","[747.7595312499999, 1401.895, 2901.6363087248324, 5421.9452, 10177.3375, 16016.323643410853]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-10.26390625, -7.410000000000001, -11.84993288590604, -25.168, -49.835, -60.21813953488372]","[10.683530394462704, 6.203240767469175, 18.120549828467567, 25.697909534156906, 64.53157706010178, 53.612538563249146]","[-9.906920727985643, -15.621775616915412, -2.3051064684857394, 0.5776027478185798, 61.190035644181044, 15.887227480399675]"
2019-01-24 03:00:00,"[-11.80390625, -14.308848167539265, -47.92496644295301, -50.7252, -71.3925, nan]","[744.5212500000002, 1399.9067539267012, 2897.6320805369123, 5423.0996, 10158.09, 16011.167906976745]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-10.865468750000002, -8.106596858638742, -10.745906040268457, -24.831999999999997, -49.635, -60.116589147286824]","[8.941997279604143, 10.270294488904833, 14.451063301795642, 15.407710562357094, 54.350618909951855, 49.6553243069533]","[-11.082742654650446, -11.747075219120926, -9.709163648315899, -7.03261327435468, 57.796618675794385, 13.62763966875947]"
2019-01-24 06:00:00,"[-12.690390625, -19.210052083333338, -47.79265993265993, -49.588457142857145, nan, nan]","[737.4197656250001, 1393.6070312500003, 2890.3518181818176, 5410.093514285715, 10116.013674242426, 15999.068139534884]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-11.366249999999997, -8.212083333333334, -11.636094276094276, -24.903714285714287, -49.46151515151515, -59.6553488372093]","[7.330575706810486, 9.32385002708813, 13.452949101186059, 16.419045943265072, 43.45362083598849, 46.35853840451829]","[-4.567528671221764, -8.740378748793937, -10.897989445724095, -5.31382438876026, 43.20554923535206, 16.115976783939804]"
2019-01-24 09:00:00,"[-14.158281249999995, -27.578219895287962, -34.83323232323232, -45.178171428571424, nan, nan]","[731.6492187499998, 1388.0969109947646, 2882.7765656565657, 5397.0432, 10079.341358490565, 15982.688837209302]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-10.708437500000004, -8.284083769633508, -12.488282828282827, -25.24, -50.33962264150943, -58.89410852713178]","[9.992686270647708, 13.994225042042345, 15.666036801252762, 23.726028336149522, 38.0057179947217, 46.94327460905211]","[-2.7483695455503643, -9.341914182365496, -13.809015245588848, 0.48153112895036454, 23.170385123259262, 16.92681039482971]"
2019-01-24 12:00:00,"[-18.190625, -14.513664921465967, -25.654377104377108, -34.84137931034483, -67.76334600760457, nan]","[724.7459374999999, 1385.9824083769636, 2882.9697979797984, 5386.066609195403, 10057.533155893536, 15967.464418604652]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-7.135000000000002, -6.94062827225131, -13.567070707070709, -26.24362068965517, -51.534144486692014, -58.01348837209302]","[13.628347394632492, 16.94479597372669, 19.975418207985243, 27.730384486740085, 38.86679778385472, 49.51650698068159]","[-1.4266105640187692, -10.210628250132222, -13.167117640655068, 1.1012165059924146, 7.184301388548546, 13.749459495998797]"
2019-01-24 15:00:00,"[-12.160000000000004, -12.147329842931939, -19.64888888888889, -40.62916905444126, -65.13712121212122, nan]","[731.1443749999996, 1394.38387434555, 2890.2870370370374, 5386.809914040115, 10047.297727272728, 15959.602945736433]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-5.4162500000000025, -6.653193717277488, -13.800740740740741, -27.31816618911175, -54.39787878787879, -57.713488372093025]","[18.73264205135547, 20.9148821646827, 24.147211545033507, 30.297926856992607, 43.87460928461256, 50.52541008164476]","[3.382771188894329, -2.9689268902188752, -7.005766279025277, -2.613735157406141, 10.69658312347669, 10.78531392396996]"
