,DWPC,HGHT,PRES,TMPC,UWND,VWND
2016-10-20 12:00:00,"[7.387968749999999, 5.671875, 1.2981879194630863, -16.116581196581198, -54.32679245283019, nan]","[799.6175000000002, 1497.1835416666665, 3079.760939597316, 5718.803162393163, 10640.802641509434, 16383.121705426356]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[8.70484375, 6.144166666666667, 1.5762416107382542, -13.185356125356128, -49.988301886792456, -64.41658914728681]","[-15.23604451672041, -12.250221239646798, 14.928046026857066, 44.41280914509825, 58.81209700776365, 33.822417482461226]","[-19.385098761284613, -20.79441459231139, 10.009923871549777, 40.36154962205743, 58.43333366355241, 13.28252943514274]"
2016-10-20 15:00:00,"[6.452713178294575, 3.501238095238093, -0.46838926174496553, -29.8034188034188, -53.47563909774436, nan]","[803.0022480620154, 1500.1687619047623, 3072.021510067114, 5699.0488888888885, 10616.922518796993, 16383.384]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[8.902015503875969, 5.831428571428569, -0.20563758389261666, -14.495042735042734, -49.11827067669173, -63.44]","[-12.954943603543576, -13.18195834127151, 0.504819949445562, 45.39168408942134, 58.74123205435738, 33.768607395501846]","[-22.735800419318902, -23.3090660491771, 4.441571438893413, 34.1221412961919, 68.33133508201361, 17.299610358862374]"
2016-10-20 18:00:00,"[6.478837209302322, -1.712761904761903, -2.41304347826087, -44.544814814814806, -52.70543396226415, nan]","[805.6958139534887, 1502.6085714285712, 3063.795652173913, 5674.7034188034195, 10582.760641509434, 16376.453999999998]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[8.821395348837209, 5.813333333333334, -2.1426086956521737, -16.564558404558404, -48.30754716981132, -62.76]","[-8.040900397791392, -8.49862477144275, -1.392416999557008, 43.909090209248504, 71.13490264493171, 35.1718004683182]","[-24.22698323527856, -24.70327267946197, 2.0967224498416193, 35.65198550736316, 80.69560095850909, 18.38268336823575]"
2016-10-20 21:00:00,"[7.811328124999999, 0.17947619047619034, -6.632080536912752, -48.32888888888888, -65.74283018867925, nan]","[801.6350000000002, 1495.7803809523812, 3051.010939597316, 5638.008205128205, 10525.738113207548, 16359.152]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[8.046249999999999, 4.934761904761904, -4.23785234899329, -18.50444444444444, -47.284528301886795, -61.800000000000004]","[-2.295426158236083, -6.399426950357495, 7.371987408365956, 37.85040003882635, 70.7327576234829, 39.79991239513942]","[-24.040585378078653, -19.64495496831281, -14.948426095416343, 36.50056494734417, 87.86058623650746, 11.883024418860193]"
2016-10-21 00:00:00,"[6.283023255813953, 2.556142857142858, -8.69056856187291, -34.96096590909091, -66.4788679245283, -77.47800000000001]","[807.1986046511629, 1499.0592857142854, 3048.8318729096986, 5609.753693181819, 10471.110641509433, 16356.307999999999]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[7.0632558139534884, 3.5057142857142867, -5.7569899665551825, -22.127613636363638, -45.06301886792453, -60.620000000000005]","[-1.85505365262385, 0.767738887645037, 6.4851003048803895, 21.580586908662852, 58.70084229508417, 37.98768935614962]","[-24.213928910546283, -17.07603564972273, -17.496937404223424, 15.63811811908824, 72.02091459991671, 6.110485527409178]"
2016-10-21 03:00:00,"[3.5572093023255817, -1.3241904761904792, -11.17026755852843, -28.317045454545458, -71.39120754716981, nan]","[811.1118604651161, 1498.8988571428574, 3046.8962541806018, 5591.855795454546, 10419.017962264152, 16354.137999999999]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[5.992713178294574, 2.8247619047619046, -6.806488294314377, -24.118522727272726, -43.31811320754717, -59.64]","[0.5867681940709268, -9.013005523991861, 3.703692008166113, 10.900358981938146, 42.594776523316, 30.966385527846054]","[-26.712238393981504, -17.05199789826551, -18.2163648677306, -6.089692642514792, 61.69021277425419, 3.226286307940869]"
2016-10-21 06:00:00,"[0.5864341085271318, -4.823428571428565, -12.240267558528428, -41.570454545454545, nan, nan]","[809.419457364341, 1496.5848571428567, 3043.0049498327758, 5587.517471590909, 10374.876315789474, 16339.383999999998]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[4.832248062015504, 2.6457142857142886, -6.329565217391305, -24.005738636363635, -42.59421052631579, -59.28]","[-1.8566761470620925, -9.736497362959849, 4.777845176116771, 8.285263664944134, 34.08599697493264, 27.353857722960566]","[-28.227919693303328, -16.172085663046452, -16.493485902263394, -19.294786431670158, 36.72620405151813, 5.338854528082851]"
2016-10-21 09:00:00,"[1.5162499999999999, -10.257999999999997, -21.614314381270905, -43.926951566951566, nan, nan]","[807.8009375000001, 1492.5093809523808, 3036.1600000000003, 5579.424102564102, 10342.990526315789, 16319.733999999999]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[4.325937499999999, 1.8676190476190484, -6.161672240802677, -24.692763532763532, -43.612631578947365, -58.72]","[-3.7419310862659367, 2.451456801229254, 10.136022633024828, 12.74676730381143, 29.18405041883763, 24.8752488062727]","[-26.57132876885828, -22.995652482105914, -17.69753502775563, -15.025473195312573, 5.121337828218645, 5.301919730251348]"
2016-10-21 12:00:00,"[2.0648837209302324, -5.923270142180099, -21.625585284280938, -44.57269886363637, -71.39154716981132, nan]","[813.1169767441862, 1495.5398578199054, 3035.1395652173915, 5575.831732954545, 10340.086716981132, 16309.918]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[3.9911627906976737, -0.09696682464455003, -6.49979933110368, -25.039545454545458, -45.436603773584906, -58.48]","[-2.4550814012361144, 0.6207420700224813, 12.999931531446506, 18.798926716057274, 26.250113564181262, 24.626577542247226]","[-22.849882001727295, -21.564005889489554, -20.614414977925627, -9.302829517641896, -20.552471966812615, 2.5084247159690753]"
2016-10-21 15:00:00,"[-1.8321705426356583, -7.191327014218002, -25.143200000000004, -48.642840909090914, -71.39218045112783, nan]","[820.1587596899224, 1500.975876777251, 3036.603466666667, 5580.515170454546, 10353.283759398497, 16310.576000000001]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[2.812868217054264, -0.5069194312796204, -7.232000000000001, -22.450909090909093, -47.32691729323309, -57.919999999999995]","[4.95730488568126, 4.244454729833897, 16.118613384025366, 19.64220986053703, 27.982994966434333, 23.634896423046715]","[-20.74992511144909, -17.441545844088612, -18.666478770443806, -32.03676925026985, -38.62806269072324, 0.6560541683837635]"
