,DWPC,HGHT,PRES,TMPC,UWND,VWND
2013-04-07 12:00:00,"[-0.5381578947368437, -1.8429842931937175, -11.76361486486486, -30.897729885057473, -60.82386363636363, nan]","[750.4305263157896, 1452.7748691099478, 3022.03152027027, 5614.317643678161, 10375.118712121212, 16172.744186046511]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[10.40842105263158, 7.501780104712042, -3.02993243243243, -19.341896551724137, -56.213787878787876, -57.99875968992248]","[23.02365071090989, 26.116714322559893, 32.18975572594823, 44.01666446798819, 70.56321436395316, 35.138475349577035]","[-6.9935028399572, -9.148595754552606, -3.274855439456263, 5.9111883084097405, 8.9072874978269, 7.98681546705643]"
2013-04-07 15:00:00,"[0.39952755905511805, -5.088638743455498, -16.410000000000004, -28.851206896551723, -62.44375, nan]","[760.2502362204726, 1462.369214659686, 3030.2478378378382, 5615.934310344827, 10391.46318181818, 16175.918062015504]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[12.23291338582677, 7.72848167539267, -2.9812837837837853, -20.039310344827587, -56.97477272727273, -57.395658914728685]","[14.962947195666011, 21.47385637337823, 26.514007534091927, 39.58727648537388, 69.94298247804609, 38.5184491035328]","[-9.321833071474302, -9.026385507797595, -2.4271039438870643, 5.136644199038995, -3.5599870318813545, 7.815829022933224]"
2013-04-07 18:00:00,"[3.6167187499999986, -5.5948167539267, -16.525945945945946, -31.62260744985673, -62.08560606060606, nan]","[771.1962500000002, 1473.4541361256543, 3042.331081081081, 5630.601346704871, 10412.461666666666, 16178.19465116279]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[11.897812499999999, 8.047329842931939, -2.9627027027027015, -18.057134670487105, -57.07212121212121, -57.339069767441856]","[8.77906887004236, 19.01408071102724, 21.136012455191175, 37.35242833503804, 63.85988938782331, 41.92301570225381]","[-3.6890285754812533, -5.0937647405393385, -2.1744206199244305, 2.921111896295768, -3.736190454260707, 2.204372386756675]"
2013-04-07 21:00:00,"[3.485789473684212, -4.514607329842937, -16.47763513513513, -22.02701149425287, -62.44375, nan]","[766.8264912280698, 1471.52664921466, 3042.5329729729724, 5631.39091954023, 10422.61784090909, 16173.384263565893]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[13.657543859649127, 8.347329842931936, -2.699189189189186, -18.815172413793103, -57.42704545454545, -56.76]","[4.653193141497861, 11.810064973910231, 16.385300485813104, 34.52100611975389, 61.77471255700845, 44.521935024821445]","[-1.167998575844276, -2.563244630388829, -1.6874170864633904, 12.160813212040162, -12.24190863570521, 0.36251290332237435]"
2013-04-08 00:00:00,"[2.2643478260869565, -4.112894736842105, -12.504189189189187, -19.980775862068967, -62.06215909090909, nan]","[765.1782608695653, 1472.3894736842105, 3046.6476013513516, 5634.657931034483, 10438.663409090908, 16178.30937984496]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[14.274782608695652, 9.17157894736842, -2.6789189189189218, -17.94448275862069, -57.33954545454545, -56.461550387596894]","[-2.2077920989178086, 4.434550763282002, 13.95719720725336, 44.69060158838614, 66.51644357008246, 42.22999871635927]","[5.970526077926462, 7.910787944261062, 2.1013247324957236, 12.542664386540132, 4.020519346222067, 4.094832695939735]"
2013-04-08 03:00:00,"[7.510608695652176, 1.7210471204188451, -8.000743243243244, -24.057106017191977, -60.12045454545455, nan]","[766.1634782608692, 1472.5000523560211, 3045.9581756756756, 5641.69988538682, 10451.797613636363, 16183.967674418605]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[13.953913043478263, 8.410157068062826, -2.9066216216216203, -16.49753581661891, -55.6225, -56.52589147286822]","[-6.027323129460591, -3.091904551994394, 10.401526899776375, 35.730435623427944, 66.91139860080958, 39.12289997517411]","[19.807882197073592, 16.6457496508031, 8.856782995615518, 3.3656042828333472, 4.291252988494577, 4.304528814577503]"
2013-04-08 06:00:00,"[10.877192982456144, 4.851518324607333, -3.082702702702701, -20.11212643678161, -62.04247148288973, nan]","[750.5307017543857, 1456.6180628272248, 3032.375405405405, 5638.273103448276, 10442.687452471484, 16176.903798449612]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[12.929473684210528, 8.498115183246076, -2.1491891891891863, -17.015747126436786, -57.23642585551331, -57.09023255813953]","[0.9721086627156035, -2.0790548659880983, 13.240791091744365, 23.852969966182428, 59.078864843378334, 40.46029922841788]","[24.802799242151846, 24.010575160152253, 19.55457974192958, 10.046353447040385, 29.40806927801271, 1.117777361690532]"
2013-04-08 09:00:00,"[11.446315789473683, 7.410526315789474, -6.047312925170069, -21.881729106628242, -61.648167938931294, nan]","[725.2899122807021, 1429.7873684210526, 3009.362823129252, 5623.031671469741, 10443.12893129771, 16175.73480620155]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[11.728596491228068, 7.961052631578947, 0.18489795918367247, -17.23694524495677, -56.37374045801526, -58.108062015503876]","[11.890874211229033, 15.819463587645206, 22.13560078203117, 57.82506534420586, 47.26734859391219, 41.40180255167088]","[38.16259061331456, 39.252095126237116, 39.69686830644213, 18.035519769778556, 5.406741848859171, 1.5491541664802593]"
2013-04-08 12:00:00,"[11.10769911504425, 8.508526315789474, -1.013265306122448, -23.859537572254332, -58.477938931297714, nan]","[707.7207964601768, 1413.4578947368418, 3001.9395918367345, 5620.398641618497, 10443.89679389313, 16173.448139534883]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[11.346194690265486, 9.14421052631579, -0.1497959183673454, -16.56578034682081, -54.089007633587784, -59.6662015503876]","[20.068569476615966, 39.09779774073318, 36.96692396633041, 48.63250081085009, 78.1908303767163, 41.48723020732168]","[39.58716042982759, 27.017268703785202, 13.722251497240169, 5.5593137650117885, 11.967010670737807, 6.810279467159018]"
2013-04-08 15:00:00,"[11.895398230088496, 8.839263157894734, -9.911700680272107, -33.173988439306356, -58.21526717557252, nan]","[718.0692920353983, 1425.9260000000004, 3014.1110204081633, 5639.511184971098, 10448.00354961832, 16187.789147286821]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[12.330265486725663, 9.60315789473684, 1.875374149659864, -16.729075144508673, -53.79969465648855, -60.81968992248062]","[31.48527247086974, 36.806145995021346, 36.81591703408846, 54.18543352042645, 83.85666019667525, 42.60386730232564]","[27.943412128004784, 12.31381077115672, 9.34060661395309, 12.965214949396328, 23.763135712342734, 12.870791204267453]"
