,DWPC,HGHT,PRES,TMPC,UWND,VWND
2014-06-05 12:00:00,"[7.117499999999996, -7.414031413612562, -3.1315151515151527, -46.08518624641833, -56.11068181818182, nan]","[780.6737500000002, 1490.0084293193713, 3091.0572390572393, 5766.806733524355, 10726.092840909092, 16507.586589147286]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[13.715, 11.424816753926702, 4.158855218855218, -9.855988538681945, -46.79106060606061, -64.50186046511628]","[-17.13542205459251, -14.423409292945912, 7.072073795113609, 28.30121229011518, 42.78153660099904, -1.645123686905326]","[-3.7862828174192953, -1.5051152996760855, -5.66659104693413, -20.653277226863803, -37.81749731728714, -3.1533229825948377]"
2014-06-05 15:00:00,"[9.954453124999999, -6.974607329842937, -8.599427609427611, -48.197736389684806, -52.22155303030303, -77.47945736434109]","[783.5555468750001, 1492.8224607329846, 3095.326632996633, 5771.671604584527, 10742.741931818182, 16503.813565891473]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[13.48140625, 11.342617801047119, 4.658855218855219, -10.221031518624638, -45.91492424242424, -65.38403100775194]","[-11.238608611514714, -12.246221127204654, 5.909904955192622, 25.552774061551, 44.77850707971128, -4.984075689126131]","[-1.9253881349876885, -1.8664917507152614, -4.621458352386897, -17.70923806988, -40.72069110915209, 3.5192426431145956]"
2014-06-05 18:00:00,"[9.449687500000001, 1.088848167539259, -10.030101010101006, -38.192057142857145, -50.16298113207547, -77.47945736434109]","[787.1937499999998, 1498.1840837696338, 3098.723939393939, 5777.509257142857, 10767.600905660376, 16524.638062015503]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[16.019687500000003, 10.176649214659683, 4.928888888888889, -9.851428571428572, -45.65396226415094, -64.78248062015504]","[-9.5387995409988, -12.087437655789627, 6.729143212387697, 21.16257877912849, 50.47613650313392, 1.2086402969750425]","[0.1944483915918241, 0.3574754480641577, -2.0011757838075934, -9.83989363432001, -14.419236559125924, 7.437629609809941]"
2014-06-05 21:00:00,"[9.53, -1.0492105263157803, -10.235135135135135, -29.557106017191977, -48.39636363636364, -77.47945736434109]","[776.91, 1490.9033684210524, 3096.659189189189, 5776.4923782234955, 10769.496818181819, 16527.34465116279]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[17.14, 11.669473684210526, 5.283243243243243, -9.811289398280804, -44.17931818181818, -64.90031007751938]","[-7.5776009169245935, -8.07224306644217, 8.219967704925345, 23.976774683189557, 62.61719336063112, 7.965285820697474]","[0.583064613763823, 2.778517502306827, -0.8693441724088509, -10.82982661166744, 3.8465356618752615, 6.733313058691202]"
2014-06-06 00:00:00,"[10.043858267716537, -1.616000000000017, -11.775337837837844, -17.853839541547284, -53.52946768060836, -77.47945736434109]","[779.7136220472437, 1494.2560000000005, 3102.0560810810816, 5781.62905444126, 10764.549429657794, 16521.203410852715]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[17.2140157480315, 12.139999999999999, 5.775135135135134, -10.073753581661888, -44.29992395437262, -64.34372093023256]","[-7.776002925340461, -6.742535909132704, 11.035272141172642, 27.584627556585993, 57.40360859394706, 8.844486324491061]","[-1.5552101160603975, 0.748909549983156, -4.144188305920312, -6.65714436250387, 7.35806336509938, 3.1439740404465364]"
2014-06-06 03:00:00,"[9.86953125, -2.2182198952879455, -17.167710437710443, -20.519512893982807, -55.52121212121212, -77.47945736434109]","[784.635625, 1498.9401047120414, 3112.9311111111115, 5790.789828080229, 10757.550303030303, 16533.14046511628]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[16.9540625, 12.423769633507854, 7.57198653198653, -11.537936962750715, -46.020606060606056, -63.99565891472868]","[-10.70543388372226, -5.512349782203973, 13.18979555274975, 24.00951929010372, 46.620487556991556, 14.51787898837502]","[3.7083640201546997, 5.896551905442574, -9.32193969528796, -12.347884969042836, 2.0550109653650943, -4.976748240396331]"
2014-06-06 06:00:00,"[10.051250000000001, 1.6429842931937166, -14.637643097643092, -21.872979942693412, -56.05439393939394, -77.47945736434109]","[784.5370312499996, 1497.9869633507853, 3106.7797979797974, 5780.379512893983, 10737.499393939393, 16509.937286821707]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[16.538437500000004, 11.581361256544502, 6.9800673400673405, -12.002693409742122, -47.14333333333334, -64.12821705426356]","[-10.046643447257008, -2.544615217302668, 10.864732690288816, 24.848137835687385, 51.704881589483215, 9.84702121347701]","[2.4132752115468197, 4.595696634593709, -6.472890871836567, -7.52795984388969, 8.444958248417818, -11.695094487886662]"
2014-06-06 09:00:00,"[9.981796875000002, 0.32468749999999885, -12.45131313131313, -17.319398280802297, -58.00633962264151, -77.47945736434109]","[782.8838281249996, 1496.7631250000002, 3107.903434343434, 5770.5017765042985, 10714.317773584906, 16493.84519379845]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[16.15875, 12.6025, 6.331919191919193, -12.802693409742123, -46.951320754716974, -63.37007751937984]","[-9.54895396812651, -0.2211452299043119, 15.915754522699904, 31.023000342200223, 53.14570430564873, 6.421120303041021]","[8.165602911754444, 4.396316447085624, -7.600141263776342, -6.184633157245838, 8.916931280433175, -6.7248175661522875]"
2014-06-06 12:00:00,"[10.104999999999997, 1.8468586387434585, -6.609090909090909, -33.53925501432664, -62.924037735849055, -77.47945736434109]","[790.1815625000003, 1503.5073821989527, 3111.0981818181817, 5770.255272206304, 10687.476377358491, 16494.293565891472]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.736874999999998, 12.205968586387435, 5.058181818181818, -11.994957020057306, -47.72452830188679, -61.99100775193798]","[-6.593605635822829, -0.7099807486820595, 12.106471840853816, 27.012257092811314, 56.72277535541245, 10.286278060449042]","[6.511477327371292, 0.9466374751353124, -7.685066606695748, -15.961204744724407, -0.7415703182491447, 4.630483441576444]"
2014-06-06 15:00:00,"[10.935000000000002, 1.9887499999999994, -1.434563758389261, -30.226876790830946, -65.71683018867925, -77.47945736434109]","[795.7156249999999, 1509.1570833333335, 3118.433691275168, 5783.1129799426935, 10688.044905660377, 16494.89519379845]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.38375, 12.312916666666666, 4.964832214765099, -11.857707736389687, -48.22679245283019, -63.33131782945736]","[-5.441571192512952, -0.8740739365932934, 13.236954605041582, 24.476603522463748, 47.81716315444723, 15.91301441550223]","[3.503493823662057, -0.3591931978313385, -5.654123233302213, -16.126511202876454, -14.674531732652204, 0.5353035752588646]"
