,DWPC,HGHT,PRES,TMPC,UWND,VWND
2012-10-31 12:00:00,"[-5.257719298245616, -4.901526315789472, -32.097796610169496, -30.049655172413793, -59.15950757575758, nan]","[718.0308771929822, 1394.9801052631578, 2940.848813559322, 5526.688965517241, 10328.95912878788, 16253.33992248062]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-1.3214035087719294, 0.9152631578947359, -4.654915254237288, -18.839310344827584, -47.33310606060606, -58.21658914728682]","[8.280422250552027, 11.468788537088665, 17.911250023629954, 14.139074230417053, 1.853782556078054, 8.809764577927593]","[-27.83682229910695, -35.25641373196465, -30.889892270005575, -24.729151172631962, 13.178589694875997, -7.1556627518316125]"
2012-10-31 15:00:00,"[-5.634736842105264, -5.024947368421056, nan, -27.701902017291065, -61.28707224334601, nan]","[721.607368421053, 1396.9817894736846, 2937.9087162162164, 5528.384899135447, 10312.634486692015, 16243.523953488371]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-2.265263157894739, -0.5547368421052656, -4.238040540540541, -19.44962536023055, -48.79954372623574, -58.673178294573646]","[12.280733022862284, 9.14439618726217, 14.370763622779116, 10.345828584050246, 4.251632339802967, 13.134104173124804]","[-19.116844569192793, -32.997638112728374, -33.89990419260534, -35.315082436362985, 2.962650527111269, -6.100233963188072]"
2012-10-31 18:00:00,"[-4.200526315789474, -3.0834736842105253, -25.737297297297292, -32.09201149425287, -60.43536121673004, nan]","[728.7398245614033, 1405.1927368421052, 2944.5829729729726, 5535.62908045977, 10317.772813688212, 16243.021007751939]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[0.36631578947368626, -0.6126315789473679, -3.7870270270270265, -19.509425287356322, -50.08661596958175, -57.99565891472868]","[13.955062537855008, 9.034745530023262, 15.98742596046576, 19.33824173294319, 3.046350296420301, 12.897623869033184]","[-14.841314171145232, -28.53932994203148, -34.88955994443407, -38.30535872013541, -5.556645290593974, -8.221428131608919]"
2012-10-31 21:00:00,"[-3.8439473684210523, -3.013684210526316, -22.493952702702707, -43.49948126801153, -60.42424242424242, nan]","[728.5799999999998, 1406.7289473684211, 2948.005506756757, 5536.52544668588, 10314.36840909091, 16237.451860465115]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[2.024210526315792, -0.5073684210526316, -3.46, -19.81706051873199, -50.564166666666665, -57.8568992248062]","[15.079432929461936, 10.023419705376773, 12.458718499369775, 21.394450666896144, 10.434411710870165, 12.58629363388626]","[-14.033080033009131, -24.912876451516695, -36.40364741654337, -44.151257868379204, -12.37556178658957, -7.194201675821162]"
2012-11-01 00:00:00,"[-7.862347826086959, -7.909109947643979, -28.531486486486486, -36.281325648414985, -66.4803802281369, nan]","[733.066086956522, 1412.9389528795814, 2956.3777702702705, 5541.586224783861, 10317.545931558936, 16232.352480620157]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[2.2373913043478244, -0.005549738219896683, -3.5181081081081085, -20.088530259365996, -50.25429657794677, -58.19875968992248]","[18.45519045885976, 11.309513211814853, 13.3741574896871, 22.44096056690131, 19.05680198928402, 13.09069481401513]","[-20.755979419897212, -22.65034750828129, -36.42357448318413, -43.62991707200934, -31.544893038430647, -6.313874140357349]"
2012-11-01 03:00:00,"[-11.9380701754386, -20.89863157894737, -28.80608108108108, -32.2096551724138, -66.4832319391635, nan]","[736.639122807018, 1416.858315789474, 2964.7164864864862, 5543.513735632184, 10325.996730038023, 16234.477596899225]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[2.2891228070175416, 0.5168421052631562, -3.6701351351351343, -20.795057471264368, -50.77787072243346, -57.9584496124031]","[13.628266728361073, 12.190851538144493, 17.202310698913145, 20.165094750414134, 21.69219816573686, 13.688949276281464]","[-24.548094904333627, -25.737668628518588, -38.11806993108744, -40.17662003451999, -48.10544124664781, -6.4005419380121245]"
2012-11-01 06:00:00,"[-13.007368421052636, -26.133157894736843, -28.79256756756757, -30.03965517241379, -66.48397727272727, nan]","[739.4521052631583, 1420.3528421052633, 2972.5792567567564, 5544.758505747126, 10336.421022727272, 16223.965038759688]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[1.650526315789472, 1.92421052631579, -3.6620270270270243, -22.18068965517241, -51.66681818181818, -58.23906976744186]","[9.925151858425702, 12.742105389407364, 15.928750510562226, 21.286725025318027, 22.966561332356655, 15.765465065298322]","[-21.714500948580763, -29.76519473874249, -37.64990836272473, -37.14245005826084, -52.45292869870804, -6.917782497890101]"
2012-11-01 09:00:00,"[-15.97130434782609, -26.211884816753926, -11.541587837837836, -53.627701149425285, -70.10329545454546, nan]","[738.5645217391306, 1422.4426178010472, 2975.2401013513518, 5540.917356321839, 10343.034204545454, 16216.030155038761]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[2.6504347826086954, 2.8342408376963353, -4.098175675675677, -20.873793103448275, -51.275909090909096, -57.94062015503876]","[10.508576861653665, 14.779102599467773, 19.808196639468335, 25.20990972510794, 22.801457542626522, 16.248507866763056]","[-19.16715917948991, -28.48992020353862, -34.42791804119302, -44.265536653881014, -53.92251079416731, -7.824184204371327]"
2012-11-01 12:00:00,"[-18.181999999999995, -8.805235602094234, -8.971925675675674, -49.57893982808023, -66.48397727272727, nan]","[741.2556521739126, 1427.3436125654453, 2979.8412162162163, 5548.7692836676215, 10357.068863636363, 16209.637596899225]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[3.8434782608695657, 2.575078534031413, -6.0005405405405385, -18.453409742120343, -51.966818181818184, -57.86155038759689]","[13.790516691949149, 17.800190388771988, 24.360956583152742, 26.448023384612018, 24.275495085167236, 17.260762083974647]","[-15.12165891272063, -21.54185170333388, -34.427773231690814, -49.31955106561056, -59.833713647365215, -10.437823300736975]"
2012-11-01 15:00:00,"[-7.93, 1.027434554973821, -12.434054054054055, -43.23656160458453, -60.444545454545455, nan]","[745.51, 1432.4173821989527, 2981.1475675675674, 5564.8579369627505, 10387.081022727272, 16212.732093023256]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[4.84, 2.5473298429319375, -6.5343243243243245, -17.488080229226362, -53.488409090909094, -57.561550387596895]","[16.505062481449002, 20.31192691632674, 31.83457381369919, 29.961479099813168, 24.862873987248513, 17.44864956141454]","[-10.681690525542507, -18.61870142026282, -29.853140931664473, -52.62990273898391, -78.2328685217123, -11.385399314829675]"
2012-11-01 18:00:00,"[-1.163684210526316, 0.9910471204188479, -39.750067567567555, -37.952586206896555, -60.82361216730038, nan]","[742.6957894736846, 1429.3862303664923, 2979.4560135135134, 5575.083448275862, 10412.247642585551, 16212.05953488372]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[3.99614035087719, 2.3939267015706798, -4.425540540540539, -16.995632183908047, -53.71703422053231, -57.56]","[16.63772095095575, 23.441693167276732, 35.4278697245932, 34.24377779135086, 34.15597733094231, 18.48251056677915]","[-3.2174474924040117, -14.74321208678685, -30.319728902932226, -48.74433512708995, -70.282099181373, -9.428242023805037]"
2012-11-01 21:00:00,"[1.7721052631578944, 0.30257894736842, nan, -31.07281609195402, -60.082699619771866, nan]","[733.3684210526318, 1419.7177894736847, 2973.0686779661014, 5578.344942528736, 10424.84102661597, 16206.964186046513]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[6.329473684210525, 0.9389473684210512, -2.8467796610169476, -16.36344827586207, -53.07520912547529, -57.979379844961244]","[16.153912450469267, 22.43359932827739, 36.13135890809397, 35.8060229828442, 38.244481492016355, 20.989498130730315]","[-6.716913704752303, -13.625028184308029, -30.463152609954943, -42.878775179477294, -72.01927610113374, -10.924419964850543]"
2012-11-02 00:00:00,"[1.396842105263159, -2.8181052631578853, -54.821283783783784, -25.727931034482758, -60.10795454545455, nan]","[742.5415789473681, 1427.0867368421048, 2979.7144932432434, 5587.933793103449, 10441.785227272727, 16213.87542635659]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[5.84526315789474, -0.28631578947368186, -2.026891891891893, -16.43586206896552, -52.501666666666665, -58.740620155038755]","[13.496668844094534, 17.895543086871236, 34.50967879759907, 33.02722835006656, 46.47125880522818, 22.594564780532014]","[-15.740687469872633, -15.244195609330108, -30.824727015622926, -40.03871301565691, -60.45768431516905, -11.1925016935485]"
2012-11-02 03:00:00,"[-1.0218750000000005, -13.490261780104715, -40.53027027027027, -24.622758620689655, -62.90113636363636, nan]","[748.2678125000003, 1427.5268062827226, 2982.4350000000004, 5593.696724137931, 10444.72784090909, 16215.369457364342]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[2.525937499999997, 1.1954973821989534, -1.0005405405405412, -16.43413793103448, -52.05772727272727, -59.061550387596895]","[3.71743436585411, 17.0948785121519, 31.67919455110079, 32.45501906499342, 45.33049352370257, 21.812062171466724]","[-19.795853360014355, -15.076299562163962, -32.865598476840134, -42.410773226243705, -73.12646880404384, -12.003890820421983]"
2012-11-02 06:00:00,"[-3.89453125, -24.406020942408393, -47.55727272727273, -24.97083094555874, -59.17530303030303, nan]","[750.07921875, 1425.439214659686, 2984.36, 5598.878739255014, 10457.508787878787, 16206.561317829459]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-0.022500000000000187, 1.342617801047124, -0.2145454545454548, -16.164297994269344, -51.949393939393936, -59.84372093023256]","[2.421157752042026, 14.841912158571423, 28.889758985288896, 33.93727705794459, 46.377336153473266, 21.50199965371065]","[-17.68062009038008, -18.78807232587643, -34.77654563924321, -49.868223092739264, -75.23764175500264, -11.602976351081967]"
2012-11-02 09:00:00,"[-5.149765625, -19.350000000000012, -37.74141414141414, -26.274269340974207, -57.03598484848485, nan]","[753.70828125, 1428.2535078534036, 2991.005050505051, 5608.777392550143, 10467.200909090909, 16198.417906976745]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-0.14203125000000028, 0.37612565445026486, 0.4251851851851849, -16.18320916905444, -52.18954545454546, -59.92279069767442]","[10.242351375578492, 8.100832565985419, 26.778431496488295, 37.46345094482758, 44.68250128517467, 21.562355095339253]","[-11.436288598900843, -19.07118505250111, -39.42035480268206, -55.36166845622476, -64.86184692846118, -12.29732634897061]"
2012-11-02 12:00:00,"[-4.770852713178296, -19.469427083333336, -20.581006711409383, -25.22097142857143, -58.11418867924529, nan]","[761.9339534883724, 1438.5860937500001, 3005.540637583893, 5624.915457142857, 10486.185547169813, 16195.367906976746]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[0.23922480620154932, 1.3014583333333345, 0.8708724832214745, -16.673714285714286, -52.017735849056606, -59.884031007751936]","[-1.3994214429953864, 5.027072369393179, 26.443071527127493, 39.307900074141784, 44.52601964903454, 19.781824119758497]","[-12.39497210445455, -18.59727761277263, -43.31351756578219, -48.363383156053544, -62.65804159756738, -12.354432420085894]"
