,DWPC,HGHT,PRES,TMPC,UWND,VWND
2012-11-22 12:00:00,"[0.2920930232558131, -12.654761904761905, -28.731208053691276, -34.751647727272726, -57.53441509433962, -77.47800000000001]","[809.319069767442, 1512.9747619047619, 3106.4767449664428, 5745.540511363636, 10600.967283018868, 16222.14]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[11.21906976744186, 9.811428571428571, 3.7738926174496656, -14.974204545454548, -52.75245283018868, -65.6]","[17.743316775999062, 16.857569234205727, 26.515463038326768, 28.55761496777382, 35.47531013579831, 44.26704220851057]","[26.692908739176296, 8.128017757478643, 8.864387003011517, 4.630555739681936, 1.65484920040502, -4.137701549162761]"
2012-11-22 15:00:00,"[-1.3772093023255785, -10.178285714285716, -15.782818791946303, -37.042478632478634, -58.16301886792453, -77.47800000000001]","[801.2289147286821, 1506.1520000000005, 3098.1299664429525, 5740.777264957264, 10595.435471698112, 16222.887999999999]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[11.526046511627907, 9.830476190476189, 3.094026845637586, -15.058290598290597, -53.23735849056604, -65.06]","[17.699167270804267, 18.448053934475166, 29.258699350030323, 29.952413013758935, 40.762698552817305, 46.96657703462881]","[28.275701490538808, 14.949046068469585, 8.7277338991576, 4.275214177130117, -3.4506531387180437, 0.3656031322040153]"
2012-11-22 18:00:00,"[0.6122656249999965, -1.7195833333333326, -2.930707070707071, -26.141714285714286, -58.138603773584904, -77.47945736434109]","[788.604375, 1496.3195833333336, 3089.4390909090907, 5728.148142857143, 10582.093622641509, 16213.352713178294]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[10.566562500000002, 10.434791666666666, 2.9107070707070704, -15.868571428571428, -53.540754716981134, -65.48403100775194]","[14.394849465662565, 25.088049557307865, 33.57989185706662, 29.968557359139027, 35.121861698394746, 45.96002445383648]","[26.355060403287148, 17.410956310949746, 8.850153962924962, 16.020064781639068, 13.007488602895672, 3.5040942110293543]"
2012-11-22 21:00:00,"[3.169374999999999, 4.828429319371728, -18.19363636363637, -17.181289398280803, -58.320151515151515, -77.47945736434109]","[770.9359375, 1480.8188481675388, 3075.1251515151516, 5709.263667621776, 10562.74803030303, 16201.307209302326]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[10.59625, 11.074554973821993, 3.489831649831648, -15.208710601719197, -54.31454545454545, -64.76620155038759]","[16.140749117212362, 28.042979833218016, 33.00271848343775, 44.1715627215083, 37.96843757710489, 49.484148348233994]","[29.63979797979171, 19.264729536379598, 17.092297819619265, 7.374845034815195, 15.557800394618074, 8.459858519242566]"
2012-11-23 00:00:00,"[4.632362204724409, 4.914816753926701, -1.8002702702702644, -22.18383954154728, -59.8569696969697, -77.47945736434109]","[771.6292125984254, 1477.5399476439788, 3067.208243243243, 5696.171432664756, 10542.068636363636, 16196.846046511626]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[11.148661417322835, 9.869842931937173, 0.34405405405405737, -15.78492836676218, -55.31151515151515, -62.7662015503876]","[28.52964912512182, 35.32509257866039, 33.918526928313334, 37.42004043994479, 39.48606665943693, 55.51342381654039]","[27.991342426702158, 16.765162212195914, 11.944239195129327, 17.733885773530687, 21.996266779956652, 10.92414196151664]"
2012-11-23 03:00:00,"[8.39, 7.748272251308899, -1.4902702702702666, -17.047701149425286, -58.84261363636364, -77.47945736434109]","[758.6415789473689, 1462.6030366492148, 3049.311216216216, 5674.484712643678, 10512.181477272727, 16185.506279069767]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[11.345263157894736, 8.578219895287956, 1.291351351351353, -15.23471264367816, -54.18386363636363, -62.30496124031008]","[38.738288317612316, 41.34755080451914, 37.941428888016596, 44.217433433992426, 41.8317389724011, 58.60384078940357]","[21.613219818490094, 5.305883538335404, 16.898831973627807, 20.55157876463662, 21.420517667907063, 12.401780425254966]"
2012-11-23 06:00:00,"[6.644375, 3.7276963350785333, -9.359292929292927, -32.870916905444126, -60.137727272727275, -77.47945736434109]","[761.85421875, 1453.9979581151829, 3029.513939393939, 5647.046962750716, 10470.107272727273, 16158.261162790697]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[7.2009375, 4.681884816753926, -0.04888888888888751, -15.96401146131805, -55.094848484848484, -62.603410852713175]","[28.365121045123132, 30.190223584555135, 36.34742809834504, 49.96216734310471, 63.12874558269247, 61.187970172265686]","[-17.75241835183806, -5.9855375714994095, 5.753648462987403, 15.9796570914811, 31.160297622362037, 12.874097032295168]"
2012-11-23 09:00:00,"[-1.504687500000001, -15.031875000000008, -25.989797979797984, -32.88597142857143, -65.175, -77.47945736434109]","[769.8223437500001, 1450.8168750000004, 3004.107272727272, 5604.253542857143, 10412.677500000002, 16132.272945736433]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[2.0978125, 2.7275000000000023, -2.3610101010101, -16.106285714285715, -55.26, -61.203410852713176]","[25.57714962887146, 33.0532472359133, 51.213888581548225, 66.88954492624075, 77.15945393645026, 58.51346282971211]","[-24.44966275593432, -15.185543713816978, 14.504747815954323, 26.97571139377832, 36.81557040816847, 16.40144507110046]"
2012-11-23 12:00:00,"[-2.259069767441859, -13.438281249999989, -27.918791946308726, -47.959629629629625, -65.73931818181818, nan]","[777.4358139534882, 1450.1659374999997, 2975.8058389261746, 5540.981111111111, 10346.944924242423, 16109.897906976745]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[0.4376744186046524, -2.185520833333335, -8.311677852348994, -17.34888888888889, -53.324393939393936, -60.01968992248062]","[29.666350001437177, 30.644563848741484, 48.14807475209146, 86.76264469657436, 91.8395193832818, 57.541775070919286]","[-17.03151980069564, -11.617864406192924, -1.7973622338709354, 27.754393160618054, 38.069630888369936, 13.538936625376083]"
2012-11-23 15:00:00,"[-5.76328125, -9.169142857142848, -30.967692307692317, -46.67076923076923, -66.4788679245283, nan]","[786.7569531250002, 1450.194952380952, 2963.2276923076925, 5495.709743589743, 10266.788113207547, 16087.296]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-2.4326562500000017, -8.12952380952381, -9.060000000000002, -25.121538461538464, -50.88716981132075, -59.58]","[26.288957423743383, 28.27044940878236, 40.922695113742556, 61.7866350832817, 106.28713483285512, 56.367008284905715]","[-15.516345119573971, -16.473050511798125, -6.67709236850098, -6.9027642537212035, 23.738071752936794, 12.479751640532404]"
