,DWPC,HGHT,PRES,TMPC,UWND,VWND
2019-06-13 12:00:00,"[6.711403508771933, -9.522105263157915, -12.762229729729723, -44.60547277936962, -70.10329545454546, nan]","[755.6059649122803, 1448.5296842105267, 3004.639594594594, 5566.532922636103, 10352.807386363636, 16379.615038759692]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[7.254035087719301, 4.698421052631577, -4.541081081081078, -22.217020057306588, -45.08613636363636, -54.477829457364344]","[17.28950567411949, 19.380782019401682, 21.741469493317833, 23.305146404632776, 34.17173982404904, 20.337636249725602]","[-25.799233226897194, -36.35643813352567, -22.40604061218014, -14.430560741627776, -8.692513870998454, 4.323760822234878]"
2019-06-13 15:00:00,"[1.6596875, -2.3449214659685835, -42.47050505050503, -43.21401146131805, -71.3871212121212, nan]","[764.88765625, 1457.2126701570676, 3006.802525252525, 5568.856389684814, 10354.677575757576, 16375.93953488372]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[8.99703125, 2.649947643979061, -4.414545454545452, -22.89638968481375, -44.482727272727274, -53.895658914728685]","[20.02382992653707, 21.174000520811443, 22.428471203358754, 27.09526708398168, 35.51145209685982, 17.170115570690097]","[-20.80738371657481, -24.631429788242343, -24.91472848658196, -22.660018120881357, -22.69636587172638, 3.1430941092262064]"
2019-06-13 18:00:00,"[3.795312500000001, 1.5132812500000006, -33.98777777777778, -46.85702857142857, -70.14150943396226, nan]","[783.8133593749997, 1478.09171875, 3027.512962962963, 5589.622571428572, 10374.344905660379, 16388.074186046513]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[9.742343750000003, 3.2150000000000016, -4.0785185185185195, -22.26342857142857, -45.76, -54.27627906976744]","[17.293278563285206, 16.918346416409126, 17.22190018648619, 25.16173105124446, 41.237322876086964, 19.89963100243997]","[-17.204468724078243, -19.915934463388897, -26.28146975452078, -29.50395215438966, -36.769040052148995, 4.174195869568622]"
2019-06-13 21:00:00,"[4.807499999999999, 2.492722513089007, -32.44711409395974, -48.7524, -70.16283018867924, nan]","[795.3000000000003, 1493.2635602094238, 3048.173959731544, 5617.017142857144, 10395.293509433963, 16393.917209302326]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[11.239999999999997, 4.646806282722517, -3.5304697986577205, -22.058285714285716, -45.935094339622644, -53.63751937984496]","[16.559526189617088, 16.518660349393677, 15.363563615331284, 29.806743255510263, 47.265055447480286, 20.482207131083143]","[-16.60728299949712, -18.99181709464439, -33.325735034258294, -41.96015075940909, -43.06813378179071, -4.107073445377654]"
2019-06-14 00:00:00,"[4.946744186046511, 1.7704166666666656, -24.739932885906036, -47.836410256410254, -70.17415094339623, nan]","[803.4811627906979, 1501.927916666667, 3065.766979865771, 5642.496068376068, 10429.988867924529, 16403.65488372093]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[11.481860465116277, 4.8754166666666645, -2.6808053691275133, -21.778803418803417, -47.914716981132074, -53.47627906976744]","[12.820773105084232, 11.871190265698473, 16.38760218730637, 26.528758767573848, 60.78492906995177, 15.28936739566065]","[-15.14538141764504, -17.860532159952484, -27.53553948907078, -39.31962048551938, -62.373225015348766, -5.598374572897456]"
2019-06-14 03:00:00,"[4.328750000000001, -2.5438095238095446, -25.91493288590604, -40.452991452991455, -65.20075471698114, nan]","[808.6787499999997, 1507.2905714285719, 3081.225805369127, 5667.589316239316, 10469.803584905661, 16415.088]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[11.227500000000003, 6.041904761904762, -0.6787919463087222, -19.4634188034188, -50.86377358490566, -54.78]","[10.221675858881433, 8.577056882962376, 19.53717625474187, 32.300042235925716, 57.97653405709388, 18.696910117347993]","[-11.071791598402697, -10.323466137196286, -21.92362486575365, -39.234929228398194, -65.44581962684708, -5.786945313704838]"
2019-06-14 06:00:00,"[4.9671875, -18.468666666666664, -31.46739130434782, -32.743817663817666, -62.52524528301887, nan]","[808.6118750000002, 1508.5438095238092, 3085.968260869565, 5688.199373219373, 10512.955018867924, 16405.953999999998]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[11.010312499999998, 8.620952380952382, -0.9165217391304324, -17.23777777777778, -51.8388679245283, -55.08]","[9.325730275544087, 8.37519717654609, 20.778284484173778, 30.884421947587402, 55.094109167624794, 18.064390461485797]","[-1.435887867636401, -7.2003431557181194, -12.654136510736764, -38.38784216084277, -74.82869492122624, -10.005013605936826]"
2019-06-14 09:00:00,"[3.0876562499999984, -14.773333333333333, -28.377692307692307, -32.02447293447294, -60.51396226415094, nan]","[813.0257812500001, 1512.5295238095239, 3088.911337792642, 5703.758091168092, 10559.0759245283, 16389.822]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[10.839218749999999, 7.620952380952381, -0.5984615384615366, -15.796467236467238, -52.82830188679245, -55.18]","[16.301390843085496, 15.730332665180063, 16.853244804066385, 37.15341004698755, 59.23717304579133, 13.08528277162997]","[4.599939342746262, 1.9517493758136644, -6.4180499777480815, -28.64616179124437, -59.214470969399926, -10.792813293413541]"
2019-06-14 12:00:00,"[5.366976744186046, -5.260952380952381, -9.019597315436242, -29.872329545454544, -56.891999999999996, nan]","[814.4146511627907, 1518.04, 3101.91322147651, 5728.621619318182, 10603.456415094339, 16408.464]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[11.930697674418605, 9.001904761904761, 1.238657718120806, -14.263693181818182, -52.379999999999995, -54.5]","[12.329164538274476, 16.16380919439026, 18.484795783414388, 34.13179002254005, 48.08650617755037, 13.497153709319203]","[5.754667971719743, -5.45812423577458, -9.178698739960197, -21.157639662950018, -49.92976781316286, -4.161035657983586]"
2019-06-14 15:00:00,"[6.189999999999999, 3.9336190476190502, -3.8239130434782616, -25.32823361823362, -53.7517358490566, nan]","[811.3413953488375, 1517.8706666666665, 3109.025217391304, 5748.321823361824, 10636.630679245283, 16425.918]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[12.098139534883721, 9.722857142857144, 1.640000000000002, -13.051168091168092, -52.062641509433966, -56.0]","[6.895680709958881, 11.855591386955073, 23.123058628556137, 37.59119403170642, 47.43036167620277, 18.22490537112066]","[18.47853910483593, 3.092106778623484, -5.15572113447761, -2.421228213505589, -37.42964375171021, -3.5841735747166843]"
