,DWPC,HGHT,PRES,TMPC,UWND,VWND
2014-02-25 12:00:00,"[-13.653255813953487, -15.23701421800948, -24.005111111111127, -45.94507082152975, -62.97781954887218, nan]","[803.6151162790698, 1451.2080568720382, 2908.9766666666674, 5408.754702549575, 10120.977819548873, 16042.836]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-10.836744186046511, -12.860473933649292, -20.571111111111104, -25.253767705382437, -54.563007518796994, -54.96]","[8.659841577884233, 19.128006609175205, 40.82969323991223, 85.0825837537754, 108.5102204974572, 54.545852241755334]","[-10.555498006593636, -14.60992953151774, -11.344566703393873, -30.69540174555414, -45.01999322960663, -6.927500214405949]"
2014-02-25 15:00:00,"[-14.738139534883716, -17.516037735849057, -43.26658227848101, -36.94192634560906, -62.976891385767786, nan]","[796.9686046511625, 1441.9471226415092, 2905.475063291139, 5420.441274787535, 10131.43902621723, 16025.428]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-11.815813953488373, -14.122264150943396, -13.65113924050633, -23.5900283286119, -58.2974531835206, -55.58]","[10.803752701999844, 12.352647064916555, 38.1949271211672, 88.26693002556297, 113.73470702818845, 52.70880187899953]","[-10.297476559710361, -14.683489027056044, -18.892650522861707, -44.88841520935655, -40.78802162159809, -13.920361363139133]"
2014-02-25 18:00:00,"[-13.11046511627907, -18.588293838862562, -45.837523809523816, -27.48912181303116, -62.97432330827068, nan]","[798.6955813953487, 1443.8199526066355, 2915.3859999999995, 5434.778016997167, 10143.840789473685, 16026.720000000001]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-11.608837209302324, -13.679431279620855, -12.767619047619046, -24.31354107648725, -57.41789473684211, -55.06]","[10.241881775985288, 13.085095631165224, 38.34979942263261, 88.8836450385329, 113.04392083849149, 45.442306677974784]","[-7.38263441787298, -9.368024739417447, -17.690090001266714, -25.109582069117184, -29.60776700418631, -14.481519249888409]"
2014-02-25 21:00:00,"[-13.08906976744186, -19.96601895734597, -25.956299999999978, -26.032152974504253, -62.96308270676692, nan]","[792.0251162790697, 1436.2099999999996, 2904.5925000000007, 5422.368215297451, 10139.674812030076, 16022.25]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-11.511162790697673, -14.024454976303318, -15.950000000000003, -23.261416430594902, -57.14421052631579, -53.84]","[13.656507194043733, 18.613245816542886, 34.34185293292026, 88.6079823272836, 119.26789838322878, 41.985321131939]","[-10.49248727132737, -10.042486629359125, -13.394576950903545, -5.929780706520939, -24.805962422161134, -12.250326748620099]"
2014-02-26 00:00:00,"[-15.553333333333335, -26.830805687203792, -18.28486666666667, -25.842917847025497, -60.550413533834586, nan]","[788.3400000000004, 1429.8698104265404, 2893.606866666666, 5407.17626062323, 10131.818045112781, 16029.034]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-13.760000000000003, -14.594123222748816, -15.961333333333334, -23.12628895184136, -56.765639097744355, -53.82]","[14.62741849233447, 22.836062814850926, 37.08052811363363, 88.80433516240294, 128.37122848496364, 43.537666682203835]","[-13.210705062566177, -12.928028283049898, -10.50405650089648, -6.16502177629375, -17.62096988764996, -12.070790358104906]"
2014-02-26 03:00:00,"[-20.798604651162794, -34.81132075471698, -26.742310126582282, -26.983898305084743, -62.25375939849624, nan]","[792.5437984496127, 1427.0240566037735, 2884.114810126582, 5381.712881355932, 10100.903383458648, 16023.506000000001]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-17.38635658914729, -16.847735849056605, -17.762848101265824, -24.169322033898304, -55.08330827067669, -53.9]","[14.790210578319638, 23.188818207460542, 40.80389052312343, 92.73837081964038, 139.41046657305128, 43.32359446576385]","[-19.60557423292393, -18.660575744286096, -13.002245156344943, -7.305569024499835, -8.304538972920808, -14.15698578674276]"
2014-02-26 06:00:00,"[-21.688294573643407, -28.508679245283016, -48.021324921135644, -49.921016949152545, -71.39089887640449, nan]","[798.9251937984494, 1427.1416981132074, 2873.3700946372246, 5342.603785310735, 10052.26988764045, 16011.998]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-18.641395348837207, -19.188301886792452, -18.776088328075712, -27.923559322033896, -51.25063670411985, -53.52]","[16.387036433167257, 23.61551494546534, 49.858691670630705, 91.1698915759919, 127.90450184924448, 44.123988101150715]","[-22.081761439865396, -22.91429912548715, -19.084521844684794, -13.486131454857123, -13.092932437291335, -19.98767805547983]"
2014-02-26 09:00:00,"[-23.99523076923077, -34.71830188679245, -44.87444794952681, -49.746836158192096, -71.39089887640449, nan]","[796.1906153846153, 1422.7950471698114, 2868.741703470031, 5346.969209039548, 10063.383146067416, 16013.074]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-20.09846153846154, -19.375094339622642, -17.848643533123028, -27.285988700564975, -52.03902621722846, -53.86]","[14.526996568897912, 21.731214391173772, 41.83982890013794, 69.64935387121369, 86.48341532281347, 49.278351629122824]","[-19.7654287936611, -22.31539622239749, -30.723274827310995, -38.58482518591428, -36.5824001845797, -26.25032603067109]"
2014-02-26 12:00:00,"[-25.346356589147284, -41.635, -36.93873417721519, -44.12872881355932, -70.27808988764045, nan]","[787.090852713178, 1413.892358490566, 2868.43993670886, 5365.31988700565, 10096.309662921349, 16007.188]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-20.92589147286822, -18.182169811320755, -16.38879746835443, -24.569322033898306, -54.13078651685393, -55.339999999999996]","[10.917518113951235, 15.066777630163957, 32.40499436668666, 63.39922631718835, 90.23260166759876, 54.808655998084724]","[-16.275124554187645, -24.356333967402012, -26.46724731864593, -31.80495109823702, -27.890165629964237, -25.02628082004218]"
2014-02-26 15:00:00,"[-26.333565891472865, -40.47748815165877, -32.992436708860765, -40.52813559322034, -71.39030075187969, nan]","[787.9449612403098, 1417.412748815166, 2876.4347468354426, 5372.872033898305, 10096.24037593985, 16011.047999999999]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-21.491782945736432, -17.186066350710902, -16.184683544303798, -25.062259887005652, -53.84984962406015, -55.24]","[8.53435116200541, 11.808609101076915, 32.81406576958693, 62.854645158674344, 93.17302066968726, 52.765640920284994]","[-9.216811182350066, -18.143848030089245, -21.77878796927805, -23.964862830468128, -20.416723649166435, -21.71180559676108]"
2014-02-26 18:00:00,"[-24.133565891472866, -38.477, -31.1092, -39.11776203966006, -71.39218045112783, nan]","[775.0317054263563, 1407.971571428571, 2871.4120000000003, 5365.906883852691, 10083.684285714286, 16014.944]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-18.83906976744186, -16.09714285714286, -15.557, -26.751784702549575, -52.85699248120301, -54.98]","[11.96387088480405, 15.96498920284331, 36.665668551924156, 63.07552610950725, 105.35125700205758, 56.9950539891135]","[0.6563334954536353, -6.6766159458059455, -19.02597895642799, -20.64049412786732, -17.41152876521847, -14.375403325751853]"
2014-02-26 21:00:00,"[-23.244296874999996, -38.06625, -33.83859060402684, -43.160514285714285, -71.39067924528301, nan]","[740.6755468749997, 1379.2468749999996, 2852.0204697986583, 5355.619657142857, 10062.137886792452, 16003.081395348838]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-15.392031249999997, -14.26625, -14.334496644295301, -25.428, -52.76188679245283, -54.71658914728682]","[15.880515729275247, 26.722113049436324, 43.28176062955103, 60.06883125463222, 105.03597913753902, 60.930665875710744]","[4.517738157846956, -0.47022679171317283, -14.867670819509437, -29.810213428390515, -20.340549732181874, -14.412103736682154]"
2014-02-27 00:00:00,"[-24.7471875, -38.49984293193719, -32.219191919191914, -38.18252873563219, -66.48608365019012, nan]","[721.0015624999997, 1364.3981675392672, 2849.149191919192, 5368.902988505746, 10075.819087452472, 16003.910930232558]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-12.181875, -12.037486910994762, -12.581885521885523, -24.550229885057473, -53.17558935361217, -55.61968992248062]","[25.53002408754495, 38.524536361663, 48.399716102005875, 68.27884046087054, 89.53923201807352, 65.5757661700463]","[12.406695574945598, -1.4009275923136926, -21.244870528658016, -35.02876409883649, -23.671461845726284, -16.66857376334145]"
2014-02-27 03:00:00,"[-25.07210526315789, -23.594631578947368, -27.83983108108108, -42.02862068965517, -70.08189393939394, nan]","[711.294736842105, 1360.2511578947365, 2843.1531756756763, 5371.2793103448275, 10085.660454545456, 15992.442170542636]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-9.20736842105263, -12.414736842105263, -12.766756756756758, -24.13586206896552, -54.07666666666666, -56.021240310077516]","[38.121698603471216, 45.94050587360051, 53.317355138272696, 73.76131648189333, 91.86146678972814, 66.37874109592319]","[7.863222029362593, -10.42464647600577, -21.838657058597732, -34.886911940528634, -26.45432841745561, -20.141312194418756]"
2014-02-27 06:00:00,"[-17.990973451327434, -13.83842105263158, -30.550305084745755, -47.587752161383285, -70.05160305343512, nan]","[697.2627433628318, 1351.4015789473683, 2829.521084745762, 5362.459596541787, 10082.33969465649, 15990.243488372093]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-7.205132743362832, -11.707368421052632, -12.371186440677967, -23.663170028818445, -54.7012213740458, -55.2615503875969]","[44.113225454742675, 44.01329831606171, 63.935187390403705, 85.00805511509134, 95.29571291912136, 66.33202383482458]","[-0.18852959774247868, -19.441161694128787, -21.22115269992587, -34.8252903553214, -22.52929799182066, -20.10410711984725]"
2014-02-27 09:00:00,"[-15.57438596491228, -35.55999999999999, -40.98125423728815, -45.89436781609196, -66.4803802281369, nan]","[701.6708771929822, 1339.0629999999996, 2815.83213559322, 5355.83224137931, 10067.376920152092, 15976.926046511628]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-13.825789473684209, -15.440000000000005, -11.655254237288137, -23.030689655172417, -54.99460076045627, -55.32124031007752]","[25.359010943784064, 42.33923825869619, 69.15193623326219, 82.70382924757202, 97.17551535804698, 67.73707065281445]","[-24.059859578376326, -21.998165211520625, -29.086515320785068, -43.96961769448994, -23.600585926618844, -22.01103354394337]"
2014-02-27 12:00:00,"[-25.324806201550388, -44.887499999999996, -53.31204697986578, -43.00919999999999, -66.4825, nan]","[724.2093023255813, 1346.7149999999997, 2811.1750671140935, 5355.9832, 10058.4125, 15970.376899224806]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-21.784806201550385, -18.076666666666668, -11.903959731543626, -22.967999999999996, -54.885, -55.240620155038755]","[16.775232337595764, 30.103628371246387, 63.49643937177815, 82.5707863463792, 94.66361401863874, 66.947211675409]","[-26.437963840806734, -33.43346641087341, -39.98828294918203, -45.62590805825786, -33.16463788329648, -23.528503538090906]"
