,DWPC,HGHT,PRES,TMPC,UWND,VWND
2014-06-06 12:00:00,"[11.3053125, 5.494973821989525, -7.8342281879194635, -28.866571428571426, -60.17, -77.47945736434109]","[801.0440625000001, 1514.7103664921467, 3115.30677852349, 5770.802857142857, 10681.3475, 16500.373100775192]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[16.905625, 10.927958115183245, 4.281610738255034, -11.641428571428571, -48.285, -62.43751937984496]","[-2.8739372096282105, -0.01110992303560697, 7.711000210813723, 24.908451214666318, 65.95905392901992, 16.998665707093217]","[4.098576684407157, 3.1810800757943274, -5.563037797102734, -15.452751432728407, -9.795867038636382, -1.5983314735834298]"
2014-06-06 15:00:00,"[12.217031249999998, 4.213821989528799, -5.042929292929291, -33.51404011461318, -57.505492424242426, -77.47945736434109]","[792.2749218750004, 1506.412617801047, 3111.5684848484852, 5774.33446991404, 10678.67087121212, 16485.876666666667]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[16.707187499999996, 11.489738219895289, 5.130909090909089, -11.806704871060173, -49.117954545454545, -63.340620155038756]","[-3.4717753196681245, -2.5181596534232398, 9.880809884173981, 21.936863539295015, 69.04702175006732, 13.112268208475776]","[3.886583490970232, 2.4619239491117226, -4.104464240695684, -17.963525189296792, -27.35475956364455, -5.992946327743399]"
2014-06-06 18:00:00,"[12.1390625, 9.929738219895286, -7.407474747474744, -30.04157142857143, -59.54520754716981, -77.47945736434109]","[805.0104687500001, 1522.6262303664926, 3129.7496969696963, 5795.547828571429, 10694.327849056603, 16499.00457364341]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[18.5165625, 11.800209424083766, 5.408686868686871, -11.892285714285714, -48.79924528301887, -62.58248062015504]","[-1.166578090463345, -1.1639408776772018, 13.234132139152612, 22.658902735228992, 60.3358121162372, 11.968627401676716]","[3.5007421440104523, 2.748578766706834, -6.717315087528305, -12.65340300422257, -32.62411953860101, 1.6983657838303505]"
2014-06-06 21:00:00,"[12.36484375, 10.47875, -10.929898989898991, -35.45151862464183, -58.10189393939394, nan]","[797.047265625, 1518.1383333333338, 3126.8098653198654, 5798.911088825214, 10715.231212121213, 16501.80015503876]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[19.91109375, 13.002499999999996, 5.526195286195286, -11.308424068767906, -47.716439393939396, -61.77937984496124]","[-1.7490944148571221, -1.9412174293769568, 11.743168168187822, 24.382827415779065, 56.99373373222615, 16.927645915131432]","[2.9155906310584174, 1.9931938717259527, -9.730682169451335, -11.639817571367468, -30.799501887784594, 3.4028218711862364]"
2014-06-07 00:00:00,"[12.716796875, 9.558324607329844, -13.261144781144782, -41.01547277936963, -55.90511363636364, nan]","[799.0368750000004, 1520.6325654450259, 3131.7385185185185, 5801.466303724928, 10729.061553030302, 16511.52589147287]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.080624999999994, 13.457801047120421, 5.703973063973064, -11.437936962750715, -47.94181818181818, -61.99720930232558]","[-2.5240282741514664, -3.5035279516044704, 9.631640216520822, 18.31617805578851, 53.81424962903829, 14.18314701762669]","[1.165195808130105, -1.608391244652859, -6.6762081416518635, -16.856354977402557, -17.09019200893744, -10.308060848392632]"
2014-06-07 03:00:00,"[12.403125, 8.58219895287958, -13.197003367003369, -35.47063037249284, -54.579207547169815, -77.47945736434109]","[804.9447656250001, 1525.8695287958117, 3138.717575757576, 5811.962750716333, 10727.856566037735, 16514.2107751938]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[19.805625, 13.479267015706805, 6.07164983164983, -11.574040114613183, -49.17169811320755, -62.56697674418605]","[-5.667910607033969, -7.940503704368912, 4.929875062005666, 15.65596983340023, 43.371698194953744, 7.281631170129351]","[3.069343739514494, -0.2695808465569276, -7.588305354557526, -11.611728856989926, -7.760752234901411, -10.708703564034337]"
2014-06-07 06:00:00,"[12.355624999999998, 7.974999999999996, -11.6720202020202, -39.68931428571428, -58.8725, -77.47945736434109]","[803.7807031250003, 1523.6168750000004, 3135.064141414141, 5807.0412857142865, 10736.7575, 16520.856976744184]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[19.20796875, 13.261874999999998, 5.766262626262629, -11.592285714285714, -46.61, -62.16387596899225]","[-7.032309715284934, -7.600614763125009, 2.7579188872742586, 13.504528536068609, 40.65363760912668, 11.847544894697803]","[4.8147990221787245, 2.4023908476903064, -5.577402514214245, -2.315164288907183, -16.83097588215849, -1.5949307644377104]"
2014-06-07 09:00:00,"[12.19453125, 6.20073298429319, -11.667306397306398, -43.91117142857143, -52.52683018867925, -77.47945736434109]","[799.6568750000001, 1518.8824083769634, 3131.683097643098, 5802.028085714286, 10744.812490566039, 16494.252945736436]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[18.66421875, 13.449424083769632, 6.086127946127944, -11.992285714285714, -48.19245283018868, -61.707286821705424]","[-6.218085620823989, -5.106632605993451, 2.39576063706637, 14.735531865501187, 54.503210274078526, 12.512383995898666]","[6.722419574744543, 5.283008183827261, -2.43313407941403, 1.877934277604837, -15.330619859796393, 3.7032988450295767]"
2014-06-07 12:00:00,"[11.6684375, 6.975833333333335, -12.389328859060402, -39.594, -53.1325, nan]","[801.5681249999999, 1520.3849999999998, 3131.7155369127518, 5799.6948, 10767.065, 16495.718682170544]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[18.43609375, 13.240000000000002, 5.96013422818792, -11.799999999999997, -45.71, -61.61503875968992]","[-7.64316299379196, -4.161206551461102, 1.668780224106747, 12.909606297201366, 33.911782555291246, 16.6598978726781]","[9.48327772088494, 8.21728730972221, 3.0566860164910996, -0.4188725477503077, -23.76072516091721, -4.18954181658179]"
2014-06-07 15:00:00,"[10.483984374999999, 8.929633507853401, -12.482046979865775, -34.669714285714285, -49.98249056603773, nan]","[806.3996875, 1525.5023560209427, 3135.6641946308728, 5801.063571428572, 10783.988716981132, 16509.50527131783]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[18.3946875, 13.13528795811518, 5.375570469798657, -11.441428571428572, -45.54037735849057, -61.59720930232558]","[-6.081463518458155, -1.0326104700743903, 4.832294696273937, 8.267819910461519, 38.20905582859917, 19.08822033879125]","[11.06864675696841, 9.958544149055319, 8.110698895730824, 6.139617270994871, -16.000494638822634, -5.975363020512393]"
