,DWPC,HGHT,PRES,TMPC,UWND,VWND
2019-05-17 12:00:00,"[14.17929824561403, 6.387052631578948, -9.518135593220343, -18.551613832853025, -53.968250950570344, nan]","[753.5598245614038, 1481.1284210526314, 3108.522745762712, 5763.025792507205, 10703.095285171103, 16386.03100775194]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.98736842105263, 17.322105263157898, 6.736271186440677, -13.598040345821325, -49.2132319391635, -61.77627906976744]","[21.455261769360988, 15.003141600855677, 29.335894247781063, 37.511847361001614, 30.62022887026055, 15.18023509173082]","[0.1737029798750659, -11.232642244813311, -4.10464494031471, -6.231274222689561, -7.3489669970732825, -7.95330327941452]"
2019-05-17 15:00:00,"[16.751929824561405, 10.86284210526316, -5.420610169491522, -17.829481268011527, -52.58167300380228, nan]","[765.9594736842103, 1489.9892631578946, 3110.0831525423728, 5766.803861671469, 10717.991254752851, 16402.3511627907]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[18.852280701754385, 15.493684210526318, 6.0694915254237305, -12.276138328530259, -48.63642585551331, -62.83596899224806]","[18.520251306211456, 15.206771874339879, 31.495852701364964, 29.68091641757886, 31.43025774442607, 13.855685203279348]","[1.3095373521895344, -4.604276017933801, 6.084781847186798, -6.827209205445617, -5.2536392177084865, -8.557160730665801]"
2019-05-17 18:00:00,"[15.770000000000001, 11.08421052631579, -4.27385135135135, -13.530747126436781, -52.58167300380228, nan]","[769.3089473684211, 1492.7705263157895, 3110.4603040540537, 5768.574885057471, 10725.723688212927, 16406.93496124031]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[19.97157894736842, 14.658421052631578, 5.339662162162163, -11.651666666666666, -48.76304182509506, -63.29720930232558]","[11.821711669664953, 16.41456148288646, 29.6214856208083, 22.186779797613752, 28.528862472458243, 13.899197425986197]","[-4.105191627227693, 1.4671643822490523, 9.480314111409461, -1.8926066088717912, -1.1121608463661696, -5.891316674851519]"
2019-05-17 21:00:00,"[16.24859649122807, 11.559157894736845, -4.601621621621624, -13.41977011494253, -52.45391634980989, nan]","[766.8450877192979, 1491.4122105263157, 3113.3786486486483, 5777.637068965518, 10735.948897338403, 16416.198372093026]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[19.759298245614037, 15.47578947368421, 6.123783783783788, -11.243333333333334, -48.43642585551331, -63.23751937984496]","[3.380727823897539, 15.451207970050504, 26.360584145713425, 23.70012371854379, 28.515321332015493, 15.945609401262265]","[3.3260188877125376, 10.890065669355177, 5.726438708546283, -0.6106183049631834, 3.6124550710633008, -2.588005444094961]"
2019-05-18 00:00:00,"[16.033157894736842, 12.62020942408377, -11.524290540540541, -12.889308357348703, -53.15685606060606, nan]","[764.4507894736839, 1492.7438743455496, 3112.723986486487, 5783.172363112391, 10742.040378787879, 16424.802635658914]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.668947368421055, 15.882931937172776, 6.42277027027027, -10.289971181556197, -48.57325757575757, -63.09720930232558]","[4.160998204686634, 18.74000347891048, 26.740324013247903, 15.245317551131116, 39.081111228162264, 18.248124494510407]","[8.361919273742991, 13.36990516321242, 2.637003452443594, -5.789748998828866, 4.561038979987744, -3.570269506858594]"
2019-05-18 03:00:00,"[15.346666666666666, 12.808736842105262, -15.468508474576277, -20.52377521613833, -53.64596958174905, nan]","[765.4283333333335, 1494.6113684210532, 3116.0363389830513, 5789.291383285303, 10741.843460076047, 16432.06031007752]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.32333333333333, 16.08947368421052, 7.660677966101693, -10.998904899135448, -48.7961216730038, -62.89720930232558]","[7.229849479867905, 11.208712113070666, 16.475034913197348, 17.57059344645874, 31.248925018460508, 17.130435640516357]","[18.3665750556883, 14.939518191402081, -0.7807723817586626, 5.374053571342698, -0.5916082660707689, -5.4590016851124075]"
2019-05-18 06:00:00,"[13.993333333333332, 11.708315789473682, -15.197457627118663, -22.391873198847264, -54.868821292775664, nan]","[763.4100000000002, 1492.4181052631584, 3112.1120338983055, 5784.154466858789, 10743.363992395436, 16430.104961240308]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.523333333333333, 16.628421052631577, 7.237966101694914, -10.762881844380404, -48.46950570342205, -63.31658914728682]","[26.48495279598624, 16.820214505694462, 11.991338736830917, 21.777917743292395, 28.07093580743513, 15.536479621919824]","[18.982347072856438, 13.264648478651965, 10.618555134697997, 0.5638625365105943, -1.1947533361884535, -4.084525194331949]"
2019-05-18 09:00:00,"[11.831666666666665, 8.436526315789472, -16.550610169491545, -24.209827586206895, -54.51749049429658, nan]","[762.4183333333335, 1489.6512631578953, 3103.667762711865, 5776.883879310344, 10738.444372623575, 16422.259224806203]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.490000000000002, 16.058947368421048, 6.014237288135593, -10.270344827586207, -48.1961216730038, -63.06]","[28.362332832783036, 18.510887526333182, 14.551499193797191, 21.591520248420846, 27.93200558551053, 17.368937410106984]","[22.572544068555544, 14.894449531771167, 17.05422039378885, 4.8154308773715755, 3.693687945030777, 2.3495450156429603]"
2019-05-18 12:00:00,"[10.213333333333331, 8.078210526315788, -18.02793220338985, -27.028097982708932, -53.97600760456274, nan]","[761.4833333333336, 1487.7003157894742, 3099.5004406779667, 5776.920028818444, 10743.472699619771, 16423.079224806203]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.456666666666667, 15.489473684210521, 6.164745762711864, -10.234927953890491, -47.522737642585554, -63.09875968992248]","[24.606334533650692, 18.160321225216304, 15.693848496423506, 19.578389804120594, 33.21649891040421, 16.4528171143867]","[24.57057207167103, 19.519879256067984, 19.713970047493518, 10.520952417488845, 5.289248173241523, 2.4301320427027338]"
2019-05-18 15:00:00,"[12.75561403508772, 7.136105263157898, -21.26027027027026, -25.811494252873565, -52.26874524714829, nan]","[766.7610526315787, 1490.1701052631577, 3105.512702702702, 5783.874367816093, 10746.602471482889, 16433.987364341087]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.07421052631579, 15.26421052631579, 7.4859459459459465, -10.77954022988506, -47.6961216730038, -62.33596899224806]","[14.229437546466592, 20.54098965261754, 17.89742734335938, 17.3666450456484, 31.691735494525552, 15.625911840714767]","[26.14042235966507, 26.295151075119502, 22.55993927484064, 14.725171131159772, 14.50983832077955, 2.89646332723653]"
