,DWPC,HGHT,PRES,TMPC,UWND,VWND
2011-05-04 12:00:00,"[-5.153888888888891, -11.467122641509434, -25.52523659305994, -52.35081690140844, -66.47835820895523, nan]","[865.395416666667, 1536.4254245283016, 3058.188706624606, 5597.2443943661965, 10349.270335820895, 16263.594000000001]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-0.22875000000000156, -4.8010377358490555, -7.775772870662461, -22.86394366197183, -50.31111940298508, -59.019999999999996]","[-4.038221094423709, -12.195093411145072, 7.477677611508481, 33.437729789808266, 56.63845816442017, 33.8945203926229]","[-16.97824229442425, 16.74703650843726, -35.223570675425535, -66.91709801544347, -47.6371129112379, 8.719030413645212]"
2011-05-04 15:00:00,"[-3.2963448275862075, -7.7453301886792465, -29.28400630914826, -51.07504225352113, -65.84719101123596, nan]","[873.0497931034485, 1545.0964150943396, 3079.482933753943, 5637.162760563381, 10389.039400749063, 16263.400000000001]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[0.6075862068965499, -4.224150943396226, -6.942965299684542, -20.463661971830987, -54.621048689138576, -59.6]","[-0.7768061451205884, -8.493341306661693, 5.897527017335605, 18.809387285059017, 56.0663494247347, 34.02495120781848]","[-12.668136626867012, 15.754328163058704, -32.84690616100799, -65.73369055714267, -47.503003870966346, 2.137091318959321]"
2011-05-04 18:00:00,"[-1.7249999999999988, -4.0377934272300475, -34.99367924528302, -44.872845070422535, -63.01522388059701, nan]","[881.1774999999997, 1559.3696244131456, 3097.344056603774, 5671.119211267605, 10423.901791044776, 16259.842]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[3.2900000000000036, -2.994272300469485, -5.892075471698114, -20.25633802816901, -57.23164179104478, -57.879999999999995]","[1.3825510242950934, 1.8612355040096469, 3.5805454771397267, 16.959330062680653, 46.68057477380328, 34.39604969426032]","[-11.115599589213376, -13.261907743800036, -25.411628506017813, -51.30743688377973, -36.922006135227534, 0.827406447868433]"
2011-05-04 21:00:00,"[-0.20430555555555557, -2.8228301886792453, -42.579179810725556, -49.70842696629214, -62.63973880597015, nan]","[878.2836111111111, 1561.331320754717, 3106.7113249211357, 5692.040449438202, 10436.525597014926, 16264.784]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[5.249722222222222, -1.0939622641509437, -3.9145741324921133, -19.825168539325844, -57.917835820895526, -56.68]","[-0.9588106917612862, 0.19455575506038655, 5.329412542231337, 21.777953762054985, 38.76527677022813, 33.22342658136108]","[-8.581602825659333, -11.141886402572712, -22.371406505886114, -29.841666728576193, -26.988271842420488, -2.8330658645556084]"
2011-05-05 00:00:00,"[0.4037499999999986, -7.232500000000012, -41.1416403785489, -36.58619718309859, -63.00955056179775, nan]","[872.118055555556, 1556.4157547169814, 3110.6378864353314, 5702.219154929578, 10446.682921348314, 16271.862]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[5.52333333333333, 0.3489622641509438, -1.8830283911671923, -20.182535211267606, -56.68359550561798, -57.46]","[-5.4371100361666205, -3.3990819875479423, 5.564126756091771, 23.72952213335484, 41.642677196162225, 33.59350535783968]","[-3.5074676015925146, -8.72980837640647, -16.87511987114525, -17.236853199055236, -21.597118695238745, -7.00458805161279]"
2011-05-05 03:00:00,"[0.06791666666666663, -17.672452830188682, -42.76608832807571, -27.97449438202247, -62.63973880597015, nan]","[875.8811111111111, 1560.8830188679246, 3121.88905362776, 5710.304382022472, 10465.046791044777, 16270.83]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[4.763611111111111, 2.7758490566037737, -1.358738170347003, -20.228539325842696, -54.75589552238806, -58.86]","[-6.179887889355358, -4.659968661301221, 10.916609682068536, 18.02507119987329, 45.91303677855864, 33.570137351235]","[2.047608951637527, -4.159897929018895, -12.150667931455711, -12.238202662737027, -27.395606005934503, -11.471375428396431]"
2011-05-05 06:00:00,"[-1.847586206896552, -20.96169811320755, -34.25123028391167, -26.31483146067416, -63.01194029850746, nan]","[873.9658620689655, 1560.4220754716982, 3121.560977917981, 5705.615280898876, 10468.760858208954, 16262.912]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[4.584827586206896, 3.9173584905660377, -2.1808201892744474, -19.94202247191011, -55.000671641791044, -58.92]","[-5.440103075956915, -2.2819180406170263, 11.043904723104715, 18.92306433344361, 54.54851302466217, 34.396297345387914]","[8.327014454407736, 3.01327457700291, -11.62570145543531, -9.314390497730324, -18.904513986484613, -9.225468710459126]"
2011-05-05 09:00:00,"[-3.300416666666673, -24.15858490566039, -31.209968454258675, -24.946478873239435, -60.91348314606741, nan]","[865.8631944444448, 1553.80070754717, 3115.3353943217667, 5696.017323943663, 10458.446516853934, 16252.998000000001]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[4.633055555555554, 5.121603773584907, -2.6587381703470028, -19.54169014084507, -56.49820224719101, -59.28]","[-2.7108215611245865, 5.932822179051811, 9.572071373180128, 20.802526447098952, 54.236167617685844, 37.667703291478716]","[11.0629957208109, 2.483618652528699, -10.819822703064839, -6.771081609700135, -12.918067820116011, -7.815691187932398]"
2011-05-05 12:00:00,"[-4.086923076923074, -25.321698113207546, -23.000157728706625, -25.554676056338025, -60.906067415730334, nan]","[857.2339999999998, 1546.2806603773583, 3107.6857728706627, 5693.011295774648, 10459.80808988764, 16241.262]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[4.663076923076924, 5.574905660377359, -2.7019558359621447, -19.677464788732394, -54.80794007490637, -59.1]","[1.1321810732758324, 8.710441912791966, 5.200125718125441, 25.21557056161737, 57.62652353079094, 38.14106575448429]","[14.40897265100995, 1.0260044536176327, -7.21104749594723, -3.9997016020371934, -9.23205084767455, -8.73266781184912]"
2011-05-05 15:00:00,"[-4.910387596899232, -4.91698113207547, -18.374462025316454, -24.333333333333332, -62.277030075187966, nan]","[850.0803100775195, 1543.15858490566, 3104.6537341772155, 5690.000141242937, 10459.728007518797, 16240.124]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[5.766356589147287, 5.839056603773586, -2.8454430379746833, -19.73909604519774, -55.128045112781955, -58.019999999999996]","[2.539513896883321, 10.852562371474658, 6.450079652923447, 39.356773695441035, 63.926857172878485, 41.66338814686693]","[16.529233540598174, 3.3957283785702597, 3.4329184810848017, 5.897145306502379, -2.996932139887837, -8.039696021834917]"
