,DWPC,HGHT,PRES,TMPC,UWND,VWND
2018-08-12 12:00:00,"[14.468139534883719, 8.375497630331758, -16.658127090301004, -35.19659090909091, -62.95154716981132, nan]","[843.0658139534887, 1568.7335545023693, 3187.209899665552, 5879.531306818181, 10844.824150943396, 16656.91]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.02837209302325, 15.920568720379148, 6.615250836120401, -9.105738636363634, -45.78037735849056, -62.56]","[-3.6886080179004748, -1.7026917103727417, 0.480501396045878, -10.039264888784446, -4.996341708259031, -4.109074131333643]","[-9.316360388600279, -10.352715975486676, -18.411624048558853, -28.991527749304968, -40.95549473703777, -13.932702027360115]"
2018-08-12 15:00:00,"[16.052093023255814, 7.298095238095238, -18.00000000000001, -31.50659090909091, -62.537368421052626, nan]","[847.4718604651162, 1572.9847619047619, 3191.7852173913047, 5885.64, 10850.982368421053, 16664.196]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.512093023255815, 16.006666666666668, 6.9008695652173895, -8.739545454545455, -46.46, -62.96]","[-2.919716275729705, -1.942722995167873, -5.758937006270205, -7.152733338702286, -11.650309285824692, -5.375928771548887]","[-8.38110648042657, -11.936269872751582, -16.572229337072717, -27.905384104781948, -41.023847925323004, -13.58497294230772]"
2018-08-12 18:00:00,"[16.732093023255814, 11.098095238095237, -23.253478260869578, -32.162045454545456, -60.866052631578945, nan]","[851.7030232558138, 1577.5566666666668, 3197.5952173913047, 5895.051363636364, 10866.294473684211, 16677.0]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.198139534883722, 15.192380952380953, 7.88782608695652, -8.139545454545456, -46.660000000000004, -63.12]","[1.0646078185791907, -1.861873256525191, -6.219506184180946, -6.3832899577649185, -15.508125020980188, -6.322535361597209]","[-7.784751005213442, -11.9775814999891, -14.64019045854131, -26.227804781648636, -39.30400961703918, -12.39904313249022]"
2018-08-12 21:00:00,"[15.984651162790696, 11.734142857142862, -24.7584280936455, -32.58358974358974, -60.51396226415094, nan]","[841.5955038759694, 1568.697571428571, 3191.6601337792636, 5894.715641025641, 10874.908716981132, 16679.006]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.019069767441856, 15.38857142857143, 8.750367892976591, -7.272820512820513, -46.390566037735844, -63.36]","[-1.3602507541539797, -1.4094121159433397, -1.8908919681217764, -6.983648677170125, -11.962941224203947, -4.716507450850562]","[-9.409005092175752, -11.169859953705384, -15.247379221885026, -27.733721677472563, -36.46228533767293, -12.350018520879683]"
2018-08-13 00:00:00,"[15.643100775193798, 9.782000000000007, -24.71838926174497, -30.82156695156695, -58.626641509433966, nan]","[834.7891472868218, 1561.8298571428566, 3186.8420134228186, 5893.712136752137, 10879.68516981132, 16682.724]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.974883720930233, 15.820000000000002, 8.697046979865773, -6.837777777777779, -46.11471698113208, -63.06]","[-1.942142702496531, -3.7181448884373265, -2.8605912612729845, -10.931956839074465, -9.099774214212795, -5.3774393425663165]","[-7.067784127638391, -12.846463808554695, -16.64088667756554, -29.230029024284594, -34.95939496127564, -12.700488577886285]"
2018-08-13 03:00:00,"[14.946976744186045, 11.789333333333335, -22.888227424749168, -30.492649572649572, -60.22188679245283, nan]","[843.181550387597, 1569.4999999999998, 3193.245183946489, 5899.227777777778, 10890.261471698113, 16693.176]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.55937984496124, 15.333333333333334, 8.548361204013375, -6.805299145299146, -45.075471698113205, -62.94]","[-1.8037196437541352, -3.67794214103487, -3.6905649172183117, -9.667447423162796, -5.688471819371272, -7.17948929883228]","[-5.4520142844433614, -10.513925847099687, -14.709542818959788, -27.273003651154216, -34.16851227300457, -11.486907739159081]"
2018-08-13 06:00:00,"[13.61, 8.496190476190474, -21.566321070234114, -29.06068181818182, -62.18841509433962, nan]","[842.565, 1567.7513333333336, 3190.117491638796, 5894.08465909091, 10890.226528301886, 16693.23]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.939999999999998, 15.318095238095236, 8.436321070234115, -7.194659090909092, -43.95169811320754, -63.16]","[-1.2390365071220535, -3.655952886468847, -1.747202742682726, -5.998413968733142, -4.898105393138916, -5.439453927744663]","[-3.8453073393447736, -10.114900078746764, -12.480197367987767, -26.895113974217573, -34.14900313175625, -9.109579626302368]"
2018-08-13 09:00:00,"[12.328359375, 2.4848571428571358, -21.074180602006688, -28.955000000000002, -65.2212030075188, nan]","[835.567265625, 1559.9200000000003, 3182.9979264214044, 5888.642500000001, 10892.654436090224, 16676.93]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.61734375, 15.665714285714284, 8.747023411371238, -7.372500000000002, -43.59759398496241, -63.739999999999995]","[-1.1181960204535684, -2.5667269250021105, 0.9455586792550077, -5.411368269573455, 1.8535505574966011, -2.934395639446997]","[6.0849070027693575, -10.504093075627653, -14.80796860923233, -25.626132560602144, -29.949238292870078, -11.022075949257221]"
2018-08-13 12:00:00,"[10.353906250000003, 3.0142857142857142, -23.06959866220735, -28.184602272727275, -65.2383396226415, nan]","[837.3916406249998, 1560.9978571428571, 3182.698963210702, 5889.028011363636, 10887.280867924528, 16676.144]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.2446875, 15.532857142857143, 9.013913043478261, -7.694659090909092, -44.085283018867926, -63.76]","[-3.6639236480222777, -2.5133256499854872, -0.4108365699050013, -4.083239840710144, 4.921421934127222, -2.9788258654950583]","[-5.23829359156807, -8.968043651333721, -16.918323491432098, -22.921071126579236, -28.597314732952466, -9.027216207838253]"
2018-08-13 15:00:00,"[10.91171875, 4.898285714285718, -23.73608695652174, -27.17431818181818, -65.76473684210526, nan]","[842.7253124999999, 1566.1011428571423, 3186.4665217391307, 5892.035653409091, 10891.765, 16682.266]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.030625, 15.411428571428573, 8.790167224080268, -7.894090909090907, -43.58894736842105, -63.82]","[-5.364911591405619, -3.467968627797791, -1.2663354273334837, -2.3975288678349194, 4.778088898784225, -2.8434815619004397]","[-2.6391368973000775, -6.852415165225346, -16.075081477727274, -20.70208687521756, -26.131764032979387, -9.641437476182286]"
2018-08-13 18:00:00,"[15.886511627906977, 7.423428571428567, -20.943110367892984, -29.249829059829057, -65.2212030075188, nan]","[840.9823255813955, 1563.8991428571433, 3183.81364548495, 5893.130313390313, 10896.595488721805, 16684.35]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.028372093023254, 15.059999999999997, 8.88448160535117, -7.569971509971508, -43.24571428571428, -64.38000000000001]","[-1.844342102822773, -4.057445940390955, -4.490902279420664, 13.864319449594221, 8.217784614014594, -3.4526851373668705]","[0.4982761967769202, -3.5581056230076196, -15.914861525131606, -13.110064699243539, -23.124975550607488, -9.07113010281552]"
2018-08-13 21:00:00,"[15.971007751937982, 12.940885416666667, -18.862013422818784, -33.625299145299145, -65.20075471698114, nan]","[824.4500000000003, 1549.4526041666668, 3173.920671140939, 5887.861538461539, 10899.996226415094, 16679.681705426356]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.158604651162786, 14.576458333333333, 9.625906040268456, -7.193333333333331, -42.805283018867925, -64.2615503875969]","[-0.13275670813043175, -0.4310546968815101, -3.4350866319322706, 1.0754643837015219, 15.63966719983339, -1.4501205040784815]","[1.367213178924723, -0.9351193485072585, -15.444070020228656, -20.151236358944455, -23.574271165070005, 6.455090722061079]"
2018-08-14 00:00:00,"[16.289457364341086, 9.396282722513089, -18.19721476510066, -36.04288571428572, -65.18064150943397, nan]","[819.1217054263567, 1544.8195811518324, 3173.2667785234894, 5888.083314285715, 10904.542716981132, 16684.427906976744]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.1415503875969, 15.776649214659686, 9.826912751677852, -7.069428571428571, -42.93924528301887, -63.742170542635655]","[1.7415593319401066, 0.4858750464845025, -3.36132840217149, -2.1706624546781903, 18.648987628855448, -3.07204693818996]","[1.5478601659492144, -2.4948024452666946, -13.699875073400479, -20.13134087777658, -27.97355287443474, 4.868534813795421]"
2018-08-14 03:00:00,"[15.91828125, 5.61, -20.157281879194628, -35.35376068376069, -66.48358490566038, nan]","[827.74171875, 1553.23, 3181.9105704697986, 5889.310370370371, 10912.853018867925, 16690.172000000002]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.780625, 16.54, 9.366510067114094, -7.743475783475786, -42.76, -63.839999999999996]","[3.4478863277227645, 1.5472922094402448, -6.135185591323486, -4.912747507795864, 21.9598932989324, -3.892246876571228]","[1.7406260696273888, -0.7738131677643678, -7.379237581921538, -15.748052677227017, -27.551083977639344, 5.492744145854742]"
2018-08-14 06:00:00,"[14.877499999999998, 4.164240837696335, -19.978154362416106, -36.84654285714286, -55.533584905660376, nan]","[820.6237500000002, 1546.7803664921466, 3176.7008724832217, 5884.275857142857, 10908.92886792453, 16676.348527131784]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.79, 16.960942408376965, 10.072885906040266, -7.53542857142857, -43.21283018867924, -64.18093023255814]","[3.9760508838442155, 4.099193636677362, 1.7479586925697286, -9.173810310855757, 29.09751340015363, 1.954956986216519]","[2.2236767997410563, -1.9169879062962563, -8.587089315996062, -5.823808777349277, -36.57045177236623, -3.578752365423198]"
2018-08-14 09:00:00,"[14.49744186046512, 8.624816753926703, -17.098724832214778, -39.141085714285715, -47.98498113207547, nan]","[812.1144186046508, 1538.8765445026172, 3166.2736912751684, 5878.825828571429, 10905.038075471699, 16662.09511627907]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.78651162790698, 16.70910994764398, 9.703758389261745, -6.5737142857142885, -43.14037735849057, -64.24062015503876]","[3.5744027509145986, 5.6345810291411835, 0.5555458810608497, 3.7217916158415636, 25.223143988197315, 3.1361403528827263]","[1.5448361543734457, -5.553852329697, -7.799972447924865, -7.026885404345403, -33.485547549544115, -4.124789867784879]"
2018-08-14 12:00:00,"[15.220625, 12.115, -16.036442953020146, -38.08114285714286, -47.603962264150944, nan]","[816.1018750000001, 1540.8249999999998, 3167.597483221477, 5879.297628571428, 10904.805283018868, 16657.828527131784]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[19.7525, 15.771250000000002, 10.006442953020134, -7.191714285714283, -43.58641509433962, -64.20031007751938]","[5.793075562554516, 2.148774325117969, 0.6537253994803879, 5.308858482998715, 26.52378236966908, 1.9894475489534407]","[6.172236266259876, -4.401983512136325, -4.0121582401697955, -5.002220394346399, -19.919536573438595, -3.838923219189695]"
2018-08-14 15:00:00,"[15.063720930232558, 12.754188481675394, -15.642483221476509, -37.676, -53.889245283018866, nan]","[823.2409302325583, 1548.4882198952878, 3175.0136912751677, 5881.9338, 10916.24641509434, 16661.12085271318]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.39581395348837, 15.545759162303666, 9.820536912751678, -7.256000000000002, -43.7411320754717, -64.38093023255814]","[6.969661071595459, 2.1498661683945035, 1.7155030438785939, 3.655490532068605, 30.229022539309508, 4.707903717529301]","[5.86614757672084, 0.9777938029085544, 0.9292343592484003, -2.55099720304762, -21.66565336651909, -1.9164467134828658]"
2018-08-14 18:00:00,"[17.659767441860467, 12.234270833333335, -10.04959731543625, -37.22296296296297, -46.43681818181818, nan]","[822.5281395348836, 1550.1817187499996, 3176.8661073825506, 5883.235555555556, 10927.483522727272, 16664.867674418605]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.967906976744185, 16.483750000000004, 8.362818791946308, -7.167407407407408, -42.61037878787879, -64.2615503875969]","[4.903845319447581, 5.865724763516069, 4.944036853040799, 7.335766179284475, 31.853916567082084, 3.670165129449853]","[7.9911318580886475, 5.6260924050721455, 5.638832585926863, 4.38399184468664, -9.806575592699883, -0.19803197932008867]"
2018-08-14 21:00:00,"[18.633749999999996, 9.74416666666667, -18.003030303030307, -37.20836676217765, -49.31060377358491, nan]","[807.5804687500004, 1536.9703124999996, 3169.350909090909, 5875.048252148998, 10928.709886792454, 16662.964031007752]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.2853125, 17.56604166666667, 9.49151515151515, -7.028194842406876, -42.667169811320754, -64.44217054263565]","[4.83835093783802, 8.718118390574968, 9.227253392749045, 2.581601840920457, 26.194031475737628, 6.563353205570711]","[8.037118896010622, 6.1231006664370025, 8.14732925449742, 6.673538988516949, -5.91932473892969, 1.9640875108568374]"
2018-08-15 00:00:00,"[17.17171875, 12.000937499999996, 0.9682828282828299, -28.119714285714284, -51.0, nan]","[810.8209375000001, 1539.1831250000005, 3170.4355555555553, 5873.390971428571, 10933.4575, 16667.383255813955]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.2775, 16.843124999999997, 8.294545454545457, -7.508571428571429, -43.21, -63.34217054263566]","[9.250006123177194, 8.192889742456687, 6.8882247336239395, 3.977476006298038, 25.19224356284563, 9.417529349944008]","[9.445537607299597, 8.615041162434917, 4.550995606324656, 18.825664956565927, -7.976934829260102, -0.16154135423821114]"
2018-08-15 03:00:00,"[15.829374999999999, 12.148958333333333, 3.8898657718120813, -9.654057142857143, -47.51607547169811, nan]","[815.9490625000001, 1542.9379166666668, 3172.5424832214762, 5871.4868, 10934.850301886792, 16677.704108527134]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.84859375, 16.397291666666668, 7.457449664429531, -7.896571428571428, -43.39094339622641, -63.31968992248062]","[7.94384761241576, 5.461773369680872, 0.022847986251365138, 9.128470176068772, 23.61757339179956, 7.60365201787849]","[8.7474112107673, 14.577709061897014, 9.632321895474217, 26.01964102304043, 4.566436723252419, -2.8562051961466044]"
