,DWPC,HGHT,PRES,TMPC,UWND,VWND
2019-01-19 12:00:00,"[-3.265789473684207, -1.5313684210526322, -6.947627118644066, -21.80057636887608, -59.15718631178707, nan]","[713.0735087719302, 1386.5628421052627, 2925.3810847457626, 5500.433227665706, 10246.642357414448, 16030.681007751939]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-2.981929824561399, -1.3252631578947374, -6.34779661016949, -20.33723342939481, -56.66912547528517, -58.034418604651165]","[-28.375608712270534, -10.927285995451966, 12.087907787439251, 41.24910298895646, 72.12128539362882, 58.18742250788992]","[-5.862624999305178, 6.953520800394721, 11.25207697398249, 26.12099342841684, 60.405780554932406, -3.2365191845412045]"
2019-01-19 15:00:00,"[-5.568333333333334, -2.5710526315789473, -7.762500000000001, -23.11310344827586, -59.15847908745247, nan]","[713.9916666666668, 1383.4189473684212, 2917.2675000000004, 5494.1925862068965, 10248.435931558935, 16041.680775193798]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-5.326666666666667, -2.391052631578947, -7.185000000000002, -20.06258620689655, -55.85505703422053, -58.5537984496124]","[-25.45254042459883, -15.240568648344203, 3.933397918254347, 30.15415830284357, 77.74375688865683, 52.92262230817368]","[-24.550631975136753, -6.849635546507779, 2.6806679795663584, 19.69975110695724, 89.77151385406569, -0.03759139037131456]"
2019-01-19 18:00:00,"[-7.30456140350877, -4.493368421052631, -8.509729729729726, -23.78, -62.04247148288973, nan]","[714.1385087719295, 1379.0823157894736, 2906.86081081081, 5478.5675862068965, 10219.396692015209, 16039.006279069767]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-7.1556140350877175, -3.8010526315789472, -7.873513513513511, -20.39448275862069, -55.16798479087453, -58.8537984496124]","[-22.42946835492006, -21.72412210196639, 4.283316088358167, 20.208534388166495, 55.114590294767375, 51.40555814829382]","[-29.055260657519966, -21.16986033883765, -5.12632560135122, 19.195837598240946, 77.36398304463319, 1.9010441060950367]"
2019-01-19 21:00:00,"[-8.201754385964913, -7.631526315789475, -10.2725, -25.241637931034482, -61.28707224334601, nan]","[710.5350877192982, 1370.0874210526317, 2889.7675, 5456.410086206897, 10186.349429657796, 16030.003100775195]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-7.754736842105263, -7.018421052631581, -7.910000000000001, -20.291896551724136, -56.26, -58.753798449612404]","[-14.558685781858122, -24.16067328374551, 0.6805510217405288, 20.886853450767585, 33.64750845154739, 48.799638862784974]","[-36.939473839286656, -28.59924722596065, -20.301096191014118, 9.484058043706598, 36.377917716882415, 1.4728564550050784]"
2019-01-20 00:00:00,"[-9.143125, -9.613193717277486, -16.873636363636365, -40.10103151862464, -63.47909090909091, nan]","[734.0042187500001, 1387.2748691099478, 2895.5190909090907, 5444.963266475645, 10163.044242424241, 16029.053953488372]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-8.5146875, -8.829109947643978, -8.950909090909091, -22.028194842406876, -54.841818181818184, -58.6537984496124]","[-11.18987731231557, -20.807177971947134, -5.216917370340177, 13.569506146648717, 21.022346738930032, 45.06157124713395]","[-38.55151743499845, -33.48962586943198, -29.62784079224382, -14.199634418528182, 17.57306559997007, 2.4114042608148645]"
2019-01-20 03:00:00,"[-10.1084375, -12.633749999999997, -23.098383838383835, -39.50585714285714, -70.1575, nan]","[746.8414062500001, 1395.8753125000003, 2899.952525252525, 5438.015714285715, 10140.192500000001, 16017.11503875969]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-9.322500000000002, -10.341249999999995, -9.817575757575757, -23.69, -54.285000000000004, -58.39410852713178]","[-6.369547140439185, -13.659167320363212, 27.027782584117375, 19.780461509333044, 31.463304995949745, 45.46453869174146]","[-34.23516112904082, -33.913556271692116, -17.69063684689145, -25.48152703141018, -4.615239834704575, 3.720464305179649]"
2019-01-20 06:00:00,"[-13.205271317829457, -25.375428571428593, -26.254362416107384, -44.28384615384615, -66.48358490566038, nan]","[759.0894573643409, 1406.0603809523814, 2906.7348657718117, 5428.527435897436, 10131.388301886793, 16004.002]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-12.363875968992247, -9.554285714285713, -10.06939597315436, -25.395042735042733, -54.56377358490566, -57.92]","[-1.1937801846289962, -4.134294617859957, 5.8688665992260045, 23.93788963889002, 30.132247267792525, 45.88000727921622]","[-29.499576038259246, -30.532797752989804, -28.246613246406437, -32.07987416205546, -32.259165974441295, -0.427616719815801]"
2019-01-20 09:00:00,"[-14.19217054263566, -36.82076190476191, -26.93822742474917, -37.080113636363635, -65.76473684210526, nan]","[771.5207751937987, 1417.7460000000005, 2912.8906020066884, 5430.145767045455, 10119.815789473683, 15991.768]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-12.32511627906977, -11.055238095238094, -11.527892976588628, -24.92761363636364, -55.67052631578947, -58.0]","[-7.887543875780041, 5.119409553600507, 15.39641973197495, 29.310679367454583, 37.0533212401481, 43.38597561243709]","[-27.24180288063581, -32.43677934807285, -29.826556491400364, -33.47582640608318, -27.71172915052512, -3.753055309612964]"
2019-01-20 12:00:00,"[-15.028604651162789, -35.853537735849066, -24.340917721518984, -30.886062322946174, -71.38984962406015, nan]","[791.963875968992, 1435.8484433962267, 2918.184873417722, 5422.048583569405, 10101.651804511279, 15988.849999999999]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-12.43984496124031, -12.760471698113207, -13.077721518987344, -26.59824362606232, -54.621654135338346, -58.12]","[-6.427635770462573, 7.410720809601773, 22.20976031733658, 41.73408886159063, 45.21264217692305, 42.88636745183723]","[-24.608362165145106, -27.425848302985692, -31.502956257859168, -29.055642106501317, -38.96825111725894, -12.00152668563448]"
2019-01-20 15:00:00,"[-15.377519379844959, -34.184056603773584, -17.50506329113924, -34.97197740112995, nan, nan]","[803.4915503875967, 1445.4147641509435, 2923.506835443038, 5411.054463276836, 10094.861348314607, 15990.204]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-12.780930232558138, -14.109528301886792, -14.035949367088609, -29.026101694915255, -53.41692883895131, -58.44]","[-6.780298392094506, 5.807365217063171, 26.724212839392536, 43.11095556699062, 49.65558143714909, 40.099664427051984]","[-14.53408158149885, -20.98777652817533, -33.42683156196341, -36.987221579922775, -55.20519693112712, -13.370482894713323]"
