,DWPC,HGHT,PRES,TMPC,UWND,VWND
2011-02-06 12:00:00,"[-3.837982456140351, -3.2902094240837694, -11.51823728813559, -45.79962643678161, -61.28673003802282, nan]","[708.2276315789474, 1377.1336649214663, 2900.6659661016943, 5412.239137931035, 10102.142585551332, 16050.082790697674]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-3.181929824561404, -2.96, -10.255254237288131, -25.518333333333334, -55.10790874524715, -56.711937984496124]","[7.876075007907517, 15.91603998862723, 26.872420437405825, 49.625610653797935, 69.31250482887889, 45.37306985411559]","[18.528285427299473, 18.609103618594585, 12.344968921356157, 26.38726722419762, 40.138565893036244, 20.839612088845296]"
2011-02-06 15:00:00,"[-2.638333333333331, -2.7917277486911, -12.53569491525424, -55.04655172413793, -62.894182509505704, nan]","[714.2683333333334, 1386.8443979057595, 2907.89559322034, 5419.413362068965, 10095.477376425855, 16039.707519379845]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-1.9433333333333316, -2.3364397905759167, -11.391864406779666, -26.748793103448275, -53.43186311787072, -55.73751937984496]","[12.331143701778796, 20.89546114284428, 28.657057085332276, 50.51790708947979, 62.099804284417694, 42.742459409789575]","[19.904901908979134, 12.09258160514806, 14.282145207313983, 17.045251428635275, 37.702767681827815, 18.033318370299106]"
2011-02-06 18:00:00,"[-2.167631578947369, -3.967368421052632, -15.267027027027023, -52.1214367816092, -65.08836501901142, nan]","[720.4749999999999, 1394.105, 2912.2724662162163, 5431.342988505748, 10090.368593155894, 16042.444108527132]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-1.757368421052632, -3.596842105263158, -9.664054054054054, -27.420919540229885, -52.585095057034216, -55.758449612403105]","[14.275840991255752, 19.82166106446801, 28.88057164207012, 51.29248999436405, 61.84741566448349, 45.255668785213686]","[10.892591169493775, 6.995866825873184, 13.66555756787166, 12.567061888197504, 33.052354359044124, 19.505923318409057]"
2011-02-06 21:00:00,"[-1.6710526315789471, -4.3103141361256565, -17.89304054054054, -45.91879310344827, -65.67657794676806, nan]","[725.0807017543862, 1397.4209424083772, 2913.2389864864863, 5432.672844827586, 10082.148897338402, 16032.871317829458]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-1.2968421052631574, -3.549005235602096, -9.528918918918919, -27.520919540229883, -52.57216730038023, -56.23751937984496]","[15.529158150782958, 17.758538234152244, 31.00487443137652, 49.703551181393976, 62.37764861950561, 45.4225291373416]","[4.653477286094134, 3.0800676920216867, 11.26576654754637, 10.491912107453631, 31.801564288159273, 18.502403666473853]"
2011-02-07 00:00:00,"[-2.0878947368421046, -4.8868586387434565, -18.145236486486485, -42.289885386819485, -69.31136363636364, nan]","[735.6938596491226, 1406.275654450262, 2920.251689189189, 5434.9924355300855, 10079.717272727274, 16034.063643410853]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-1.4617543859649127, -4.0898429319371745, -9.70966216216216, -28.019598853868196, -52.408863636363634, -56.573178294573644]","[12.814845134863935, 14.174676796111216, 26.612323118254572, 41.457277068293266, 59.29702978471497, 43.4515732312297]","[-2.329824905315726, 0.3885070472800792, 4.090550848094619, 8.782247060368732, 33.18136504410216, 11.595254832191339]"
2011-02-07 03:00:00,"[-3.5109448818897637, -5.9390052356020915, -19.930976430976436, -41.31415472779369, -70.11469696969696, nan]","[744.0186614173227, 1411.9302094240834, 2925.3710437710442, 5435.960114613181, 10067.805909090908, 16030.05984496124]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-2.830866141732283, -5.258952879581149, -9.874478114478116, -28.637936962750715, -52.275151515151514, -56.0537984496124]","[6.076674574325779, 11.133254894560533, 23.71129241423349, 34.71291146197679, 57.74901251010661, 40.11402256562374]","[-8.05247822619233, 1.345300345127461, 1.245338873315988, 10.390326929084425, 35.20425864661517, 10.720545232832842]"
2011-02-07 06:00:00,"[-4.447578125, -7.3271875, -19.936912751677855, -36.30771428571429, -65.7132196969697, nan]","[749.1135937499998, 1413.5688020833336, 2922.436979865772, 5424.478857142857, 10048.203106060606, 16018.546899224806]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-3.9342187499999994, -6.890729166666667, -11.118389261744968, -29.291428571428572, -51.67060606060606, -55.47317829457364]","[4.1775585630208045, 8.513325138450591, 18.59290869262533, 29.224513267237626, 58.35908470782622, 40.62378833271753]","[-12.427824925879934, -2.832238412864106, 0.8621299780021413, 12.18979089937982, 37.96694141763922, 15.383120606522969]"
2011-02-07 09:00:00,"[-5.163124999999999, -8.721927083333334, -19.218114478114476, -33.930571428571426, -69.36965909090908, nan]","[747.2416406249998, 1409.1203645833334, 2912.023939393939, 5404.746571428571, 10028.691136363635, 15999.36031007752]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-4.819374999999999, -8.077708333333334, -12.643501683501682, -29.459999999999997, -50.84219696969697, -55.47162790697674]","[-1.7190407543772674, 3.2142009453174687, 15.93812637370635, 29.144156384121075, 62.242472071190775, 44.55649339342725]","[-18.114631751985307, -11.838560875966214, -1.9427534837424403, 16.774494626188222, 36.13300065655265, 18.03902805213777]"
2011-02-07 12:00:00,"[-6.725625000000002, -10.089057591623035, -19.502727272727274, -33.39928366762177, -65.7132196969697, nan]","[747.8862500000002, 1407.1663874345545, 2903.719090909091, 5386.496418338109, 10008.633068181818, 15972.836899224805]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-6.097500000000002, -8.53329842931937, -13.656969696969698, -29.928194842406878, -51.0630303030303, -55.4537984496124]","[-2.5933986130775493, 9.710998174763754, 15.67622354032144, 28.038193287501134, 56.33530316429558, 48.216240777455795]","[-17.57373608933495, -9.190767913752422, -1.6198963209254602, 18.22889532089423, 32.68206385738718, 18.535730397142412]"
2011-02-07 15:00:00,"[-8.228125, -11.88816753926702, -21.692885906040267, -33.48542857142857, -70.16283018867924, nan]","[752.100390625, 1408.724136125655, 2898.0916107382554, 5372.392, 9995.567886792453, 15968.057596899225]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-6.6053125, -9.053193717277487, -14.63751677852349, -30.204285714285714, -50.18377358490566, -54.23596899224806]","[0.19334186867827863, 3.797766870000822, 14.222784897879235, 28.71404327064708, 48.86011798606399, 53.47887192909849]","[-16.41440824785159, -12.308247095360528, -0.1347086886201865, 18.986986586692584, 27.5865317804241, 14.949509905963717]"
