,DWPC,HGHT,PRES,TMPC,UWND,VWND
2010-06-17 12:00:00,"[10.930620155038762, 1.1208571428571397, -15.837046979865772, -64.45575498575498, -57.08520754716981, nan]","[828.4846511627903, 1548.8171428571432, 3176.1317449664434, 5870.4898290598285, 10905.641547169811, 16666.106]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[19.02914728682171, 15.028571428571427, 9.093020134228187, -9.248888888888887, -42.75924528301886, -66.76]","[1.5681308889019263, 7.286146674243066, 10.57343010715084, 11.203983001774674, 33.95681392801309, 14.673407530324782]","[0.6764960980767266, -4.703781651510863, -5.58045254389413, 10.388224611306612, -9.084104612070766, -1.9620212661966683]"
2010-06-17 15:00:00,"[12.446562499999999, 3.325714285714284, -9.43046979865772, -25.52871794871795, -58.874792452830185, nan]","[830.4709375000001, 1551.2968571428573, 3176.1677852348994, 5865.977065527065, 10910.50841509434, 16667.098]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[19.074375, 15.017142857142856, 8.109127516778523, -8.953732193732192, -41.938490566037736, -66.22]","[1.4481658366508352, 7.269159720835181, 8.430967536429433, 7.474971907187621, 26.264124915638714, 12.757494516157795]","[2.954483382456844, -1.8030133886130886, -3.0151251059437905, 5.369779338326173, -12.773744349075589, -3.3421067712153962]"
2010-06-17 18:00:00,"[13.794961240310077, 9.351571428571441, -5.19476510067114, -22.287407407407407, -58.626641509433966, nan]","[832.4937209302327, 1556.7057142857138, 3184.4168456375837, 5873.827578347578, 10923.759094339623, 16670.478]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.91364341085271, 14.938571428571429, 7.749395973154364, -8.531509971509973, -42.76264150943396, -66.22]","[0.34090489560199033, 4.342018894705849, 8.252773697844372, 7.618018939300211, 29.16225707960616, 8.62544648154945]","[5.705095098993413, 4.024716932581113, -2.880641927603647, -0.049017659303373616, -8.826928946429215, 0.20989757961029024]"
2010-06-17 21:00:00,"[15.95248062015504, 11.792460732984296, -4.736127946127943, -27.6484, -53.93279245283019, nan]","[820.7755038759688, 1549.0681675392668, 3181.8331986531985, 5879.405371428572, 10925.396905660376, 16678.803953488372]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.42372093023256, 16.10910994764398, 8.42653198653199, -7.7354285714285735, -43.64075471698113, -66.15689922480621]","[1.2654726797357385, 5.334775797783425, 6.8931136357023535, 8.781009518555692, 32.05560266260587, 7.340122811864235]","[8.011837536672902, 8.422652028155042, -5.222032864909316, -7.644215290484642, -5.145822960143054, 4.123826311098686]"
2010-06-18 00:00:00,"[17.339921875, 10.597801047120415, -4.7957912457912535, -47.3484, -53.466754716981136, nan]","[812.6199218750002, 1543.900209424084, 3180.7884511784514, 5883.622085714286, 10922.470566037735, 16679.603255813952]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.72515625, 18.329528795811516, 8.886127946127944, -6.822571428571429, -43.345283018867924, -67.29720930232558]","[0.5714234191253376, 8.219737880293415, 5.582064689319387, 8.797257588267659, 37.179120116676486, 9.9490471156985]","[9.789039230267182, 5.904761221589492, -5.546071255533236, -9.515029919411695, 1.0041995778970534, 1.4198046466252374]"
2010-06-18 03:00:00,"[17.35625, 11.238229166666668, -3.100302013422813, -32.228461538461524, -69.40818867924528, nan]","[819.4631249999999, 1552.3418749999998, 3194.728758389261, 5893.675384615385, 10914.251283018868, 16681.5492248062]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.7540625, 19.1915625, 9.41315436241611, -7.1676923076923105, -43.08792452830188, -66.82124031007751]","[1.9822133031987703, 8.313977926400648, 12.829563192389545, 9.306057042393329, 46.685415726006305, 10.045538373233285]","[13.219399838146135, 3.675291117744756, -11.989579463149886, -7.3411671325546255, 1.383959729686715, 2.054164771004015]"
2010-06-18 06:00:00,"[16.3178125, 12.1715625, 1.967449664429529, -23.920571428571428, -66.48320754716981, nan]","[815.480625, 1551.356041666667, 3194.723657718121, 5889.664000000001, 10900.873924528301, 16670.66875968992]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[23.643124999999998, 20.2275, 8.727919463087247, -7.11, -43.06301886792453, -67.44217054263565]","[4.089187197244269, 14.806556887652478, 15.744527323908008, 8.047879422087238, 45.88799839857076, 10.428402268859246]","[12.488506173470059, -0.7244852467292715, -14.95579687530911, -0.08086869802506184, 5.146184436834951, 3.5041583497707807]"
2010-06-18 09:00:00,"[17.41421875, 15.121875, 3.074161073825505, -20.368657142857142, -53.08981132075472, nan]","[817.7679687500001, 1552.2985416666666, 3190.5012080536912, 5881.189257142857, 10888.786981132074, 16662.186899224806]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[23.030625, 19.10770833333333, 7.729932885906042, -7.690571428571428, -44.01396226415095, -66.58248062015504]","[8.111654099821683, 17.242368155170173, 12.937380957866866, 11.931485775290543, 40.64033126677088, 12.42575610871055]","[15.64583409185605, 2.3071640752179667, -8.0568268895546, 2.20463816341604, 6.795796249539331, 2.517493356865512]"
2010-06-18 12:00:00,"[18.388125, 14.203926701570682, 0.13600671140940002, -21.608571428571427, -65.45822641509434, nan]","[817.5596874999999, 1555.2568062827224, 3196.3067114093956, 5881.547171428571, 10881.089207547171, 16658.201550387595]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[24.286875000000002, 20.018534031413612, 8.350402684563761, -9.260285714285715, -43.01320754716981, -66.82744186046511]","[13.243052147395371, 11.896013489799014, 11.63039385851429, 13.063090898703157, 40.894627558164075, 15.013502010777863]","[14.524216994179863, 1.6484591591735458, 2.3134716632615318, -1.3877736602986765, 8.34352927684729, 2.8749061151938937]"
2010-06-18 15:00:00,"[17.522499999999997, 13.23567708333333, 0.22520134228187644, -30.571600000000007, -55.91905660377358, nan]","[819.3575000000003, 1557.2659375000005, 3198.4613422818793, 5886.620457142857, 10875.668679245282, 16654.14472868217]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[24.639999999999997, 20.434791666666662, 8.301744966442952, -9.150857142857145, -43.26339622641509, -67.24837209302325]","[13.142623137860182, 11.778823109700342, 13.251164201105325, 13.95138279792914, 37.44291867700241, 14.924880729218756]","[12.866837735286092, 5.3583917083372, 9.304914065522892, 2.520622566022277, 11.796950309474115, 2.137250106774371]"
