,DWPC,HGHT,PRES,TMPC,UWND,VWND
2013-01-19 12:00:00,"[-0.8520930232558122, -1.6407291666666666, -15.332214765100666, -31.4117094017094, -62.936603773584906, nan]","[780.416589147287, 1471.87390625, 3022.9387919463084, 5590.33547008547, 10358.432641509433, 16083.675426356589]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[4.957829457364343, 4.17125, -5.145234899328857, -19.995042735042734, -55.746792452830185, -66.47627906976744]","[40.335527043317775, 38.52978549646031, 40.99526919654269, 47.408622536410306, 63.75650505116739, 71.50285243018968]","[16.502400571740434, 4.646163354644916, 14.160077979186848, 5.909149777067401, -4.402171477108472, -5.82357983491665]"
2013-01-19 15:00:00,"[-0.007265625000000608, -2.029166666666666, -15.315738255033555, -26.4164, -65.175, nan]","[768.8906249999999, 1459.3474999999999, 3016.7338590604027, 5585.0688, 10355.0375, 16091.272635658914]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[3.9212499999999992, 4.790000000000001, -4.498590604026845, -19.895999999999997, -55.660000000000004, -66.99410852713179]","[38.01625579187308, 40.72034231436546, 44.32208226202935, 53.14044570314712, 67.02033971188726, 70.00844538797999]","[21.650987797875676, 13.959557045694849, 13.631587407213573, 6.674758008412928, 4.736477715901138, -5.3386471353418585]"
2013-01-19 18:00:00,"[1.0950781249999997, -3.6672774869109928, -17.184309764309766, -27.007399999999997, -65.13712121212122, nan]","[758.0496875000001, 1444.3531413612563, 3006.089427609428, 5569.6957999999995, 10333.974393939394, 16091.31496124031]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[2.662656249999999, 5.256230366492147, -4.149562289562292, -21.302, -54.95545454545454, -67.23286821705426]","[26.412406067171567, 42.92256520810304, 45.35371380337025, 58.16587698935999, 75.84031561901386, 70.56728441290399]","[23.146625692799486, 11.741441947452685, 7.469435328419544, 8.18109947492649, 17.52897461754722, 1.8596209415585172]"
2013-01-19 21:00:00,"[2.7294736842105274, -8.65010526315788, -18.306351351351353, -27.721034482758622, -62.89719696969697, nan]","[742.4810526315786, 1430.961789473684, 2991.4312500000005, 5544.9068965517245, 10287.819090909092, 16077.131162790698]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[5.624210526315792, 5.366315789473681, -4.700540540540542, -23.156551724137934, -54.28272727272727, -66.75224806201551]","[33.491252387038074, 42.623243763151734, 47.793415762558325, 67.34062203151656, 93.40983724487563, 73.19218027420868]","[23.12723191240118, 5.181658015918002, -3.1058016569146143, 4.580236874938138, 18.969078117409047, 9.953050673994193]"
2013-01-20 00:00:00,"[2.101826086956524, -7.344240837696337, -17.870639730639727, -49.077478510028655, -65.69204545454546, nan]","[750.1013913043474, 1437.8305235602097, 2988.2687542087538, 5540.515444126074, 10266.409659090908, 16058.262480620155]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[5.153913043478264, 3.552565445026177, -6.179865319865318, -23.039083094555874, -55.202045454545456, -66.12821705426356]","[39.40687044874287, 38.462067196834255, 52.394565260086615, 61.43281088558493, 91.2956733236046, 78.2399809935824]","[1.3804894858326027, -7.637245846800003, -3.022101960297639, -18.143504513394674, -3.48782314377223, 11.327072903702165]"
2013-01-20 03:00:00,"[-2.639687500000001, -8.631099476439791, -21.332693602693595, -37.72094555873925, -65.7132196969697, nan]","[764.4415625000001, 1448.2085863874347, 2985.823434343434, 5538.678166189112, 10263.72571969697, 16027.821240310077]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[3.2618749999999994, 1.6782198952879566, -7.775151515151514, -22.834498567335245, -57.3194696969697, -65.2506976744186]","[33.059581783676364, 35.97006388840342, 49.37091230134624, 68.35244757933792, 89.99339707419423, 88.38616443873325]","[-22.278512269203233, -18.94680448864214, -8.486282073695117, -9.01438493944392, -3.7704700797642876, 10.998999455730658]"
2013-01-20 06:00:00,"[-2.86609375, -19.128489583333334, -20.03731543624161, -36.848290598290596, -65.74283018867925, nan]","[776.9625781249999, 1447.8931770833333, 2979.9347651006706, 5535.415641025641, 10257.325471698112, 15988.43465116279]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-1.0123437499999999, -1.0016666666666665, -8.188187919463084, -21.851452991452987, -58.054339622641514, -65.13286821705427]","[30.95173448410389, 46.869478454622076, 59.81362911549615, 66.64663282015086, 82.32466953706405, 95.87323253661543]","[-22.077084561914035, -20.663506203809675, -13.444102329724211, -14.95387513092248, -6.221649442282529, 7.528550591065882]"
2013-01-20 09:00:00,"[-14.284186046511634, -33.6784761904762, -27.846999999999998, -33.870397727272724, -62.96308270676692, nan]","[791.3873643410856, 1450.4032380952385, 2974.1363, 5520.3966477272725, 10240.824060150375, 15957.236]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-8.449147286821708, -4.984761904761905, -7.227, -22.344659090909094, -57.56075187969925, -64.34]","[20.59641000544502, 36.976518262957214, 54.50648767195322, 67.20529227019459, 88.51713395443001, 105.63248337637395]","[-22.294864311865453, -24.89048255754352, -20.010318186306083, -12.376713570718486, -14.73090325913814, 3.2347456994452446]"
2013-01-20 12:00:00,"[-18.276124031007754, -34.32350710900474, -25.487619047619045, -28.481784702549575, -60.88522556390978, nan]","[798.0489147286825, 1454.2634123222751, 2972.043460317461, 5502.6285552407935, 10222.271240601503, 15926.619999999999]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-10.92434108527132, -6.5908056872037895, -8.477777777777783, -23.81410764872521, -56.34721804511278, -64.08]","[14.089256400878057, 26.311327210262863, 49.171125231207924, 71.63540584082193, 95.51447759041567, 103.97361592651882]","[-22.134334243426984, -26.008942058797608, -22.521493945510905, -16.52777921672868, -13.203141705249719, -0.7041073531453984]"
2013-01-20 15:00:00,"[-18.906384615384614, -32.39830188679245, -19.202911392405063, -27.976045197740113, -62.60258426966292, nan]","[815.3284615384612, 1468.4696226415094, 2980.3961075949373, 5496.123389830509, 10210.001535580524, 15919.236]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-11.44230769230769, -7.765660377358492, -10.56221518987342, -24.99220338983051, -56.05176029962547, -64.44]","[9.05068097426012, 18.861767308807305, 45.485493932844726, 74.985438541428, 100.37113617583135, 98.19461420982475]","[-15.213617193464097, -20.299957897192336, -20.285712927492735, -16.996544437652574, -14.764941526259017, 1.6214204216314452]"
2013-01-20 18:00:00,"[-19.17186046511628, -30.17490566037736, -13.366182965299684, -28.879098591549294, -62.989288389513106, nan]","[821.6304651162789, 1474.7664150943397, 2979.896876971609, 5485.100309859155, 10195.07277153558, 15903.243999999999]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-10.466976744186043, -8.027924528301886, -11.592492113564669, -25.618028169014085, -56.852883895131086, -64.76]","[5.985123181325701, 18.96076629969598, 55.00274038994355, 79.95270513926128, 110.48223553551394, 101.17968004444482]","[-12.20185902974645, -14.176481638444425, -14.764980279614504, -10.459558028644002, -18.84939772753837, 2.557594593319092]"
2013-01-20 21:00:00,"[-18.667906976744185, -16.772500000000004, -14.024952380952383, -28.55316384180791, -62.58483146067415, nan]","[813.5497674418606, 1465.5749999999998, 2962.815936507937, 5467.672542372881, 10182.767191011237, 15890.992]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-9.555348837209303, -9.410000000000002, -12.715873015873017, -25.091073446327684, -57.251011235955055, -64.82000000000001]","[7.894796315928713, 23.192029132281228, 55.68697286627109, 84.97388455671503, 117.65173315752158, 99.80196268956234]","[-7.773894628544283, -10.839270488709948, -13.86420099886273, -9.10753032567041, -12.435213875418816, -4.937005095319001]"
