,DWPC,HGHT,PRES,TMPC,UWND,VWND
2011-04-29 12:00:00,"[-0.989765624999999, -4.3524607329842935, -10.262424242424242, -42.431599999999996, -62.925000000000004, nan]","[771.8693749999999, 1455.578167539267, 3009.8831986531986, 5590.179999999999, 10369.6975, 16214.280852713178]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[2.2946875, 2.84, -3.5983838383838385, -20.048, -52.81, -56.839069767441856]","[4.643141023942693, 7.141816015146357, 15.654073103096652, 24.640431536770773, 52.160855638155844, 27.33652638324008]","[-18.30877825828176, -20.90746709187388, -26.83117683628761, -31.444995059972765, -47.45856655120828, 4.544078185193493]"
2011-04-29 15:00:00,"[-1.5004651162790643, -14.073593749999995, -17.34248322147651, -43.78407407407407, -60.18738636363636, nan]","[784.5276744186045, 1473.6302083333328, 3033.8941610738257, 5624.421481481481, 10416.01356060606, 16216.713178294574]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[4.230697674418604, 4.6582291666666675, -2.211677852348994, -18.656296296296297, -54.22287878787879, -57.00031007751938]","[-2.119351904391649, 5.32449726804925, 18.78595015496433, 37.06465772137906, 55.92259755273377, 31.865851696723983]","[-8.673426573282168, -15.498878946346812, -21.02124721159907, -34.627014305872926, -32.58312732054294, 5.634013906857733]"
2011-04-29 18:00:00,"[0.18328125000000037, -19.69314136125654, -26.949395973154363, -37.97037037037037, -60.49515151515151, nan]","[793.84015625, 1486.551518324607, 3050.035369127517, 5646.410740740741, 10447.66196969697, 16228.359534883723]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[7.935312500000001, 5.558848167539268, -1.8888590604026856, -18.782222222222224, -54.07515151515152, -57.40496124031008]","[-0.3397630616838518, 7.501540063322814, 18.44967694539483, 35.65194432404186, 67.01474157409385, 36.12070346110466]","[-0.2635546658953606, -7.333197412340094, -15.412669523692085, -21.740535201638686, -33.92652066182928, 0.35041011662804195]"
2011-04-29 21:00:00,"[1.464531249999999, -21.748534031413577, -33.22255033557047, -29.91, -60.17, nan]","[788.2738281250003, 1485.1574345549734, 3056.7571140939594, 5663.1536, 10472.985, 16240.383953488372]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[10.507968749999998, 6.713298429319371, 0.023221476510068645, -18.551999999999996, -53.86, -58.2662015503876]","[0.8589173684638483, 8.189897685897641, 17.4878101657567, 31.793510422701722, 72.74319628137403, 40.325305591776186]","[5.05441472573988, -1.4700491740465664, -9.2153814442123, -16.025526855662406, -46.76307732623564, -5.2514905912125664]"
2011-04-30 00:00:00,"[3.7207812499999977, -13.014166666666664, -28.364242424242423, -21.626876790830945, -58.11418867924529, nan]","[783.6548437500003, 1483.5553124999997, 3063.821515151515, 5676.6442406876795, 10504.56286792453, 16253.846666666666]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[10.868124999999996, 8.031666666666668, 1.6975757575757573, -18.54510028653295, -53.09358490566038, -59.34682170542636]","[-3.844368566770766, 5.886133809162389, 15.186420903700439, 45.31018564724836, 76.83716002764118, 42.154874709105364]","[9.925902954565387, 2.8511605318346653, -1.0681529881014764, -6.10395903052908, -43.667857797383896, -10.285254295973731]"
2011-04-30 03:00:00,"[1.102500000000004, -11.364083769633508, -33.36259259259259, -20.2192, -57.91192452830189, nan]","[783.0256249999999, 1486.8380628272253, 3073.875555555556, 5694.460228571429, 10537.80324528302, 16265.082558139537]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[11.4025, 9.17612565445026, 2.5362962962962956, -17.713714285714286, -52.96716981132076, -60.284031007751935]","[-6.537291804177632, 4.90082865818369, 16.36285146887087, 42.80729929657277, 62.31965372752564, 38.29112160850333]","[17.166094268339897, 12.356533411496663, 9.65769983064906, -3.3557339776482316, -22.171469141846618, -11.119711755323936]"
2011-04-30 06:00:00,"[-1.0206249999999994, -2.9616666666666673, -30.08925925925926, -27.640228571428572, -57.0382641509434, nan]","[783.1062499999999, 1488.93625, 3074.427777777778, 5696.891428571428, 10544.607471698115, 16278.938527131782]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[12.9025, 9.065, 2.291851851851851, -16.88, -52.969433962264155, -60.59410852713178]","[-6.333077852629225, 7.051571948705647, 19.78197708728174, 42.94105683687534, 63.60017511717517, 36.84255412695358]","[22.80639028437342, 21.47721529541552, 16.828286688228122, 4.367288639278582, -5.471911197887661, -9.981697465761753]"
2011-04-30 09:00:00,"[2.186250000000002, 0.7365968586387506, -26.026262626262625, -20.73705714285714, -57.03598484848485, nan]","[774.5412500000001, 1480.9365445026174, 3067.5753535353538, 5693.189885714285, 10543.130606060606, 16281.188914728682]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[13.464999999999998, 8.895497382198956, 2.4925252525252524, -16.597714285714286, -52.965681818181814, -61.1537984496124]","[-6.972548392557158, 8.502972942460415, 20.43094958173, 39.868152648507596, 71.75950866051645, 38.51249519817291]","[28.238156950763422, 26.968242573097776, 18.489980378448717, 3.168079575407281, -4.070897516138861, -11.894434956965577]"
2011-04-30 12:00:00,"[4.130156250000001, 3.468219895287957, -8.618181818181817, -20.198510028653295, -57.24363636363636, nan]","[768.3578125000001, 1476.682984293194, 3066.0554545454547, 5698.659455587393, 10552.102575757575, 16291.882558139536]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[13.70875, 9.66460732984293, 1.8399999999999992, -16.347679083094555, -52.303939393939395, -60.6522480620155]","[-7.096306164826229, 12.287798465033323, 21.267615731658292, 29.967070514166267, 84.91586146548671, 38.824130890439925]","[35.98366486451388, 32.71130505055618, 21.465602534401423, 11.113821161369366, -18.765090932099756, -10.548790552244293]"
2011-04-30 15:00:00,"[5.524561403508771, 2.3884293193717276, -3.9695945945945947, -17.27765042979943, -55.68693181818182, nan]","[759.3617543859651, 1469.047277486911, 3063.591621621622, 5708.561604584528, 10584.431136363635, 16303.48534883721]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[11.829473684210527, 10.746282722513088, 2.501824324324323, -14.569169054441263, -51.50090909090909, -60.30031007751938]","[-9.5806081074915, 11.082912672155521, 19.43515543035498, 44.20862024932309, 69.65863675745562, 33.16080925882416]","[36.75376091624605, 42.09413255472803, 28.055167622907067, 24.64629512961532, -9.541624052312201, -7.320137549795883]"
