,DWPC,HGHT,PRES,TMPC,UWND,VWND
2018-03-18 12:00:00,"[-8.128281249999999, -23.35690476190476, -28.443557046979866, -34.211424501424496, -65.21577358490566, nan]","[785.008046875, 1462.732142857143, 3014.624932885906, 5610.280541310542, 10395.6919245283, 16179.3]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[0.9806250000000001, 1.428095238095238, -2.2677181208053687, -18.91099715099715, -55.03169811320755, -61.14]","[-3.8100907571612437, -8.168130478995401, 11.125326565383633, 16.056108160893135, 50.86475471313904, 46.339311951734445]","[3.888794957315958, -0.9491784726230087, -2.2069573928758093, -8.420725698608145, -14.864077171950333, -13.529495328349883]"
2018-03-18 15:00:00,"[-9.111875000000001, -25.48857142857143, -28.341744966442956, -35.58851851851852, -62.52524528301887, nan]","[787.1703125000001, 1466.4416190476188, 3019.4517449664427, 5614.7650997150995, 10409.840641509434, 16181.448]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[1.4837499999999995, 1.830476190476191, -2.455302013422818, -18.73777777777778, -55.30754716981132, -60.6]","[-6.371086311884546, -7.921695788526297, 10.725983924725043, 14.307776959868066, 56.6897005518234, 43.94356945855533]","[2.090568087667473, 4.6848778296225815, -0.394096574911369, -0.565446075652182, -11.705689212507904, -10.271274859584041]"
2018-03-18 18:00:00,"[-7.7503125, -26.81656249999999, -22.206476510067123, -40.04497142857143, -60.172452830188675, nan]","[779.8676562499999, 1459.7395312499998, 3014.749463087248, 5608.566114285714, 10413.492905660378, 16184.343643410853]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[3.147812500000001, 1.8712499999999987, -2.2737583892617432, -18.799714285714284, -55.390188679245284, -60.19875968992248]","[-5.630686811586203, -4.743746174316811, 10.092978021187166, 17.68382199184997, 70.47916610069277, 43.09136343069134]","[4.128189015228615, 8.705427891576026, -0.2166042613881887, 6.884629608206668, -7.500689715870045, -6.575409796140792]"
2018-03-18 21:00:00,"[-7.991562500000001, -13.53664921465968, -15.620270270270275, -41.96919770773639, -59.8569696969697, nan]","[763.4734375000004, 1446.7749738219893, 3002.694324324324, 5594.371948424069, 10400.761818181818, 16178.064263565891]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[5.636874999999996, 0.2211518324607335, -2.2613513513513492, -18.738223495702005, -55.585757575757576, -60.59875968992248]","[-5.224331494173676, -2.3827856557398843, 11.508534372593806, 31.049798558969172, 57.58452635858944, 46.43328721228281]","[4.095248949039612, 7.053365702195626, 0.7399442871442112, -1.286688407105402, 5.97309902468254, -4.562464677712592]"
2018-03-19 00:00:00,"[-8.098086956521739, -11.182356020942406, -16.020439189189187, -35.53060344827586, -60.12045454545455, nan]","[752.5597391304347, 1436.632356020942, 2992.8422297297293, 5581.844109195403, 10381.683863636363, 16172.217209302326]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[5.848695652173915, 0.31591623036649386, -2.3096621621621614, -19.386149425287357, -56.117954545454545, -61.21813953488372]","[-7.377994640130715, -2.3685498228608117, 14.437206534928748, 28.603930234396376, 74.20563531803329, 46.8994360182292]","[4.076203500413209, 6.812290062208571, -2.588559759360674, -2.9940516530595582, 10.396956546772806, -5.68479107959413]"
2018-03-19 03:00:00,"[-8.742280701754387, -7.74759162303665, -18.470540540540547, -36.83343839541548, -62.06215909090909, nan]","[748.5389473684212, 1433.1359162303665, 2988.0416891891896, 5572.122893982808, 10364.17159090909, 16161.543410852712]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[5.868070175438595, 0.62848167539267, -2.6407432432432447, -19.42733524355301, -57.36113636363636, -60.7568992248062]","[-8.757926510792979, -1.2790384054197796, 13.997542613878258, 22.03729329233287, 56.95939992769472, 42.72365574794824]","[3.2888279777626463, 3.859444234882715, -2.3416641156268194, -1.322871363442883, 14.618306307891208, -0.380358767522518]"
2018-03-19 06:00:00,"[-8.652631578947366, -7.465894736842104, -19.093559322033908, -30.53206896551724, -62.433181818181815, nan]","[739.3168421052628, 1423.8909473684207, 2974.881457627119, 5556.831379310345, 10337.469545454545, 16136.991550387596]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[5.713684210526318, 0.44105263157895, -3.1603389830508495, -19.89448275862069, -58.81, -59.5568992248062]","[-12.150886583695325, -4.977373942414406, 13.710662688135127, 21.32910404846657, 37.69121377778557, 41.45995438262354]","[4.004286566773587, 2.6290648844142233, -2.472766568253753, 0.9825701766255085, 8.007139546371882, 3.434155887061073]"
2018-03-19 09:00:00,"[-7.941315789473685, -7.95157894736842, -20.547661016949146, -24.32363112391931, -62.41307984790875, nan]","[727.928070175439, 1412.2179999999996, 2963.624847457627, 5542.655216138328, 10303.458631178706, 16116.053333333333]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[5.261052631578945, 0.6010526315789493, -3.125084745762711, -20.40293948126801, -57.76912547528517, -58.19565891472868]","[-14.461661172085961, -8.740160901640255, 10.702541508787087, 22.246700989398708, 34.177749895086755, 39.02399583167943]","[4.789173331342675, 2.5154830645003434, -3.526746996791392, 0.4274383234812538, 16.491904264679665, 3.372556826207783]"
2018-03-19 12:00:00,"[-7.607017543859648, -6.284473684210527, -19.142271186440688, -23.9821325648415, -65.06832699619773, nan]","[723.9487719298243, 1407.7594736842107, 2954.3527796610174, 5526.967204610951, 10276.720608365018, 16098.047209302325]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[4.8540350877193, 0.21631578947368416, -3.689830508474578, -20.805244956772334, -57.78509505703422, -57.43751937984496]","[-15.452971259238021, -10.495830448405624, 3.9089814428783662, 17.344384245940045, 40.556013325233494, 36.776973128682634]","[7.10619686348329, 5.186522779722634, -0.45952099756329035, -5.542730360864783, 13.518247842285433, 0.9031912027442401]"
2018-03-19 15:00:00,"[-6.458421052631577, -7.2244210526315795, -17.721694915254236, -23.019452449567723, -64.57380228136883, nan]","[714.8399999999998, 1399.2778947368424, 2952.476101694915, 5524.019337175792, 10269.162851711028, 16098.87511627907]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[4.608421052631578, 1.1347368421052626, -4.29728813559322, -20.31302593659942, -56.248212927756654, -56.71813953488372]","[-25.24959104808422, -19.248445427868788, 5.163789236665171, 11.174720212415908, 51.46508312377408, 33.57652060688882]","[1.1846966692508436, 0.8197857167805965, 6.461037230388753, 2.7413241112582902, 16.405111907541524, -0.5629961796900711]"
