,DWPC,HGHT,PRES,TMPC,UWND,VWND
2010-03-30 12:00:00,"[-3.2249999999999983, -16.853333333333328, -28.90778523489933, -43.25359999999999, -60.845, nan]","[773.2874218749998, 1458.3716666666664, 3021.968288590604, 5623.6964, 10411.215, 16140.758062015502]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[4.526718750000001, 2.64, -0.8948993288590599, -17.732, -54.36, -60.94372093023256]","[1.8316975524310088, 7.859892577692279, 6.314377526103245, 7.35259432355879, 6.541348118395409, 20.414945183929166]","[10.165036184830742, -0.43037748343623916, -9.130631791791902, -21.737794333215387, -78.68105249069795, -25.73828800203348]"
2010-03-30 15:00:00,"[-2.537031250000001, -15.373141361256552, -22.608383838383837, -46.099000000000004, -59.894999999999996, nan]","[776.1870312500001, 1464.1510471204192, 3033.4653535353536, 5643.384571428572, 10450.34, 16161.969069767443]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[5.0696875, 4.318010471204189, 0.2581818181818178, -16.862857142857145, -53.685, -61.94217054263566]","[4.707083325501519, 7.5766889547410665, 4.97353478383213, 12.426731462189743, 17.613712495058323, 15.909762940683386]","[11.64595930480978, -2.4550125115902066, -8.920314062479822, -17.97164758108918, -62.152370285785786, -28.46002548739052]"
2010-03-30 18:00:00,"[2.5311718749999974, -12.442722513089002, -19.615387205387204, nan, -59.878446969696974, nan]","[771.9251562500003, 1465.299842931937, 3041.1794612794615, 5653.712722063037, 10472.417045454546, 16191.49054263566]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[7.020468749999997, 6.6127748691099475, 0.7709764309764304, -16.82074498567335, -53.719469696969696, -62.31968992248062]","[2.8720477194706424, 7.883172725791206, 8.942647526057145, 19.09122984647351, 22.844567015800827, 15.928085888967932]","[14.572885265780185, 0.13598721637903893, -4.922731111618463, -13.421877572738111, -48.47229345055759, -22.430471150247104]"
2010-03-30 21:00:00,"[4.944521739130436, -9.591157894736838, -19.357297297297297, -19.985, -60.82361216730038, nan]","[756.7744347826085, 1454.8105263157893, 3035.5451351351353, 5656.497931034483, 10492.940570342205, 16214.043100775194]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[9.58695652173913, 7.812631578947369, 1.0291891891891876, -15.866034482758621, -54.25315589353612, -62.30186046511628]","[5.02174832129318, 10.843408060042247, 12.409370294799553, 22.53840393734516, 28.646329064637953, 19.53885963111009]","[15.70821539675046, 5.7926827214646375, 0.18908693314172034, -20.511965255775742, -62.678541366174436, -21.13633081010292]"
2010-03-31 00:00:00,"[4.6348695652173895, -9.76586387434555, -20.80445945945946, -24.795302593659944, -58.53566539923954, nan]","[749.0665217391306, 1452.6569109947648, 3042.3925000000004, 5672.558097982709, 10524.843346007605, 16236.011317829458]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[10.513043478260867, 9.966178010471204, 2.089324324324324, -15.05077809798271, -52.88965779467681, -63.77937984496124]","[6.540384694834951, 11.75457060142305, 16.185147186938764, 13.684163709999568, 38.57093765147127, 17.392495961980284]","[21.034732777186687, 9.176345082654986, 0.04239179995078113, -21.22731068046312, -67.66628536567697, -20.324373876110783]"
2010-03-31 03:00:00,"[3.7194736842105307, -11.096, -17.014797297297296, -25.794827586206896, -58.04712121212121, nan]","[748.9899999999997, 1455.6007368421049, 3052.902668918919, 5693.52448275862, 10561.226742424242, 16257.435348837209]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[11.650526315789474, 11.158947368421055, 2.9295270270270253, -13.973793103448278, -52.916060606060604, -63.837519379844956]","[13.352260627893594, 15.699686698828422, 15.239015370010902, 12.470709246649628, 37.42956869560528, 15.998529471147952]","[29.590095583208537, 14.398055801604237, -5.99929971324404, -18.368395835845796, -56.07651669005019, -13.259471090727256]"
2010-03-31 06:00:00,"[3.393999999999992, -11.030523560209424, -17.780101351351348, -26.627586206896552, -56.774166666666666, nan]","[747.0264347826092, 1457.131204188482, 3059.2873986486493, 5703.393793103449, 10576.033257575757, 16267.497286821705]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[12.33826086956522, 12.834240837696335, 3.0994594594594576, -13.83241379310345, -52.5630303030303, -63.59410852713178]","[18.321806465477795, 19.778274528945627, 11.208812209258678, 18.549202182911777, 40.06902137789421, 20.2258017249917]","[29.979093143038952, 15.050990802762643, -4.547723927424964, -9.816437828834749, -41.83770470521289, -6.278328209526125]"
2010-03-31 09:00:00,"[5.085877192982452, -9.25642105263157, -19.370945945945948, -28.33109510086455, -56.748821292775666, nan]","[737.6618421052635, 1450.4086315789468, 3056.3155405405405, 5706.6678962536025, 10592.783764258555, 16274.767441860464]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[11.937368421052637, 13.86842105263158, 3.433243243243245, -13.46201729106628, -51.73718631178707, -64.51813953488372]","[21.81679662172955, 23.161228896497388, 9.653611813867123, 28.318181857422708, 46.66348067998084, 23.122701954031122]","[28.528305306151744, 20.082556835087647, 9.99825924507989, -4.290619161093884, -34.39458635682383, -7.197664312090433]"
2010-03-31 12:00:00,"[4.549122807017539, -14.183842105263146, -23.948474576271185, -23.436685878962535, -55.85087452471483, nan]","[731.6203508771933, 1445.8211578947364, 3058.1762711864403, 5716.050489913545, 10616.864144486692, 16283.72968992248]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[11.950526315789482, 14.786842105263158, 5.190847457627119, -12.86086455331412, -51.037186311787075, -66.29720930232558]","[21.34685685723012, 21.47666386687061, 21.793009458716277, 28.82022230341874, 48.04845401014811, 27.388108730336533]","[32.92488416579136, 26.49861864606256, 18.501553240595964, -5.873715854971745, -39.030979863491844, -10.7182385619707]"
2010-03-31 15:00:00,"[6.045, -6.088736842105267, -13.825661016949157, -25.40985590778098, -55.46482889733841, nan]","[736.7447368421052, 1449.356105263158, 3063.9987796610167, 5734.243429394813, 10640.538479087452, 16299.8792248062]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[9.205789473684211, 15.008421052631578, 5.762033898305088, -11.416772334293949, -50.87520912547529, -67.03441860465117]","[13.083671785623313, 28.048901314506605, 30.3958868288744, 36.12352259093434, 51.59530530671696, 27.23341108023949]","[28.934943998544085, 29.483519216829936, 21.889580518215755, -8.59571895976239, -37.48550347522341, -8.277966545526018]"
