,DWPC,HGHT,PRES,TMPC,UWND,VWND
2011-12-12 12:00:00,"[-9.257793103448275, -10.713474178403757, -24.19584905660377, -44.3, -71.38955223880598, nan]","[870.7093103448279, 1550.2093427230047, 3089.1306289308172, 5655.770533707865, 10405.646268656717, 16180.288]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[2.503448275862066, -0.47220657276995376, -4.898364779874213, -22.273483146067417, -55.398805970149255, -64.08]","[4.260245136291172, 2.5078096138919603, 8.712782313384487, 17.502499524542365, 25.182732544395957, 47.77901632708545]","[8.669443432461387, 0.9439419104344644, 7.994550858752918, 22.35955504935398, 15.763204221445012, 6.7965578652801755]"
2011-12-12 15:00:00,"[-11.424000000000001, -11.171267605633805, -25.75388714733542, -27.017303370786518, -66.48402985074627, nan]","[877.4279999999998, 1556.9718309859156, 3095.1494043887146, 5659.709550561798, 10410.468395522388, 16178.346]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[2.5800000000000014, -0.4430985915492962, -5.059686520376175, -21.518426966292136, -53.508507462686566, -64.75999999999999]","[4.01553599052108, 1.2669376240935581, 10.145494800506333, 25.03124728733055, 33.42237929800577, 51.55164417315113]","[7.848396441874603, 3.01795351963183, 12.689180581242152, 16.69135557355892, 8.283330725575022, 6.421096716668613]"
2011-12-12 18:00:00,"[-13.614344827586203, -12.691971830985917, -23.941886792452838, -31.59056179775281, -63.01522388059701, nan]","[874.4096551724142, 1555.6558685446012, 3097.096981132075, 5658.0267134831465, 10432.161343283582, 16191.338]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[2.9489655172413776, 0.4277934272300462, -5.0033962264150915, -20.899044943820225, -52.79880597014925, -64.2]","[1.9138846656191044, 1.77609990710704, 18.125651947058994, 28.6768952677018, 76.08885093802188, 52.585260916638234]","[8.793936626538944, 6.788011765244756, 8.596198072924862, 8.979970267673409, -27.876034954267435, 2.6896189932923122]"
2011-12-12 21:00:00,"[-16.072758620689655, -14.41431924882629, -7.643059936908516, -47.90360563380281, -58.737388059701495, nan]","[864.4849655172411, 1547.046995305164, 3095.116025236593, 5661.048873239437, 10461.271828358209, 16199.272]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[3.2089655172413805, 1.345164319248827, -4.913943217665613, -19.54507042253521, -53.583880597014925, -64.8]","[2.151061668285325, 5.3464540016807405, 25.583646421569544, 34.499346128243815, 93.31642190966637, 60.623010558592405]","[10.231075775113693, 7.45422524829753, 1.920740154226505, -0.7575298580114499, -31.892059430500236, 0.9205926421573543]"
2011-12-13 00:00:00,"[-15.71055172413793, -13.999622641509434, -6.716477987421385, -37.7485393258427, -58.54985074626865, nan]","[871.187586206897, 1555.4416037735846, 3104.8233962264153, 5677.678483146067, 10498.09223880597, 16210.503999999999]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[3.5813793103448264, 2.3852830188679253, -5.9750943396226415, -19.061404494382025, -53.964477611940296, -66.38]","[3.6069116513071844, 11.214340575565116, 22.703116838010356, 41.85414175662172, 89.92507540790709, 62.54134243338986]","[9.176366840011934, 4.851256327421158, 3.9399388664192387, -3.4236226002291956, -22.00278801836356, -2.199292301961967]"
2011-12-13 03:00:00,"[-14.358896551724138, -10.425774647887325, -7.725471698113205, -36.748988764044945, -59.243582089552234, nan]","[877.3913793103445, 1563.3466197183097, 3110.7979874213834, 5692.626685393258, 10525.250746268657, 16219.554]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[4.360689655172416, 2.3090140845070426, -6.747421383647797, -18.787528089887637, -53.46895522388059, -66.92]","[5.687263009203427, 12.639798897726097, 23.049814321121357, 40.369476288752864, 95.14458639011234, 62.26952959298086]","[8.093958314410738, 3.204643104234581, 5.420327820179204, -5.427940269568391, -35.623113499609566, -2.072221095559429]"
2011-12-13 06:00:00,"[-12.244374999999998, -2.233615023474176, -9.911289308176086, -26.93379213483146, -57.22686567164179, nan]","[877.1254166666669, 1563.7081220657278, 3111.0372012578614, 5702.129775280899, 10550.753582089552, 16227.494]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[5.237916666666665, 2.016995305164319, -7.2084276729559775, -18.97741573033708, -52.768955223880596, -66.54]","[7.703533853094158, 13.720094810749305, 23.368091132445805, 39.22900872755626, 92.46435688566523, 59.51916446129117]","[7.414894959424694, 5.875689970727258, 4.311030832614153, -1.3642844743113203, -20.439729411130116, 2.8214283314971853]"
2011-12-13 09:00:00,"[-12.401724137931033, 0.2835211267605615, -10.63886792452832, -24.05314606741573, -57.22686567164179, nan]","[875.3955172413793, 1562.6036619718307, 3111.0360377358497, 5704.542696629213, 10555.079701492537, 16225.145999999999]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[5.04, 2.609014084507043, -5.501509433962263, -18.67685393258427, -52.715223880597016, -66.26]","[9.43178362425286, 16.144248933483446, 27.770758019122844, 35.30932348835578, 92.8959865978153, 57.76597972879877]","[7.305228104944812, 6.20972157070671, 2.844320993255276, -0.35654504865561315, -19.378446025549746, 0.04839392533313073]"
2011-12-13 12:00:00,"[-6.294551724137927, 2.0159154929577463, -8.607735849056608, -19.30643258426966, -58.98761194029851, nan]","[880.0832413793105, 1566.8976056338029, 3117.5615094339623, 5708.510926966292, 10562.044813432836, 16228.88]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[4.2862068965517235, 2.854084507042254, -6.443018867924528, -17.036123595505618, -53.57231343283582, -66.64]","[9.499922757592628, 17.284079661317687, 29.97015777912023, 40.28182035367365, 93.31926351939372, 55.31747371438848]","[5.446793652092729, 6.630544524523947, 4.539155916359313, -1.8528356387247122, -17.893198285148852, -4.643193497792265]"
2011-12-13 15:00:00,"[-1.0194482758620742, 2.696525821596244, -17.75768025078369, -17.480420168067226, -64.75194029850746, nan]","[883.2348275862065, 1571.8331924882632, 3126.05448275862, 5723.219103641457, 10571.388955223882, 16239.628]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[4.601379310344828, 3.4522065727699527, -3.1405642633228825, -15.616582633053222, -52.32119402985075, -66.54]","[7.009398865084166, 16.937532271713184, 33.002439211237046, 53.968773483344386, 91.68492048449005, 51.732460937692764]","[8.894330403365684, 6.6680239719781715, -1.8451771455064965, -5.580516871671723, -20.1848418276616, -4.091420453839098]"
2011-12-13 18:00:00,"[-3.035724137931039, 2.4745070422535207, -8.47427672955975, -21.98303370786517, -59.914328358208955, nan]","[880.7944827586202, 1570.3771830985916, 3129.6241509433958, 5733.421404494382, 10583.510746268657, 16247.955999999998]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[5.308275862068966, 3.769577464788733, -3.564402515723269, -15.310842696629214, -52.0779104477612, -65.98]","[9.92781642153622, 17.089021839603046, 28.021683970858085, 53.76232926289995, 100.26357436916574, 50.93360314947165]","[11.376626652470103, 9.011737123526341, 1.0559384500036806, -10.305164435421005, -23.05250362923682, 1.123826593443993]"
