,DWPC,HGHT,PRES,TMPC,UWND,VWND
2017-08-06 12:00:00,"[10.907187500000001, 7.268534031413617, 3.6320134228187912, -23.126914285714285, -47.896439393939396, nan]","[807.3549999999997, 1519.9936125654444, 3117.2652348993292, 5778.661714285715, 10784.476363636364, 16579.31558139535]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[16.172812500000003, 10.494973821989532, 3.7111409395973145, -9.966857142857142, -44.17666666666666, -63.60031007751938]","[-1.1958461498502273, -0.7345473693685894, 12.413551544390963, 30.596599962754865, 82.7178130506536, 40.35514008149993]","[16.48433720548244, 12.634896408434525, 13.273261633654863, 0.2805011651290995, -1.7047895151315187, -2.44383945119134]"
2017-08-06 15:00:00,"[11.889062500000001, 8.072864583333336, 3.9312751677852336, -13.866666666666667, -49.997537878787874, nan]","[806.3899999999996, 1517.8821354166662, 3120.499127516779, 5786.416666666667, 10785.12803030303, 16583.61558139535]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.232187500000002, 10.094687500000003, 4.102416107382549, -10.77111111111111, -44.00128787878788, -63.60031007751938]","[-5.442462310327721, -9.846446684237323, 19.915441835794372, 31.194401448958047, 83.58635662154005, 40.01587447392105]","[13.9523355773563, 12.808135738300836, 5.111228204295455, 12.093711700122876, 3.4493902340453935, -2.4265544380825848]"
2017-08-06 18:00:00,"[12.726875, 10.182356020942407, 3.9813758389261715, -19.15197142857142, -57.78283018867924, nan]","[806.9712500000002, 1517.8719371727748, 3126.303355704699, 5795.099314285714, 10796.598867924527, 16595.62534883721]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[14.6525, 10.658324607329844, 4.283624161073822, -9.312285714285714, -43.727924528301884, -63.740620155038755]","[-9.635905250789097, -2.255518625318046, 15.480547633641137, 31.523745687240428, 81.7144125239599, 40.265816239854935]","[16.431804726210544, 15.961634866365115, -0.6972438747980858, 9.708657388233899, 7.095399837786059, 0.8509154544821386]"
2017-08-06 21:00:00,"[13.0965625, 12.234166666666669, 4.408489932885907, -27.40759999999999, -62.487500000000004, nan]","[795.5899999999997, 1510.2949999999998, 3121.298087248322, 5793.8672, 10801.4875, 16595.946434108526]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[14.808750000000002, 12.906666666666668, 4.632617449664431, -8.288, -43.785000000000004, -63.44217054263566]","[-4.6886794825300795, 9.484665712498382, 13.00758180704299, 33.865626087101525, 75.10219055906153, 45.84478103368078]","[17.905999443140775, 11.170752750670028, 0.24376819655514378, 1.7105809447753433, 16.956002756558266, 1.1903706399706004]"
2017-08-07 00:00:00,"[14.02734375, 11.814136125654452, 4.3547986577181215, -29.054685714285714, -65.15807547169811, nan]","[791.2507812499997, 1507.6268586387432, 3121.97855704698, 5795.4312, 10802.287433962265, 16599.92449612403]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[14.475937499999999, 13.51696335078534, 5.526912751677853, -8.612, -43.29811320754717, -63.68558139534884]","[-5.612959721360633, 6.780625700473988, 9.65725069494729, 32.45371611198845, 73.36865100249209, 50.339773473767295]","[15.78842778037137, 6.6283642093703845, -3.9669527922747467, -3.2484321525634927, 15.762489828307963, -4.185655758345667]"
2017-08-07 03:00:00,"[14.733984374999999, 12.177120418848165, 4.498557046979865, -26.060285714285715, -58.601849056603776, nan]","[799.5560156250001, 1515.9301047120423, 3127.6991275167784, 5799.759857142857, 10800.944226415095, 16603.618139534883]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.067343750000001, 13.294450261780103, 4.975570469798657, -9.304285714285713, -43.163773584905655, -63.009612403100775]","[-0.9093990580104524, 4.6157620875631755, 6.837259392587364, 32.086053595687716, 75.33092789642178, 46.24528563314155]","[11.640233537881638, 3.2095960202031937, 1.7837481717462953, -5.613680927218289, 9.739486686232924, -11.366959472083357]"
2017-08-07 06:00:00,"[15.136511627906977, 12.278124999999998, 4.622727272727276, -21.92962857142857, -56.8525, nan]","[795.2141860465118, 1511.6196875000003, 3123.298686868686, 5795.439657142857, 10795.702500000001, 16604.272015503873]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.556279069767442, 13.005624999999998, 4.822828282828286, -9.72257142857143, -43.335, -62.367751937984494]","[-0.031877166450926774, 2.895018153611377, 8.546801704222718, 32.56587667960952, 75.17407217997929, 41.24128970435592]","[4.201972111087154, 2.348996787116912, 4.948812877573733, -3.7179967514196375, 5.325906319985601, -8.889760686912329]"
2017-08-07 09:00:00,"[15.155703124999999, 12.278593749999999, 4.046094276094277, -27.899542857142862, -51.500795454545454, nan]","[790.1151562500002, 1506.315729166667, 3116.688047138047, 5789.017942857143, 10787.558106060605, 16579.92968992248]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.75796875, 12.63583333333333, 4.096228956228957, -10.086857142857145, -45.29106060606061, -62.16775193798449]","[-1.934940778666259, 3.0401741250003234, 10.586871472725472, 31.947654644901743, 79.32070921338166, 36.76162136926622]","[-0.3729063818529779, 1.2719272198567668, 5.395753806608292, -0.7176616196317599, -3.547547023810894, -7.5395982395329115]"
2017-08-07 12:00:00,"[14.671171875, 11.9365445026178, -0.3850168350168416, -36.338252148997135, -53.42464150943397, nan]","[792.5742187500001, 1508.719371727749, 3117.9608080808084, 5789.666876790831, 10782.215018867926, 16579.35480620155]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.38140625, 12.91958115183246, 4.270303030303029, -9.786361031518625, -46.17056603773585, -62.00496124031008]","[-7.1889377828679475, 3.852320662204097, 15.9904126234701, 36.0049649250194, 78.02597849828132, 34.45865313994648]","[-4.127094794728935, -1.5057094490495149, -0.995116807311444, -2.749566402459382, -3.9869392671600794, -3.261252985837253]"
2017-08-07 15:00:00,"[13.998750000000001, 11.935497382198951, -3.1714093959731464, -26.1574358974359, -52.243962264150944, nan]","[808.5919531249999, 1522.5218848167542, 3128.109194630872, 5794.905811965811, 10785.046226415094, 16589.401860465114]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[14.67984375, 12.15675392670157, 4.168859060402686, -10.124102564102563, -46.435471698113204, -61.56]","[-8.097136889365718, -1.988824018734572, 13.413477708779636, 33.123598707029025, 77.42963966693948, 34.594183861281536]","[-4.988227946127672, -6.58780334400755, -7.691739214659083, 0.5823758420567916, 2.0148087073717833, 3.080702370466565]"
