,DWPC,HGHT,PRES,TMPC,UWND,VWND
2011-12-21 12:00:00,"[4.475840707964602, 1.6688888888888909, -8.828156996587031, -35.51347826086956, -66.48530534351146, nan]","[685.3839823008849, 1373.8059259259255, 2918.3842320819117, 5484.845826086956, 10292.921450381678, 16180.436434108527]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[5.4674336283185845, 2.4008465608465626, -6.553174061433447, -21.71391304347826, -45.93022900763359, -59.73906976744186]","[15.06371107459834, 23.62167064716078, 29.57229436579443, 44.218542157184395, 46.83525196545192, 46.10088475215377]","[0.6554580026590506, 8.245801810157172, 14.200695294539155, 47.112030766515474, 40.686047624807294, 13.527911117834002]"
2011-12-21 15:00:00,"[2.5428070175438604, -0.6223684210526333, -8.337220338983046, -27.29014450867052, -71.39292775665399, nan]","[706.2498245614032, 1388.6640000000002, 2925.7860677966096, 5462.376705202312, 10281.473726235741, 16187.013255813954]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[2.9996491228070172, -0.010526315789475604, -7.61152542372881, -24.375606936416187, -43.66076045627376, -59.54217054263566]","[21.76022558741196, 25.76085182801924, 28.259001143763417, 49.566152294683484, 53.13917460629561, 48.02702588029399]","[-4.8429335221147705, -3.81128586615637, 9.591985698175167, 21.050531585587187, 23.26130377217287, 12.109226406725902]"
2011-12-21 18:00:00,"[1.4873684210526301, -2.8179473684210508, -10.525918367346936, -37.04953890489914, -66.48467680608366, nan]","[717.1897368421056, 1398.7932631578944, 2942.2120408163264, 5494.771440922191, 10319.60422053232, 16184.016899224805]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[1.742631578947366, 0.8905263157894733, -6.446394557823128, -22.153083573487034, -48.31019011406844, -59.06]","[18.143333031632032, 27.821787227669287, 34.925026852320826, 47.94874939859732, 61.01810319254422, 47.73629317473071]","[1.8049700795455406, 1.6404032546295677, -2.2529621317139115, -10.091918868196315, -6.541965016618075, 11.597107323640758]"
2011-12-21 21:00:00,"[0.8952631578947376, -3.1457894736842107, -13.334391891891896, -33.06362068965517, -62.88551330798479, nan]","[722.1771052631576, 1403.135789473684, 2954.935945945946, 5560.112068965517, 10371.930874524714, 16172.68496124031]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[1.629473684210528, 1.4426315789473685, -3.139729729729731, -17.34103448275862, -53.27216730038023, -59.41968992248062]","[17.44098850959522, 23.432764872317904, 28.252653859447296, 42.13279670336272, 44.81084901817798, 49.28497450397428]","[4.423307680130139, 0.1357179366611805, -6.444532980855009, -7.5395324577855325, 5.013003030920207, 15.225490833217119]"
2011-12-22 00:00:00,"[0.11350877192982536, -2.734502617801045, -16.95216216216216, -30.141954022988507, -70.10329545454546, nan]","[743.6349999999998, 1423.0408376963346, 2978.8365878378377, 5587.789655172414, 10389.585, 16179.533255813954]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[0.7470175438596507, 1.3839790575916235, -1.9127027027027022, -17.247643678160923, -53.071363636363635, -59.61968992248062]","[13.396593276575658, 15.61267801613442, 24.0414303470776, 34.560176027468415, 64.25794244381223, 51.21273446730785]","[5.824029055886609, -2.500672687035202, 3.175209912554714, 9.74798814032562, 33.348424149724764, 13.69174441814259]"
2011-12-22 03:00:00,"[-0.14828125000000014, -5.418376963350782, -15.493333333333338, -39.079971346704866, -65.70636363636365, nan]","[753.3398437500001, 1435.7094764397903, 2992.096127946128, 5591.318280802292, 10393.702727272726, 16182.056434108528]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[0.9931249999999998, 2.107015706806284, -2.0280134680134694, -18.665730659025787, -51.778181818181814, -59.68093023255814]","[11.271073714024459, 11.794209305763754, 21.684679473123847, 35.24463216017723, 99.16015261436554, 48.85078523377118]","[1.4918395435340561, -0.750490399722824, 13.70051405082778, 21.845156023773654, 43.75582656624983, 14.56808943731436]"
2011-12-22 06:00:00,"[-0.32124999999999926, -6.777708333333334, -14.9303355704698, -37.65828080229227, -63.50962264150944, nan]","[765.1149999999999, 1447.41625, 2997.0208053691276, 5589.819598853869, 10402.329471698115, 16181.198372093022]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[1.4462500000000005, 1.4129166666666666, -3.112348993288591, -19.557707736389688, -52.44641509433962, -59.340620155038756]","[9.598953069337933, 9.693977370234673, 29.5690927745321, 46.214441362578214, 115.48371730314821, 48.576167385796175]","[6.386437807046496, 4.211708754888332, 14.314688591304561, 28.776314584191248, 55.391513484892336, 17.04729344073405]"
2011-12-22 09:00:00,"[-0.2959374999999994, -6.065052083333333, -15.562550335570469, -33.20153846153846, -61.54554716981132, nan]","[773.0981249999999, 1454.1943749999998, 3002.209832214765, 5588.167692307693, 10391.594188679246, 16179.356899224806]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[1.6540625000000007, 0.8743750000000006, -3.048255033557046, -19.552307692307693, -52.5377358490566, -59.09875968992248]","[11.173717794943839, 11.442077550457203, 34.07640527747329, 58.38112749484004, 113.36596620089753, 49.91088329166945]","[5.725380258189795, 5.794438537938621, 12.055791479227844, 32.71765786933565, 55.79781054817404, 23.688590065420197]"
2011-12-22 12:00:00,"[-0.9480468750000012, -6.2196875, -15.790201342281877, -27.531971428571428, -60.172452830188675, nan]","[774.8986718750001, 1456.8003125, 3007.644496644295, 5591.423199999999, 10394.570264150943, 16175.43984496124]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[2.0579687499999997, 1.2660416666666665, -3.027114093959731, -19.914857142857144, -55.41509433962264, -59.60186046511628]","[8.322504206556452, 11.976773897307226, 30.555323128623915, 55.191878109143204, 108.723629352552, 56.40614604403105]","[1.361440780010336, 4.796582320171997, 9.958662471675717, 30.849310061100013, 47.10112490211577, 24.80936997334805]"
2011-12-22 15:00:00,"[-0.8515625000000011, -7.20457142857143, -15.434026845637586, -23.846866096866098, -57.08520754716981, nan]","[789.0578125000002, 1468.5234285714287, 3014.7479194630873, 5590.327179487179, 10426.421094339623, 16183.028000000002]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[1.5368749999999993, 0.42571428571428516, -3.579463087248323, -20.653732193732193, -52.931698113207545, -60.14]","[3.4279528931546404, 8.807377012523844, 24.390597209431878, 46.78504394585038, 103.23837318535499, 55.45647900187841]","[-0.6601390696050254, 0.8008698562273111, 12.608759876391645, 24.978405677137214, 92.3626674254514, 23.034353403432426]"
2011-12-22 18:00:00,"[-0.7071093749999996, -7.959714285714281, -13.93468227424749, -22.39179487179487, -58.38402255639098, nan]","[787.362734375, 1465.4649999999995, 3006.3784949832775, 5572.792051282051, 10429.474436090226, 16186.824]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[1.2103125000000001, -0.26714285714285607, -4.660668896321068, -18.772820512820513, -53.81827067669173, -60.34]","[0.589882411937668, 5.08566632178126, 22.240523127830624, 41.0360579302551, 83.59829266102085, 51.33288135826114]","[0.8869966255675605, 0.38964979335168354, 11.137955069844688, 25.220749286811706, 90.98228742669568, 26.89553114289966]"
2011-12-22 21:00:00,"[-1.3850781250000002, -8.750416666666668, -10.386979865771812, -22.727948717948717, -66.87754716981132, nan]","[779.695234375, 1457.3447916666669, 2993.0457046979864, 5554.995811965811, 10391.537924528302, 16179.226899224805]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[0.8478125000000001, -0.4495833333333339, -6.777449664429528, -19.240341880341877, -50.850566037735845, -59.23441860465116]","[2.9904763058172517, 6.591801448882037, 23.92750526742673, 46.28739066891534, 79.0791357960853, 53.36831262538762]","[-8.245884977786476, -3.522528470703888, 3.7979332592726074, 29.843968930083065, 84.1690583394177, 23.329629803718554]"
2011-12-23 00:00:00,"[-1.4727906976744194, -7.71714285714286, -10.976208053691275, -26.025641025641022, -66.47954887218044, nan]","[793.4304651162793, 1467.0440000000006, 2995.817751677853, 5542.16131054131, 10363.844436090225, 16173.112]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-0.7390697674418609, -1.7942857142857156, -7.489865771812081, -23.245470085470085, -51.12541353383458, -58.78]","[-1.8567751296392834, 5.56286689322146, 24.224963450124438, 35.947722646370345, 69.4651883211836, 63.00602261287046]","[-17.048722322975234, -6.735148421143462, -4.070293583120535, 26.515723586336406, 72.71752735835575, 17.428123780443396]"
2011-12-23 03:00:00,"[-2.5395348837209295, -6.594761904761907, -11.615066666666669, -39.23538243626062, -66.48285714285714, nan]","[809.7928682170541, 1479.6156190476195, 3002.5141333333336, 5542.69447592068, 10324.121654135339, 16167.766000000001]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-2.0049612403100765, -2.966666666666668, -8.440000000000001, -22.581529745042495, -51.53744360902255, -58.5]","[-5.7079617090575665, 4.76255407708183, 20.16262168423291, 42.87272287084426, 72.2644970671197, 60.90201563332243]","[-17.842641488985997, -9.573037786345022, -3.7009215658101717, 10.520189750091037, 57.85415322109301, 19.858797944451513]"
2011-12-23 06:00:00,"[-3.4583720930232555, -5.82377358490566, -11.331111111111113, -36.0554802259887, -66.48082706766918, nan]","[821.8127906976745, 1488.977547169811, 3008.550444444445, 5544.074350282486, 10293.881428571429, 16160.732]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-2.6902325581395345, -4.601509433962265, -9.202222222222225, -22.370169491525424, -51.78631578947368, -57.98]","[-5.032024516408241, 1.186828643124247, 18.54928583237645, 50.48922550054817, 73.75290252023333, 61.27773313641302]","[-18.5360914142645, -12.3967138929617, -3.4569606429024127, 14.469093815060463, 37.76178690027809, 19.041314178978045]"
