,DWPC,HGHT,PRES,TMPC,UWND,VWND
2014-11-30 12:00:00,"[12.268947368421053, 5.704444444444442, -16.978163265306122, nan, -56.04079847908746, nan]","[719.4557894736845, 1425.6866666666667, 3025.345408163266, 5676.302196531792, 10563.68669201521, 16206.753333333334]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[11.966315789473683, 9.206666666666665, 4.557346938775506, -12.740346820809247, -50.62768060836502, -69.7506976744186]","[36.11551335999312, 36.20804980717812, 38.07600235105966, 60.814598113916524, 97.95202233415912, 46.73537218463373]","[27.2045900020903, 2.266033577256418, 16.100637207052934, 15.432923744815412, 11.872030967275682, 1.7524591859648515]"
2014-11-30 15:00:00,"[11.983333333333333, 8.12078947368421, -11.560711864406779, -51.122420749279534, -55.83342205323194, nan]","[729.6433333333337, 1436.2892105263156, 3029.4075254237287, 5678.41567723343, 10560.09897338403, 16217.478372093025]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[12.673333333333332, 8.613684210526316, 3.468813559322036, -12.962017291066283, -51.055437262357415, -71.01193798449613]","[31.747713852183786, 35.352543544819966, 42.849564203836955, 64.15003581994895, 90.86856241087251, 48.78716407906503]","[22.183227113291206, 16.70352253004163, 19.152052565291537, 14.867445950379143, 14.442179171368663, 13.17554282305017]"
2014-11-30 18:00:00,"[11.711842105263157, 8.005, -15.406067796610175, -37.85198847262248, -55.83342205323194, nan]","[735.178421052632, 1441.5095263157891, 3034.8771186440686, 5683.83023054755, 10566.594904942966, 16214.326666666668]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[12.484736842105262, 8.713684210526317, 4.087118644067793, -12.67613832853026, -51.273307984790875, -70.87162790697674]","[30.510797520608364, 34.43785520902374, 49.078045027438094, 62.89937048405622, 87.82952289821638, 54.729631142996745]","[17.023598004514778, 16.442637302736813, 14.16071144069162, 16.83888283248938, 21.630670135020978, 15.507640580866243]"
2014-11-30 21:00:00,"[6.26, 7.306368421052633, -14.30864864864865, -35.14077586206896, -55.880340909090904, nan]","[750.25, 1451.5692631578945, 3038.3332432432435, 5679.961781609196, 10559.267159090909, 16209.440775193798]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[7.34, 8.03421052631579, 3.4048648648648645, -13.205402298850576, -51.63159090909091, -70.03131782945736]","[18.64413687064303, 30.648489187846664, 40.552441793054406, 58.99401014783833, 82.41312221008322, 58.43863186535881]","[-8.737520263136963, 13.75340770136452, 6.487601112906788, 17.093985915224238, 23.215909256288448, 13.352782574583813]"
2014-12-01 00:00:00,"[-0.7278906250000049, 6.403769633507855, -15.102073578595315, -35.393076923076926, -57.068679245283015, -77.47945736434109]","[776.9132031249998, 1469.1702094240832, 3052.2986287625417, 5682.724045584046, 10559.188679245282, 16209.925891472867]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-0.08656250000000609, 7.048376963350787, 1.7369899665551856, -13.81840455840456, -52.10528301886792, -69.59720930232558]","[13.065373900121887, 32.02627310509445, 29.061859278228102, 59.830199776533, 73.72722033404888, 65.54197253721945]","[-12.458949846280506, 11.030345453587797, -2.9430839669383633, 16.780921580337097, 21.30025934603486, 11.923270561116325]"
2014-12-01 03:00:00,"[-5.453643410852713, 1.0071428571428573, -15.857999999999999, -37.916931818181816, -58.66315789473684, -77.47800000000001]","[801.3296124031009, 1485.892857142857, 3066.299, 5683.839232954546, 10556.613233082706, 16205.302]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-4.215813953488371, 5.768571428571429, 0.08400000000000167, -14.361704545454545, -53.17804511278196, -69.22]","[7.09148646948271, 21.72351191156771, 23.66128916059236, 60.038477723985984, 71.58857574616307, 69.30638287077396]","[-14.786490756449593, 3.4678776111528524, -5.289878677137542, 16.111449054224057, 11.513850496168459, 14.367800575233884]"
2014-12-01 06:00:00,"[-8.775076923076927, -7.715141509433962, -12.369873417721521, -32.19209039548023, -58.298089887640444, nan]","[823.7500000000003, 1503.1455188679245, 3076.5010126582283, 5680.6223163841805, 10543.683520599252, 16190.196]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-6.746153846153846, 4.701792452830189, -1.3663291139240523, -15.38457627118644, -53.74576779026217, -68.02]","[2.774161027615133, 14.05665772974678, 22.85081285913961, 56.13588385247496, 70.72857570007564, 74.06285969589614]","[-20.975652909867385, -5.861774466212801, 1.6280212771604903, 16.995786575839432, 20.492109287825727, 11.995565750142976]"
2014-12-01 09:00:00,"[-9.999444444444446, -11.065399061032862, -11.37359621451104, -31.945661971830983, -58.33876404494382, nan]","[842.8857638888892, 1515.719342723005, 3079.3356151419553, 5673.4209859154935, 10521.026741573034, 16173.132]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-6.016249999999997, 1.8174647887323958, -2.5682018927444767, -17.253802816901405, -53.34314606741573, -65.89999999999999]","[-2.145869400597617, 9.160189980466715, 20.843580490269147, 55.984753293169916, 78.77153092288133, 75.60583947434097]","[-21.536343522551064, -15.193041279957507, 8.5307502874226, 16.235529367640414, 24.112605719486535, 6.444488915358999]"
2014-12-01 12:00:00,"[-19.10289655172413, -13.341220657276995, -11.640188679245282, -31.710924369747897, -58.40432835820895, nan]","[866.7787586206892, 1533.8140845070423, 3083.310754716981, 5672.200392156862, 10496.63723880597, 16167.618]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-6.788275862068971, -1.6459154929577462, -3.597735849056603, -18.749915966386553, -53.63164179104477, -64.0]","[-3.5119444310048737, 3.9972861455135065, 18.611307509245247, 55.735028402243806, 82.74345638843137, 69.42907990475602]","[-23.699337953538006, -18.52764647255792, 10.173069183166708, 11.258287206320519, 36.780373775524474, 5.259396123035685]"
2014-12-01 15:00:00,"[-23.90675862068967, -23.689485981308415, -11.13859375, -26.258342696629214, -62.43148698884759, nan]","[886.2872413793104, 1552.0493925233648, 3092.73734375, 5671.55915730337, 10473.486691449814, 16162.964]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-7.6137931034482715, -2.4090654205607462, -5.6375, -19.845955056179776, -53.93211895910781, -63.02]","[-5.577390435819173, 9.617598757685201, 18.532130034630462, 54.14986778605582, 83.43414682208403, 60.59436201644103]","[-22.103601465662333, 15.446207516307267, 7.399136116478239, 14.388098096719572, 39.424703413884565, 9.181344554066637]"
