,DWPC,HGHT,PRES,TMPC,UWND,VWND
2012-07-31 12:00:00,"[18.928749999999997, 10.955916230366494, -1.5410774410774348, -19.443667621776505, -63.47909090909091, nan]","[797.6012500000004, 1532.059005235602, 3171.0643097643097, 5851.162808022923, 10882.882727272727, 16658.25069767442]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[23.283749999999998, 19.23476439790576, 8.160202020202023, -10.35598853868195, -41.61757575757576, -63.36]","[5.199013416724455, 4.724198187911806, 12.612771481482772, 29.287119774981964, 43.10307864143058, 6.475946193133347]","[-5.757522535146444, -12.206102307023327, -18.709849633635926, -26.986840028124806, -51.8127188017461, -2.7837600032822785]"
2012-07-31 15:00:00,"[17.1878947368421, 13.361361256544503, -3.1671621621621653, -26.760143266475648, -57.778977272727275, -77.47945736434109]","[785.034561403509, 1521.0394240837697, 3163.116148648649, 5847.542808022923, 10868.513409090909, 16649.501937984496]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[24.154035087719297, 19.393403141361254, 8.693378378378377, -9.52733524355301, -41.436136363636365, -64.23751937984497]","[11.472806438611295, 15.163057918426206, 17.45335938845733, 15.32339874741013, 42.73224772037716, 6.664945528648982]","[1.6052337318360492, -11.611618198885992, -20.813633675737847, -27.976403363703472, -62.229465539459845, -7.4529152424194525]"
2012-07-31 18:00:00,"[19.739448818897635, 14.619738219895286, -6.554444444444446, -27.775988538681943, -53.53011363636363, -77.47945736434109]","[791.9096850393705, 1525.1461780104714, 3166.504781144781, 5860.814727793696, 10878.313068181818, 16672.164108527133]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.724251968503932, 18.74418848167539, 9.316767676767675, -8.317020057306589, -42.014545454545456, -63.2615503875969]","[15.565771709681893, 19.419160156798334, 15.358508514222809, 15.437735342213868, 41.02835876282881, 9.526538559909397]","[-2.1418570280174576, -9.34023824645643, -17.528039796859495, -34.6855313657789, -56.52796238511072, -7.618873670884479]"
2012-07-31 21:00:00,"[20.43315789473684, 13.58439790575916, -10.84966216216216, -32.601494252873565, -52.045, -77.47945736434109]","[786.878421052632, 1519.992879581152, 3161.2638513513507, 5861.044827586206, 10881.233977272728, 16676.293643410852]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.36631578947368, 18.824293193717278, 9.384594594594597, -7.517471264367815, -43.69181818181818, -63.90186046511628]","[11.639921329445787, 15.950248391417425, 18.178777947114096, 14.18683253283456, 34.45237334261162, 7.757075402636653]","[-10.291843804481132, -14.44130408187634, -16.260609714891675, -37.61532143086928, -54.16279999697424, -11.320673962957645]"
2012-08-01 00:00:00,"[21.121718749999996, 13.272617801047119, -20.212195945945947, -41.415517241379305, -52.738181818181815, -77.47945736434109]","[789.7737500000004, 1520.3638743455497, 3160.8066891891895, 5871.866206896551, 10898.762386363636, 16683.697674418607]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.525937499999998, 17.86565445026178, 10.038310810810808, -6.868620689655171, -43.50545454545454, -64.28093023255813]","[-3.6817751094983784, 6.288344024351103, 19.230507983063575, 12.134164891619017, 29.201839278756157, 3.136608649762618]","[-12.458778768226738, -15.21332343386659, -19.34996084613545, -33.01065085694213, -48.42016626762435, -13.474313120645244]"
2012-08-01 03:00:00,"[15.64625, 7.108952879581146, -22.31464646464646, -40.856057142857146, -50.391358490566034, -77.47945736434109]","[794.6674999999998, 1522.9045549738223, 3160.15303030303, 5874.235428571428, 10903.695509433961, 16688.309379844963]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.774375, 17.81591623036649, 9.983434343434345, -6.680571428571429, -43.17433962264151, -64.13906976744187]","[-6.239058603978835, 2.2099081068767785, 13.68962330310337, 10.004775045432092, 33.610130445462, -6.6181855758367]","[-10.752395504661123, -14.799421388622525, -19.194148115494244, -27.78081198113395, -38.17502959608858, 12.400574279397736]"
2012-08-01 06:00:00,"[11.28296875, 7.937172774869116, -22.166174496644295, -41.999514285714284, -61.84784090909091, -77.47945736434109]","[798.9707812500001, 1524.36057591623, 3157.5277852348995, 5868.030085714286, 10893.735303030304, 16693.138139534884]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.408749999999998, 16.52062827225131, 9.733288590604028, -6.785714285714288, -42.96416666666667, -63.71813953488372]","[-8.060601513028177, -0.46730925469709333, 9.884621768570796, 14.672139738416613, 40.23384404832086, -5.801754388467387]","[-9.743539347485086, -10.280169501564593, -15.751411560820427, -21.46247166480363, -56.771277188053965, 8.928654473206803]"
2012-08-01 09:00:00,"[10.676874999999999, 6.245026178010474, -23.27891891891891, -35.750200573065904, -52.39333333333333, nan]","[787.4325000000005, 1511.8255497382197, 3145.175405405405, 5854.334527220631, 10886.483484848484, 16675.006356589147]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[19.974375, 16.337382198952877, 9.773783783783786, -7.113868194842409, -42.843333333333334, -65.13751937984496]","[-6.13875533249471, 8.821574024224276, 10.125752273922545, 22.23624071239189, 41.127094291020256, 7.101627157229785]","[-8.916829010830742, -3.414607622972626, -15.616712881966333, -16.313059561276376, -60.366847483109225, -13.796501694245066]"
2012-08-01 12:00:00,"[10.945312500000002, 4.799531250000003, -23.05703703703704, -25.943885714285717, -55.52984905660378, nan]","[797.7670312499996, 1520.6939062499998, 3152.5755555555556, 5854.550171428571, 10886.006301886793, 16672.093178294574]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[19.41421875, 15.905625, 9.52148148148148, -7.880000000000001, -42.59471698113208, -64.73596899224806]","[-5.302459274319949, 8.087139025256375, 5.965452373416134, 26.056393388714913, 43.16606619077813, -13.30996149675149]","[-9.918739584110034, -6.905658116848845, -17.278837847984374, -20.184702046813975, -60.447597252606826, 18.106734274261704]"
2012-08-01 15:00:00,"[10.875937500000001, 4.469738219895292, -20.734276094276094, -37.30279999999999, -46.95, nan]","[803.5865624999997, 1525.504188481675, 3155.191515151515, 5849.6795999999995, 10890.3325, 16677.04503875969]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[19.086875, 15.490261780104712, 9.08848484848485, -8.227999999999998, -41.185, -65.9553488372093]","[-5.895996272087078, 4.50761364424402, 4.996760387207071, 20.183225498346182, 20.135515791952727, -3.702621715309662]","[-6.80599918690794, -6.55639789635169, -13.687752582931315, -25.366521193157503, -49.92493425175463, -21.032388881183373]"
2012-08-01 18:00:00,"[15.14875, 1.04020942408378, -20.1148322147651, -38.235400000000006, -46.47329545454545, nan]","[802.8848437500001, 1526.1189528795808, 3159.531006711409, 5858.976314285715, 10909.144431818182, 16703.18937984496]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[19.3759375, 16.48607329842932, 9.517852348993289, -7.4531428571428595, -42.16568181818182, -64.21658914728683]","[-4.276185765367709, -1.6890214727216952, 5.702887452780582, 13.801724750542789, 22.120094996164497, 2.4860181402466814]","[-4.143414844750807, -8.763589167366453, -17.866328713650322, -25.412845026860612, -44.20360724284931, -11.236651727175712]"
2012-08-01 21:00:00,"[16.108346456692914, -3.5313089005235523, -16.59737373737374, -31.509914040114616, -54.581818181818186, nan]","[789.2127559055118, 1514.9639267015702, 3151.9407070707066, 5859.221891117478, 10911.111212121212, 16701.774651162792]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.496692913385825, 17.856230366492145, 10.104646464646468, -7.077765042979943, -41.78121212121212, -65.11348837209302]","[-1.7535287615059718, -3.236846251149956, -3.579279984626792, 13.667375581449756, 23.01175206923941, -7.143536742246355]","[-1.962012744475832, -6.534972407455715, -20.42881187909982, -27.735183163939308, -56.647903810474325, 9.09071629034587]"
2012-08-02 00:00:00,"[17.12, -6.359947643979056, -9.539324324324324, -20.55507163323782, -52.607499999999995, nan]","[784.98, 1513.6268062827223, 3156.147162162162, 5860.3676504298, 10923.716931818182, 16706.95860465116]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.54, 19.7117277486911, 10.367027027027026, -8.268882521489974, -41.44863636363636, -66.67317829457365]","[-1.3618494026146766, -2.8744252776449843, -6.545352636936053, 7.09171438605494, 27.885103021133098, -8.069506919447452]","[-2.9178358769125534, -4.820030439755867, -17.864341403313794, -25.573485160882502, -42.71619128974922, 7.704059934758285]"
2012-08-02 03:00:00,"[16.14259842519685, -6.461989528795815, -7.658181818181819, -20.58343839541547, -54.55530303030303, nan]","[792.3099999999998, 1521.3437696335081, 3166.544545454545, 5864.167335243553, 10923.412424242424, 16704.23968992248]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.29748031496063, 20.095497382198953, 10.085454545454544, -7.298968481375358, -41.47212121212121, -66.33596899224806]","[-1.9419273734716156, -1.7947037120565408, -7.114732304730776, 3.5378159989090117, 27.346995269060105, 3.5068361611428176]","[-1.9779511972511743, -3.1630107334818556, -15.02417618980933, -22.266689406919948, -37.42615629975698, -10.221190799039357]"
2012-08-02 06:00:00,"[14.470551181102362, -7.464607329842929, -7.072828282828281, -19.224040114613178, -53.03469696969697, nan]","[786.0388188976378, 1516.56780104712, 3163.354343434343, 5858.5163610315185, 10914.174545454545, 16698.791472868215]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.22818897637795, 20.833717277486915, 9.81575757575758, -7.413008595988539, -42.24636363636364, -64.87782945736434]","[-2.506629566669253, 2.133338822669538, -2.2848338506541057, 17.82456799681382, 27.271241942422225, 1.8210436652308797]","[2.300974632335524, -3.263916164283325, -11.603551660349913, -4.282383160168235, -27.148199663010143, 3.595354564157814]"
2012-08-02 09:00:00,"[11.935964912280701, -7.91675392670157, -5.194324324324326, -18.48551724137931, -52.6015969581749, nan]","[774.1421929824561, 1505.9831413612565, 3153.354594594595, 5851.964482758621, 10908.494220532319, 16691.267751937983]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.34877192982456, 21.25675392670157, 9.567027027027024, -7.585862068965518, -42.49079847908745, -66.63751937984496]","[-3.903370483358325, -0.9385478063629661, -1.2382744857760926, 10.315532547159108, 25.891295905809493, 9.832557935542939]","[4.890527645376811, -3.709119068851623, -9.611917983067459, -13.627471584837453, -19.618678681229774, -1.0322060896163916]"
2012-08-02 12:00:00,"[10.115590551181104, -7.287905759162303, -3.002356902356904, -23.863495702005732, -49.501969696969695, nan]","[786.0442519685039, 1517.0503141361253, 3162.8211447811454, 5855.12212034384, 10901.125, 16661.19542635659]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.002992125984253, 21.057277486910998, 9.239663299663297, -8.454555873925502, -41.99484848484848, -66.30186046511628]","[5.837027496463679, 2.42164940295621, 7.592552031931231, 11.371817877304093, 17.310224295439752, 6.77919920808689]","[5.188713731533792, -3.1266236761248907, -3.7733087560394587, -8.754969438858556, -23.44810558451843, 2.099889760104482]"
2012-08-02 15:00:00,"[8.442968750000006, -6.609528795811519, -2.4428282828282817, -25.47782857142857, -48.23433962264151, nan]","[791.2857812499998, 1521.9978010471207, 3166.3832323232323, 5863.989885714285, 10920.131773584906, 16696.246589147286]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.505625000000002, 20.561465968586386, 9.386464646464647, -8.057714285714287, -41.69735849056603, -64.83131782945736]","[2.644841946494673, 3.876211312456947, 3.6730945453845854, 12.057734021686079, 21.45528694647001, 13.668139425958428]","[2.9066274232306286, -0.4700470842840416, -3.1832194091282973, -8.123284785249993, -20.78830425859218, -3.6680955788797824]"
2012-08-02 18:00:00,"[3.2803478260869126, -5.257329842931936, -3.142635135135132, -19.318275862068965, -45.42625, nan]","[781.2900869565221, 1515.824712041885, 3162.3260810810807, 5865.42091954023, 10931.660227272729, 16685.747984496124]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.800869565217397, 21.470366492146592, 9.563648648648652, -8.05655172413793, -41.39636363636363, -66.53596899224806]","[-0.8111412158945487, 0.7046495150976749, 4.919252139819341, 17.017411173808675, 26.449369213556643, 11.71348488739519]","[7.7790418053844315, 3.255877642996451, 1.3503204321456834, -6.335209037911058, -26.70819928455792, 12.773966634311694]"
2012-08-02 21:00:00,"[14.112807017543851, -5.437696335078534, -4.391216216216218, -15.847931034482757, -48.28568181818182, nan]","[774.5276315789478, 1509.7518324607333, 3156.81597972973, 5854.228965517242, 10930.971515151516, 16680.947751937983]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.019824561403507, 21.717486910994765, 9.469391891891888, -8.080689655172415, -40.66075757575758, -66.63751937984496]","[1.291083993809052, 1.8003201827529056, 6.547278619086151, 17.36768172632285, 29.580979186778304, 22.933801150326214]","[7.729315757117385, 5.544349517948245, 3.796578109353407, 1.317551034239057, -20.2670457027559, 8.202004090159576]"
2012-08-03 00:00:00,"[5.989826086956563, -6.46607329842932, -5.331351351351352, -10.170689655172414, -45.06128787878788, -77.47945736434109]","[775.4652173913039, 1511.8103141361253, 3158.4681081081085, 5845.617931034483, 10927.180227272727, 16674.886821705426]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[24.03565217391304, 21.86670157068063, 9.306216216216214, -8.253103448275864, -41.02212121212121, -64.36155038759689]","[3.2198310847262337, 3.4963405250110218, 7.0194680330393995, 18.014832713191556, 36.83201649347411, 20.12407279071215]","[9.504553152512266, 9.518151235043792, 6.639611899882115, 5.6911423497896125, -9.71570609448887, -3.23432998009202]"
2012-08-03 03:00:00,"[7.203859649122808, -7.7060732984293185, -6.878378378378379, -6.69741379310345, -45.84669201520912, -75.62922480620155]","[780.5487719298245, 1515.6399999999999, 3154.744864864865, 5849.846034482759, 10929.10422053232, 16688.62387596899]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[23.709298245614033, 21.053089005235602, 8.158918918918916, -6.365172413793105, -41.52197718631179, -63.68403100775193]","[2.677102879575779, 6.898652836751296, -4.790716444638356, 29.294575900412443, 46.48370052090537, 11.770307626831803]","[4.667953689573816, 2.7205323881055334, 11.910462472032417, -4.113578338418526, -7.267586578004998, 1.196147372777814]"
2012-08-03 06:00:00,"[11.478434782608687, -9.763664921465972, -3.8852027027027023, -7.5687031700288205, -46.42057034220532, -75.62922480620155]","[771.6092173913046, 1505.5926178010473, 3144.2858783783786, 5842.673170028818, 10919.899733840304, 16660.683953488373]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.903478260869566, 20.779267015706804, 7.902162162162162, -6.9545244956772345, -41.71627376425855, -65.73054263565892]","[-0.06207944081168821, -0.7843606376585518, -1.2168642449866036, 22.97655919131851, 46.39088873611065, 12.671219478937415]","[2.5828192688499674, 2.202625932885041, 21.93133453889849, -0.40261796078051787, -2.897588716661989, -8.670601118026205]"
2012-08-03 09:00:00,"[1.5950434782608598, -3.6599999999999975, 2.0605405405405404, -14.0957060518732, -47.00878326996198, -77.47945736434109]","[771.9178260869568, 1505.8043979057595, 3137.0466216216214, 5836.108847262248, 10905.874752851712, 16652.499534883722]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[24.62782608695652, 19.920628272251307, 6.254864864864864, -6.358270893371759, -41.82273764258555, -64.67550387596899]","[1.780492140046634, 1.6344722899978419, 2.64094348954645, 20.617171743606182, 44.48387227046105, 7.484041365077829]","[7.275744702210652, 15.711704696522448, 14.791011192078187, -4.363470527331215, -5.115789920543434, 4.169994796004363]"
2012-08-03 12:00:00,"[4.476347826086963, 5.8254736842105235, 6.74027027027027, -18.58681034482759, -54.09266159695817, -77.47945736434109]","[778.676260869565, 1510.3695789473682, 3136.8672972972977, 5839.005, 10906.341292775665, 16655.088837209303]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[24.045217391304348, 18.175789473684212, 6.934594594594594, -6.825517241379312, -41.62197718631179, -65.79643410852712]","[-3.939536059596361, -0.037176639539293184, 15.956289958561259, 15.46637082708134, 41.46182062464267, 7.960130504855032]","[9.988200953585396, 16.47848437926373, 3.7194136640715474, -6.621403972095382, -8.174068108251117, 5.3972232874743025]"
