,DWPC,HGHT,PRES,TMPC,UWND,VWND
2015-03-11 12:00:00,"[-1.2218604651162779, -1.9329857819905207, -20.356321070234113, -29.37813031161473, -63.4781954887218, nan]","[832.1033333333331, 1532.7839810426544, 3098.4640468227426, 5687.15657223796, 10521.169323308271, 16330.104]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[12.095038759689922, 6.382180094786726, -1.9292307692307709, -19.203059490084986, -52.0178947368421, -62.04]","[8.640472495914747, 7.971790884089419, 10.863519100958618, 17.544573790647085, 76.25852169832883, 46.372462800720285]","[-13.956559488520554, -6.617918448299529, -8.344841683162416, -3.997744061898584, 39.71395558724302, 12.600857502400922]"
2015-03-11 15:00:00,"[0.9444186046511631, -3.0587677725118527, -20.539566666666666, -36.88674220963173, -65.27864661654137, nan]","[838.117441860465, 1540.0076777251188, 3104.6866, 5694.023031161473, 10512.10105263158, 16325.024]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[12.367906976744187, 6.85943127962085, -2.3539999999999983, -19.095410764872522, -52.728045112781956, -61.54]","[11.715358102304574, 12.274961878183149, 16.105953751900703, 18.617419754016257, 68.34915587756477, 47.63821551518593]","[-7.183890920195199, -8.456470083274, -11.456993604901186, -6.133920197003103, 27.16525630862516, 9.978176513206158]"
2015-03-11 18:00:00,"[3.1469767441860506, -2.8613270142180145, -20.409493670886082, -45.28116147308781, -70.27556390977443, nan]","[850.7193023255811, 1552.5847393364932, 3116.4212658227852, 5710.090623229461, 10522.789097744362, 16340.644]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[10.799689922480617, 7.183601895734594, -2.6998734177215216, -18.08237960339943, -52.325413533834585, -60.48]","[11.68159311603669, 13.9946703693459, 17.494790370535096, 19.45389547003277, 66.32877205351498, 46.34534245513896]","[-6.372907440918307, -9.264734865680968, -13.757625872296206, -10.170752922272793, 20.506529741175495, 4.527868009990416]"
2015-03-11 21:00:00,"[6.23186046511628, -8.191792452830189, -23.918164556962026, -41.718135593220346, -71.388202247191, nan]","[854.1286046511625, 1553.4226886792453, 3119.5260126582275, 5721.013305084746, 10534.287415730338, 16335.56]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[9.307441860465119, 7.327264150943395, -2.01379746835443, -17.015932203389834, -52.27348314606742, -60.98]","[2.2464259863099025, 12.617131875091978, 14.217515904741362, 20.583818685512803, 56.69109024511963, 45.749936580371774]","[-8.30912905600333, -8.160517505520847, -15.103297961308728, -14.531734299475282, 8.58259139941185, 1.9622861391654929]"
2015-03-12 00:00:00,"[3.0432307692307714, -18.92358490566037, -22.16924050632911, -46.11205633802817, -70.31265917602997, nan]","[862.9813846153845, 1560.177641509434, 3129.046329113924, 5737.166197183098, 10563.201123595505, 16341.898]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[9.116923076923076, 6.841886792452831, -1.281518987341771, -16.582535211267608, -52.15625468164794, -61.26]","[-6.922525242957476, 6.117097919048811, 12.029277393405328, 16.845426392225395, 46.25632842627424, 43.24882340619527]","[-11.680784573846768, -8.653618897683259, -14.229115254142146, -16.604758540126966, 4.050926205056047, -1.5888857667361214]"
2015-03-12 03:00:00,"[-5.668541666666665, -23.21868544600939, -22.675110410094636, -48.810898876404494, -71.38955223880598, nan]","[880.5944444444448, 1575.4413145539904, 3144.1480126182964, 5754.997162921349, 10591.471044776119, 16351.266000000001]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[7.880972222222221, 6.569107981220657, -1.336656151419558, -15.976573033707867, -52.08238805970149, -61.2]","[-21.073462273709932, -2.5793338689913816, 10.026207520115515, 11.756131671361297, 40.71704199635889, 39.23074088319476]","[-6.435822333945382, -7.9143805615256335, -10.930298920151584, -9.897316694893972, 2.5171908348313887, -2.5878225896747584]"
2015-03-12 06:00:00,"[-11.824413793103453, -21.796713615023478, -24.452547169811325, -47.10955056179775, -65.11902621722847, nan]","[885.1861379310343, 1578.4159154929578, 3144.384150943396, 5760.827640449437, 10602.925168539325, 16349.528]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[7.457241379310346, 5.903380281690141, -1.5156603773584907, -15.295955056179773, -51.49183520599251, -61.24]","[-22.409906839298955, -8.823043844220765, 7.433021462522119, 14.591117458010999, 57.14548699404257, 35.46777057361583]","[3.4695407003723506, -1.974225999355261, -9.01092861607588, -0.22944455675147274, 7.14997939356762, -2.823765312017217]"
2015-03-12 09:00:00,"[-10.074758620689648, -22.229014084507043, -25.626949685534598, -45.58261235955056, -57.77291044776119, nan]","[886.6505517241383, 1581.5973239436619, 3148.504150943397, 5761.853511235955, 10615.465895522388, 16347.17]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[7.665517241379309, 6.7146478873239435, -1.5669182389937124, -15.213651685393259, -51.09283582089552, -61.74]","[-19.390234721866758, -6.905171841985291, 7.592560521816689, 17.683892844439644, 76.38868606798711, 35.27326240465604]","[6.776139288476426, 1.4513899813905802, -2.4506782612866056, 3.2381460548533716, 8.136073873794764, -1.653572898991349]"
2015-03-12 12:00:00,"[-7.985379310344825, -21.323831775700928, -26.16666666666666, -44.91474719101124, -55.40194029850746, nan]","[892.5048275862072, 1584.845981308411, 3150.373333333333, 5763.434382022471, 10625.82119402985, 16346.182]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[6.915862068965517, 5.78766355140187, -1.3599999999999985, -15.849887640449435, -50.8920895522388, -61.839999999999996]","[-18.465816344143548, -11.11553248785585, 9.488957426925753, 14.767411813945746, 75.38691589191696, 34.3174106174058]","[14.812930943093608, 3.67558793698748, -2.5985553155105867, 3.1019869651419887, 6.9398581426224455, -2.7321794443930494]"
2015-03-12 15:00:00,"[-2.436689655172413, -19.53568075117371, -26.45351097178684, -46.33191011235955, -54.82365671641791, nan]","[899.0944137931036, 1593.045164319249, 3159.0779623824455, 5771.423511235956, 10645.588507462688, 16356.898]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[7.598620689655172, 5.877089201877934, -1.1922884012539197, -15.76870786516854, -50.831641791044774, -61.9]","[-14.608171017839688, -11.902686690576122, 7.1373538986461575, 9.715183786148684, 65.06692412008894, 31.349999999999998]","[15.132123968057298, 9.667853762387313, -1.55977043330203, 3.881896212433546, 11.51544004650273, 1.919633857663476e-15]"
