,DWPC,HGHT,PRES,TMPC,UWND,VWND
2011-01-21 12:00:00,"[-24.209069767441857, -40.10285714285714, -40.293076923076924, -39.39094017094017, -61.28751879699248, nan]","[749.8666666666664, 1384.0714285714284, 2845.3016722408024, 5333.286182336183, 10017.217142857144, 15978.284]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-18.504961240310077, -16.069523809523808, -16.531906354515048, -24.8594301994302, -51.69458646616541, -57.099999999999994]","[6.615280885525031, 18.17992890628784, 34.54554144554746, 59.21682502617945, 77.09171488097483, 48.08500252669746]","[-17.817462487235712, -24.003325566477272, -34.5380812018808, -36.30257807838866, -22.426617473170243, -17.114734353985718]"
2011-01-21 15:00:00,"[-25.30860465116279, -41.83601895734596, -38.00521739130435, -31.80502840909091, -62.951842105263154, nan]","[761.0030232558139, 1396.339146919431, 2860.28652173913, 5348.22153409091, 10026.245789473684, 15986.18]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-18.427441860465116, -15.338199052132701, -16.826889632107022, -24.39409090909091, -52.85473684210526, -56.28]","[7.32801195763439, 13.009021855566314, 26.938947811693847, 52.19229340299004, 79.02872411802866, 44.811482920253376]","[-9.49471339752106, -17.153215033159395, -30.081549402706536, -14.426447896023076, -6.47359146891668, -10.958668828276537]"
2011-01-21 18:00:00,"[-26.134108527131783, -51.334666666666664, -31.96334448160535, -29.12002840909091, -65.2383396226415, nan]","[758.4261240310077, 1398.8166666666666, 2867.5206354515053, 5346.293551136364, 10027.439283018868, 15990.944]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-16.891007751937984, -13.633333333333335, -17.375719063545155, -26.09125, -51.52075471698113, -55.32]","[4.63054871973099, 13.378928044115154, 23.323008994834936, 47.026887802894485, 74.05928143987522, 47.63388555248274]","[-7.659830769216791, -13.152639006482058, -19.891118062818133, -5.702448276185261, -1.94116531593597, -13.075846556646976]"
2011-01-21 21:00:00,"[-21.353203124999983, -41.11342857142856, -22.980468227424748, -30.962507122507123, -65.74950943396226, nan]","[755.1784374999997, 1397.0545714285715, 2868.8345484949837, 5336.582991452991, 10015.54475471698, 15989.246]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-16.15296875, -13.042857142857143, -17.71551839464883, -27.684786324786323, -49.02226415094339, -55.0]","[5.460699746979005, 15.997322427868209, 22.749294189353922, 39.580420226587655, 68.86590985716839, 47.68248637201189]","[-1.5433566769160274, -10.938369480591101, -18.16182749968291, -7.534643762737379, 2.856622335131919, -13.715974241113917]"
2011-01-22 00:00:00,"[-24.614375000000013, -17.839904761904762, -20.907919463087254, -32.50125714285715, -66.48358490566038, nan]","[750.1969531250002, 1395.7618571428573, 2869.6534899328863, 5332.722571428571, 10000.209245283018, 15997.454]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-14.982656249999998, -11.661428571428571, -17.681476510067117, -28.844571428571427, -48.22981132075472, -54.739999999999995]","[4.725849414111703, 16.327192515915648, 20.53484779291818, 33.21283014753066, 58.09788741001599, 44.377001184994086]","[1.5496541167455216, -6.223090024678871, -15.291541108497992, -6.600761119089105, 4.813884876756912, -13.708124664848706]"
2011-01-22 03:00:00,"[-22.77953125, -12.771884816753927, -20.46013377926421, -33.57535612535613, -65.74283018867925, nan]","[747.8181249999998, 1395.4620418848162, 2867.904682274247, 5321.1505413105415, 9983.338113207546, 15994.051627906976]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-13.524062500000001, -11.25371727748691, -18.342274247491638, -30.11811965811966, -46.933584905660375, -54.673178294573646]","[6.346931421398627, 16.488178931769216, 19.71601850330554, 23.208481871038575, 47.90923237384329, 40.57440828590525]","[4.15743270693908, -0.9540734883535578, -2.999710259283109, -4.859308910550174, -0.2712072069216338, -13.493529101726276]"
2011-01-22 06:00:00,"[-15.244062500000007, -12.17392670157068, -21.327340067340067, -34.564, -65.7275, nan]","[736.7493749999998, 1387.5103141361253, 2859.7988888888885, 5319.009599999999, 9977.4975, 15988.2003875969]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-11.997500000000004, -11.009738219895288, -18.656296296296297, -29.712, -48.559999999999995, -53.83441860465116]","[7.466515793448705, 17.03990181343218, 18.961744617820337, 20.962929668046673, 33.021854778972944, 39.24535100799137]","[9.422932036058677, 3.3995489710387132, 8.044917055587183, -7.92574697883603, -9.395619362576463, -11.3380006036793]"
2011-01-22 09:00:00,"[-12.223124999999994, -12.798167539267014, -20.3454054054054, -45.486017191977076, -66.48424242424242, nan]","[723.9118750000004, 1375.6630890052354, 2844.9578378378374, 5315.258137535817, 9979.410303030303, 15983.651472868218]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-10.738124999999995, -11.76523560209424, -18.026216216216213, -29.20928366762178, -50.80090909090909, -53.535968992248065]","[12.350146560152607, 21.889043293753648, 23.370236024943758, 23.95652430318901, 33.93772381502415, 42.80066265661163]","[12.677088383542852, 4.530270397234253, 6.654028558720026, -15.13404015480875, -19.98492412869297, -10.34194367534887]"
2011-01-22 12:00:00,"[-11.707812499999998, -12.517434554973821, -19.636262626262628, -41.30194842406877, -65.69204545454546, nan]","[716.0892187500002, 1368.174502617801, 2843.212727272727, 5319.510200573066, 9987.576704545454, 15978.086744186046]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-10.749062499999997, -11.566806282722512, -15.836767676767678, -29.0032664756447, -50.78727272727273, -54.258449612403105]","[14.977942004327925, 20.28969830500096, 23.60352693225188, 28.290816361315148, 33.63310012195969, 42.370378670850776]","[16.11294134928011, 8.016664671273334, -9.961008310175178, -24.639542500979854, -33.094716330030096, -18.579881474448662]"
2011-01-22 15:00:00,"[-10.349133858267718, -13.500210526315787, -29.293513513513503, -51.07979885057471, -63.47909090909091, nan]","[721.3678740157478, 1373.5369473684207, 2854.8648986486482, 5342.548132183908, 10019.316363636364, 15984.065891472868]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-9.531653543307089, -12.126315789473681, -14.25189189189189, -26.067758620689656, -52.45545454545454, -54.30031007751938]","[18.51843979860994, 20.440343895612262, 20.205734131209677, 24.1576410949743, 39.79391298401726, 39.246493657771786]","[6.9258205006817555, 0.15006355908667135, -19.141697242944144, -46.69792420064146, -37.332748493536066, -18.694789874537744]"
