,DWPC,HGHT,PRES,TMPC,UWND,VWND
2016-02-08 12:00:00,"[-3.1702654867256634, -7.257671957671959, -19.646530612244902, -47.31895652173914, nan, nan]","[675.4892920353982, 1340.6710582010583, 2824.2563265306126, 5266.186927536232, 9981.284618320611, 16098.40984496124]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-3.0936283185840705, -6.99968253968254, -18.37836734693878, -33.442608695652176, -40.17488549618321, -52.1568992248062]","[19.6634401629954, 16.445816710901727, 15.454489786114728, 17.40991958604656, 23.88112051106728, 19.60432164723712]","[-2.1400973639784207, -9.643559600290937, -0.0005504729206072205, -21.136451491934704, -3.6640616241811736, -7.930411550718703]"
2016-02-08 15:00:00,"[-7.040442477876106, -9.781904761904762, -20.464266211604095, -36.09066666666667, nan, nan]","[676.0932743362831, 1334.2800000000002, 2813.376791808874, 5264.887333333333, 9970.262748091603, 16087.366279069767]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-5.650265486725663, -8.750476190476192, -18.83713310580205, -32.153333333333336, -40.55770992366412, -51.19565891472868]","[16.399479099776347, 13.60516221884682, 10.35134437482191, 20.55427001083515, 23.20098307895562, 18.959625199554196]","[-16.510085839564226, -4.046888673739185, 5.63506832726033, -10.395019421152004, -9.369491094657102, -5.733542292039857]"
2016-02-08 18:00:00,"[-9.638070175438596, -13.107894736842104, -20.383367346938776, -35.11884393063584, nan, nan]","[680.1212280701752, 1332.1514736842103, 2807.8542857142857, 5254.866705202313, 9967.539505703422, 16083.785891472868]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-7.617894736842103, -11.347368421052634, -18.751836734693878, -31.83398843930636, -41.28813688212928, -50.67472868217054]","[17.000852790930136, 18.207108493687187, 11.334517006852746, 18.025557778788126, 23.504239850594097, 17.488143613424633]","[-11.268571434084112, -1.9512595292855301, 10.32003930203482, -2.1214894841733507, -16.061725684571286, -7.7771242215658]"
2016-02-08 21:00:00,"[-11.723362831858408, -15.048677248677249, -20.297891156462583, -35.80869565217391, -71.38946564885497, nan]","[676.4869911504425, 1325.551851851852, 2794.2809863945577, 5244.846956521739, 9956.00320610687, 16067.332713178293]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-8.29008849557522, -13.862645502645503, -18.275986394557822, -32.36869565217391, -42.5187786259542, -50.5553488372093]","[16.986134699183552, 15.299498769464808, 6.176061094550105, 4.077903791382907, 20.80342368823391, 17.136728323336182]","[-9.99584691146641, -9.063647182019581, 10.22134627935408, -9.30333980251605, -19.08532405212639, -6.583281749153765]"
2016-02-09 00:00:00,"[-11.228421052631578, -15.105608465608462, -21.046666666666667, -40.71413294797688, -71.39217557251908, nan]","[684.3333333333333, 1333.5815343915342, 2798.077142857143, 5259.398554913295, 9951.892175572519, 16056.91015503876]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-8.365263157894736, -13.822962962962961, -17.144353741496598, -32.30393063583815, -42.38786259541985, -50.49565891472868]","[13.983129982544696, 10.787528177474481, -1.1081830057112583, -5.482251147106178, 15.662104250781987, 19.664654615200863]","[-13.91947911126906, -17.329818607316447, -3.9909734416088534, -23.964594271702957, -20.791517718622146, -7.540831593766094]"
2016-02-09 03:00:00,"[-10.067894736842106, -13.902631578947368, -22.735918367346944, -37.74208092485549, -70.02174904942966, nan]","[683.9294736842108, 1333.8373684210526, 2804.0316326530615, 5260.774046242774, 9947.392281368822, 16049.105891472867]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-9.08105263157895, -12.778421052631579, -16.580408163265307, -33.015491329479765, -42.4877566539924, -50.6553488372093]","[16.212100047984368, 0.7090085951706199, -2.47573554559447, 16.73159165623798, 15.26578693039809, 19.66443741857847]","[-16.685062284776997, -17.27677367286138, -11.91927259725003, -20.976224626030007, -19.896209777175645, -11.818845249681946]"
2016-02-09 06:00:00,"[-11.005263157894737, -12.473809523809523, -22.58666666666667, -36.81823699421966, nan, nan]","[677.6825438596491, 1328.2761904761903, 2800.4300000000007, 5249.718381502891, 9933.245763358778, 16036.885891472868]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-9.92578947368421, -11.583809523809524, -17.093333333333337, -33.33398843930636, -42.35503816793893, -50.63596899224806]","[16.79545834278211, 1.80111518889859, 1.0403163012272703, 13.83703722808629, 19.445477167628564, 18.258194481753556]","[-16.71025395898623, -12.69765734260265, -10.890424325681753, -23.586239974523366, -18.99550375778364, -14.285283901952353]"
2016-02-09 09:00:00,"[-12.065132743362831, -12.454021164021167, -21.14938775510204, -36.230635838150285, nan, nan]","[677.5869911504424, 1326.4810052910057, 2796.0224489795914, 5243.0461271676295, 9922.558320610688, 16023.891627906976]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-10.891858407079646, -11.440952380952382, -17.60489795918367, -32.84439306358381, -42.77145038167939, -50.81503875968992]","[16.706638383505513, 8.666588800175857, 5.153966748816329, 12.168051473314618, 23.061332598069733, 20.058499819954964]","[-15.852242454677548, -11.384918541154423, -8.843442411802721, -30.747217591944004, -26.575474733149395, -15.33927856801515]"
2016-02-09 12:00:00,"[-12.239473684210527, -13.524684210526315, -20.04714285714286, -35.535838150289024, nan, nan]","[684.3870175438598, 1330.5631578947366, 2797.4216326530614, 5243.19260115607, 9921.842357414449, 16017.95945736434]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-11.051228070175439, -12.446842105263157, -18.108979591836736, -32.23167630057804, -43.126539923954375, -51.6553488372093]","[13.799685010564108, 9.248691755454724, 8.42459984659571, 16.44634725178079, 20.299219987717528, 20.261367108055964]","[-16.796655722813043, -13.509343486895759, -10.542219327708905, -25.457702731473297, -35.595071903040576, -20.355832840866427]"
2016-02-09 15:00:00,"[-12.59842105263158, -15.29294736842105, -20.58847457627119, -35.09749279538905, nan, nan]","[696.1378947368421, 1340.0807368421056, 2803.9713559322036, 5248.0647838616715, 9929.526463878326, 16021.501782945736]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-11.149473684210525, -14.017894736842102, -18.57186440677966, -31.845302593659945, -43.356958174904946, -51.855348837209306]","[14.233403595475469, 8.040580890416043, 8.420368084148254, 18.988966559124666, 18.36216025494306, 18.649722652165295]","[-16.217760738232155, -13.605347976833038, -10.506769983684537, -20.350897946222826, -34.04089133621016, -22.703416640581587]"
