,DWPC,HGHT,PRES,TMPC,UWND,VWND
2011-04-30 12:00:00,"[3.24796875, 3.5681151832460727, -8.097272727272728, -17.345014326647565, -57.016969696969696, nan]","[768.1090625, 1475.9085340314139, 3063.549090909091, 5698.308280802292, 10560.229848484849, 16296.929147286823]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[13.124375, 9.416439790575915, 1.5036363636363628, -15.337936962750714, -52.64636363636364, -60.99410852713178]","[-11.153586488852392, 9.249779927157025, 20.858668444440365, 33.214089860101616, 79.57489253572656, 30.828031435066766]","[41.0020759009427, 35.41491490454926, 21.772645461549434, 17.857792428589878, -14.032719360064027, -21.753093506151682]"
2011-04-30 15:00:00,"[6.008771929824562, 0.5742408376963357, -7.591254237288137, -22.534540229885057, -55.86295454545454, nan]","[754.109649122807, 1461.6403664921463, 3055.4451186440674, 5705.932356321839, 10587.312727272727, 16315.743178294573]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[11.083859649122806, 10.140523560209425, 2.226101694915257, -14.00310344827586, -51.30166666666666, -60.89720930232558]","[-11.944566845530783, 6.54546060604089, 13.040748150657649, 49.038995389583285, 73.95672201479822, 30.485361130093224]","[32.38724283470821, 40.85798192355276, 25.673051128784433, 23.150152976871375, -16.960890698023682, -18.836975625361756]"
2011-04-30 18:00:00,"[8.59, 5.8952631578947345, -5.894932432432434, -22.985977011494253, -58.525475285171105, nan]","[748.9715789473686, 1455.9331578947372, 3049.342398648648, 5716.796465517242, 10605.248212927756, 16327.131162790698]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[14.450526315789473, 7.97052631578947, 4.952162162162163, -13.642183908045979, -50.52920152091255, -59.0553488372093]","[-3.147948159601276, 0.8908593282665259, 16.563066876738596, 50.5056691178509, 60.20438282204714, 23.29292422415889]","[33.594941434306605, 39.51274803703741, 37.24338808824137, 21.47549305466936, 7.393060928851841, -10.766016339796886]"
2011-04-30 21:00:00,"[9.50842105263158, 7.084000000000001, -2.6418305084745795, -27.928616714697405, -60.40768060836502, nan]","[741.9685964912281, 1453.1331578947365, 3049.5545084745763, 5719.475244956772, 10609.461673003801, 16339.501395348838]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[16.038245614035088, 9.484210526315794, 5.982372881355932, -13.026282420749279, -50.68167300380228, -58.76]","[3.126940457554254, 9.671666619168775, 32.05714231569235, 51.791579545263346, 56.41989403691242, 23.662646037180906]","[34.678078408067094, 41.09101816286427, 33.742936184742305, 21.85275847682614, 22.60253393994877, 2.2524778162567616]"
2011-05-01 00:00:00,"[10.858421052631577, 9.656402116402118, -1.2571864406779751, -19.267319884726227, -62.39509505703422, nan]","[740.9544736842109, 1452.5450793650791, 3052.9529152542377, 5721.42265129683, 10613.137414448669, 16352.899844961239]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.40052631578947, 10.32835978835979, 5.171186440677967, -12.837809798270895, -50.481673003802285, -59.563100775193796]","[12.884458585667424, 19.429582199453456, 29.89892879377196, 59.086174760109444, 54.580550831438835, 28.43627025387553]","[34.018321870256166, 33.13409438268956, 32.025389928304264, 29.478577985143584, 21.306151035867387, 9.396672528092235]"
2011-05-01 03:00:00,"[12.036052631578947, 11.362526315789475, 1.4539322033898283, -28.920634005763688, -60.42015209125475, nan]","[742.8560526315788, 1456.348631578947, 3057.872338983051, 5722.603285302594, 10626.87524714829, 16353.898837209303]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[14.334736842105265, 11.722105263157896, 3.5738983050847453, -12.738386167146972, -50.22920152091255, -62.40341085271318]","[17.556784308872476, 21.054904603254062, 29.3894693137855, 54.06172604755411, 61.42047007194024, 43.193065489933204]","[27.563100783492793, 17.55631395046729, 28.31012938897604, 28.022281641227345, 33.79703458488048, 5.857070539287554]"
2011-05-01 06:00:00,"[13.438070175438597, 10.287277486910995, 2.4189491525423716, -29.387406340057638, -56.0707196969697, nan]","[748.4064912280702, 1459.4914136125656, 3059.8027118644072, 5706.22636887608, 10622.411856060606, 16344.667441860465]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[13.692631578947369, 10.691308900523559, 2.9664406779661006, -13.881902017291068, -48.88840909090909, -60.60186046511628]","[21.898011029776896, 19.287694077893107, 30.468948299644335, 53.59445276210459, 55.048440370911386, 34.05397117231803]","[7.616372849161373, 2.3035470630647654, 28.495875406750095, 28.13816379190797, 57.522086518325565, 1.5465202890524599]"
2011-05-01 09:00:00,"[2.2098245614035017, 6.178848167539268, 0.5983783783783788, -26.901149425287358, -62.43904942965779, nan]","[757.8147368421056, 1463.223036649215, 3059.3962837837835, 5698.401264367816, 10607.767300380228, 16344.497209302324]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[12.58912280701754, 9.0965445026178, 2.4866216216216235, -14.335862068965517, -49.14821292775665, -61.33441860465116]","[12.983819026679585, 13.753467458692281, 33.116005402949376, 53.594809962985806, 66.66845809553774, 26.967812235871236]","[-17.10554986061505, 1.1822658331830662, 25.024939873393983, 24.107078424634558, 49.58791691730884, 2.497128299959506]"
2011-05-01 12:00:00,"[-5.570314960629919, -9.233141361256544, -13.226283783783776, -21.305, -60.137727272727275, nan]","[766.9522047244092, 1470.5194764397909, 3065.117297297297, 5702.645114942528, 10595.175, 16345.068449612403]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[12.711653543307088, 9.139476439790574, 3.286621621621624, -15.36890804597701, -49.00090909090909, -61.77472868217054]","[13.229633188805787, 15.937718957712166, 31.37301711835215, 52.01911641110351, 70.28553672276144, 22.04209222428545]","[-7.963301741588487, 1.2717359581250647, 15.937705450828085, 19.02144402593669, 48.027838575280356, 11.638137140165485]"
2011-05-01 15:00:00,"[2.226015624999992, -15.177068062827212, -17.37523489932886, -21.512799999999995, -58.597500000000004, nan]","[787.1491406250003, 1487.674188481675, 3077.902818791946, 5707.313999999999, 10595.0625, 16362.053255813955]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[10.46109375, 8.175602094240839, 2.621879194630875, -14.859999999999998, -49.910000000000004, -63.574728682170544]","[13.96107202015663, 16.63427740125905, 25.226629407515073, 63.27851070927446, 89.36395838040298, 29.169109625341072]","[-2.7574631517667263, 4.480658116075568, 13.59614100151693, 13.497365906584793, 37.38175355485088, 18.084139060218963]"
