,DWPC,HGHT,PRES,TMPC,UWND,VWND
2011-01-27 12:00:00,"[-11.665625000000002, -19.678691099476442, -21.807239057239055, -30.55034285714286, -65.7132196969697, nan]","[739.8103125, 1407.2413089005238, 2930.7502356902355, 5435.010857142857, 10090.373106060606, 16066.771627906977]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-9.494374999999998, -1.66366492146597, -10.488282828282827, -27.254285714285718, -51.86757575757576, -54.59565891472868]","[13.589740672453697, 19.290981074013438, 21.663639179064454, 45.05327860510566, 43.66328388591555, 43.25464415451539]","[5.70361963765842, -7.318820056021502, -15.836021194459477, -13.375599733726014, -9.883178636431737, -6.847263238157182]"
2011-01-27 15:00:00,"[-12.606562499999997, -16.425340314136125, -19.556666666666665, -31.0624, -62.09162264150943, nan]","[736.7921875, 1408.4607329842934, 2929.833939393939, 5427.7004, 10085.756226415095, 16052.273565891473]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-5.586562500000004, -2.1233507853403153, -10.53070707070707, -27.910857142857143, -52.016603773584905, -54.21658914728682]","[19.825649499422695, 22.950805445453124, 22.545580268358577, 37.85238956601124, 51.152411476156956, 39.839396113670745]","[2.4837466289187953, -4.943000529190883, -1.8246158456402513, -18.317053342898706, -13.079280319996826, -7.7945182068602445]"
2011-01-27 18:00:00,"[-11.603859649122807, -15.976701570680628, -18.867837837837836, -31.23146551724138, -65.6803787878788, nan]","[721.1157894736842, 1396.432565445026, 2913.9148310810806, 5410.2202586206895, 10071.069166666666, 16043.77465116279]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-2.8143859649122813, -1.7395811518324598, -11.316756756756753, -28.18471264367816, -51.110757575757575, -53.5584496124031]","[17.54493546984413, 23.88745514121364, 32.19154734618671, 38.95494263336109, 49.521946092213774, 38.8662088018077]","[9.575917120425766, -2.5422579871866318, 2.551865520562663, -16.540326602651792, -16.0051321079706, -3.373330793604328]"
2011-01-27 21:00:00,"[-5.136491228070176, -15.585894736842103, -13.236088435374153, -31.977456647398842, -71.3883650190114, nan]","[704.2259649122808, 1377.4089473684205, 2893.9438435374154, 5390.805260115607, 10063.364372623575, 16024.026356589147]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-4.510877192982457, -1.3189473684210504, -11.782448979591841, -28.881387283236997, -50.54212927756654, -53.66]","[16.87420133421996, 28.95118897334625, 38.129655758401064, 36.75736056185071, 44.87737874277431, 42.94101550089541]","[9.314318050450709, 5.368536553887428, -7.334703575856666, -14.616534818735618, -24.1567186688853, -2.6056837398003365]"
2011-01-28 00:00:00,"[-4.600526315789474, -4.985820105820107, -12.610915254237284, -32.94578034682081, -71.3883650190114, nan]","[699.7784210526318, 1365.8125925925924, 2885.743084745762, 5375.925375722543, 10059.63885931559, 16015.071007751938]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-4.1205263157894745, -3.4012698412698423, -11.252203389830505, -29.45942196531792, -50.258859315589355, -54.04062015503876]","[17.790296500970058, 22.702436898104917, 30.07424447607114, 39.29734479620806, 40.96972318098158, 43.49244159191007]","[-1.3448083173236118, -9.299806420283035, -12.627415785112515, -22.261690491079392, -30.57186610374868, -6.672081624162106]"
2011-01-28 03:00:00,"[-5.637894736842105, -7.613578947368424, -18.619932203389833, -36.9957060518732, -66.48467680608366, nan]","[701.6499122807018, 1368.1261578947372, 2881.282745762712, 5359.40167146974, 10048.678022813689, 16009.592713178296]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-4.767894736842105, -2.821578947368421, -12.176610169491527, -30.772968299711813, -49.386235741444864, -53.93751937984496]","[10.02783011600424, 11.940825560744738, 23.245737432779702, 38.89361231757579, 44.681839568082694, 38.76103800375423]","[-14.521227335339377, -19.01624857159607, -22.53644941920322, -28.780183019410845, -35.399473799137816, -10.81125360371325]"
2011-01-28 06:00:00,"[-6.458684210526315, -15.254105263157891, -17.754372881355934, -44.8071469740634, -65.66224334600761, nan]","[704.7210526315788, 1372.9210526315787, 2879.499084745763, 5355.0377809798265, 10045.005209125477, 15996.532945736435]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-4.77842105263158, -3.4431578947368404, -13.490508474576274, -29.65308357348703, -50.417034220532315, -53.758449612403105]","[6.705813962083163, 10.154297926409965, 21.3787574526639, 30.29838481728628, 39.74827092142988, 36.170105981980996]","[-18.657836339990336, -20.5346419586422, -23.527337032052984, -41.848707834127325, -45.25486358005589, -14.916372116000346]"
2011-01-28 09:00:00,"[-7.9398245614035075, -14.33041884816754, -22.026474576271184, -43.82368876080692, -66.4803802281369, nan]","[713.1384210526314, 1381.0390575916228, 2884.0302711864406, 5375.347780979827, 10063.12988593156, 15984.651007751938]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-7.27578947368421, -3.8668062827225125, -14.07864406779661, -26.93406340057637, -52.600304182509504, -54.09875968992248]","[10.214246456985578, 16.362179670005073, 27.122260100165317, 31.660623488303337, 41.75540141594087, 34.489747589677904]","[-15.152448777078785, -17.257671896345734, -27.113596355945635, -47.70193183419053, -62.586996250275966, -16.062386402485487]"
2011-01-28 12:00:00,"[-9.562631578947366, -11.675842105263156, -29.692972972972974, -38.20014326647564, -65.69091254752853, nan]","[720.086842105263, 1386.85447368421, 2894.246283783784, 5408.683868194842, 10099.972509505704, 15986.792480620155]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-8.912631578947368, -3.9126315789473662, -11.752567567567569, -24.91787965616046, -55.14022813688213, -54.36]","[9.118891382510537, 18.849432509827963, 25.288740135862984, 32.85139055758231, 40.66052840846025, 33.203025787299055]","[-12.615055366229402, -18.603269488637167, -31.98424747195668, -63.544899292812005, -73.64278960535077, -18.99175641833092]"
2011-01-28 15:00:00,"[-8.429062499999999, -10.735706806282721, -25.409595959595958, -29.32063037249284, -62.90984848484848, nan]","[731.2890625, 1397.6485340314134, 2911.8502020202013, 5445.906189111747, 10139.942878787879, 15990.996046511627]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-7.72484375, -3.308167539267013, -10.01050505050505, -24.733638968481376, -56.6130303030303, -55.30186046511628]","[7.632215368298915, 17.566815749609983, 26.340222190235544, 35.942872214177505, 45.29830924020958, 30.944270976480816]","[-10.404713780371035, -16.87091702648747, -33.13253776421622, -51.54019958118686, -78.25286437750461, -21.607194820163294]"
2011-01-28 18:00:00,"[-6.695312499999999, -9.105287958115184, -15.436868686868687, -27.44426934097421, -60.83326996197719, nan]","[733.7465624999999, 1401.2055497382203, 2925.3152861952867, 5468.429885386819, 10190.203536121673, 15996.426434108527]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-6.16, -2.5809424083769645, -8.145185185185186, -23.898108882521488, -56.69992395437262, -55.91968992248062]","[7.42113105549675, 15.859778617143549, 30.281364596807396, 36.42493616590739, 48.52980355463442, 34.55418042378898]","[0.10508269489620259, -8.38303829516219, -24.086042448160423, -40.93802305118163, -90.72226606947761, -19.00119214584527]"
2011-01-28 21:00:00,"[-5.583684210526317, -7.8284210526315805, -7.7552702702702705, -26.568965517241377, -60.43536121673004, nan]","[719.9017543859651, 1391.3369473684213, 2924.7272972972974, 5479.489022988505, 10234.906615969581, 15992.177441860465]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-4.974035087719299, -1.089473684210527, -7.081621621621622, -21.58873563218391, -55.52197718631179, -56.80186046511628]","[8.113787324927562, 20.676918734156427, 33.93784282597762, 46.89655753336701, 59.79073290120367, 37.11637740520916]","[7.796930230541325, 4.103694371525012, -17.361720655884668, -41.55241482735931, -73.17861612049629, -18.84878058256893]"
2011-01-29 00:00:00,"[-5.579210526315791, -4.289052631578949, -14.354983050847455, -32.7121613832853, -60.81429657794677, nan]","[712.2505263157898, 1385.1488421052627, 2928.439830508474, 5500.282853025937, 10273.242357414449, 16010.228217054264]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-5.098596491228073, 0.7031578947368433, -5.399322033898304, -20.115331412103746, -55.17216730038023, -58.339069767441856]","[12.58303816366092, 28.2214156980252, 37.55472119075621, 50.2266508706365, 71.58395222069146, 41.404774283633216]","[16.076718114171978, 8.590068392681529, -8.45939970050463, -36.778355475259076, -55.94824792444799, -20.532984396556085]"
2011-01-29 03:00:00,"[-2.4789473684210512, -5.249894736842108, -13.112372881355933, -32.89898843930636, -62.39509505703422, nan]","[704.1042105263156, 1377.0290526315791, 2928.7113559322033, 5509.590086705202, 10289.19011406844, 16023.928759689923]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-1.8021052631578933, 1.177894736842107, -3.5989830508474574, -19.187456647398843, -54.882813688212934, -59.84217054263566]","[25.48156778089135, 35.663871743321785, 40.660957193446215, 55.64298084724954, 76.36795264806987, 44.148012072092364]","[14.127417728753093, 2.9590849991385437, -15.63271115647628, -35.02152094571507, -44.910195031736215, -21.21251160850883]"
2011-01-29 06:00:00,"[-2.173097345132742, -5.605157894736839, -12.83190476190476, -29.2685838150289, -62.862851711026615, nan]","[697.3981415929202, 1369.6778947368416, 2924.411428571428, 5508.94338150289, 10292.674600760456, 16019.146589147287]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-1.4812389380530964, 0.8789473684210496, -3.502857142857141, -19.200173410404624, -54.666463878326994, -60.60496124031008]","[25.19167204988581, 31.589790673359666, 45.91194312935427, 58.04524098090963, 80.86863957849155, 43.64639207775673]","[-0.7257465740287902, -7.0239930515222655, -13.3545847594004, -28.70855043584207, -35.922887919289444, -21.77094804076141]"
2011-01-29 09:00:00,"[-2.7029824561403495, -15.72200000000002, -37.40637288135593, -31.186040462427744, -62.39015267175573, nan]","[700.984385964912, 1374.046421052632, 2925.7484067796613, 5513.4002890173415, 10293.93213740458, 16021.281162790698]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-1.6521052631578939, 1.6778947368421102, -3.1722033898305106, -19.120404624277455, -55.03328244274809, -58.99720930232558]","[21.213767632940357, 27.186935901722446, 45.48022819114109, 60.44625191685187, 80.58558907675675, 42.59023334672635]","[-13.534987818847975, -21.071794051327558, -21.428820380353592, -27.89217269523226, -29.278969806671732, -16.833211212803235]"
2011-01-29 12:00:00,"[-5.383684210526315, -14.762631578947367, -31.990101351351353, -33.7723275862069, -65.08836501901142, nan]","[720.1268421052631, 1390.8823684210527, 2937.0994256756753, 5520.1875, 10294.877604562738, 16022.421162790699]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-4.854736842105263, 0.5663157894736842, -3.744121621621621, -19.388735632183906, -54.94212927756654, -58.745271317829456]","[18.230955917793914, 27.50476311396121, 44.61593685360259, 59.57792437765063, 82.22840649884671, 41.68958617168522]","[-18.009076039594852, -20.26305462770687, -26.831560486581417, -31.17470809927147, -25.401152107586256, -11.256035820459662]"
