,DWPC,HGHT,PRES,TMPC,UWND,VWND
2014-08-29 12:00:00,"[16.727031250000003, 12.973612565445027, 5.263400673400673, -9.072571428571429, -46.215, -77.47945736434109]","[811.9132031249999, 1544.9515183246074, 3179.5133670033674, 5875.531857142857, 10949.23, 16635.564418604652]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[23.758750000000003, 18.149947643979058, 7.522828282828282, -7.351428571428571, -41.835, -68.98713178294574]","[2.6093324622763103, 1.8353552705224212, -1.3697301006946365, 8.89292983179728, 12.478101454864362, 11.082537474704477]","[17.02597823731408, 12.901202447672656, 6.8203845335406, 16.2557752226205, 26.172638557893087, 2.090107389075055]"
2014-08-29 15:00:00,"[16.537499999999998, 13.424293193717276, 6.53023489932886, -10.751575931232093, -46.19920454545454, -77.47945736434109]","[804.5025, 1534.2916753926704, 3165.474463087248, 5865.723868194843, 10935.575757575758, 16630.391860465115]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.299375, 16.896544502617797, 7.171208053691277, -6.271174785100288, -42.21340909090909, -68.90806201550387]","[5.197767678840824, 1.3703868385270808, -3.004785597659958, 7.738027080874374, 3.8412518656775796, 8.46436611720052]","[18.83826699677956, 17.146371684751887, 18.067616350373928, 18.30593458098512, 29.570490876613114, 3.5754072614877224]"
2014-08-29 18:00:00,"[18.29375, 15.344188481675394, -1.2498989898989907, -17.069885386819482, -47.63534090909091, -77.47945736434109]","[804.9075000000001, 1536.2014136125651, 3169.473198653199, 5873.228882521489, 10927.804053030302, 16645.348139534886]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[23.1025, 16.66617801047121, 8.25986531986532, -6.288080229226359, -42.664166666666674, -67.24682170542636]","[0.8232679607094842, 3.352956353737337, 2.5572116468688826, 10.190391140073691, 5.493264001753837, 10.071790524785147]","[13.836780023812235, 16.211178452952968, 23.504669149958733, 24.925313651612388, 30.681434883760847, 5.774576666642449]"
2014-08-29 21:00:00,"[17.45, 14.769894736842106, -8.146756756756758, -11.587183908045976, -47.408522727272725, -77.47945736434109]","[791.78, 1524.7734736842103, 3157.59445945946, 5862.962528735632, 10923.613181818182, 16649.007054263566]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[24.04, 17.20684210526316, 8.884594594594594, -6.482413793103449, -42.639545454545456, -67.62279069767442]","[2.1358010799784446, 3.7532759619339533, 4.628328425385354, 11.943260076514164, 14.534862674158775, 16.30623730529085]","[16.512445419948037, 18.862472418219305, 29.674471784592658, 26.765478563836975, 28.424600321880252, 5.608494442753431]"
2014-08-30 00:00:00,"[17.08008695652174, 13.90284210526316, -17.183243243243247, -12.216962750716334, -51.10619771863117, -77.47945736434109]","[784.8940869565213, 1518.5272631578944, 3148.639560810811, 5853.730573065903, 10911.850912547528, 16648.192790697674]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[24.300869565217393, 17.71105263157895, 8.69135135135135, -6.6780515759312316, -42.36456273764258, -67.76310077519379]","[-0.02414142810188848, 6.0113188381355505, 14.699871954074572, 13.052611714077928, 18.776903837032673, 17.22252572642302]","[18.626245224750626, 23.804124044582643, 18.085377545662848, 25.956821541259455, 16.06245893049096, 7.376674867609862]"
2014-08-30 03:00:00,"[14.025877192982458, 11.976, -3.095506756756753, -17.16293103448276, -49.59613636363636, -77.47945736434109]","[789.2034210526314, 1524.4279999999997, 3152.3392567567566, 5850.774195402299, 10919.701136363636, 16655.097054263566]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[25.347894736842107, 18.437894736842107, 7.087297297297297, -6.643908045977012, -41.79181818181818, -67.62279069767442]","[4.64898683862164, 8.914940179896114, 14.974950114887024, 15.121117788072592, 24.4218242444537, 19.9109579412783]","[25.641522223096793, 26.808013856280247, 11.308679736067088, 27.875533868677543, 16.555947832841767, 5.997336648203424]"
2014-08-30 06:00:00,"[16.04, 12.84931937172775, 4.204864864864865, -9.563218390804598, -46.91409090909091, -77.47945736434109]","[785.38, 1517.6938743455494, 3148.5202702702704, 5847.819511494253, 10910.638522727273, 16642.379302325582]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[23.14, 17.769842931937177, 7.604864864864864, -7.601666666666668, -42.04409090909091, -65.52434108527132]","[19.23091143468742, 13.792848048067532, 15.565075623682715, 24.28016323847646, 31.12028244996329, 19.0816723210149]","[19.03721737521554, 25.583606384993068, 23.232455136491005, 26.774860456521893, 32.33336714749219, -0.4724166692347614]"
2014-08-30 09:00:00,"[16.905614035087723, 13.741052631578945, 5.901582491582494, -8.405730659025787, -47.02170454545455, -77.47945736434109]","[779.4485964912277, 1508.8732105263164, 3137.268619528619, 5832.922836676217, 10893.267613636364, 16638.267364341085]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.84175438596491, 16.634210526315787, 6.65750841750842, -7.614441260744986, -42.91795454545455, -66.25224806201551]","[20.3518331900022, 22.300191343144167, 22.957574321969076, 27.385192404358445, 33.50454103612559, 18.14575883873013]","[16.92359478948158, 19.743131899975314, 22.811285363366796, 29.25638895617401, 32.394407098651186, 1.3766824255731673]"
2014-08-30 12:00:00,"[16.56657894736842, 13.068115183246071, 4.029189189189192, -10.067586206896552, -46.9925, -77.47945736434109]","[778.8752631578951, 1507.5861256544506, 3136.5771621621616, 5830.0880459770115, 10886.18284090909, 16632.348217054263]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.45315789473684, 16.539476439790572, 7.237972972972975, -8.232413793103447, -42.774772727272726, -66.09410852713178]","[17.447122948681493, 20.611375932895292, 23.57246605852917, 28.47118941565477, 40.49597551527874, 10.28664012003448]","[17.524060847013292, 13.993108989984217, 17.63419750952132, 26.487732552412773, 43.45598309875015, 9.14117262652311]"
2014-08-30 15:00:00,"[17.27877192982456, 12.530628272251308, 1.8975675675675694, -14.781203438395414, -46.616136363636365, -77.47945736434109]","[781.6579824561402, 1509.7707853403144, 3138.1031756756756, 5832.751948424068, 10887.69215909091, 16637.16031007752]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.54263157894737, 16.332670157068062, 7.431554054054055, -7.675472779369627, -42.44409090909091, -66.71658914728683]","[14.93385700309075, 18.684529134941272, 20.66505146404366, 26.3830946690059, 44.078147379462976, 12.35558256859986]","[16.902897385100495, 13.15945258022118, 19.00060001763389, 20.319672918700167, 46.65542880230648, 16.680236252693668]"
