,DWPC,HGHT,PRES,TMPC,UWND,VWND
2012-03-26 12:00:00,"[-1.8383720930232554, 7.089103773584906, -9.228571428571428, -24.7871671388102, -62.976891385767786, nan]","[835.8569767441863, 1535.5914622641508, 3112.333968253968, 5725.61566572238, 10572.906554307117, 16301.464]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[8.102790697674426, 7.870188679245283, 0.2114285714285713, -17.731388101983004, -52.47198501872659, -64.5]","[-23.294436441791287, 4.936833005160658, 11.93770986505742, 29.172704117573947, 35.48021716786842, 37.77809032850943]","[-10.227910928299893, -5.130635758293773, -17.485248445774644, -31.23688952836882, -51.79859027281716, -14.65770702159728]"
2012-03-26 15:00:00,"[-5.443384615384609, 6.287641509433962, -2.7327444794952647, -27.634237288135598, -62.989288389513106, nan]","[848.4536923076921, 1543.769103773585, 3117.8214511041006, 5724.781073446327, 10584.613445692885, 16292.243999999999]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[5.29538461538461, 7.267358490566037, -0.8451735015772852, -17.8735593220339, -52.04464419475655, -65.16000000000001]","[-20.124122288462505, 4.4248716827674786, 13.080451970411135, 29.736022761900276, 43.4919465342425, 41.93611909363662]","[-8.129164663051595, -1.1977136544424571, -22.4833780402947, -27.697785487285486, -43.95490897616553, -12.833964756236727]"
2012-03-26 18:00:00,"[-7.749147286821717, 5.551839622641508, -2.3492721518987327, -28.675932203389827, -59.2261797752809, nan]","[849.9295348837213, 1544.883726415094, 3119.4952531645567, 5729.208898305084, 10597.473295880149, 16298.554]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[5.218294573643418, 6.742830188679246, -1.2261392405063283, -16.564237288135594, -51.766741573033705, -65.17999999999999]","[-18.981437881411733, -2.1808226027363022, 7.553088798580531, 27.80629672679172, 45.42912623344604, 39.802135177808154]","[-3.1308274944445897, 1.5646637426792498, -17.71170957109653, -27.18767103727264, -36.98487661550904, -12.65657107148245]"
2012-03-26 21:00:00,"[-5.0988461538461545, 4.92526066350711, -2.7360443037974695, -25.020338983050845, -57.159662921348314, nan]","[844.0899999999999, 1539.7596208530808, 3114.928037974684, 5728.386440677966, 10600.555617977527, 16289.344000000001]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[5.020769230769231, 7.0442654028436, -0.5191772151898746, -16.48824858757062, -51.36898876404494, -64.6]","[-16.844829251769532, 1.6139424930952668, 10.252623864376906, 24.467647118563036, 42.83621250563478, 40.9580492373646]","[-0.8852946185139459, -0.5703418802200663, -12.684669336450664, -28.505569015549494, -32.53657160347826, -13.960808954699473]"
2012-03-27 00:00:00,"[-3.0234883720930257, 4.756981132075472, -3.7835238095238073, -24.76322033898305, -60.01925093632959, nan]","[838.3230232558142, 1533.9718867924528, 3114.5768253968254, 5737.3, 10603.317565543071, 16289.392]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[5.924496124031007, 7.432452830188679, 1.0044444444444462, -16.237966101694912, -50.93191011235955, -64.02]","[-18.520055830161414, 1.7035989374483786, 10.910057469547404, 19.860567673964205, 40.257680466149175, 40.09203026434893]","[3.7826412771897684, 2.877470118765832, -9.369520579449295, -33.78462175237208, -27.992229347812298, -16.2764249539796]"
2012-03-27 03:00:00,"[-4.720542635658917, 4.978672985781991, -5.584810126582274, -25.032994350282483, -57.57496240601504, nan]","[840.037054263566, 1537.3862559241704, 3121.9241772151895, 5749.936723163842, 10610.36060150376, 16292.743999999999]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[6.107441860465116, 7.93526066350711, 1.3918987341772178, -16.059435028248586, -51.2193984962406, -63.42]","[-18.75514628676634, 2.105428117604577, 14.594286133421347, 12.53093185274705, 40.221563345631814, 34.8542911571263]","[11.257800337643324, 5.388748174299811, -7.102708994902742, -29.16653382965156, -22.659444440052326, -14.284838533713582]"
2012-03-27 06:00:00,"[-6.468992248062017, 4.481137440758294, -3.126392405063291, -21.854560906515584, -58.45288389513109, nan]","[832.5983720930234, 1531.2249763033174, 3120.2293987341773, 5753.8552974504255, 10606.33820224719, 16284.154]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[5.855503875968993, 8.373175355450238, 2.608354430379747, -15.356033994334279, -51.00344569288389, -62.54]","[-16.296064356827397, 3.397109158062308, 16.126107210044836, 25.03568749697413, 36.752706429258026, 33.14858220834725]","[20.357177099060287, 11.850420075469733, -11.339806474689583, -21.882433673452706, -18.433841930658364, -11.607169404141738]"
2012-03-27 09:00:00,"[-9.530387596899223, 3.211137440758294, -6.807619047619054, -23.707025495750706, -58.44808270676692, nan]","[826.4880620155042, 1526.384644549763, 3119.2434285714294, 5751.218668555241, 10595.500939849624, 16275.488]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[6.627596899224811, 8.688341232227488, 4.022222222222218, -16.208725212464586, -51.47578947368421, -63.019999999999996]","[-10.252911139127692, 8.811068498275917, 17.686814039974923, 30.221850425211535, 37.93241644191401, 41.965011386706436]","[25.956208471086143, 16.748296911944244, -5.449371164907209, -6.516147841731602, -9.594748942273046, -11.192695980575875]"
2012-03-27 12:00:00,"[-9.240465116279076, 1.4994312796208502, -21.667428571428573, -31.44524079320113, -56.95304511278196, nan]","[827.2990697674417, 1528.6297630331758, 3123.1419047619042, 5749.0823512747875, 10590.2215037594, 16269.342]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[7.809767441860463, 9.000663507109003, 4.113333333333337, -16.188045325779036, -52.19872180451128, -63.96]","[-3.2978119227689566, 13.760532576464923, 23.131883813848262, 32.46620099693473, 41.59747297462371, 41.90349808486401]","[28.028752579009783, 18.66517275887932, -0.39949927042375105, -2.6855305673710452, 0.6308061400225493, -8.353372507664082]"
2012-03-27 15:00:00,"[-3.050852713178304, 0.6361611374407616, -16.74, -30.96818696883853, -58.67281954887218, nan]","[827.5287596899223, 1531.205876777251, 3126.9, 5747.432549575071, 10595.137556390977, 16275.535999999998]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[9.43147286821705, 9.394028436018957, 3.34, -16.669915014164307, -53.26112781954887, -63.099999999999994]","[4.028610473719248, 18.831454509261523, 26.99768203084912, 33.15003137683916, 44.34597432754529, 40.757874306057914]","[27.44199107051974, 19.342325014078646, 6.796378812365196, 12.92907568416251, -8.825258086167388, -0.8139029743057977]"
2012-03-27 18:00:00,"[2.7746093750000043, 1.4085714285714315, -13.391538461538465, -30.454871794871796, -57.08520754716981, nan]","[809.1946093750001, 1517.115333333333, 3120.8646153846157, 5749.544615384616, 10588.878415094341, 16275.304]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[10.572031250000006, 12.209523809523812, 3.5323076923076884, -15.672820512820513, -53.02830188679245, -63.46]","[6.426410052106242, 23.937870384292673, 33.675620561403896, 46.733909307872835, 52.66591537238125, 43.043381148104004]","[30.10668810566918, 22.796712268723972, 16.44429040442132, 13.050145531144683, 6.143116971180637, -2.635662220210594]"
2012-03-27 21:00:00,"[7.1068750000000005, 2.091570680628272, -18.073703703703707, -23.1188, -58.33920754716981, nan]","[788.6918749999999, 1499.037172774869, 3104.154444444445, 5741.674342857143, 10577.021396226415, 16260.564108527133]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[12.27125, 13.46565445026178, 3.495555555555555, -15.714285714285715, -53.64528301886793, -63.339069767441856]","[9.483794981671371, 31.844212281720363, 42.57060702062583, 41.2252615363338, 49.95628680140599, 42.1666008523096]","[27.19171999453602, 20.166200286229216, 21.170318784951856, -4.473920577198652, 4.492972512991629, -2.5269139072901403]"
2012-03-28 00:00:00,"[10.736875, 7.612356020942405, -14.283636363636363, -27.134785100286532, -58.320151515151515, nan]","[778.6862500000001, 1491.4530890052358, 3100.890909090909, 5740.262263610315, 10570.67090909091, 16260.611782945736]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[14.793125, 11.960942408376962, 4.649090909090908, -15.67404011461318, -53.87212121212121, -63.19720930232558]","[21.100906140683293, 38.378661300596406, 44.18018031316485, 40.411612398303255, 47.80540372141981, 38.0524811227595]","[31.63910017750306, 18.957793316327177, 14.758321974270693, 2.217498989809865, 8.536048784004036, -6.482017953972025]"
2012-03-28 03:00:00,"[12.75625, 10.364659685863874, -4.6311486486486535, -28.016160458452724, -58.572575757575756, nan]","[779.8073437499999, 1497.3380628272255, 3100.5901351351354, 5740.16558739255, 10559.82106060606, 16259.288139534883]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[17.00484375, 12.233717277486909, 4.240675675675675, -15.426475644699142, -54.34939393939394, -63.2615503875969]","[33.62496657737894, 40.81123871400027, 42.96995542432636, 38.00059790449401, 50.81463126476588, 35.55265890257191]","[30.4338292900249, 10.841861623700014, 7.664989827308029, 5.348988455788211, 5.294373039495986, -6.686911556827962]"
2012-03-28 06:00:00,"[13.208125, 9.726282722513092, -3.1584797297297236, -22.71587392550143, -58.572575757575756, nan]","[775.783359375, 1492.2835078534026, 3092.4318243243238, 5722.859512893982, 10543.289393939394, 16252.302015503878]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[16.824375, 11.73057591623037, 3.167364864864867, -16.252263610315186, -53.99787878787878, -62.63906976744186]","[39.09889778018137, 42.07970774012131, 45.20577790867542, 40.86547409351414, 49.95549504731569, 39.79288803053043]","[15.784702376027957, 4.426487688023777, 5.719131712906418, 11.268584638407074, -1.6172561192946184, -6.908083349081398]"
2012-03-28 09:00:00,"[11.959649122807019, -0.8478534031413603, -8.233783783783789, -27.589568965517245, -63.47798479087452, nan]","[765.8884210526315, 1480.5875916230366, 3076.9191891891896, 5705.721724137931, 10530.335703422053, 16243.51953488372]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[16.153157894736843, 11.925340314136127, 3.264324324324323, -16.566896551724138, -53.748212927756654, -61.30186046511628]","[34.166664642481685, 32.44339531335211, 47.666860082465604, 47.95299529314208, 56.36145479721749, 43.85224771748043]","[1.6914785270263855, -5.820136164841504, 6.885655168747467, 4.969679899921913, 1.363559651614079, -7.112804610873725]"
2012-03-28 12:00:00,"[6.514531250000011, -5.478115183246077, -17.3173063973064, -39.26550143266475, -64.26806818181818, nan]","[770.0916406249996, 1480.660314136126, 3070.564242424243, 5696.0112893982805, 10523.208863636364, 16234.704883720931]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.028281250000001, 10.805445026178008, 2.237306397306397, -16.622464183381087, -54.02704545454545, -60.99875968992248]","[23.887166907309442, 27.941620747207327, 48.487262447703934, 50.35162775467239, 55.70371427452235, 42.921805798090475]","[-7.416269700431468, -5.669712331501235, -1.5612236789293719, -1.4256006767078284, -2.494619273535719, -13.477030874016574]"
2012-03-28 15:00:00,"[-1.5792187499999968, -2.8939267015706807, -18.76080808080808, -33.25234957020057, -62.91275471698113, nan]","[781.4314062499999, 1490.6259685863877, 3073.9161616161614, 5695.487793696275, 10521.638716981131, 16240.033178294574]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.2634375, 10.052565445026175, 1.2147474747474756, -16.560859598853867, -54.15396226415094, -60.68403100775193]","[19.01811845619352, 27.972836492250625, 45.05902588034482, 50.421613659872804, 57.76453281635086, 43.99482881403875]","[-7.427404354797699, -10.334391945872117, -8.166704486884717, -2.234854685228608, -5.123673622040413, -15.795891957331389]"
2012-03-28 18:00:00,"[2.1931250000000015, -0.7619895287958128, -16.168148148148152, -33.144555873925505, -60.137727272727275, nan]","[780.3281249999997, 1489.3571204188484, 3070.181111111111, 5684.143896848138, 10515.88893939394, 16241.013798449612]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.771250000000004, 9.2248167539267, 0.32888888888888834, -16.71816618911175, -53.67212121212121, -61.1615503875969]","[19.85783212048285, 24.389044631807067, 47.93048952713365, 57.01709535817403, 63.55646680496984, 43.23766613584244]","[-4.482667701795382, -5.915903011039988, -11.256051414346743, -2.722037165031697, -4.829544187349792, -20.843693918760316]"
2012-03-28 21:00:00,"[0.9584210526315796, -1.5143684210526298, -26.01114864864865, -29.93647564469914, -60.11524714828897, nan]","[768.7136842105261, 1479.5689999999995, 3061.006486486486, 5672.6733237822355, 10496.721825095057, 16237.156744186046]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[16.69263157894737, 9.860526315789478, 0.5572297297297293, -17.51787965616046, -53.95315589353612, -61.742170542635655]","[22.895337290847273, 26.71174260731863, 45.415262221124046, 54.08719567379283, 77.3587391795449, 41.25183596833759]","[-6.985781077556457, -7.865612955144485, -15.580899009441769, -15.003785016992799, -3.89190695866421, -16.40601460891626]"
2012-03-29 00:00:00,"[-0.3645669291338593, -2.943717277486913, -31.161952861952862, -46.69859598853868, -63.476136363636364, nan]","[773.6003149606304, 1481.6092146596861, 3061.708249158249, 5675.4662177650425, 10487.461931818181, 16238.643410852714]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[15.522677165354326, 8.787120418848165, 1.3379797979797976, -17.860286532951285, -54.340681818181814, -60.58248062015504]","[19.04232915282356, 23.330009991459594, 37.023790554760566, 44.37778372116454, 68.71642232224731, 35.014445846623246]","[-13.977428111649093, -12.60121282750526, -25.141055154093493, -24.52325343450083, -10.719517688802584, -16.37920980887136]"
2012-03-29 03:00:00,"[-0.1993750000000004, -5.44015706806283, -28.174848484848486, -43.205571428571425, -63.48279245283019, nan]","[789.3997656250001, 1491.8290575916233, 3072.289528619529, 5685.7882, 10497.816, 16251.88465116279]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[12.9446875, 7.179267015706804, 1.8006060606060585, -18.024857142857144, -53.32339622641509, -61.13906976744186]","[9.6710230469376, 19.244998667150757, 29.157996388229048, 37.953769340487554, 52.25694848456719, 31.399910763085543]","[-17.541747352946224, -13.986743803734372, -26.529793414622947, -30.404714259618807, -36.93444993575411, -12.695481246959407]"
2012-03-29 06:00:00,"[3.467421875000001, -5.9635602094240845, -24.409161073825505, -37.918, -62.925000000000004, nan]","[786.0203906249999, 1484.2104188481676, 3070.4159395973156, 5683.2192, 10506.567500000001, 16240.163798449612]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[9.62671875, 7.163560209424084, 1.9839597315436253, -17.951999999999998, -53.535, -61.18093023255814]","[0.7258931107715457, 17.423966463861195, 28.507346093405836, 31.048661022610677, 43.60829983369284, 30.709717656559384]","[-14.8403044487447, -12.609427225323014, -22.82128905276625, -32.42388358082691, -38.761517135101215, -13.418329132417803]"
