,DWPC,HGHT,PRES,TMPC,UWND,VWND
2014-07-13 12:00:00,"[17.20015625, 13.32937172774869, 5.720101010101013, -7.269428571428572, -47.15060606060606, -77.47945736434109]","[799.2918749999998, 1528.734764397906, 3165.0978114478107, 5867.588, 10943.97571969697, 16663.631782945737]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.32515625, 17.8530890052356, 7.4039730639730665, -7.062857142857142, -41.01492424242424, -66.7646511627907]","[25.762021997812596, 28.97208153067126, 31.628522330137955, 37.696666775823246, 44.89230777775967, 21.508358931056392]","[-6.6588018093074295, -3.406631326612068, -3.1661446526856265, -6.805214911561905, 3.186092317672752, -1.9850565823930648]"
2014-07-13 15:00:00,"[17.338359374999996, 11.147329842931939, 4.860471380471378, -12.924899713467049, -47.49242424242424, -77.47945736434109]","[790.5107812500002, 1518.5263874345544, 3156.830370370371, 5863.210458452722, 10932.811212121213, 16655.471162790698]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[18.643125, 17.874031413612567, 8.43259259259259, -7.082349570200573, -41.343333333333334, -66.51968992248062]","[11.120549779405637, 18.26499341914636, 32.48694869182964, 33.25589267785405, 51.66513362465511, 24.156050636783686]","[-6.708385872776549, -6.5510769913261395, 1.2910622705102066, -1.9098470756769153, 1.8482345230831005, 1.0494695932161227]"
2014-07-13 18:00:00,"[17.582187499999996, 8.346806282722516, 0.9459459459459489, -20.86916905444126, -45.68090909090909, -77.47945736434109]","[796.9600000000004, 1524.013298429319, 3157.9022972972966, 5864.402005730659, 10937.139848484849, 16657.23496124031]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.036875, 17.137382198952878, 8.756216216216218, -6.409283667621778, -40.79181818181818, -67.01968992248062]","[7.018823231897812, 10.914289103855776, 27.00523378015069, 31.534496960215655, 57.89955334576114, 27.52293986953522]","[-2.1163093035465805, -3.111173665263892, -0.04439425358290007, -1.8547887859186971, 4.121513586514139, 3.5029494949623436]"
2014-07-13 21:00:00,"[17.526771653543307, 10.016073298429317, -5.386013513513516, -28.13492836676218, -45.123068181818184, -77.47945736434109]","[789.7476377952758, 1518.981884816754, 3151.0998310810814, 5858.215730659026, 10929.523522727271, 16648.98472868217]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.430551181102363, 16.90282722513089, 8.77885135135135, -6.388080229226363, -40.98272727272727, -67.40341085271318]","[3.8847729379938913, 6.580424483777584, 23.853272649320143, 31.48221238088186, 61.75701125576636, 30.83755890891095]","[-2.718103036038204, -2.9036203770956615, -0.9804040910094277, -2.6219150045596673, 11.676339450168491, -0.08440430860114069]"
2014-07-14 00:00:00,"[17.49631578947368, 5.129424083769631, -5.16878787878788, -24.02, -46.7625, -77.47945736434109]","[784.7736842105268, 1514.2246596858638, 3145.9100000000003, 5850.591609195402, 10912.34840909091, 16642.490155038762]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[22.268947368421045, 17.810680628272248, 8.264242424242422, -6.995632183908045, -41.07022727272727, -65.34682170542635]","[3.691994848602116, 6.767509867241873, 24.167220811262247, 31.65504278434663, 65.08587252004376, 28.77036093371205]","[-3.104777327151149, -2.9439354200604884, -1.8132863044880987, -0.8747360083459315, 16.238151457829915, -0.397064180446588]"
2014-07-14 03:00:00,"[17.11, 5.4334210526315845, -3.223513513513514, -28.689310344827586, -49.292272727272724, -77.47945736434109]","[786.5, 1514.9645263157893, 3145.3718918918917, 5847.092931034483, 10903.641704545455, 16641.307209302326]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.84, 17.369473684210526, 8.284594594594594, -7.186149425287358, -41.54409090909091, -64.68868217054263]","[4.270924958366748, 6.92579881179016, 23.447304183310692, 30.028400400227998, 74.20342642858755, 28.775596781751208]","[-4.270924958366747, -4.327392115605783, 0.675309915503532, 1.157948706562041, 21.36830380607029, 1.1548114703161312]"
2014-07-14 06:00:00,"[16.462456140350877, 10.626000000000007, -1.3963175675675663, -31.869166666666665, -50.33840909090909, -77.47945736434109]","[782.2755263157893, 1508.666736842105, 3133.249425675676, 5833.384913793104, 10880.212386363635, 16622.62620155039]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[21.24701754385965, 15.638947368421054, 7.46972972972973, -7.347643678160922, -41.82704545454545, -63.787131782945735]","[6.981308387642481, 9.934386394532066, 26.136563583654407, 31.611545499267436, 72.4076149873256, 30.806584400346235]","[-7.183084408899843, -4.9948294312457415, 2.225977502389012, 3.8872516961742294, 22.179477795640295, 5.387863255147339]"
2014-07-14 09:00:00,"[14.575000000000001, 9.386020942408374, -3.00527027027027, -25.987106017191977, -54.70625, -77.47945736434109]","[778.6091228070173, 1502.9184293193719, 3122.6714527027025, 5819.095730659026, 10849.069204545454, 16596.8003875969]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[20.34701754385965, 15.010157068062826, 6.372770270270272, -7.961146131805156, -41.91795454545455, -64.9631007751938]","[5.6338431655949694, 9.757133939424856, 26.8646433680487, 35.835123730145746, 76.23626636406593, 35.42495780532162]","[-11.074806341451426, -8.398991984150657, -3.578962763757027, 6.915496571278553, 22.464829646193124, 5.946238115932884]"
2014-07-14 12:00:00,"[12.67, 6.544473684210528, -4.690135135135136, -22.507707736389687, -60.826136363636365, nan]","[778.7, 1502.1315263157892, 3118.3822972972976, 5807.199627507164, 10813.67909090909, 16574.14511627907]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[19.84, 15.120526315789474, 5.804864864864865, -8.892091690544415, -41.940681818181815, -64.1631007751938]","[3.1097334017676594, 11.031677320334204, 25.285291459692964, 39.44379072096572, 78.1288691473777, 34.8807929154551]","[-5.247814608952048, -6.978987268979495, -5.200704748555774, 6.298248441597713, 30.937530320218396, 5.102438894749115]"
2014-07-14 15:00:00,"[13.912719298245618, 8.322631578947373, -2.212027027027026, -20.50514367816092, -58.15238636363636, nan]","[780.5719298245612, 1504.2972631578943, 3119.7841554054053, 5795.160545977012, 10783.419886363637, 16569.844186046514]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[19.64438596491228, 15.10526315789474, 4.872770270270272, -9.847643678160921, -44.03613636363636, -61.58558139534883]","[6.39419289319903, 12.516434496618349, 23.015411737610968, 46.23298888240576, 79.51935028970519, 29.622907908086095]","[1.7544732739314464, -4.694622155951746, -11.51000425757272, 9.567887022761807, 18.553950265749563, 2.668620776001536]"
