,DWPC,HGHT,PRES,TMPC,UWND,VWND
2011-03-04 12:00:00,"[10.013437499999998, 3.7765445026178, -8.887147651006712, -34.258942857142856, -62.924037735849055, nan]","[783.1462500000001, 1487.293821989529, 3049.6381879194637, 5623.788371428571, 10361.595622641511, 16121.489457364341]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[12.099375, 7.119057591623033, -3.9425503355704725, -21.124857142857145, -57.54301886792453, -59.21658914728682]","[16.71037535769803, 20.988699612441298, 19.404691546774764, 33.69152558951685, 88.35866660537108, 47.99837844042775]","[35.90502562553692, 17.702039433424417, 13.942341245158438, 6.565691453608855, 1.7426222185245166, -8.187203143989812]"
2011-03-04 15:00:00,"[9.157578125000002, 3.482722513089005, -6.231885521885522, -36.424613180515756, -62.10905303030303, nan]","[778.0707031249998, 1482.072041884817, 3047.4618518518514, 5624.99335243553, 10366.147386363637, 16124.976279069768]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[11.143906249999999, 7.366178010471201, -3.2751515151515127, -20.68521489971347, -57.888030303030305, -58.7568992248062]","[18.66137660983934, 21.8253249043111, 22.359876803090298, 33.535742796957415, 69.89973735823732, 47.98597965270202]","[27.049232636351043, 15.950917568287826, 15.916852050206693, 11.166232964333183, 10.017474953348247, -10.213374844518391]"
2011-03-04 18:00:00,"[9.119609374999998, 4.095026178010473, -5.9773400673400685, -24.931891117478507, -62.477045454545454, nan]","[782.7353125000003, 1485.0660209424082, 3053.2828956228955, 5633.839312320917, 10371.956022727272, 16130.37054263566]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[12.093906249999996, 7.176125654450263, -2.9630303030303033, -20.606704871060174, -58.662651515151516, -58.616589147286824]","[12.758225955089419, 17.135931627149937, 27.1382170029323, 38.402241939653784, 69.73049984289602, 44.923174101780155]","[22.518053381724044, 14.563528589416418, 16.372058973811363, 6.531329688419133, 7.175802618688427, -6.3728042040018025]"
2011-03-04 21:00:00,"[10.0540625, 5.906073298429322, -4.295472972972975, -22.51320916905444, -64.68636363636364, nan]","[775.3653125000001, 1477.76780104712, 3049.8488513513516, 5634.158309455587, 10376.113333333335, 16125.80527131783]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[11.4775, 7.041047120418851, -2.366081081081083, -19.864297994269343, -59.48878787878788, -57.91348837209302]","[14.208619178665359, 18.00752722346964, 25.994584653778492, 40.664055733970585, 51.86083966613424, 39.76512878116205]","[21.379618960130923, 19.65558947604649, 14.738629625221343, 10.270808298722203, 24.486324401127185, -2.3707446647328836]"
2011-03-05 00:00:00,"[10.647812500000002, 6.6311518324607315, -2.9016891891891916, -22.696819484240685, -65.11704545454546, nan]","[764.9667187499996, 1468.1423036649217, 3044.27472972973, 5635.731977077364, 10388.215909090908, 16128.386124031007]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[10.928281250000001, 8.023769633507852, -1.9485135135135154, -19.19810888252149, -59.86568181818182, -57.73596899224806]","[16.772331328379884, 22.572379976701153, 26.851409709063823, 29.66764649627401, 43.12773671788512, 38.34187652062635]","[37.278386089584174, 22.113075382364393, 15.437296050345104, 13.15841279478269, 28.87881218750832, 0.3990914625553201]"
2011-03-05 03:00:00,"[9.59157894736842, 7.090366492146596, -2.211756756756759, -21.328567335243555, -64.6596590909091, nan]","[756.8782456140353, 1458.7561256544504, 3034.377094594595, 5629.012492836677, 10384.298068181817, 16124.422325581396]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[9.947017543859648, 7.452041884816754, -1.970472972972975, -19.0087106017192, -59.47022727272727, -57.21658914728682]","[18.116791886330226, 28.09738212795983, 28.613528949638038, 54.952460472471174, 50.78062287000601, 35.251166637389915]","[40.37979159467891, 27.428461746879353, 24.528799406240875, 7.0271429795170794, 37.77540481805185, 1.5403893611476744]"
2011-03-05 06:00:00,"[9.890175438596494, 6.612947368421054, -1.9162372881355916, -20.13331412103746, -64.6225855513308, nan]","[746.6321052631577, 1447.1712631578946, 3020.9666440677966, 5625.92023054755, 10383.829353612167, 16112.656744186046]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[10.096140350877192, 6.705263157894738, -1.6027118644067784, -17.681613832853024, -59.50980988593156, -58.0584496124031]","[19.168156089239776, 29.30424787737281, 20.80003876004436, 28.859275737395475, 45.884029799446964, 38.16251677804553]","[31.56591028528307, 25.766167543322723, 5.627637954499793, 21.28489294202742, 51.30444616581264, 6.357078603699535]"
2011-03-05 09:00:00,"[6.0405263157894735, 5.524764397905759, -3.349054054054053, -23.026350574712644, -62.42840304182509, nan]","[736.4884210526316, 1432.7766492146598, 3001.035743243243, 5591.52408045977, 10366.278136882129, 16089.787596899225]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[6.503157894736842, 5.970366492146597, -2.6762162162162153, -19.251666666666665, -58.583193916349806, -57.88093023255814]","[9.120645418519189, 12.228930559365082, 19.446288195489817, 50.220181192706505, 28.84405227732263, 37.24147599049469]","[-6.700941106026202, 2.202304677272703, -2.2455155759386014, 23.746551793575975, 58.90504560011025, 9.06456206428276]"
2011-03-05 12:00:00,"[-1.1417187499999994, 3.793612565445027, -10.694628378378383, -24.268939828080228, -62.45909090909091, nan]","[747.37890625, 1433.7313089005231, 2995.137567567568, 5577.925071633238, 10338.552272727273, 16075.353333333333]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-0.8334374999999994, 4.223769633507854, -3.3093243243243258, -20.555988538681948, -58.21454545454545, -58.07937984496124]","[-5.393649988599308, 3.621267238160215, 21.60064894348923, 46.43525614206214, 53.10897710862999, 37.03186334768802]","[-31.479712986968117, -13.1646872115329, 0.40031797800549546, 25.710529701428847, 70.40591469052086, 12.642802852187524]"
2011-03-05 15:00:00,"[-3.286976744186049, 0.031675392670156496, -9.471476510067113, -40.9808, -62.49196226415094, nan]","[767.9869767441863, 1445.828429319372, 2995.5352348993288, 5564.168457142858, 10312.339773584905, 16069.287209302327]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[-3.055348837209304, 2.477696335078533, -5.118389261744966, -21.20885714285714, -58.466037735849056, -57.39875968992248]","[0.47612857914197104, 5.509686554660235, 19.620698120273556, 43.35639054374968, 41.71801073819512, 35.29731288165879]","[-26.858803398858363, -17.948725803828562, 8.585924912953246, 20.376860589461334, 87.17709200329566, 15.796472942514159]"
