,DWPC,HGHT,PRES,TMPC,UWND,VWND
2019-05-09 12:00:00,"[14.676106194690266, 10.187407407407404, -2.0546938775510144, -40.010520231213874, -50.801068702290074, nan]","[723.1718584070795, 1435.368412698413, 3036.7573469387753, 5696.541734104047, 10658.074885496182, 16390.21434108527]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[14.770088495575221, 10.633121693121693, 3.5624489795918386, -11.120693641618496, -46.78824427480916, -59.07782945736434]","[23.03432078359864, 24.45563702062881, 25.497265918288107, 30.127733505208816, 45.816814881453006, 28.73806162786689]","[13.820909453117212, 12.764458454751802, 26.034168014421763, 41.09686857556094, 70.71691628322596, 15.87928183674257]"
2019-05-09 15:00:00,"[13.335132743362832, 9.620526315789473, -4.877694915254251, -44.49115273775216, -51.701908396946564, nan]","[733.7990265486725, 1444.1820000000005, 3043.7308813559325, 5698.828818443803, 10638.030305343513, 16396.887131782943]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[14.023185840707965, 10.722105263157895, 3.138305084745761, -12.651066282420748, -47.828702290076336, -58.6568992248062]","[19.412555232355377, 19.436242494436264, 28.063700167348056, 30.787342244666608, 41.29146485515883, 24.149937922498744]","[10.546020463106002, 16.367995500034816, 23.8472297802996, 32.1982377101776, 77.79442008048618, 16.635729309413655]"
2019-05-09 18:00:00,"[11.51701754385965, 9.371204188481675, -9.576372881355917, -43.8016091954023, -51.3125855513308, nan]","[742.7813157894736, 1450.5573821989533, 3048.560033898305, 5701.985316091955, 10627.664220532319, 16400.22395348837]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[11.749649122807018, 10.438952879581153, 3.648813559322035, -13.241321839080461, -46.91019011406844, -58.61503875968992]","[18.645183571716434, 19.17603881390008, 28.094970122549107, 25.852763397016982, 42.129802225053034, 22.009765076424284]","[3.3252774778823975, 19.852685704082518, 24.045176020115832, 28.62526641658864, 78.85449412114244, 21.514387890896984]"
2019-05-09 21:00:00,"[9.927017543859648, 8.959473684210526, -7.232094594594599, -44.710374639769455, -57.27152091254753, nan]","[743.6959649122806, 1451.221263157895, 3046.239256756757, 5694.545331412104, 10608.03711026616, 16394.078217054266]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[12.015438596491228, 10.309473684210525, 3.0508108108108103, -13.405533141210375, -47.607148288973384, -58.37782945736434]","[20.031243351216414, 27.070898099584824, 28.457976913882344, 24.85398194140413, 59.58211845662942, 26.907351944973513]","[-1.6863943238247976, 14.048440749980672, 26.271824989203065, 31.475807146604478, 79.23441524069231, 22.769444687726804]"
2019-05-10 00:00:00,"[8.129473684210527, 6.824554973821989, -5.278243243243248, -43.71275862068965, -66.48113636363637, nan]","[753.8310526315786, 1454.5360732984295, 3044.70125, 5686.796551724138, 10582.908787878789, 16389.158682170542]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[10.94526315789474, 8.73476439790576, 2.473108108108107, -12.801379310344828, -48.425909090909094, -57.66]","[14.736584320651788, 30.035177985704347, 32.02687917272363, 29.78504000805252, 63.955247407438534, 29.915877941657737]","[-4.119636008541085, 8.948765372631566, 22.02881852651691, 41.622353098425165, 77.46677210099676, 20.41814314796249]"
2019-05-10 03:00:00,"[4.3319685039370075, 3.703193717277487, -2.945016835016834, -31.924326647564467, -65.70636363636365, nan]","[761.6931496062995, 1456.0915706806281, 3047.143501683501, 5675.702607449856, 10548.37803030303, 16386.297674418605]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[6.8163779527559045, 7.351518324607329, 2.3793939393939403, -15.089512893982807, -49.278181818181814, -56.71968992248062]","[14.794920673399728, 22.27293261383693, 33.12062192220825, 32.9913527893553, 64.51684505963536, 29.056977270538205]","[-8.763638778777574, 9.789394969609011, 22.57368277500003, 37.44036347407734, 62.60790811808763, 19.646174384631383]"
2019-05-10 06:00:00,"[2.0528125, 0.8369633507853397, -1.425973154362415, -34.75787965616047, -62.92117424242424, nan]","[769.4534375000001, 1457.9550785340316, 3042.2248657718114, 5662.086934097422, 10526.787272727273, 16383.617674418603]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[4.94625, 5.183455497382202, -0.14993288590603726, -16.400687679083095, -48.77174242424242, -56.758449612403105]","[15.999764341018153, 23.32099120053565, 38.117773860146094, 41.49545379745371, 76.61477299402769, 27.716041071274397]","[-9.819078229746614, 5.84303666722134, 21.19243103091405, 26.813009067301845, 50.87645428862702, 23.128560809016683]"
2019-05-10 09:00:00,"[1.6909302325581392, -1.0009375, -8.92878787878788, -33.01242857142857, -62.487500000000004, nan]","[775.2955813953489, 1457.0146875, 3031.865723905724, 5660.639714285714, 10513.6075, 16367.508914728684]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[3.5772093023255813, 0.9775000000000001, 0.7420202020202018, -15.262857142857143, -49.385000000000005, -57.31503875968992]","[15.286050794386496, 23.243645095336355, 40.69790650211204, 57.429735157866595, 84.39599742273603, 29.10353455942485]","[-10.457193383439495, 0.9008024913016266, 22.234630766045328, 9.928095883953517, 26.007946387047436, 26.851157373633686]"
2019-05-10 12:00:00,"[1.8884375000000007, -1.9559162303664912, -9.583489932885906, -38.7162, -59.19320754716981, nan]","[786.8721874999999, 1467.3965968586385, 3040.3420134228186, 5685.4386, 10541.284339622642, 16359.122713178294]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[2.5681250000000007, 0.14104712041884843, 2.1004026845637584, -13.228000000000002, -51.75622641509434, -57.77627906976744]","[12.558718525890434, 15.334095162809197, 38.37980718926435, 59.24794278882926, 100.54763637686067, 33.836457076890255]","[-12.43276940199091, -14.557399419386561, 4.586500733703101, 2.6860812965387835, 10.197199411798222, 26.148495384110568]"
2019-05-10 15:00:00,"[2.049767441860465, -2.7677142857142902, -12.11066889632107, -36.38897435897436, -58.89308270676692, nan]","[803.8569767441861, 1484.561428571429, 3057.2398327759197, 5699.723475783475, 10572.0207518797, 16351.955999999998]","[925.0, 850.0, 700.0, 500.0, 250.0, 100.0]","[3.528372093023255, 0.7142857142857173, 1.8135785953177257, -13.43122507122507, -51.836691729323306, -58.24]","[6.889116032106037, 9.46444326859876, 28.93548459681286, 49.13700800552728, 90.51208014072431, 36.08384066782198]","[-12.22215121393037, -17.46725433323756, -1.4681960667646463, 2.8010604294438672, 32.61413037100552, 20.86493629655352]"
