,Avg 250hPa DWPDEP(C),Min 250hPa DWPDEP(C),Max 250hPa DWPDEP(C),Avg 500hPa DWPDEP(C),Min 500hPa DWPDEP(C),Max 500hPa DWPDEP(C),Avg 700hPa DWPDEP(C),Min 700hPa DWPDEP(C),Max 700hPa DWPDEP(C),Avg 850hPa DWPDEP(C),Min 850hPa DWPDEP(C),Max 850hPa DWPDEP(C),Avg 925hPa DWPDEP(C),Min 925hPa DWPDEP(C),Max 925hPa DWPDEP(C),Avg 250hPa HGT(m),Min 250hPa HGT(m),Max 250hPa HGT(m),Avg 500hPa HGT(m),Min 500hPa HGT(m),Max 500hPa HGT(m),Avg 700hPa HGT(m),Min 700hPa HGT(m),Max 700hPa HGT(m),Avg 850hPa HGT(m),Min 850hPa HGT(m),Max 850hPa HGT(m),Avg 925hPa HGT(m),Min 925hPa HGT(m),Max 925hPa HGT(m),Avg 250hPa TMPC,Min 250hPa TMPC,Max 250hPa TMPC,Avg 500hPa TMPC,Min 500hPa TMPC,Max 500hPa TMPC,Avg 700hPa TMPC,Min 700hPa TMPC,Max 700hPa TMPC,Avg 850hPa TMPC,Min 850hPa TMPC,Max 850hPa TMPC,Avg 925hPa TMPC,Min 925hPa TMPC,Max 925hPa TMPC,Avg 250hPa WSPD(m/s),Min 250hPa WSPD(m/s),Max 250hPa WSPD(m/s),Avg 500hPa WSPD(m/s),Min 500hPa WSPD(m/s),Max 500hPa WSPD(m/s),Avg 700hPa WSPD(m/s),Min 700hPa WSPD(m/s),Max 700hPa WSPD(m/s),Avg 850hPa WSPD(m/s),Min 850hPa WSPD(m/s),Max 850hPa WSPD(m/s),Avg 925hPa WSPD(m/s),Min 925hPa WSPD(m/s),Max 925hPa WSPD(m/s)
2012-02-26 12:00:00,9.483784211189462,4.772649253731345,12.479285714285723,13.439542961929309,6.67808988764045,27.231797752808987,25.741420752805524,5.08666666666667,47.930694006309146,16.296936432609797,3.39566037735849,28.995607476635502,8.395969915261015,3.950307692307692,14.280827586206893,10419.837704107218,10390.933731343282,10455.346268656716,5641.893448929481,5618.342937853108,5676.433005617977,3076.077432356481,3045.05,3110.8143396226415,1535.2261722094345,1506.0037142857145,1560.5249765258218,856.3239042762458,816.9213953488373,882.8613793103452,-54.81025559898218,-55.85440298507463,-53.82466165413534,-20.95554479908812,-21.850756302521006,-19.614545454545453,-4.894484653551726,-6.42845425867508,-3.26,0.11954347138806241,-0.974084507042253,1.7171428571428549,0.799654646936123,-2.077241379310348,6.991162790697674,91.01490323298324,73.39037313432836,105.30629213483148,65.27168605327533,48.573117977528085,77.26447887323943,41.11625320565469,29.13,50.40362776025238,23.564839004978644,7.525607476635507,35.44575471698113,19.20197856508041,7.410827586206893,37.52534883720931
2012-02-27 12:00:00,8.732642403976113,4.0020895522388,11.75026217228465,5.645660312977977,2.6038202247190974,11.688366762177651,8.454922311801546,0.7389830508474577,15.589295302013426,15.477148012700647,0.28386243386243315,31.341549295774648,10.78475878048236,0.33052631578947356,19.633230769230785,10474.564839929695,10450.214552238805,10491.431132075471,5669.220581937909,5641.480922190201,5678.245758426966,3078.0996384941027,3022.4049152542375,3113.5421630094047,1515.557240279643,1432.8210582010586,1559.919718309859,825.4403674159113,726.454736842105,879.8301379310343,-54.185337114065796,-54.99283582089552,-53.13756653992395,-19.79554241086599,-22.86,-16.489682997118155,-2.0519168360862015,-4.816426332288404,1.4178523489932882,4.565703513745717,2.247042253521126,9.548994708994707,4.293731970073505,-0.8834482758620711,11.176842105263157,79.89379580218248,72.88142322097377,89.02269961977187,53.3254356274457,46.07227528089888,66.84095100864553,35.88985131406077,27.57634069400632,52.94271186440678,23.766155394967566,7.666760563380279,50.82597883597884,21.592359498574055,5.407931034482762,46.74157894736841
2012-02-28 12:00:00,13.97740079021529,4.042281368821293,19.0039846743295,21.006889201997936,7.047406340057638,32.24081395348837,14.43989828378903,1.0625762711864408,30.407064846416382,7.370744806921427,0.5551578947368423,13.07101063829787,6.779078559229934,0.17610619469026467,15.029203539823008,10357.098533095916,10272.169348659005,10486.04125475285,5544.4378680021,5471.906715116279,5653.013400576368,2951.2798230825993,2908.6484589041092,3030.91820338983,1390.381280449943,1370.691746031746,1439.211263157895,694.3226934223463,675.2093805309731,731.8873684210525,-51.304556237835726,-54.48319391634981,-47.4776245210728,-18.886997630623807,-21.80011627906977,-15.824637681159423,-2.852262720594545,-6.633972602739726,1.437959183673467,4.7885175046889605,-2.6573544973544974,10.147978723404254,9.523149614449103,1.94,13.297522123893806,98.4619235175265,76.57114503816794,119.46725190839695,80.09895697927496,62.42133333333333,96.28852173913043,64.3952790297951,48.99938775510204,71.87215753424658,49.47872877853947,39.58968085106383,55.41439153439153,41.9739013093205,32.73203539823009,46.21263157894737
2012-02-29 12:00:00,11.105102586688885,7.744772727272732,14.353053435114496,14.206563341113691,7.358534482758621,28.612890173410406,17.3168161746146,6.100884353741496,27.079932203389834,10.970443573383072,3.4453968253968252,16.08236842105263,4.492234038882851,1.4310526315789471,8.747699115044249,10311.406350035393,10287.458473282442,10332.248326996198,5538.365365549319,5502.52774566474,5561.272241379311,2952.6938056448002,2902.094761904762,2976.8740540540543,1398.448173908043,1361.018412698413,1420.6628795811514,716.5522335213649,690.371504424779,738.9368421052629,-54.33787966351662,-55.28433460076045,-52.12793893129771,-19.16996113534189,-20.449595375722545,-18.395734870317,-2.983715703770183,-5.027796610169491,-1.225986394557823,1.846580846790883,-4.411322751322752,5.438412698412698,2.086849178008936,-2.1126315789473695,8.393982300884955,96.05165167356768,82.53598484848484,115.93412213740459,68.4565657357896,61.27603448275861,85.81080924855492,44.91532661024913,31.083389830508477,67.6725850340136,29.405931392536672,13.680000000000001,44.47740740740742,21.966057202987805,9.81973684210526,37.96141592920354
2012-03-01 12:00:00,10.069097755089246,5.419691119691123,16.05534351145038,11.658893082942408,2.978367346938775,23.65056047197641,14.60238792988789,5.658754325259514,29.349387755102043,6.838963220352733,0.4314705882352943,12.855555555555549,3.7583669950600083,0.6305999999999994,9.446017699115043,10214.500601136968,10114.258625954199,10271.980305343512,5451.853449995098,5370.4283236994215,5526.792869565217,2895.3863081883446,2842.763944636678,2951.5695238095236,1341.329298344612,1288.1490000000006,1384.0349206349206,649.6642234343245,597.0844000000002,686.7558771929821,-53.50865700303974,-55.52153846153846,-50.42564885496183,-22.460842022572084,-29.734277456647398,-18.436696165191737,-4.863938025555096,-11.000816326530611,-2.12137931034483,3.780625562831097,-3.82063829787234,9.184919786096257,6.426868828491296,-0.6936283185840706,11.498999999999999,125.37980250285199,116.6533969465649,133.77641221374046,77.80306019406716,58.13777456647398,105.03613569321533,42.89679185095618,34.56095238095238,57.54200692041522,34.897299727881226,24.147219251336896,45.24281914893617,30.490884095357217,15.854257425742578,39.617200000000004
2012-03-02 12:00:00,20.680904883742958,17.544656488549613,22.809315589353616,14.947863610506216,8.656666666666666,22.864999999999995,11.62070066806689,5.4089527027027025,28.813333333333333,3.4680745795067462,1.0485263157894735,10.255026455026456,3.5555289716317646,2.230619469026549,4.261929824561404,10023.620835351649,10007.57783269962,10079.219465648855,5317.859375748561,5301.03183908046,5333.029421965318,2858.622282848743,2842.9394897959182,2866.865405405405,1371.5382970338717,1352.1703174603174,1389.8941052631583,709.359007713268,687.301150442478,730.477368421053,-47.09569307222907,-49.19422053231939,-43.399772727272726,-31.67569110429598,-32.61057471264368,-29.10971098265896,-15.646576110008315,-18.05560810810811,-13.843673469387754,-8.419127048116058,-10.453717277486911,-4.111322751322752,-3.477935935773768,-5.2321739130434795,-1.1007079646017712,91.47972864462503,48.56102272727273,141.01679389312977,50.36962651996554,28.629080459770112,83.27832369942196,37.727242927638805,22.58108108108108,52.94666666666666,31.964337809652434,22.19146596858639,44.63111111111112,28.244101768786468,19.291391304347826,38.41159292035399
2012-03-03 12:00:00,23.660084335112856,21.280836501901156,25.96280303030303,8.806923771674304,3.5057471264367805,18.778155619596543,5.549687989778856,1.573186440677965,12.103141891891894,3.3194930345059865,0.7374345549738219,8.954921465968582,3.680346716290517,1.021754385964912,6.431578947368421,10000.642707733226,9985.064448669202,10020.16765151515,5311.303181032033,5293.554207492795,5327.14795389049,2864.6794264678992,2850.166237288135,2882.5662962962965,1382.7166979884269,1374.038842105263,1399.1270680628274,723.0025598659436,715.7387719298246,739.5096062992122,-45.836569721294055,-46.91399239543726,-44.11909090909091,-33.38689511294804,-36.01948275862069,-31.639250720461096,-17.085615233877945,-18.36472972972973,-14.91593220338983,-8.874226141269405,-9.953157894736844,-6.7343455497382205,-4.616222234234451,-6.517017543859646,-2.6494736842105278,63.44178260744325,42.59178707224335,79.31045627376426,40.46379368131045,29.669655172413794,58.42284482758621,29.510801198562028,23.516949152542374,42.692305084745755,18.650943969872326,13.909424083769634,22.418000000000003,15.253262080798253,7.83,20.122543859649124
2012-03-04 12:00:00,12.821412228561298,7.668651685393257,24.660301886792446,13.528887234851942,6.724438202247189,21.716923076923074,10.171414500594668,2.2220886075949355,22.75403785488959,12.46389935761472,4.634857142857136,24.421792452830186,5.016726934386117,0.5234108527131793,11.49178294573644,10219.069115824468,10013.30966037736,10379.750674157303,5494.533057732393,5311.479828571429,5637.426186440678,2989.6931907450394,2886.7196296296297,3076.5627760252373,1485.591883850672,1407.5111518324607,1525.6645754716983,822.4248151623726,750.5706249999998,851.650833333333,-53.142501616952046,-55.56486891385767,-46.73018867924528,-26.06002896723992,-36.57942857142857,-20.777514124293788,-12.075697267934597,-18.469523809523814,-5.140441640378553,-6.275679492712318,-11.25478672985782,3.2555660377358477,-4.56565710697126,-7.812713178294575,0.4469767441860463,84.00048325927558,52.826254681647946,104.13488721804511,65.68699577544197,40.30645714285714,96.75424929178469,41.831109526775045,36.105555555555554,46.38748427672955,20.342175986017686,11.472169811320752,31.865094339622647,17.9792984875953,7.319310344827585,33.998604651162786
2012-03-05 12:00:00,8.12837073491918,4.821654135338349,11.104097744360907,19.341640652786335,11.465722379603399,27.054375000000004,13.475370696784548,7.522658227848101,17.668461538461536,9.941040987666936,5.409619047619027,15.727735849056604,8.420174650500233,4.733488372093024,13.903100775193803,10440.847887736207,10379.13936329588,10510.410263157893,5669.582118633258,5639.223661971831,5704.601846590909,3086.378908212127,3075.2692307692314,3101.4485,1517.4751486965051,1505.1814285714281,1524.7140284360191,822.5956982707215,810.7120930232559,838.9243076923073,-54.921769305014124,-55.84239700374532,-53.71811320754717,-19.502972802402518,-21.299943342776203,-17.511988636363636,-2.3881093062274497,-4.430886075949367,-0.024999999999999994,6.242262135412452,4.298490566037736,7.747582938388628,6.298303849466639,0.2492307692307696,9.667906976744185,49.987757163325,38.98127819548872,55.085992509363294,39.50794192318815,30.586324786324788,51.51214084507042,41.27596064736136,31.23233333333333,49.321015873015874,49.48342517719877,37.45320754716981,55.556966824644554,46.3098670907043,36.46430769230769,54.76488372093024
2012-03-06 12:00:00,5.754070309421355,3.975789473684216,10.50488721804512,9.236281027768529,2.516971428571427,15.552585227272733,16.21549532495841,0.4867114093959731,24.01180602006689,3.0795928228621303,0.1626041666666671,7.809333333333335,3.902123438845822,1.314883720930231,8.85,10514.78287923425,10483.32060150376,10551.825471698114,5707.301848196763,5698.147714285715,5717.8237500000005,3088.0781464813113,3075.5997315436243,3097.4434113712373,1505.3087146415069,1494.0998952879584,1514.1391428571424,806.4343073051249,790.2684375000001,816.290859375,-54.42316829810375,-56.54684210526315,-52.44571428571428,-17.70605317008095,-18.38585227272727,-16.758000000000003,2.057278325215296,-0.031812080536912424,3.4423411371237482,6.203781155641431,4.731428571428575,7.827958115183245,9.934851555770885,7.191937984496125,11.4696875,55.203250169448786,35.855789473684204,80.44,45.18848461954712,34.47903409090909,56.25,44.32914147082371,35.49896321070235,54.122675585284284,53.16597793654257,45.40560209424084,57.144571428571425,49.61717733903962,39.096640625000006,57.717364341085265
2012-03-07 12:00:00,5.281526063823584,3.8763636363636422,7.951492537313435,14.25814891667362,2.2961142857142818,31.02276056338028,12.151610627503558,0.28422297297297294,29.658864353312307,13.060625467856477,0.38554973821989513,25.600707547169822,6.186220593527029,0.37312499999999993,15.69484615384615,10466.370796100698,10448.957078651685,10501.78484848485,5649.472497826033,5628.47686440678,5681.405431034482,3058.2965122470487,3049.0598101265823,3071.338769716088,1502.813222089725,1470.6765968586385,1544.0388679245284,818.3777613144766,764.46,871.1307586206898,-54.153881284853256,-56.24409090909091,-52.40644194756555,-18.816421037808677,-19.804350282485878,-17.43816091954023,-2.9506129197393927,-7.098485804416404,0.8021621621621655,2.0318742091324338,-4.221792452830189,8.99916230366492,3.6844533490062767,-0.04461538461538811,12.44,110.64835142545083,78.52045454545454,131.45247191011237,70.37531442635142,62.70163793103448,83.08652542372882,48.892115118707025,42.46129337539432,57.1646835443038,36.77021939430716,26.832169811320757,66.0338219895288,29.289831473599317,16.245581395348836,59.4175
2012-03-08 12:00:00,9.363038634661269,5.512379182156138,14.26149253731343,17.63577850806585,10.189019607843132,28.59935393258428,13.898019655724548,11.783416927899687,16.46249211356467,16.704597505617315,3.9921596244131443,28.384579439252338,12.896377700070566,7.975555555555559,16.748827586206914,10461.068866325128,10428.730708955223,10529.450037174722,5663.79005436036,5625.583370786517,5707.872577030813,3086.7675397678518,3048.9558044164037,3116.9369999999994,1561.2407439390684,1538.8460377358488,1578.8298130841124,889.1484301138054,865.8168055555558,902.6707586206899,-54.84188780385557,-56.67747211895911,-52.16037313432836,-18.76737510002858,-20.750756302521005,-16.36168067226891,-6.927585963106536,-9.734763406940063,-4.817500000000001,-2.286331843080137,-5.043568075117371,-0.3015887850467295,-1.8016946150212567,-3.484137931034482,1.010138888888886,65.81429391148347,37.85416356877323,115.41701492537314,52.12783081384688,36.90829131652662,71.64741573033709,39.49757806012096,27.3841875,53.72520504731861,25.122569057473953,7.569158878504675,33.33532710280374,18.972754273167833,5.242344827586203,30.916666666666668
2012-03-09 12:00:00,9.394635407672219,5.013909774436094,11.598464419475661,17.252614909528127,12.0511797752809,33.064507042253524,17.737525621633843,9.071000000000002,29.191518987341766,17.694382513528502,12.561028037383181,24.057830188679247,17.749816370685654,10.557538461538458,22.391860465116277,10567.59761379481,10523.302985074628,10586.717443609023,5733.799335381333,5697.820000000001,5755.164435028249,3126.3780515989397,3111.811159874608,3139.016993670886,1564.81577569169,1554.002358490566,1574.9254205607474,875.4690601534852,858.0551162790697,897.2939999999996,-54.65781533291641,-55.89283582089553,-53.120902255639095,-15.343836259620966,-16.290985915492957,-14.670140845070424,-1.721081224969437,-5.840312499999999,1.2868354430379718,4.12579006415696,0.4820560747663567,8.153207547169812,4.247604849930432,-2.120000000000002,10.385736434108527,33.86166376970654,18.82955223880597,68.02699248120301,27.208838976146534,17.005070422535212,42.27786516853933,21.68710475469484,13.47829113924051,30.35884375,20.460967446002584,11.324485981308408,26.63450704225352,19.489486005158817,5.120000000000006,25.384883720930237
2012-03-10 12:00:00,5.9263504887345,4.095526315789478,11.343308270676701,9.768144375369973,1.7537110481586424,36.90760563380282,14.658164247227562,0.6557190635451504,32.15481012658228,16.56016991128411,0.2400000000000002,26.66957547169811,8.915222818525145,0.22000000000000064,20.153846153846153,10569.988709933326,10552.268157894736,10587.529436090224,5733.969968498929,5703.555413105413,5749.768983050848,3117.5607486791287,3079.919898989899,3135.681265822785,1536.4541028788235,1495.6945312500002,1555.2354245283018,837.2426848456239,792.881875,857.1127906976742,-55.09449379106967,-56.14576779026217,-54.0006015037594,-16.072735594011093,-17.134576271186436,-15.12193181818182,0.33525419077850305,-0.10113712374582118,1.1308227848101264,7.814719557764834,7.08433962264151,8.372812499999998,9.000776146226727,8.150769230769232,10.311875,52.70963007269664,32.88308270676691,71.0966037735849,30.714062235269424,22.46805084745763,41.99068376068376,23.951125623556386,11.668164556962024,40.73707070707071,28.546075273161218,19.60383886255924,45.435625,29.172827142549522,22.18076923076923,45.0703125
2012-03-11 12:00:00,10.428156565656566,4.381022727272722,18.934696969696958,18.31280828451922,1.6165714285714294,29.895272206303723,14.169347025996915,0.4208724832214765,22.101750841750842,7.297627981384527,0.33750000000000036,15.954450261780107,4.480417978522969,0.11937499999999979,10.228046874999999,10491.04526094276,10461.482575757576,10569.675,5677.962270762503,5661.1791404011465,5705.056,3064.3924247887808,3048.2362162162167,3085.4992255892257,1481.2167311118383,1469.138481675393,1501.6524083769634,774.7871960750313,761.071578947368,794.2116406249999,-53.95743265993266,-55.51,-52.45242424242424,-16.976085203952806,-18.072,-14.42819484240688,0.16669343127956018,-0.7414814814814823,0.675135135135134,9.051871000581734,7.105445026178009,11.44,13.185972805002995,10.586875,15.6275,63.52164141414141,46.5875,87.45170454545455,50.865400057714346,38.7492,65.81272206303724,44.81125248222937,27.14299663299663,54.7030303030303,39.71533604203026,25.172984293193714,53.44,35.87811081060728,27.845078125,49.28765625
2012-03-12 12:00:00,8.401828531090448,6.027547169811321,9.475639097744363,18.745243046562493,14.160000000000004,22.986410256410256,18.668295638479474,16.877658862876256,22.931919191919192,14.132578281254329,6.282984293193717,17.22,6.211815043604651,4.204687500000002,8.35906976744186,10480.865028919497,10449.7525,10518.462528301887,5715.286565769262,5691.825714285714,5739.516250000001,3108.7958702027045,3079.26898989899,3131.049030100335,1520.2187287892323,1489.9596335078534,1540.4286666666665,811.2101479731913,782.7026562499997,828.112734375,-57.030247460895424,-57.601353383458644,-56.2772932330827,-18.055042031014253,-18.733504273504277,-17.364558404558405,0.3959707079549501,-0.6820735785953197,1.595555555555553,10.924333776558907,9.331623036649214,12.146666666666668,14.04688791989664,12.78765625,15.463437500000001,37.714633870267434,29.628264150943394,44.52359848484849,30.0418747611442,24.19982954545454,34.906485714285715,18.881877171451144,12.250735785953177,29.762929292929297,13.042707083298705,7.367333333333334,26.47612565445026,10.300415186261842,5.4317054263565865,18.902499999999993
2012-03-13 12:00:00,6.987303132043945,4.583207547169813,9.8996992481203,20.339682701660482,14.563295454545454,24.461082621082625,23.41325125511586,18.54742474916388,29.699060402684566,12.52627044387397,1.8144270833333351,23.36228571428572,3.732779325473732,0.5356249999999996,9.478750000000005,10549.21754133762,10506.099547169812,10583.819320754716,5755.334551008662,5736.823522727272,5772.545754985756,3136.734301399894,3129.441275167786,3143.960635451505,1534.618877994214,1524.0411458333328,1539.4145497630336,819.8607810481267,811.8771875,825.2654687499997,-55.86156523383931,-57.28481203007519,-55.00905660377358,-17.126918709890933,-18.07111111111111,-16.27794871794872,2.6083966440458988,1.3242809364548473,4.183288590604025,12.879696981807468,11.64885416666667,14.366066350710902,15.381096710809649,12.751627906976745,17.716744186046515,32.374905912580196,17.87676691729323,42.30075471698113,24.176424443868886,18.449999999999996,26.494375,19.09312097995057,12.553511705685619,27.492953020134227,22.01461346432333,15.555142857142856,30.9184375,23.767382913436695,20.2359375,28.693125000000002
2012-03-14 12:00:00,6.479599104250047,4.2660377358490535,12.019622641509436,14.683847727581062,9.50505714285714,19.660000000000004,19.931930982968336,16.995570469798658,23.156711409395978,2.070095886117139,0.7454066985645937,3.515833333333333,2.9192273632644277,1.1782031249999996,5.607734375,10566.09151586621,10554.387924528302,10574.157924528303,5757.10073862434,5748.625698005698,5765.7578632478635,3133.722021777788,3130.368489932886,3138.3873825503356,1529.3754791074819,1524.541875,1535.946285714286,813.5160510201334,808.1713281250002,821.3760465116276,-54.04509751604091,-55.064905660377356,-52.864150943396226,-17.633061728395063,-18.201595441595448,-16.88057142857143,3.700980673834481,3.293020134228186,4.205771812080534,12.080169095394362,11.411291866028709,13.398333333333337,16.739224806201552,15.62671875,18.41906976744186,38.62055668318404,22.099886792452832,56.90679245283018,17.802817012617012,9.385811965811966,25.7952,17.00961786616587,10.478859060402685,23.98590604026846,18.751716579023913,8.22,27.423229166666676,22.34867147125323,15.6306976744186,34.57093023255814
2012-03-15 12:00:00,5.9765786163522,3.9120754716981168,8.71158490566038,10.597904400126623,4.400940170940171,19.4782905982906,15.58311804947638,8.307658862876254,23.176577181208053,3.044578532300064,0.7619895287958105,5.8104687500000045,3.284805461347977,2.5220312500000013,4.314453124999998,10568.821337526206,10555.278679245283,10591.507924528303,5754.2079962013295,5744.653931623931,5763.019658119658,3136.5366389830383,3130.435906040268,3142.8664882943144,1532.4488189440845,1526.1981770833333,1541.851142857143,816.1965366602067,809.4390625000001,826.7225781249998,-54.36721174004193,-55.72490566037736,-53.35433962264151,-17.109224438113326,-18.08051282051282,-16.14119658119658,2.9985569846293507,2.4486956521739116,3.3782550335570485,12.384889799578936,12.00333333333333,12.947812499999998,17.088603036175712,16.150156250000002,18.349375,29.55258280922432,20.46943396226415,38.373056603773584,10.234681861348529,5.719401709401709,16.689629629629632,11.879504637631278,6.325100671140938,16.055117056856187,13.624275113230286,10.168000000000003,17.11,14.242444417527992,8.09171875,21.52140625
2012-03-16 12:00:00,7.262122641509434,4.042499999999997,15.380188679245286,9.241790494279384,1.8746723646723673,24.74239316239316,12.231946223575441,7.601304347826087,15.904429530201341,5.698439040035733,0.6584816753926681,9.549999999999999,3.9629924364771747,2.232499999999998,8.57046875,10584.581204402515,10572.296415094339,10594.408301886793,5748.310043105866,5738.545811965812,5761.40113960114,3128.5431353745644,3120.722996632997,3135.1007382550333,1528.3031102263913,1518.3300523560204,1535.6332857142854,813.320083306417,804.2700000000002,819.802558139535,-52.94417190775682,-54.12830188679245,-51.10339622641509,-16.453329896441005,-17.14119658119658,-15.936923076923076,2.2037814753270446,1.7660869565217412,2.759865319865317,12.308500451882322,11.449947643979057,12.7634375,16.260550037683032,14.604341085271317,17.49078125,34.298482180293504,25.13622641509434,55.71716981132075,11.901630841586398,7.043048433048436,14.276923076923076,10.583858800797815,4.691275167785235,16.84124579124579,15.03162479743206,8.68,19.863403141361257,18.63978756190784,13.569844961240307,27.01421875
2012-03-17 12:00:00,6.898785115303984,4.234528301886797,13.253962264150942,9.530045602134491,1.7373999999999992,21.12447293447294,9.637938330352979,2.6561409395973157,15.39194630872483,6.378115991306005,1.406190476190476,17.769371727748684,3.1515363237510763,1.706875000000002,4.273125,10608.653321802934,10559.65754716981,10670.855471698114,5762.34228068557,5728.336057142857,5787.579572649573,3135.421526190957,3116.655100671141,3148.868093645485,1529.99811327143,1518.8333333333337,1541.4880952380952,813.7524607019809,803.2985156250002,826.11007751938,-52.420649895178194,-53.46377358490566,-51.36,-16.776954370732152,-17.85401709401709,-15.812000000000003,3.6763449878915306,1.257114093959732,5.747357859531775,12.889090273793185,11.573333333333334,15.643141361256546,16.735729704995695,15.428372093023256,18.35875,42.66203983228511,27.84547169811321,60.735,22.27415592637815,13.76017142857143,33.15418803418803,18.80866689611656,11.157181208053691,26.19026845637584,20.282242892717544,14.790952380952382,32.024166666666666,23.169915751507325,17.48203125,31.7790625
2012-03-18 12:00:00,5.113362064036593,4.084318181818176,7.620754716981132,3.373911804527851,1.4292307692307702,6.629314285714287,11.19920384556477,6.251442953020135,15.324545454545454,7.7104756580860965,1.6875000000000018,23.754816753926697,4.574166666666667,2.118906250000002,10.494062500000002,10656.782692220953,10642.030339622643,10672.741169811321,5765.101832426854,5758.991203438395,5774.134742857143,3127.1341216289165,3118.8350841750844,3134.890805369128,1521.4734012022493,1513.9620942408378,1529.451666666667,804.0724131944444,796.0025000000002,813.6188281250002,-51.58034718251699,-53.041132075471694,-50.75811320754717,-14.021274683291875,-15.713846153846156,-12.421891117478511,3.9208365785621564,2.863154362416108,4.788484848484848,13.079085526953655,11.785833333333331,15.327958115183247,17.40736111111111,16.4025,18.8025,34.187013706244834,23.879094339622643,47.625416666666666,26.31763820369379,19.297542857142858,32.435542857142856,29.6171102900745,20.455503355704696,37.47895973154362,27.793698280250144,19.100624999999997,39.41927083333333,27.44142361111111,22.236250000000005,37.66062499999999
2012-03-19 12:00:00,5.841748030620674,4.367765151515151,7.737500000000004,9.46330865101976,2.960771428571425,12.682057142857147,13.52762812306485,5.539696969696969,17.122617449664432,7.097735688661735,2.70303664921466,16.619057591623033,6.99529910906546,5.168671874999999,9.975078124999996,10664.826679547043,10643.982575757576,10697.522188679246,5776.819530339619,5755.972714285715,5801.926638176638,3132.2521302687746,3114.0171043771043,3152.3270568561875,1527.8596361048783,1512.3283246073302,1547.2961904761905,810.309830157192,794.7264062500001,827.6416406249999,-51.00291277555428,-52.46265151515152,-49.35245283018868,-14.065386605164385,-15.0,-12.996,3.626735949970721,2.2490909090909086,4.223946488294315,12.780689839053714,11.887643979057595,14.649947643979058,18.022130167958657,15.47984375,19.20171875,21.345869417444888,7.458716981132076,28.69640151515151,26.980220467598244,22.265457142857137,30.833028571428574,41.095192236251634,36.55885906040268,47.67,37.293764231696166,31.44476439790576,42.583141361256544,32.58995801033592,26.599531250000002,42.758593749999996
2012-03-20 12:00:00,4.672696016771488,4.219320754716989,5.603207547169809,3.6335476994713107,1.5850712250712231,6.965200000000001,11.224504862093132,8.502508361204013,15.302013422818792,3.891211309523809,0.5482291666666654,5.7603125,5.485640746124031,2.9183720930232546,7.7407812499999995,10696.954813417191,10680.32596226415,10709.371509433962,5784.355088179515,5777.8105128205125,5791.1318,3143.604904541362,3134.9469463087253,3150.422140468227,1540.823528935185,1533.1598958333334,1548.9289523809525,823.9264625726744,816.9181250000001,833.5617054263566,-51.020293501048215,-52.16603773584905,-49.990188679245286,-14.450618127243128,-15.108011363636363,-13.920857142857141,3.443149324494524,2.9950335570469826,4.3849664429530195,12.36788029100529,11.4790625,13.646770833333335,17.65029621554694,16.111317829457363,18.826046511627908,30.285626834381546,20.050566037735848,38.59679245283019,33.194632832805056,26.7914,37.024387464387466,34.461953366803094,25.361006711409395,39.44826086956522,30.414377976190476,24.95005208333333,35.943124999999995,29.591310090977604,20.641875,37.51488372093022
2012-03-21 12:00:00,4.842687728588673,4.23720754716981,6.785471698113213,2.0055092841315068,1.0106285714285725,3.501685714285715,3.600140970356903,-0.0038255033557046403,9.44228187919463,1.8448706837447015,0.0962499999999995,3.567,2.5864488452842376,0.873906250000001,6.71890625,10674.650482047025,10624.417727272727,10705.348188679245,5767.445009858454,5729.639828571428,5785.700683760684,3122.0549729857266,3095.834410774411,3139.9141275167785,1524.452817671542,1498.2335078534027,1541.7583333333332,811.414749878876,785.8825000000002,826.2290625000002,-51.49883608869706,-52.98651515151516,-50.08679245283019,-12.924541672319451,-13.889428571428569,-11.934857142857142,2.664610938456867,1.960735785953176,3.3208080808080807,11.25057792459625,10.677499999999998,11.81714285714286,15.38749677002584,13.977500000000001,18.1415625,45.9634153981294,36.266301886792455,63.74136363636364,30.184913824447158,20.139828571428573,44.94565714285714,29.163543663074506,19.983131313131313,37.22979865771812,28.37919031084656,25.8,32.933190476190475,26.408906048126617,22.620937499999997,29.752968749999997
2012-03-22 12:00:00,16.90793753440617,4.406439393939401,26.40448669201522,8.08228428487813,2.3522063037249303,16.094011461318047,13.714659628537126,5.854915254237289,27.081073825503356,14.293034541139223,4.201999999999999,28.40342105263158,9.910772550258248,3.106140350877192,19.49173228346457,10451.299463647887,10347.455361216731,10601.863522727272,5620.210161348937,5547.033544668588,5712.745558739255,3035.1909115172134,2984.070612244898,3080.7819463087244,1460.298642861274,1423.5281578947363,1494.0925654450266,754.1187421540441,724.8264912280702,784.9156250000001,-46.42092963859123,-51.13575757575757,-42.03984790874525,-19.61352473173649,-22.674985590778096,-14.968309455587395,-2.0611724824182325,-4.25322033898305,2.0608053691275185,9.004448173630378,5.785789473684213,11.116315789473685,13.429657368075702,10.48561403508772,15.187368421052634,57.03678259144039,7.526920152091254,87.08125000000003,35.26736200538961,11.545446685878963,49.962521489971344,21.16644401707465,7.461428571428571,31.152289562289564,11.940527663771933,3.893631578947371,18.637905759162308,11.09553025735407,7.31046875,16.4215625
