,2011-07-10 06:00:00,2011-07-10 09:00:00,2011-07-10 12:00:00,2011-07-10 15:00:00,2011-07-10 18:00:00,2011-07-10 21:00:00,2011-07-11 00:00:00,2011-07-11 03:00:00,2011-07-11 06:00:00
DWPC,19.37,18.23,19.06,22.42,23.63,24.25,25.01,22.61,21.27
HCLD,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,9.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,987.0,986.3,987.6,986.9,986.4,985.1,983.9,984.2,983.7
TMPC,20.04,18.84,19.94,25.34,28.74,29.14,27.04,24.54,23.64
UWND,-1.3,-1.0,-0.1,-0.8,-0.4,0.3,-0.7,-0.5,0.4
VWND,2.4,2.4,2.3,3.0,4.3,4.2,3.4,3.6,3.1
WSPD,2.7294688127912363,2.6,2.3021728866442674,3.104834939252005,4.318564576337836,4.21070065428546,3.471310991541956,3.6345563690772495,3.125699921617557
