,2019-03-20 06:00:00,2019-03-20 09:00:00,2019-03-20 12:00:00,2019-03-20 15:00:00,2019-03-20 18:00:00,2019-03-20 21:00:00,2019-03-21 00:00:00,2019-03-21 03:00:00,2019-03-21 06:00:00
DWPC,-0.5,-0.23,0.09,3.18,4.05,5.19,4.47,4.03,1.8
HCLD,27.0,99.0,99.0,100.0,100.0,98.0,50.0,0.0,0.0
LCLD,6.0,34.0,52.0,71.0,85.0,100.0,75.0,50.0,61.0
MCLD,46.0,74.0,86.0,100.0,54.0,69.0,35.0,34.0,33.0
PRCP,0.0,0.0,0.12,4.81,0.19,0.38,0.08,0.22,0.0
PRES,996.0,993.9,991.5,990.5,988.3,986.3,986.3,987.3,988.2
TMPC,5.74,5.44,5.84,5.54,7.24,8.24,7.84,6.94,4.34
UWND,-0.8,-0.4,1.4,3.2,2.5,6.5,3.1,3.4,1.3
VWND,4.6,5.5,7.0,7.6,7.8,2.0,1.7,-0.3,-3.5
WSPD,4.6690470119715,5.514526271584895,7.138627319029899,8.246211251235321,8.190848551890092,6.800735254367722,3.5355339059327378,3.413209633175202,3.7336309405188937
