,2010-08-21 06:00:00,2010-08-21 09:00:00,2010-08-21 12:00:00,2010-08-21 15:00:00,2010-08-21 18:00:00,2010-08-21 21:00:00,2010-08-22 00:00:00,2010-08-22 03:00:00,2010-08-22 06:00:00
DWPC,11.53,17.04,17.8,22.75,21.84,19.29,20.54,20.54,19.88
HCLD,100.0,99.0,99.0,73.0,1.0,0.0,0.0,0.0,0.0
LCLD,0.0,2.0,54.0,24.0,72.0,0.0,0.0,0.0,0.0
MCLD,0.0,63.0,75.0,6.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,5.66,2.75,0.08,0.12,0.0,0.0,0.0,0.0
PRES,981.6,981.1,979.9,980.8,981.7,981.6,983.0,985.0,986.2
TMPC,23.44,17.84,18.44,25.04,30.64,32.24,27.74,23.04,20.64
UWND,-0.4,-0.9,-0.7,3.5,4.3,2.0,0.3,-1.0,-1.5
VWND,3.6,3.5,4.8,3.6,-0.9,-4.4,-2.7,-2.2,-2.4
WSPD,3.622154055254967,3.6138621999185303,4.850773134253961,5.020956084253277,4.393176527297759,4.833218389437829,2.716615541441225,2.4166091947189146,2.8301943396169813
