,2019-06-10 06:00:00,2019-06-10 09:00:00,2019-06-10 12:00:00,2019-06-10 15:00:00,2019-06-10 18:00:00,2019-06-10 21:00:00,2019-06-11 00:00:00,2019-06-11 03:00:00,2019-06-11 06:00:00
DWPC,18.95,15.21,11.16,11.56,11.73,10.9,13.4,11.33,10.82
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,1.0,64.0,81.0,3.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.1,0.03,0.0,0.0,0.0,0.0,0.0,0.0
PRES,986.5,987.8,989.8,992.2,993.4,993.6,993.8,995.5,995.7
TMPC,20.14,16.94,14.64,18.84,21.44,21.74,19.74,15.24,13.74
UWND,3.5,4.7,3.5,3.5,3.9,3.4,1.6,1.7,1.8
VWND,-4.6,-6.6,-7.2,-8.5,-7.9,-7.4,-3.5,-1.8,-0.5
WSPD,5.78013840664737,8.10246875958186,8.005623023850173,9.192388155425117,8.810221336606704,8.143709228600933,3.8483762809787714,2.4758836806279896,1.8681541692269406
