,2018-03-15 06:00:00,2018-03-15 09:00:00,2018-03-15 12:00:00,2018-03-15 15:00:00,2018-03-15 18:00:00,2018-03-15 21:00:00,2018-03-16 00:00:00,2018-03-16 03:00:00,2018-03-16 06:00:00
DWPC,-0.41,-1.14,-2.39,-4.25,-5.01,-4.69,-3.18,-2.94,-3.53
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,18.0,95.0,90.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,983.7,984.2,985.4,986.7,987.0,985.7,986.3,988.1,989.4
TMPC,4.34,0.64,-1.36,3.04,7.44,9.94,6.74,4.54,1.14
UWND,5.2,2.3,1.0,0.7,1.3,2.1,0.2,-1.6,-5.0
VWND,-1.3,-2.9,-2.7,-3.0,-2.7,-2.6,-2.2,-2.2,-2.3
WSPD,5.360037313302959,3.7013511046643495,2.879236009777594,3.0805843601498726,2.9966648127543394,3.342154993413681,2.209072203437452,2.720294101747089,5.503635162326805
