,2012-12-24 06:00:00,2012-12-24 09:00:00,2012-12-24 12:00:00,2012-12-24 15:00:00,2012-12-24 18:00:00,2012-12-24 21:00:00,2012-12-25 00:00:00,2012-12-25 03:00:00,2012-12-25 06:00:00
DWPC,-1.44,-0.93,-0.72,-1.0,-1.26,-3.04,-4.25,-4.99,-3.75
HCLD,97.0,98.0,100.0,19.0,1.0,0.0,8.0,38.0,20.0
LCLD,60.0,95.0,83.0,83.0,87.0,98.0,100.0,87.0,63.0
MCLD,66.0,62.0,48.0,0.0,0.0,0.0,0.0,0.0,26.0
PRCP,0.0,0.14,0.08,0.09,0.03,0.06,0.05,0.0,0.04
PRES,984.6,983.1,982.6,983.3,983.7,983.9,986.7,988.5,989.4
TMPC,-0.96,-0.36,-0.06,0.14,0.94,-0.06,-1.86,-3.46,-2.46
UWND,-2.7,-2.0,1.3,4.5,5.0,5.1,3.9,3.2,0.8
VWND,0.7,0.0,-0.6,-1.4,-2.6,-3.2,-3.5,-2.7,-3.0
WSPD,2.7892651361962706,2.0,1.4317821063276355,4.712748667179271,5.635601121442148,6.020797289396148,5.240229002629561,4.186884283091665,3.104834939252005
