,2014-12-29 06:00:00,2014-12-29 09:00:00,2014-12-29 12:00:00,2014-12-29 15:00:00,2014-12-29 18:00:00,2014-12-29 21:00:00,2014-12-30 00:00:00,2014-12-30 03:00:00,2014-12-30 06:00:00
DWPC,-8.56,-8.87,-9.13,-9.38,-9.86,-8.92,-7.78,-5.74,-4.81
HCLD,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,995.8,996.8,996.8,998.2,998.0,997.9,999.4,1000.8,1002.5
TMPC,-2.26,-2.66,-2.96,-1.36,1.74,1.74,-1.96,-2.76,-3.36
UWND,-1.6,-1.6,-1.8,-2.0,-1.9,-1.2,-1.0,-1.6,-1.7
VWND,-0.7,-0.6,-2.0,-1.9,-2.0,-2.7,-3.3,-3.4,-3.6
WSPD,1.746424919657298,1.7088007490635064,2.6907248094147422,2.758622844826744,2.758622844826744,2.9546573405388314,3.4481879299133333,3.757658845611187,3.981205847478877
