,2018-03-19 06:00:00,2018-03-19 09:00:00,2018-03-19 12:00:00,2018-03-19 15:00:00,2018-03-19 18:00:00,2018-03-19 21:00:00,2018-03-20 00:00:00,2018-03-20 03:00:00,2018-03-20 06:00:00
DWPC,-2.36,-2.01,-1.9,-1.25,-0.58,0.66,1.26,-0.22,-3.1
HCLD,100.0,100.0,92.0,100.0,100.0,100.0,100.0,92.0,47.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MCLD,0.0,77.0,63.0,42.0,71.0,100.0,86.0,12.0,6.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.060000000000000005,0.03,0.0,0.0
PRES,984.3,983.1,982.8,981.7,981.7,978.8,978.9,982.0,982.1
TMPC,5.04,4.34,3.24,6.34,9.34,9.34,7.64,4.74,2.14
UWND,-2.9,-3.1,-3.3,-6.0,-6.1,-7.3,-5.9,-6.3,-5.7
VWND,-0.6,-0.6,-0.5,-1.2,-0.9,-3.2,-2.9,-3.0,-4.5
WSPD,2.9614185789921694,3.157530680769389,3.337663853655727,6.118823416311342,6.166036003787198,7.970570870395671,6.57419196555744,6.977822009767804,7.262231062146123
