,2017-04-02 06:00:00,2017-04-02 09:00:00,2017-04-02 12:00:00,2017-04-02 15:00:00,2017-04-02 18:00:00,2017-04-02 21:00:00,2017-04-03 00:00:00,2017-04-03 03:00:00,2017-04-03 06:00:00
DWPC,4.26,5.11,4.29,4.77,6.67,8.28,9.29,8.96,9.18
HCLD,80.0,100.0,80.0,87.0,99.0,82.0,82.0,81.0,93.0
LCLD,0.0,0.0,0.0,0.0,0.0,34.0,36.0,0.0,0.0
MCLD,-9999.0,54.0,42.0,69.0,99.0,97.0,33.0,0.0,64.0
PRCP,0.0,0.0,0.0,0.0,0.0,1.49,0.2,0.0,0.0
PRES,995.5,994.7,994.1,994.2,991.6,989.1,986.3,985.5,984.5
TMPC,6.94,6.44,5.24,9.24,11.64,11.74,11.94,10.14,10.44
UWND,-2.7,-1.2,-2.1,-2.2,-2.5,-1.9,-2.2,-2.0,-1.9
VWND,0.4,2.0,2.3,4.0,3.1,0.3,2.2,2.1,1.9
WSPD,2.7294688127912363,2.33238075793812,3.1144823004794873,4.565084884205331,3.9824615503479754,1.9235384061671343,3.111269837220809,2.9,2.6870057685088806
