,2020-01-14 06:00:00,2020-01-14 09:00:00,2020-01-14 12:00:00,2020-01-14 15:00:00,2020-01-14 18:00:00,2020-01-14 21:00:00,2020-01-15 00:00:00,2020-01-15 03:00:00,2020-01-15 06:00:00
DWPC,0.04,0.05,-0.09,1.67,4.49,4.86,2.35,0.3,0.12
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
LCLD,57.0,8.0,15.0,25.0,20.0,67.0,57.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,992.9,991.1,991.4,992.2,993.0,992.9,994.5,994.1,993.8
TMPC,0.74,0.74,0.64,2.94,6.44,6.24,3.64,2.04,1.44
UWND,-2.3,0.6,2.6,3.4,3.7,4.4,1.6,-1.4,-2.5
VWND,3.7,3.3,1.9,2.0,1.7,0.2,-0.8,-0.4,0.9
WSPD,4.356604182158393,3.3541019662496843,3.2202484376209237,3.944616584663204,4.071854614300467,4.404543109109048,1.788854381999832,1.4560219778561034,2.6570660511172846
