,2019-08-26 06:00:00,2019-08-26 09:00:00,2019-08-26 12:00:00,2019-08-26 15:00:00,2019-08-26 18:00:00,2019-08-26 21:00:00,2019-08-27 00:00:00,2019-08-27 03:00:00,2019-08-27 06:00:00
DWPC,16.7,18.63,19.85,20.98,20.87,21.8,21.53,20.96,21.25
HCLD,91.0,100.0,100.0,100.0,100.0,29.0,14.0,67.0,83.0
LCLD,0.0,62.0,74.0,93.0,96.0,100.0,98.0,0.0,41.0
MCLD,37.0,100.0,99.0,100.0,62.0,0.0,0.0,67.0,63.0
PRCP,0.0,4.78,1.04,2.64,0.95,0.26,0.15,1.06,7.930000000000001
PRES,985.0,983.3,982.6,982.3,981.7,979.8,979.2,979.7,978.4
TMPC,18.34,18.94,20.34,22.44,22.04,24.14,23.64,22.24,22.44
UWND,-4.6,-2.3,-1.5,-0.1,1.7,2.1,0.8,1.2,1.8
VWND,1.7,2.8,5.1,6.3,5.8,5.2,5.3,4.3,7.7
WSPD,4.904079934095691,3.6235341863986874,5.316013544000805,6.300793600809345,6.04400529450463,5.608029957123981,5.360037313302959,4.464302857109943,7.907591289387686
