,2012-07-09 06:00:00,2012-07-09 09:00:00,2012-07-09 12:00:00,2012-07-09 15:00:00,2012-07-09 18:00:00,2012-07-09 21:00:00,2012-07-10 00:00:00,2012-07-10 03:00:00,2012-07-10 06:00:00
DWPC,16.02,15.98,16.92,20.09,20.61,21.06,21.88,19.71,18.26
HCLD,63.0,43.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0
PRES,989.7,988.7,989.4,990.1,989.6,988.2,988.3,989.4,989.9
TMPC,17.44,16.94,17.94,23.44,26.14,26.64,24.34,20.34,18.64
UWND,-1.8,-1.7,-2.0,-2.4,-2.1,-1.8,-1.2,-1.6,-1.7
VWND,-2.6,-2.7,-2.3,-1.9,-2.6,-2.7,-2.8,-2.6,-2.1
WSPD,3.1622776601683795,3.1906112267087634,3.047950130825634,3.0610455730027932,3.342154993413681,3.2449961479175906,3.046309242345563,3.0528675044947495,2.701851217221259
